,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.06306306306306306,0.0,0.0,0.7000000000000001,7.378378378378378,15.378378378378379,1.0,999
1,1.0,1.0,0.13213213213213212,0.0,0.0,0.7000000000000001,7.792792792792793,15.792792792792794,1.0,999
2,1.0,2.0,0.012012012012012012,0.0,0.0,0.7000000000000001,7.072072072072072,15.072072072072071,1.0,999
3,1.0,3.0,0.04904904904904905,0.0,0.0,0.7000000000000001,7.2942942942942945,15.294294294294295,1.0,999
4,2.0,0.0,0.239,0.009,0.054,0.6055000000000001,7.489000000000001,22.86,1.747,1000
5,2.0,1.0,0.36,0.045,0.125,0.6271000000000001,8.431000000000001,24.138,1.347,1000
6,2.0,2.0,0.063,0.015,0.011,0.6091000000000001,6.469000000000001,21.48,1.851,1000
7,2.0,3.0,0.155,0.186,0.0,0.7117,8.047,22.902,1.403,1000
8,3.0,0.0,0.316,0.031,0.271,0.5187000000000002,7.083000000000001,29.943,2.461,1000
9,3.0,1.0,0.273,0.158,0.456,0.5949000000000001,7.587,31.563,2.078,1000
10,3.0,2.0,0.139,0.125,0.063,0.5751000000000002,6.585000000000001,27.717,2.595,1000
11,3.0,3.0,0.218,0.748,0.0,0.9489000000000001,10.797,32.481,2.035,1000
12,4.0,0.0,0.424,0.159,0.272,0.49550000000000005,7.499,37.442,3.445,1000
13,4.0,1.0,0.38,0.234,0.492,0.5405000000000001,7.685,39.194,3.038,1000
14,4.0,2.0,0.289,0.145,0.076,0.4871000000000001,6.605000000000001,34.316,3.553,1000
15,4.0,3.0,0.197,1.002,0.0,1.0013,11.195,43.568,2.835,1000
16,5.0,0.0,0.435,0.341,0.276,0.5047,7.657,45.087,4.112,1000
17,5.0,1.0,0.436,0.366,0.522,0.5197,7.813,46.941,3.68,1000
18,5.0,2.0,0.397,0.218,0.096,0.4309000000000001,6.691000000000001,40.995,4.207,1000
19,5.0,3.0,0.157,1.226,0.002,1.0357,11.299,54.783,3.343,1000
20,6.0,0.0,0.354,0.562,0.288,0.5373000000000001,7.497000000000001,52.584,4.688,1000
21,6.0,1.0,0.408,0.585,0.565,0.5511,7.9590000000000005,54.792,4.214,1000
22,6.0,2.0,0.433,0.32,0.127,0.39210000000000006,6.519000000000001,47.478,4.833,1000
23,6.0,3.0,0.186,1.417,0.005,1.0503,11.619,66.312,3.636,1000
24,7.0,0.0,0.231,0.808,0.338,0.5849000000000001,7.235000000000001,59.819,5.187,1000
25,7.0,1.0,0.347,0.819,0.625,0.5915000000000001,7.997000000000001,62.681,4.666,1000
26,7.0,2.0,0.419,0.478,0.158,0.3869000000000001,6.383000000000001,53.729,5.266,1000
27,7.0,3.0,0.149,1.66,0.006,1.0960999999999999,11.855,77.909,3.94,1000
28,8.0,0.0,0.198,0.961,0.411,0.5767000000000002,6.955000000000001,66.774,5.694,1000
29,8.0,1.0,0.317,0.995,0.722,0.5971000000000002,7.873000000000001,70.368,5.18,1000
30,8.0,2.0,0.381,0.643,0.199,0.38590000000000013,6.145000000000001,59.718,5.755,1000
31,8.0,3.0,0.155,1.909,0.008,1.1454999999999997,12.384999999999998,89.934,4.255,1000
32,9.0,0.0,0.216,1.06,0.504,0.5445000000000001,6.730000000000001,73.492,6.32,1000
33,9.0,1.0,0.31,1.161,0.851,0.6058000000000001,7.837,77.989,5.822,1000
34,9.0,2.0,0.36,0.788,0.245,0.4054000000000001,5.989000000000001,65.611,6.379,1000
35,9.0,3.0,0.19,2.206,0.011,1.2271999999999998,13.403999999999998,102.845,4.798,1000
36,10.0,0.0,0.29475982532751094,1.3111353711790392,0.5131004366812227,0.5867903930131005,7.636462882096071,84.02183406113537,7.186681222707423,916
37,10.0,1.0,0.3509350935093509,1.3806380638063807,0.9361936193619362,0.6284928492849285,8.39053905390539,88.13751375137514,6.737073707370737,909
38,10.0,2.0,0.22518518518518518,1.2207407407407407,0.33925925925925926,0.5325925925925927,6.677037037037039,77.8474074074074,7.288888888888889,675
39,10.0,3.0,0.18860103626943006,2.488082901554404,0.011398963730569948,1.2929533678756475,14.061139896373055,119.1720207253886,5.467357512953368,965
40,11.0,0.0,0.26200873362445415,1.5185589519650655,0.5305676855895196,0.6112445414847163,7.684497816593887,91.70633187772926,7.685589519650655,916
41,11.0,1.0,0.42684268426842686,1.518151815181518,0.9790979097909791,0.6110011001100111,8.671067106710671,96.75577557755776,7.243124312431243,909
42,11.0,2.0,0.29333333333333333,1.325925925925926,0.35259259259259257,0.4957037037037038,6.717037037037039,84.5111111111111,7.807407407407408,675
43,11.0,3.0,0.23730569948186528,2.677720207253886,0.012435233160621761,1.3067357512953366,14.491191709844557,133.55129533678758,5.877720207253886,965
44,12.0,0.0,0.26965065502183405,1.7216157205240175,0.5447598253275109,0.6330786026200874,7.9486899563318785,99.64192139737992,8.115720524017467,916
45,12.0,1.0,0.43454345434543457,1.6974697469746975,1.0484048404840485,0.6185918591859186,8.793179317931793,105.44334433443345,7.652365236523653,909
46,12.0,2.0,0.30962962962962964,1.4414814814814816,0.3940740740740741,0.4650370370370372,6.508148148148149,90.96592592592593,8.192592592592593,675
47,12.0,3.0,0.23108808290155441,2.9243523316062174,0.017616580310880828,1.3547150259067358,14.933678756476683,148.31709844559586,6.274611398963731,965
48,13.0,0.0,0.2445414847161572,1.9377729257641922,0.574235807860262,0.6627729257641923,8.094978165938866,107.72379912663756,8.465065502183407,916
49,13.0,1.0,0.41034103410341033,1.8921892189218923,1.108910891089109,0.6354235423542355,8.816281628162818,114.16721672167216,7.994499449944994,909
50,13.0,2.0,0.277037037037037,1.5985185185185184,0.4266666666666667,0.4592592592592594,6.254814814814816,97.11407407407407,8.536296296296296,675
51,13.0,3.0,0.20829015544041452,3.1471502590673577,0.022797927461139896,1.3883937823834194,15.13367875647668,163.3077720207254,6.575129533678757,965
