df_label,gini_days_mean,gini_days_median,gini_days_stdev,gini_berries_mean,gini_berries_median,gini_berries_stdev,min_days_mean,min_days_median,min_days_stdev,min_berries_mean,min_berries_median,min_berries_stdev,max_days_mean,max_days_median,max_days_stdev,max_berries_mean,max_berries_median,max_berries_stdev,total_days_mean,total_days_median,total_days_stdev,total_berries_mean,total_berries_median,total_berries_stdev,episode_length_mean,episode_length_median,episode_length_stdev
baseline,0.4090346214648072,0.41961082754238155,0.13367677931494057,0.4895286065724561,0.49202037351443123,0.14743065446585607,16.674,15.0,9.68987190924718,1.606,1.0,1.6539345511535515,199.679,200.0,6.51877699062128,50.499,51.0,5.287149794828301,417.16,436.0,140.4876762822533,90.104,93.0,27.903329188105488,104.29,51.0,88.27729391046736
utilitarian,0.3502417180430168,0.3554609453046953,0.12443868886686421,0.4043709007213166,0.4060819892473118,0.13683804026433377,24.864,15.0,20.43607440623412,3.034,2.0,3.4818051305274063,180.897,200.0,38.52321935442869,37.76,42.0,11.58397982511143,408.134,394.0,158.3658415940249,77.861,73.0,35.484346095395615,102.0335,74.0,79.2943804909551
maximin,0.3258598193590869,0.31586826347305386,0.11519633627575523,0.383217947650891,0.3975090036014406,0.12690104573411917,17.761,15.0,11.599587468070984,1.767,1.0,1.9011379027638489,190.888,200.0,36.88902623079466,43.728,45.0,9.703926122048857,485.347,477.0,145.0249386272024,100.2,99.5,31.22321073959065,121.33675,200.0,87.92780660423105
egalitarian,0.35993080823110835,0.371244635193133,0.10857398654396115,0.4291813603400067,0.4335652904913133,0.11762691907575344,18.074,15.0,11.672221929211453,1.77,1.0,1.9952646644195053,199.493,200.0,9.248539694810553,48.035,48.0,5.0333994586273505,474.248,466.0,110.06140108143275,100.26,101.0,21.896800448236036,118.562,188.0,86.32172679070452
average,0.3251308305342433,0.3338150289017341,0.11340904068239357,0.4175210300380971,0.4279253585397653,0.12949951758061334,26.57,21.0,21.873809991941588,3.251,2.0,3.647918078343633,167.417,200.0,56.07366018342629,36.645,39.0,10.489661958710014,393.577,436.0,168.6043994518367,74.407,82.0,31.146933757313615,98.39425,63.0,78.83029792475241
majoritarian,0.3665349928618244,0.36074172576832153,0.16282818279099598,0.42534188456396943,0.42500000000000004,0.1733979852659895,24.352,15.0,31.742395556663265,3.112,1.0,5.520863694743417,196.892,200.0,21.460076208412467,42.79,44.0,7.063128753448275,441.491,435.0,171.35833682257365,87.86,91.0,38.30751709346177,110.37275,110.0,86.74755957495607
veto,0.3565714752130492,0.360752688172043,0.12504258728296294,0.4302665443293201,0.42647058823529416,0.12437969398171012,24.017,20.0,19.289188261401353,2.826,2.0,3.1974908831688555,197.727,200.0,17.772516235281184,46.201,48.0,7.855718382892255,455.275,459.0,135.4340125180774,91.49,95.0,29.948034739942198,113.81875,110.0,84.30124004548095
optimist,0.33265402271037076,0.32546305777413703,0.11277021678685262,0.38822951620050017,0.3883928571428571,0.1237344397598252,16.151,15.0,11.113852469630714,1.619,1.0,1.836085567235419,195.568,200.0,25.461454429424524,44.634,46.0,7.648957481287927,492.711,490.0,130.2397092320958,101.884,105.0,27.89811550712429,123.17775,200.0,87.20095846220201
