episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,114.0,6528.0,3864.0,15456.0,0.31715838509316774,2,41,29.75,119,0.2457983193277311,22,200,155.5,622,0.21463022508038576
2,252.0,7038.0,3736.5,14946.0,0.4457045363307909,6,44,25.5,102,0.3480392156862745,45,200,131.25,525,0.2785714285714286
3,36.0,8688.0,2504.25,10017.0,0.6746780473195567,0,47,17.5,70,0.5714285714285714,9,200,91.0,364,0.47115384615384615
4,36.0,9792.0,3677.25,14709.0,0.5688863960840301,0,45,23.25,93,0.45430107526881724,9,200,115.0,460,0.3923913043478261
5,135.0,7296.0,3912.75,15651.0,0.3460322024151812,3,42,30.25,121,0.24586776859504123,27,200,156.75,627,0.2069377990430623
6,126.0,7176.0,3174.75,12699.0,0.5144696432789984,2,40,21.0,84,0.4464285714285714,21,200,112.0,448,0.3962053571428571
7,168.0,9498.0,5790.0,23160.0,0.3209844559585492,4,49,33.25,133,0.25751879699248126,33,200,158.25,633,0.19786729857819907
8,147.0,8226.0,5414.25,21657.0,0.2968208893198504,3,44,32.75,131,0.24236641221374056,27,200,156.75,627,0.2069377990430623
9,107.0,8442.0,4396.25,17585.0,0.46040659653113447,3,45,26.75,107,0.366822429906542,21,200,128.25,513,0.314327485380117
10,222.0,7290.0,3531.0,14124.0,0.4715378079864061,4,42,24.5,98,0.37244897959183676,33,200,125.25,501,0.31586826347305386
11,69.0,6654.0,3213.75,12855.0,0.49667444574095687,1,42,22.25,89,0.452247191011236,15,200,112.0,448,0.4029017857142857
12,80.0,8412.0,4961.0,19844.0,0.3192904656319291,2,43,32.25,129,0.2383720930232558,15,200,153.75,615,0.22560975609756095
13,36.0,9312.0,4891.5,19566.0,0.3659153633854646,0,49,32.0,128,0.2890625,9,200,152.25,609,0.2352216748768472
14,174.0,8814.0,4051.5,16206.0,0.4878748611625324,4,49,26.0,104,0.39903846153846156,33,200,125.25,501,0.31586826347305386
15,41.0,11040.0,2848.75,11395.0,0.7260860026327337,1,52,15.0,60,0.65,9,200,64.25,257,0.5632295719844358
16,81.0,6978.0,4809.75,19239.0,0.28976298144394197,1,41,30.5,122,0.25,15,200,153.75,615,0.22560975609756095
17,75.0,13512.0,4608.5,18434.0,0.6074102202451991,1,53,23.75,95,0.49736842105263157,15,200,109.0,436,0.42087155963302747
18,486.0,8364.0,5706.0,22824.0,0.28509463722397477,10,45,34.25,137,0.19525547445255476,69,200,167.25,669,0.14686098654708513
19,63.0,6870.0,4661.25,18645.0,0.29617860016090103,1,49,32.25,129,0.28100775193798455,15,200,153.75,615,0.22560975609756095
20,36.0,9186.0,4579.5,18318.0,0.4894366197183099,0,47,24.75,99,0.45707070707070707,9,200,113.25,453,0.402317880794702
21,141.0,7086.0,4662.75,18651.0,0.29712884027666076,3,45,31.5,126,0.25,27,200,156.75,627,0.2069377990430623
22,104.0,6636.0,3114.5,12458.0,0.5017257986835768,2,43,23.0,92,0.4402173913043478,15,200,112.0,448,0.4029017857142857
23,75.0,7710.0,3677.75,14711.0,0.5042315274284549,1,44,22.5,90,0.4722222222222222,15,200,107.5,430,0.43023255813953487
24,120.0,8784.0,3955.5,15822.0,0.5158323852863101,2,43,22.0,88,0.4602272727272727,21,200,110.5,442,0.40497737556561086
25,63.0,8712.0,4070.25,16281.0,0.5105491063202506,1,46,22.75,91,0.4807692307692307,15,200,109.0,436,0.42087155963302747
26,80.0,8766.0,5792.0,23168.0,0.28888984806629836,2,43,31.75,127,0.24212598425196852,15,200,153.75,615,0.22560975609756095
27,36.0,8790.0,5923.5,23694.0,0.28773107115725505,0,42,30.0,120,0.2666666666666667,9,200,152.25,609,0.2352216748768472
28,147.0,7626.0,5096.25,20385.0,0.295916114790287,3,47,31.75,127,0.2618110236220472,27,200,156.75,627,0.2069377990430623
29,36.0,8796.0,4298.25,17193.0,0.49018495899493975,0,45,24.25,97,0.4458762886597938,9,200,114.75,459,0.39379084967320266
30,126.0,10278.0,6214.5,24858.0,0.3231354091238233,2,46,32.5,130,0.25769230769230766,21,200,155.25,621,0.21618357487922713
31,71.0,7218.0,3525.5,14102.0,0.4858885264501489,1,43,23.5,94,0.42553191489361697,9,200,114.75,459,0.39379084967320266
32,42.0,9954.0,4870.5,19482.0,0.4007545426547582,0,47,31.0,124,0.28629032258064513,9,200,152.25,609,0.2352216748768472
33,57.0,341.0,164.0,656.0,0.3269817073170732,1,7,3.0,12,0.375,15,45,25.5,102,0.22058823529411775
34,47.0,9834.0,6781.25,27125.0,0.290405529953917,1,48,33.0,132,0.2689393939393939,9,200,152.25,609,0.2352216748768472
35,294.0,8046.0,5208.0,20832.0,0.2949308755760369,6,41,31.25,125,0.20999999999999996,45,200,161.25,645,0.18023255813953498
36,65.0,8160.0,3876.5,15506.0,0.503418031729653,1,43,22.5,90,0.46111111111111114,9,200,109.0,436,0.4277522935779816
37,36.0,11946.0,5391.75,21567.0,0.5215954931144805,0,48,24.25,97,0.4819587628865979,9,200,109.0,436,0.4277522935779816
38,123.0,8532.0,5567.25,22269.0,0.2968813148322781,3,47,33.25,133,0.25375939849624063,27,200,156.75,627,0.2069377990430623
39,108.0,7674.0,4537.5,18150.0,0.31644628099173555,2,45,32.25,129,0.25387596899224807,21,200,155.25,621,0.21618357487922713
40,36.0,8682.0,3878.25,15513.0,0.5248984722490814,0,44,21.5,86,0.5,9,200,106.0,424,0.44693396226415094
41,153.0,7854.0,3832.5,15330.0,0.4902152641878669,3,44,23.5,94,0.43617021276595747,27,200,113.5,454,0.3810572687224669
42,36.0,8742.0,4090.5,16362.0,0.5114594792812615,0,45,23.0,92,0.4836956521739131,9,200,107.5,430,0.4372093023255814
43,333.0,6456.0,3905.25,15621.0,0.3076147493758402,9,42,31.75,127,0.19488188976377963,63,200,165.75,663,0.15497737556561075
44,165.0,8304.0,5391.75,21567.0,0.3024412296564195,3,46,32.5,130,0.25,27,200,156.75,627,0.2069377990430623
45,68.0,13506.0,7103.0,28412.0,0.36491623257778405,2,51,33.25,133,0.2763157894736842,15,200,153.75,615,0.22560975609756095
46,270.0,6804.0,3172.5,12690.0,0.44976359338061467,6,42,26.75,107,0.3060747663551402,45,200,140.25,561,0.24465240641711228
47,141.0,10272.0,5927.25,23709.0,0.33806782234594457,3,47,32.0,128,0.26171875,27,200,156.75,627,0.2069377990430623
48,99.0,10764.0,6455.25,25821.0,0.33086441268734745,1,52,33.5,134,0.2873134328358209,15,200,153.75,615,0.22560975609756095
49,114.0,6726.0,4194.0,16776.0,0.3127682403433476,2,40,29.75,119,0.24159663865546221,21,200,155.25,621,0.21618357487922713
50,131.0,7782.0,3725.75,14903.0,0.49525263369791317,3,44,23.5,94,0.4308510638297872,21,200,113.5,454,0.3876651982378855
51,42.0,8322.0,3961.5,15846.0,0.5074782279439606,0,43,22.0,88,0.4829545454545454,9,200,107.5,430,0.4372093023255814
52,71.0,10890.0,3446.75,13787.0,0.6354355552331907,1,50,22.0,88,0.5113636363636364,9,200,107.5,430,0.4372093023255814
53,156.0,10152.0,5220.0,20880.0,0.36537356321839076,4,41,31.25,125,0.22199999999999998,33,200,158.25,633,0.19786729857819907
54,87.0,8862.0,5735.25,22941.0,0.3087158362756637,1,51,33.5,134,0.2798507462686567,15,200,153.75,615,0.22560975609756095
55,36.0,6018.0,1669.25,6677.0,0.6798337576756028,0,41,13.5,54,0.5833333333333334,9,200,71.5,286,0.5209790209790209
56,146.0,8766.0,5550.5,22202.0,0.31476893973515896,4,45,32.25,129,0.24224806201550386,27,200,156.75,627,0.2069377990430623
57,81.0,9024.0,4201.25,16805.0,0.5109342457601904,1,48,24.25,97,0.4768041237113402,15,200,107.5,430,0.43023255813953487
58,57.0,8040.0,3715.5,14862.0,0.5042389987888575,1,43,23.5,94,0.4308510638297872,15,200,116.25,465,0.3790322580645161
59,108.0,10554.0,2843.0,11372.0,0.698381990854731,2,48,16.0,64,0.5703125,15,200,76.0,304,0.4950657894736842
60,42.0,9858.0,5322.0,21288.0,0.3537204058624577,0,44,30.5,122,0.27459016393442626,9,200,152.25,609,0.2352216748768472
61,36.0,8700.0,5526.0,22104.0,0.30374592833876224,0,45,31.75,127,0.2696850393700787,9,200,152.25,609,0.2352216748768472
62,36.0,10446.0,5449.5,21798.0,0.36519405450041287,0,42,29.75,119,0.27521008403361347,9,200,152.25,609,0.2352216748768472
63,36.0,7686.0,4797.0,19188.0,0.31378986866791747,0,39,28.25,113,0.2676991150442478,9,200,152.25,609,0.2352216748768472
64,108.0,8316.0,4331.25,17325.0,0.4345021645021645,2,48,27.0,108,0.3842592592592593,21,200,129.75,519,0.30780346820809246
65,98.0,2448.0,1084.25,4337.0,0.4812658519714088,2,22,11.75,47,0.39893617021276595,15,128,74.5,298,0.35906040268456374
66,65.0,332.0,154.75,619.0,0.33077544426494343,1,8,3.25,13,0.40384615384615385,9,27,19.5,78,0.17307692307692313
67,81.0,11544.0,7002.75,28011.0,0.3204723144478955,1,55,34.25,137,0.29744525547445255,15,200,153.75,615,0.22560975609756095
68,183.0,8550.0,4202.25,16809.0,0.486837408531144,3,44,23.5,94,0.4308510638297872,27,200,115.0,460,0.37282608695652175
69,36.0,10746.0,5977.5,23910.0,0.358030112923463,0,52,33.0,132,0.2954545454545454,9,200,152.25,609,0.2352216748768472
70,36.0,8250.0,5278.5,21114.0,0.30541346973572037,0,43,32.0,128,0.25390625,9,200,152.25,609,0.2352216748768472
71,36.0,7380.0,4576.5,18306.0,0.3135857096034087,0,42,29.75,119,0.2668067226890757,9,200,152.25,609,0.2352216748768472
72,41.0,7560.0,4765.25,19061.0,0.3106473952048686,1,42,30.5,122,0.2581967213114754,9,200,152.25,609,0.2352216748768472
73,75.0,14838.0,7298.25,29193.0,0.3890401808652759,1,52,33.5,134,0.2873134328358209,15,200,153.75,615,0.22560975609756095
74,69.0,305.0,130.0,520.0,0.3423076923076923,1,7,2.5,10,0.44999999999999996,9,21,15.0,60,0.1499999999999999
75,36.0,7548.0,3746.25,14985.0,0.48713713713713713,0,43,23.0,92,0.44565217391304346,9,200,115.0,460,0.3923913043478261
76,255.0,13194.0,7121.25,28485.0,0.354160084254871,5,51,34.25,137,0.2536496350364964,39,200,159.75,639,0.18896713615023475
77,114.0,11328.0,4632.75,18531.0,0.5439129027035778,2,52,25.5,102,0.4607843137254902,21,200,115.0,460,0.3793478260869565
78,255.0,7668.0,4755.75,19023.0,0.305354045103296,5,48,34.25,137,0.2390510948905109,39,200,159.75,639,0.18896713615023475
79,63.0,611.0,226.0,904.0,0.47898230088495575,1,13,4.5,18,0.5277777777777778,9,57,27.0,108,0.36111111111111116
80,90.0,12474.0,6708.0,26832.0,0.3542039355992844,2,51,33.5,134,0.27611940298507465,21,200,155.25,621,0.21618357487922713
81,42.0,13926.0,3535.25,14141.0,0.7373417721518988,0,54,14.25,57,0.7149122807017544,9,200,59.75,239,0.6119246861924686
82,42.0,7692.0,3177.0,12708.0,0.5413125590179415,0,40,20.5,82,0.4695121951219512,9,200,110.5,442,0.418552036199095
83,354.0,10800.0,6354.0,25416.0,0.3096081208687441,8,44,34.75,139,0.1960431654676258,57,200,164.25,657,0.16324200913242004
84,42.0,9678.0,4617.75,18471.0,0.5029641058957285,0,45,23.5,94,0.4627659574468085,9,200,112.0,448,0.4095982142857143
85,81.0,8334.0,4083.0,16332.0,0.4936627479794269,1,46,24.25,97,0.4510309278350515,15,200,113.5,454,0.3942731277533039
86,81.0,9624.0,3911.0,15644.0,0.5488046535412938,1,49,22.75,91,0.4917582417582418,15,200,109.0,436,0.42087155963302747
87,36.0,10500.0,6828.0,27312.0,0.312829525483304,0,47,33.0,132,0.2727272727272727,9,200,152.25,609,0.2352216748768472
88,165.0,7452.0,4887.75,19551.0,0.30309191345711217,3,44,31.75,127,0.24212598425196852,27,200,156.75,627,0.2069377990430623
89,87.0,8316.0,3044.0,12176.0,0.5801987516425755,1,48,21.75,87,0.5028735632183908,9,200,106.0,424,0.44693396226415094
90,278.0,8640.0,4372.75,17491.0,0.4706563375450231,6,45,25.5,102,0.37745098039215685,39,200,121.0,484,0.3295454545454546
91,360.0,8094.0,4233.0,16932.0,0.44861800141743446,8,47,26.5,106,0.34905660377358494,57,200,131.25,525,0.2671428571428571
92,147.0,9912.0,5247.75,20991.0,0.39806345576675717,3,45,29.5,118,0.30508474576271183,27,200,147.75,591,0.23477157360406098
93,36.0,12960.0,3283.5,13134.0,0.7392645043398812,0,52,13.5,54,0.7314814814814815,9,200,59.75,239,0.6119246861924686
94,264.0,9012.0,4545.5,18182.0,0.47351776482235175,6,45,25.75,103,0.3713592233009708,45,200,124.0,496,0.3094758064516129
95,57.0,12906.0,3309.5,13238.0,0.730246260764466,1,48,13.75,55,0.65,9,200,64.25,257,0.5749027237354085
96,195.0,7668.0,4670.25,18681.0,0.30893688774690864,3,41,29.75,119,0.25,27,200,156.75,627,0.2069377990430623
97,137.0,8820.0,6112.25,24449.0,0.2869749273998936,3,43,32.0,128,0.23828125,21,200,155.25,621,0.21618357487922713
98,69.0,7380.0,3370.25,13481.0,0.5151880424300868,1,44,22.5,90,0.4722222222222222,15,200,107.5,430,0.43023255813953487
99,41.0,14610.0,6222.5,24890.0,0.5399758939333066,1,54,24.5,98,0.5102040816326531,9,200,106.0,424,0.44693396226415094
100,69.0,8244.0,5039.25,20157.0,0.334238726000893,1,46,30.25,121,0.29132231404958675,15,200,153.75,615,0.22560975609756095
101,36.0,9156.0,4496.25,17985.0,0.49095079232693917,0,48,24.5,98,0.4693877551020408,9,200,111.75,447,0.4110738255033557
102,57.0,8304.0,5597.25,22389.0,0.2994439233552191,1,47,32.75,131,0.2652671755725191,15,200,153.75,615,0.22560975609756095
103,36.0,5100.0,3306.0,13224.0,0.30784936479128855,0,41,29.75,119,0.2626050420168067,9,200,152.25,609,0.2352216748768472
104,69.0,5856.0,2878.5,11514.0,0.4632621156852528,1,44,24.0,96,0.40104166666666663,15,200,125.25,501,0.3338323353293413
105,171.0,9564.0,6210.75,24843.0,0.2908163265306123,3,42,31.5,126,0.23412698412698418,27,200,156.75,627,0.2069377990430623
