,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
138,0,1,50,0,9,0,1.299999999999998,12.99999999999998,555.0,0,1.0,15,9
33,1,1,10,1,0,0,0.0,5.000000000000001,53.0,2,-1.1,5,1
106,2,1,34,0,4,0,0.0,0.0,156.0,4,-1.1,14,4
139,3,1,50,0,8,0,0.7,6.999999999999999,399.0,1,1.8,12,8
296,0,2,50,0,11,3,2.399999999999997,23.999999999999968,909.0,0,1.0,16,11
173,1,2,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,7,1
297,2,2,50,0,7,1,8.049116928532385e-16,8.049116928532385e-15,345.0,0,1.0,15,7
298,3,2,50,0,11,1,2.3999999999999986,23.999999999999982,657.0,0,1.0,11,11
451,0,3,50,0,11,0,2.399999999999998,23.99999999999998,681.0,1,1.8,17,11
332,1,3,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.1,5,1
452,2,3,50,0,8,0,0.6000000000000005,6.000000000000005,357.0,0,1.0,12,8
442,3,3,45,0,6,0,0.0,0.0,210.0,2,-1.1,13,6
627,0,4,50,1,10,1,1.7999999999999976,23.99999999999997,813.0,0,1.0,15,11
558,1,4,27,0,3,0,0.0,0.0,117.0,3,-1.1,12,3
628,2,4,50,0,10,1,1.7999999999999976,17.999999999999975,723.0,2,0.9,14,10
629,3,4,50,0,8,2,0.6,5.999999999999999,417.0,2,0.9,16,8
770,0,5,50,1,10,2,1.7999999999999967,23.999999999999968,801.0,0,1.8,14,11
663,1,5,9,2,0,0,0.0,11.0,77.0,2,-1.1,5,2
771,2,5,50,0,11,2,2.399999999999998,23.99999999999998,687.0,0,1.0,15,11
737,3,5,33,0,4,0,0.0,0.0,222.0,0,-1.0,13,4
847,0,6,21,1,2,0,0.0,5.000000000000001,95.0,0,-0.1999999999999999,9,3
829,1,6,15,0,1,0,0.0,0.0,87.0,0,-1.0,7,1
879,2,6,39,0,5,0,0.0,0.0,243.0,2,-1.1,18,5
873,3,6,33,0,4,0,0.0,0.0,180.0,0,-1.0,13,4
996,0,7,50,0,12,0,2.999999999999997,29.999999999999968,1083.0,0,1.0,11,12
913,1,7,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,5,1
997,2,7,50,0,9,0,1.1999999999999995,11.999999999999996,399.0,0,1.0,10,9
915,3,7,9,0,0,0,0.0,0.0,36.0,2,-1.1,5,0
1154,0,8,50,1,10,0,1.799999999999998,23.99999999999998,591.0,0,1.8,12,11
1031,1,8,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,4,1
1155,2,8,50,0,9,0,1.1999999999999995,11.999999999999996,441.0,0,1.0,15,9
1156,3,8,50,0,9,0,1.1999999999999988,11.999999999999988,423.0,0,1.0,13,9
1285,0,9,50,0,11,2,2.3999999999999977,23.99999999999997,765.0,0,1.0,13,11
1214,1,9,15,1,1,0,0.0,5.000000000000001,110.0,0,-1.0,9,2
1286,2,9,50,0,11,2,2.3999999999999986,23.999999999999982,621.0,2,1.9,12,11
1216,3,9,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,8,2
1445,0,10,50,0,9,0,1.1999999999999995,11.999999999999996,435.0,0,1.0,13,9
1344,1,10,15,1,1,0,0.0,5.000000000000001,104.0,2,-1.1,5,2
