day,baseline,egalitarian,maximin,utilitarian
1.0,7.483241620810405,7.432216108054027,7.40520260130065,7.297148574287143
2.0,7.914500000000001,7.899500000000001,8.1155,7.320500000000001
3.0,9.1045,8.7685,9.7585,7.640500000000001
4.0,9.4125,9.1875,10.2915,8.1765
5.0,9.6965,9.2945,10.4135,8.3825
6.0,9.8575,9.4585,10.5925,8.294500000000001
7.0,10.0215,9.7755,10.7145,8.0805
8.0,10.3835,10.1825,11.076499999999998,8.034500000000001
9.0,10.654999999999998,10.602,11.512999999999998,8.193
10.0,11.009031610637228,10.992961287078934,12.05110996386164,8.680317848410757
11.0,11.348720521826392,11.290095525389644,12.392359318533813,9.000611246943766
12.0,11.664325137982939,11.569130216189038,12.733608673205987,9.11552567237164
13.0,12.028098344204714,11.899446958270486,13.077955601445533,9.12041564792176
14.0,12.268439538384344,12.232780291603818,13.465668559628288,9.194987775061124
15.0,12.597591570496736,12.658622423328303,13.925658234383063,9.287897310513447
16.0,12.99288979177247,13.180020283975658,14.510084925690018,10.085752869682647
17.0,13.227018791264598,13.463995943204864,14.850849256900208,10.442943956785955
18.0,13.656170644997458,13.860547667342795,15.124734607218677,10.585415259959486
19.0,13.951244286439811,14.184077079107501,15.459129511677277,10.622552329507089
20.0,14.273743016759772,14.565415821501011,15.825371549893838,10.797434166103983
21.0,14.689182326053828,14.957868020304563,16.19639065817409,10.852702702702702
22.0,15.00510464522715,15.44501278772378,16.605361930294897,11.508255563531945
23.0,15.358856559469109,15.740153452685416,16.959785522788195,11.830581478822682
24.0,15.697294538029599,16.176470588235286,17.343163538873984,11.937544867193106
25.0,15.959162838182737,16.508439897698203,17.63646112600535,12.001435750179466
26.0,16.303726391015815,16.825063938618918,18.08096514745307,12.207465900933235
27.0,16.772843287391517,17.19856704196519,18.420826623725162,12.306254493170378
28.0,17.139130434782597,17.660154241645238,18.789956803455713,12.877153558052433
29.0,17.461892583120193,17.850899742930583,19.15388768898487,13.059176029962542
30.0,17.889002557544746,18.189717223650373,19.491900647948153,13.205243445692878
31.0,18.300767263427097,18.497686375321326,19.8169546436285,13.342322097378272
32.0,18.70639386189257,18.759383033419013,20.14200863930884,13.51535580524344
33.0,19.00358056265983,19.062274832732875,20.599352051835837,13.676934635612316
34.0,19.29589743589742,19.549070247933873,20.903418339663578,14.50196386488609
35.0,19.70512820512819,19.801136363636353,21.332609875203456,14.699135899450113
36.0,20.12358974358973,20.13688016528924,21.68692349430275,14.83032207384131
37.0,20.51743589743588,20.330061983471058,21.95984807379271,14.895522388059693
38.0,20.75743589743588,20.681301652892547,22.23928377645142,15.073841319717195
39.0,21.1579487179487,21.116399379203298,22.53583061889249,15.352012628255714
40.0,21.443304258594132,21.453367875647654,22.757889009793235,15.907604251839729
41.0,21.840944073884025,21.631606217616564,23.2334058759521,16.178250204415363
42.0,22.31246793227294,21.93108808290154,23.434711643090296,16.301717089125095
43.0,22.69779374037966,22.364248704663193,23.753536452665923,16.444807849550273
44.0,23.12621857362748,22.635751295336767,23.964635473340564,16.656582174979548
45.0,23.55977424320162,22.969917012448114,24.1985854189336,17.01812191103788
46.0,23.89460154241643,23.199896157840065,24.455386289445027,17.63122362869197
47.0,24.292030848329027,23.520768431983367,24.94396082698583,17.79071729957805
48.0,24.661696658097664,23.794911734164053,25.083242655059824,18.01097046413501
49.0,25.03444730077118,24.087746625129785,25.375952121871578,18.11476793248944
50.0,25.339331619537248,24.35254413291794,25.51849836779105,18.36540084388184
