,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
165,0,1,50,1,9,0,1.2999999999999994,18.999999999999996,471.0,0,1.8,12,10
166,1,1,50,1,7,0,0.1000000000000005,7.000000000000006,237.0,0,1.8,14,8
167,2,1,50,1,8,0,0.7000000000000001,13.0,429.0,0,1.8,11,9
83,3,1,22,0,2,0,0.0,0.0,120.0,3,-1.1,8,2
364,0,2,50,1,13,0,3.599999999999997,41.99999999999997,1317.0,0,1.8,22,14
365,1,2,50,0,8,1,0.6000000000000008,6.000000000000007,291.0,0,1.0,20,8
366,2,2,50,1,7,2,8.049116928532385e-16,6.000000000000007,369.0,0,1.0,20,8
367,3,2,50,0,7,2,2.498001805406602e-16,2.4980018054066026e-15,339.0,3,0.9,21,7
524,0,3,50,0,9,0,1.2000000000000002,12.000000000000002,405.0,0,1.0,19,9
525,1,3,50,1,7,0,6.938893903907228e-16,6.000000000000006,333.0,0,1.8,18,8
526,2,3,50,0,9,0,1.1999999999999995,11.999999999999996,411.0,1,1.8,14,9
403,3,3,9,0,0,0,0.0,0.0,36.0,3,-1.1,5,0
583,0,4,15,2,1,0,0.0,11.0,122.0,0,-0.1999999999999999,9,3
649,1,4,38,1,5,0,0.0,5.999999999999997,375.0,0,-1.0,14,6
662,2,4,50,2,9,0,1.1999999999999988,23.999999999999982,627.0,0,1.0,20,11
640,3,4,33,1,4,0,0.0,5.000000000000004,173.0,0,-0.1999999999999999,20,5
815,0,5,39,0,5,1,0.0,0.0,285.0,2,-1.1,12,5
849,1,5,50,0,8,0,0.6000000000000006,6.000000000000006,327.0,1,1.8,15,8
850,2,5,50,0,8,0,0.6000000000000005,6.000000000000005,297.0,0,1.0,15,8
851,3,5,50,0,10,0,1.7999999999999967,17.999999999999964,963.0,0,1.0,14,10
1008,0,6,50,0,8,1,0.5999999999999989,5.9999999999999885,519.0,0,1.0,18,8
1009,1,6,50,0,8,1,0.5999999999999985,5.999999999999985,645.0,0,1.0,19,8
1010,2,6,50,0,10,0,1.799999999999998,17.99999999999998,765.0,0,1.0,21,10
887,3,6,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
1129,0,7,50,1,11,0,2.399999999999997,29.99999999999997,855.0,0,1.8,16,12
1118,1,7,39,0,5,0,0.0,0.0,279.0,0,-1.0,14,5
1045,2,7,9,0,0,0,0.0,0.0,36.0,0,-1.0,6,0
1082,3,7,21,1,2,0,0.0,5.000000000000001,125.0,3,-1.1,11,3
1326,0,8,50,0,8,1,0.6000000000000008,6.000000000000007,381.0,0,1.0,17,8
1327,1,8,50,0,10,0,1.7999999999999985,17.999999999999982,561.0,1,1.8,13,10
1328,2,8,50,0,8,0,0.6000000000000006,6.000000000000006,255.0,1,1.8,14,8
1329,3,8,50,0,8,0,0.6000000000000005,6.000000000000005,369.0,0,1.0,14,8
1452,0,9,50,1,10,0,1.7999999999999967,23.999999999999968,753.0,0,1.8,12,11
1382,1,9,15,0,1,0,0.0,0.0,69.0,4,-1.1,9,1
1364,2,9,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
1453,3,9,50,0,8,0,0.6000000000000009,6.000000000000008,315.0,0,1.0,12,8
1510,0,10,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,11,2
1606,1,10,50,1,7,0,0.0,5.999999999999997,423.0,0,0.0,18,8
1607,2,10,50,0,10,0,1.7999999999999985,17.999999999999982,705.0,3,0.9,20,10
1585,3,10,39,0,5,0,0.0,0.0,255.0,3,-1.1,21,5
1778,0,11,50,1,11,0,2.3999999999999964,29.999999999999964,1119.0,0,1.8,17,12
1779,1,11,50,1,7,0,6.938893903907228e-16,6.000000000000006,297.0,0,1.8,15,8
1738,2,11,33,1,4,1,0.0,5.000000000000003,215.0,0,-0.1999999999999999,13,5
1757,3,11,39,0,5,0,0.0,0.0,261.0,0,-1.0,12,5
1885,0,12,33,0,4,0,0.0,0.0,210.0,3,-1.1,16,4
1813,1,12,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
1920,2,12,50,1,7,0,0.0,5.999999999999975,915.0,3,-0.1,16,8
1921,3,12,50,0,8,0,0.6000000000000005,6.000000000000005,369.0,0,1.0,15,8
2078,0,13,50,0,11,0,2.399999999999997,23.999999999999968,795.0,1,1.8,8,11
2079,1,13,50,0,8,0,0.6000000000000004,6.000000000000004,225.0,1,1.8,10,8
2080,2,13,50,2,9,0,1.1999999999999986,23.999999999999982,741.0,0,1.8,9,11
1957,3,13,9,1,0,0,0.0,5.000000000000001,59.0,3,-1.1,4,1
2215,0,14,50,0,12,0,2.9999999999999973,29.99999999999997,993.0,0,1.0,12,12
2114,1,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,5,1
2216,2,14,50,2,9,0,1.1999999999999993,23.999999999999996,657.0,0,1.0,17,11
2170,3,14,27,0,3,0,0.0,0.0,123.0,2,-1.1,13,3
2345,0,15,50,1,10,1,1.799999999999999,23.99999999999999,609.0,0,1.8,14,11
2346,1,15,50,0,10,0,1.7999999999999972,17.99999999999997,717.0,0,1.0,9,10
2275,2,15,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,6,2
2276,3,15,15,0,1,0,0.0,0.0,69.0,4,-1.1,8,1
2499,0,16,50,0,13,0,3.599999999999997,35.999999999999964,987.0,1,1.8,14,13
2500,1,16,50,0,8,0,0.5999999999999999,5.999999999999998,465.0,0,1.0,18,8
2466,2,16,33,0,4,0,0.0,0.0,150.0,0,-1.0,12,4
2430,3,16,21,0,2,0,0.0,0.0,78.0,4,-1.1,9,2
2653,0,17,50,0,11,0,2.3999999999999986,23.999999999999982,663.0,0,1.0,19,11
2643,1,17,45,1,6,1,0.0,5.000000000000006,329.0,0,-0.1999999999999999,20,7
2654,2,17,50,1,8,0,0.5999999999999993,11.999999999999991,591.0,4,0.9,23,9
2536,3,17,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
2817,0,18,50,0,9,0,1.2000000000000006,12.000000000000004,345.0,1,1.8,14,9
2818,1,18,50,1,8,0,0.6000000000000008,12.000000000000004,321.0,0,1.0,12,9
2819,2,18,50,0,8,0,0.6000000000000004,6.000000000000004,357.0,0,1.0,12,8
2714,3,18,15,0,1,0,0.0,0.0,63.0,2,-1.1,5,1
2954,0,19,50,0,9,0,1.199999999999998,11.99999999999998,627.0,1,0.9,23,9
2908,1,19,27,0,3,0,0.0,0.0,171.0,0,-1.0,16,3
