,reward,numerosity,fitness
0,10.800000000000002,36,2.880000000000001
1,16.5,33,9.24
2,30.40000000000001,76,54.72000000000001
3,13.199999999999998,36,38.88000000000002
4,36.0,72,216.0
5,26.0,52,117.0
6,45.0,90,53.99999999999997
7,10.5,21,29.4
8,4.2,30,63.36000000000001
9,22.799999999999997,36,158.39999999999998
10,38.40000000000001,96,230.39999999999992
11,1.5,3,3.6
12,12.6,30,133.2
13,24.0,48,100.80000000000003
14,45.59999999999998,72,100.80000000000004
