day,baseline,egalitarian,maximin,utilitarian
1.0,0.0,0.0,0.0,0.0
2.0,0.0005,0.0165,0.0035,0.0115
3.0,0.01,0.0865,0.056,0.0725
4.0,0.01,0.1395,0.1125,0.1385
5.0,0.012,0.2,0.2015,0.26
6.0,0.032,0.3595,0.322,0.366
7.0,0.109,0.5595,0.439,0.66
8.0,0.1985,0.835,0.7005,0.8075
9.0,0.2315,1.006,0.95,0.966
10.0,1.01528384279476,1.1776790671848973,1.176295413936867,1.154708520179372
11.0,1.0350109409190371,1.2668863261943988,1.251340083382966,1.2714526079641055
12.0,1.1072210065645514,1.4375347029428096,1.3960690887432996,1.4111048794167134
13.0,1.2056892778993435,1.6129927817878955,1.5276950565812983,1.6282271944922548
14.0,1.2778993435448578,1.8396485447556288,1.7492555092316855,1.7917383820998278
15.0,1.3260393873085339,1.9736408566721582,1.9416319237641453,1.9541021227768216
16.0,2.0347222222222223,2.17276814386641,2.3017982799061767,2.1940683430045134
17.0,2.0694444444444446,2.2761721258831087,2.4021909233176837,2.3017408123791103
18.0,2.2291666666666665,2.4630700064226074,2.5461658841940533,2.4442295293359124
19.0,2.423611111111111,2.6647398843930636,2.6948356807511735,2.65892972275951
20.0,2.5277777777777777,2.842646114322415,2.8732394366197185,2.8217000691085
21.0,2.6180555555555554,2.963130659767141,3.0501960784313726,2.9826749826749825
22.0,3.0344827586206895,3.1904024767801857,3.4792099792099793,3.2383853769992386
23.0,3.1264367816091956,3.307275541795666,3.5956340956340958,3.338156892612338
24.0,3.2988505747126435,3.4953560371517027,3.728690228690229,3.479055597867479
25.0,3.5172413793103448,3.698142414860681,3.8752598752598755,3.667174409748667
26.0,3.6091954022988504,3.845201238390093,4.025987525987526,3.8461538461538463
27.0,3.7126436781609193,3.952492211838006,4.175,4.006875477463713
28.0,4.086206896551724,4.178272980501393,4.623325453112687,4.273985239852398
29.0,4.206896551724138,4.293407613741875,4.724192277383767,4.371771217712177
30.0,4.362068965517241,4.499535747446611,4.87391646966115,4.527675276752768
31.0,4.5344827586206895,4.701949860724234,5.048780487804878,4.703874538745388
32.0,4.637931034482759,4.839368616527391,5.197831978319783,4.870848708487085
33.0,4.839285714285714,4.938679245283019,5.377593360995851,5.032497678737233
34.0,5.195121951219512,5.193842645381984,5.666666666666667,5.264994547437295
35.0,5.341463414634147,5.3329532497149374,5.785522788203753,5.360959651035987
36.0,5.536585365853658,5.532497149372862,5.943699731903485,5.513631406761178
37.0,5.7317073170731705,5.7423033067274805,6.119749776586238,5.6772082878953105
38.0,5.829268292682927,5.88369441277081,6.352100089365505,5.889858233369684
39.0,5.902439024390244,5.9873271889400925,6.501357466063348,6.049889135254989
40.0,6.343532684283727,6.242465753424658,6.77834008097166,6.252858958068615
41.0,6.44923504867872,6.358904109589041,6.903846153846154,6.329097839898348
42.0,6.631432545201669,6.564383561643836,7.044534412955466,6.48284625158831
43.0,6.789986091794159,6.7465753424657535,7.190283400809717,6.69123252858958
44.0,6.938803894297636,6.873972602739726,7.423076923076923,6.881829733163913
45.0,7.074858757062147,6.977839335180056,7.568788501026694,7.037662337662337
46.0,7.34747145187602,7.282828282828283,7.8635838150289015,7.272036474164134
47.0,7.4698205546492655,7.437710437710438,7.9780092592592595,7.343465045592705
48.0,7.634584013050571,7.614478114478114,8.114583333333334,7.4407294832826745
49.0,7.809135399673735,7.796296296296297,8.29050925925926,7.6534954407294835
50.0,7.969004893964111,7.925925925925926,8.524305555555555,7.875379939209727
