day,baseline,egalitarian,maximin,utilitarian
1.0,0.0,0.0,0.0,0.0
2.0,0.49932249322493216,0.2763888888888888,0.3376865671641792,0.33689458689458684
3.0,0.4699480181936323,0.24624573378839587,0.2577805077805079,0.30513176144244103
4.0,0.49395329441200997,0.2777067348678601,0.21477162293488816,0.29790972992970777
5.0,0.4802955665024631,0.268798063229849,0.18066280566280568,0.25519544779811976
6.0,0.43408191761694226,0.2104627766599596,0.17982099267697316,0.2263202405562863
7.0,0.34976084728390855,0.16054484236302424,0.15530303030303028,0.1396387184730743
8.0,0.28770688734650307,0.10120532003324989,0.10834484490769802,0.12851115477979413
9.0,0.29365494020666427,0.09562073121735626,0.08061202991678096,0.1287263543626822
10.0,0.14751291812439904,0.0935244094673191,0.061938729367320144,0.11513958356362353
11.0,0.16075457812316962,0.09969679814818355,0.06988088473694831,0.11661515823878776
12.0,0.16185467380099094,0.0920706949718324,0.07620616068353137,0.11380427567601914
13.0,0.15817258136664503,0.08541951516010138,0.07632862905481463,0.10013597199994906
14.0,0.15801602867980957,0.07363281349424322,0.06493515909951064,0.09644702140326311
15.0,0.1622646552234488,0.0763357367554347,0.06062226563037987,0.09646441352695412
16.0,0.10521730930764073,0.07287383796891778,0.041815322953875134,0.08662846349188236
17.0,0.11298956304347363,0.07416547545532826,0.04568682315921779,0.0904304348053786
18.0,0.11036803488457192,0.0696856887135171,0.050048067921437456,0.09064847291847178
19.0,0.1043726225942343,0.06485357430542638,0.0494675160207807,0.08548016672519987
20.0,0.10563372438714991,0.06252475402509883,0.047566316378760964,0.08341945523744809
21.0,0.10801919789304915,0.06413233141122587,0.04555528928482344,0.08311239224075795
22.0,0.08940256059420038,0.060478757774375724,0.030944178489931362,0.074563306707075
23.0,0.09225299801946818,0.0606674864456187,0.03428081630581081,0.07886036125500318
24.0,0.090937844432039,0.05746376661076469,0.03810181534949497,0.07899122349728338
25.0,0.08693146397593576,0.054899636985851874,0.03834983076958154,0.07741815360010662
26.0,0.08926646210370359,0.055257087761086954,0.03883266919987882,0.07640233945584352
27.0,0.09085440834579894,0.057341394269888823,0.039715276677761535,0.07498646720776247
28.0,0.0792029037904578,0.05541779286545778,0.027279711402062423,0.06860979552711255
29.0,0.08109497734294768,0.05577361832951655,0.03058653031954317,0.071333500577629
30.0,0.07998918616250839,0.053308641264248724,0.032034774386566545,0.07175774334026785
31.0,0.07868427437987324,0.051424588299374685,0.032384315315166834,0.0707289503890769
32.0,0.08102089605262708,0.052513424156129584,0.03283960517936002,0.07026070340905854
33.0,0.07932990860188127,0.054685074776490206,0.032357812974191935,0.0705832141506344
34.0,0.07122064241232895,0.05197762351547608,0.028072887824393433,0.06728234842713454
35.0,0.07217500776986929,0.05216172215368342,0.029967546376581833,0.06935043133405094
36.0,0.07070460357163144,0.049905558684398166,0.031169702061993876,0.06936427955172286
37.0,0.06921156077363166,0.048271362644786375,0.030538932105427685,0.06905069256131657
38.0,0.07125442181671238,0.04868240517877509,0.0286792596510983,0.06706650307410444
39.0,0.07355074362382807,0.050533438626124694,0.029381935017427585,0.06696106869071383
40.0,0.06377692735222817,0.04806452973196773,0.026246289271186996,0.06457569563160459
41.0,0.06542307158989935,0.04845046629321059,0.027986260213595626,0.06751282788819046
42.0,0.06312949413445046,0.04691259994842345,0.028399467360019193,0.06753493523744325
43.0,0.06261344890090825,0.046173603036907096,0.02913185718044997,0.06560414772176815
44.0,0.063358787196657,0.046852072800841915,0.027254294867639528,0.06505728933045374
45.0,0.06443183231317762,0.04834504731568656,0.027683354893515588,0.06494744209668779
46.0,0.06113336985308715,0.04419406196478026,0.024160832474641847,0.06232909740364989
47.0,0.06249744374011357,0.04424765487432736,0.026230803196070074,0.06503631856314152
48.0,0.06282940094925782,0.04361968235958802,0.02708454363347923,0.06606575054397279
49.0,0.06241048783429193,0.04374715337780333,0.027526388790519496,0.06420449869784206
50.0,0.0626685389223578,0.044260595775699185,0.02597676496028467,0.06254449125081085
