day,baseline,egalitarian,maximin,utilitarian
1.0,7.16208104052026,7.177088544272136,7.0150075037518755,7.1830915457728866
2.0,6.648500000000001,6.894500000000001,6.2555000000000005,6.708500000000001
3.0,6.188500000000001,6.8725000000000005,5.978500000000001,6.467500000000001
4.0,6.211500000000001,7.0065,5.917500000000001,6.496500000000001
5.0,6.273500000000001,6.921500000000001,5.970500000000001,6.543500000000001
6.0,6.284500000000002,6.8035000000000005,6.020500000000001,6.5905000000000005
7.0,5.9925000000000015,6.688500000000001,5.974500000000001,6.379500000000001
8.0,5.490500000000002,6.576500000000001,5.637500000000001,6.0245000000000015
9.0,5.264000000000001,6.256000000000001,5.327000000000001,5.873000000000001
10.0,5.6079676674364904,6.539144919489174,5.9088743299583095,6.325112107623319
11.0,5.671478060046192,6.535969247666118,5.98094103633115,6.4324172742568715
12.0,5.710739030023097,6.484898407468425,5.870756402620609,6.455412226584409
13.0,5.767321016166284,6.331685886875344,5.824895771292437,6.394279304542907
14.0,5.626443418013859,6.283909939593631,5.575342465753426,6.141334828939991
15.0,5.4549653579676685,5.931356397583746,5.39189994044074,6.043746494671902
16.0,6.052595155709345,6.586384071933206,6.78811571540266,6.4371373307543545
17.0,5.991689750692523,6.503532434168274,6.643192488262912,6.388781431334625
18.0,6.034626038781166,6.447655748233784,6.577464788732396,6.37911025145068
19.0,6.019390581717454,6.3070006422607605,6.389671361502349,6.481624758220505
20.0,5.875346260387814,6.112395632626849,6.225352112676058,6.286266924564799
21.0,5.744459833795016,5.8997412677878405,6.135686274509804,6.180878552971578
22.0,6.488664987405544,6.833591331269351,7.866943866943867,6.650418888042652
23.0,6.5113350125944605,6.776315789473686,7.70893970893971,6.655750190403658
24.0,6.403022670025191,6.7701238390092895,7.4324324324324325,6.565118050266567
25.0,6.244332493702774,6.503869969040251,7.3180873180873185,6.60700685453161
26.0,6.151133501259449,6.116873065015482,7.022869022869023,6.443259710586445
27.0,6.089915966386557,5.94158878504673,7.055208333333332,6.349885408708939
28.0,6.960486322188452,6.708449396471682,8.747967479674795,7.0774907749077505
29.0,7.0182370820668725,6.655524605385332,8.463414634146341,7.0405904059040605
30.0,6.978723404255322,6.641597028783661,8.38211382113821,6.848708487084872
31.0,6.79939209726444,6.466109563602602,8.333333333333332,6.778597785977862
32.0,6.510638297872343,6.0287836583101235,8.121951219512194,6.697416974169744
33.0,6.398373983739839,5.754716981132077,8.131396957123096,6.477251624883937
34.0,7.185273159144895,6.799315849486889,9.319928507596066,7.291166848418758
35.0,7.175771971496439,6.907639680729764,9.27971403038427,7.298800436205019
36.0,6.988123515439432,6.885974914481189,9.196604110813222,7.083969465648857
37.0,6.878859857482189,6.823261117445841,9.247542448614832,7.1374045801526735
38.0,6.705463182897866,6.397947548460665,9.100089365504912,6.974918211559435
39.0,6.588447653429605,6.178571428571431,9.144796380090494,6.97228381374723
40.0,7.30458970792768,7.009589041095893,10.007085020242911,7.56035578144854
41.0,7.3643949930459,7.053424657534249,9.972672064777324,7.444726810673445
42.0,7.14881780250348,6.98219178082192,9.883603238866392,7.329097839898349
43.0,6.949930458970795,6.664383561643839,9.709514170040482,7.137229987293521
44.0,6.876216968011129,6.206849315068497,9.571862348178135,6.975857687420586
45.0,6.76129943502825,6.34487534626039,9.612936344969194,6.881818181818183
46.0,7.543230016313215,7.56734006734007,10.550289017341035,7.501519756838907
47.0,7.522022838499187,7.476430976430979,10.527777777777771,7.4224924012158064
48.0,7.461663947797719,7.375420875420878,10.465277777777771,7.4984802431610955
49.0,7.332789559543233,6.9814814814814845,10.486111111111105,7.382978723404257
50.0,7.008156606851553,6.617845117845121,10.215277777777771,7.1306990881458985
