episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,261.0,17094.0,5418.0,21672.0,0.6090116279069767,5,54,28.25,113,0.36946902654867253,40,200,138.0,552,0.25724637681159424
2,174.0,14076.0,4661.0,18644.0,0.5983158120574984,4,51,25.75,103,0.4004854368932039,33,200,127.0,508,0.3080708661417323
3,47.0,8616.0,4221.75,16887.0,0.4953366494936934,1,36,19.0,76,0.4473684210526315,9,200,98.75,395,0.44620253164556967
4,363.0,18090.0,6058.5,24234.0,0.5904926962119337,9,55,29.75,119,0.34243697478991597,63,200,140.5,562,0.22775800711743766
5,236.0,12444.0,7280.0,29120.0,0.32503434065934067,6,47,35.5,142,0.2183098591549295,39,200,159.75,639,0.18896713615023475
6,74.0,9090.0,6650.0,26600.0,0.25466165413533837,2,53,33.75,135,0.2944444444444444,15,200,153.75,615,0.22560975609756095
7,237.0,10530.0,6183.75,24735.0,0.34096422073984234,5,45,34.5,138,0.21739130434782616,39,200,159.75,639,0.18896713615023475
8,42.0,11346.0,6769.5,27078.0,0.32711056946598716,0,48,33.5,134,0.27611940298507465,9,200,152.25,609,0.2352216748768472
9,363.0,21060.0,6978.0,27912.0,0.5994733447979363,9,62,31.25,125,0.366,63,200,140.5,562,0.22775800711743766
10,375.0,15252.0,5418.0,21672.0,0.5681755260243633,9,54,29.25,117,0.3482905982905983,63,200,137.5,550,0.23818181818181827
11,228.0,11946.0,7288.5,29154.0,0.311226589833299,4,46,35.0,140,0.22857142857142865,33,200,158.25,633,0.19786729857819907
12,300.0,13692.0,7383.0,29532.0,0.35036570499796826,6,49,35.0,140,0.23571428571428577,45,200,161.25,645,0.18023255813953498
13,327.0,11166.0,7065.75,28263.0,0.30084385946290204,7,47,34.5,138,0.2246376811594204,51,200,162.75,651,0.1716589861751152
14,312.0,15108.0,7441.5,29766.0,0.4138782503527515,8,52,36.5,146,0.226027397260274,57,200,164.25,657,0.16324200913242004
15,198.0,14622.0,6765.75,27063.0,0.5090067619997783,3,53,27.5,110,0.44545454545454544,27,200,115.0,460,0.37282608695652175
16,42.0,12714.0,6099.75,24399.0,0.49904709209393827,0,52,27.25,109,0.4472477064220184,9,200,118.0,472,0.37605932203389836
17,219.0,10200.0,6794.25,27177.0,0.28819406115465285,5,51,34.75,139,0.2571942446043165,39,200,159.75,639,0.18896713615023475
18,462.0,13488.0,6857.25,27429.0,0.44342666520835616,10,52,33.0,132,0.29166666666666663,69,200,150.75,603,0.19029850746268662
19,354.0,12234.0,6647.25,26589.0,0.41715559065779084,8,54,33.75,135,0.3055555555555556,57,200,150.75,603,0.20024875621890548
20,309.0,12930.0,4906.25,19625.0,0.5523184713375796,7,52,28.25,113,0.36946902654867253,51,200,128.5,514,0.2840466926070039
21,41.0,18294.0,5810.0,23240.0,0.6276893287435457,1,58,27.0,108,0.44907407407407407,9,200,124.0,496,0.3457661290322581
22,299.0,11340.0,7642.25,30569.0,0.2884049200170107,7,54,35.25,141,0.2783687943262412,45,200,161.25,645,0.18023255813953498
23,153.0,12528.0,4778.75,19115.0,0.5517525503531259,3,49,26.0,104,0.39903846153846156,27,200,122.5,490,0.3346938775510204
24,336.0,10152.0,6792.0,27168.0,0.27307862190812726,8,51,34.75,139,0.23920863309352525,57,200,164.25,657,0.16324200913242004
25,579.0,8982.0,5955.75,23823.0,0.2833711119506359,13,48,36.0,144,0.1875,87,200,171.75,687,0.1233624454148472
26,210.0,12732.0,4515.0,18060.0,0.5596345514950166,4,54,23.25,93,0.42741935483870963,33,200,113.25,453,0.3096026490066225
27,555.0,15048.0,5694.0,22776.0,0.5291754478398314,11,53,30.0,120,0.30833333333333335,75,200,146.25,585,0.19871794871794868
28,369.0,10074.0,6048.75,24195.0,0.32885926844389335,9,46,34.25,137,0.20620437956204385,63,200,165.75,663,0.15497737556561075
29,47.0,13074.0,6208.25,24833.0,0.503614142471711,1,52,27.25,109,0.4518348623853211,9,200,113.25,453,0.402317880794702
30,177.0,9870.0,6349.5,25398.0,0.31726907630522083,3,49,32.0,128,0.3046875,27,200,152.5,610,0.21967213114754092
31,374.0,16128.0,5253.5,21014.0,0.5972446940135148,10,55,27.75,111,0.3626126126126126,56,200,129.75,519,0.27408477842003853
32,188.0,14352.0,6988.25,27953.0,0.4956444746538833,4,53,28.25,113,0.42699115044247793,27,200,116.5,466,0.36480686695278974
33,77.0,14958.0,6808.25,27233.0,0.5182774574964197,2,52,26.25,105,0.46904761904761905,9,200,107.25,429,0.43881118881118886
34,90.0,10926.0,7332.0,29328.0,0.2927577741407529,2,52,33.5,134,0.29104477611940294,21,200,155.25,621,0.21618357487922713
35,81.0,12066.0,6315.75,25263.0,0.39475715473221706,1,44,32.75,131,0.24618320610687028,15,200,153.75,615,0.22560975609756095
36,429.0,13650.0,7221.0,28884.0,0.44666597424179477,9,54,32.5,130,0.3307692307692308,63,200,140.25,561,0.2286096256684491
37,306.0,14598.0,6985.5,27942.0,0.49275284517929996,6,54,29.25,117,0.40384615384615385,44,200,122.25,489,0.31850715746421265
38,273.0,11346.0,6633.75,26535.0,0.3162521198417185,7,48,35.25,141,0.22872340425531923,51,200,162.75,651,0.1716589861751152
39,321.0,10866.0,6815.25,27261.0,0.3381479035985474,7,50,32.75,131,0.28816793893129766,51,200,154.0,616,0.1956168831168832
