reward,numerosity,fitness
0,966,0.0
-18,36,0.0
0,600,0.0
0,192,0.0
0,54,0.0
0,24,0.0
0,24,0.0
-12,24,0.0
0,24,0.0
0,24,0.0
0,672,0.0
0,24,0.0
0,18,0.0
0,12,0.0
0,18,0.0
0,1200,0.0
0,90,0.0
0,12,0.0
0,522,0.0
0,972,0.0
0,90,0.0
0,54,0.0
0,36,0.0
-18,72,0.0
0,792,0.0
0,120,0.0
0,54,0.0
0,72,0.0
0,24,0.0
0,24,0.0
0,24,0.0
0,36,0.0
0,24,0.0
0,840,0.0
0,72,0.0
0,12,0.0
-6,24,-16.2
0,306,0.0
0,120,0.0
0,456,0.0
0,264,0.0
0,30,0.0
0,30,0.0
0,324,0.0
0,1008,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,522,0.0
0,594,0.0
0,468,0.0
0,660,0.0
0,90,0.0
0,90,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,450,0.0
0,990,0.0
-12,36,0.0
0,36,0.0
0,1248,0.0
0,144,0.0
0,60,0.0
0,60,0.0
0,60,0.0
0,60,0.0
0,210,0.0
0,810,0.0
-12,48,-14.399999999999997
0,12,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,930,0.0
0,24,0.0
0,408,0.0
0,108,0.0
0,12,0.0
0,12,0.0
0,828,0.0
0,360,0.0
0,72,0.0
0,576,0.0
0,72,0.0
0,378,0.0
0,30,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,18,0.0
0,12,0.0
0,12,0.0
0,1104,0.0
0,120,0.0
0,24,0.0
0,24,0.0
0,24,0.0
-12,36,-7.199999999999998
0,576,0.0
0,72,0.0
-12,36,0.0
0,36,0.0
0,48,0.0
0,36,0.0
0,12,0.0
-6,18,0.0
0,450,0.0
0,12,0.0
0,624,0.0
0,36,0.0
0,36,0.0
0,612,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,608,0.0
0,18,0.0
-6,24,-3.6
0,624,0.0
0,18,0.0
0,840,0.0
0,288,0.0
0,120,0.0
0,72,0.0
0,414,0.0
0,72,0.0
-6,36,-14.4
0,18,0.0
0,504,0.0
0,96,0.0
0,18,0.0
0,18,0.0
0,18,0.0
0,648,0.0
0,30,0.0
0,18,0.0
0,30,0.0
0,18,0.0
0,24,0.0
0,18,0.0
0,288,0.0
0,162,0.0
0,108,0.0
0,54,0.0
0,54,0.0
0,90,0.0
0,12,0.0
0,12,0.0
-6,12,0.0
0,12,0.0
0,12,0.0
0,575,0.0
0,119,0.0
0,102,0.0
0,44,0.0
0,44,0.0
0,10,0.0
0,10,0.0
0,10,0.0
0,480,0.0
0,162,0.0
0,12,0.0
0,12,0.0
0,24,0.0
0,12,0.0
0,12,0.0
0,12,0.0
0,18,0.0
0,18,0.0
