episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,1164.0,14484.0,7371.0,29484.0,0.4152421652421653,17,54,37.75,151,0.20033112582781465,105,200,176.25,705,0.10106382978723394
2,47.0,15672.0,5875.0,23500.0,0.5609148936170213,1,57,28.5,114,0.41666666666666663,9,200,128.5,514,0.3249027237354085
3,410.0,14538.0,7503.5,30014.0,0.4341473978809889,8,52,35.5,142,0.2605633802816901,51,200,162.75,651,0.1716589861751152
4,402.0,13434.0,6192.0,24768.0,0.4085513565891473,8,51,34.75,139,0.24640287769784175,57,200,164.25,657,0.16324200913242004
5,717.0,19146.0,7220.25,28881.0,0.5254752259270801,15,53,33.0,132,0.2765151515151515,99,200,150.75,603,0.16542288557213936
6,42.0,13596.0,7185.0,28740.0,0.3563674321503132,0,54,33.5,134,0.3171641791044776,9,200,152.25,609,0.2352216748768472
7,489.0,13596.0,6932.25,27729.0,0.36013740127664173,8,54,34.5,138,0.26449275362318836,50,200,162.5,650,0.17307692307692313
8,113.0,12036.0,6092.75,24371.0,0.42680850190800546,3,48,32.0,128,0.296875,21,200,152.25,609,0.22536945812807874
9,75.0,13254.0,6389.25,25557.0,0.5001467308369527,1,54,24.75,99,0.4823232323232324,15,200,115.0,460,0.38586956521739135
10,516.0,15402.0,6916.5,27666.0,0.4327152461505096,10,52,35.0,140,0.24642857142857144,69,200,167.25,669,0.14686098654708513
11,288.0,15660.0,7302.0,29208.0,0.4016023007395234,6,53,34.75,139,0.2715827338129496,45,200,161.25,645,0.18023255813953498
12,1428.0,18258.0,8245.5,32982.0,0.4020829543387302,28,53,41.25,165,0.13787878787878793,176,200,194.0,776,0.02319587628865971
13,150.0,11676.0,5934.0,23736.0,0.4365520728008089,2,49,32.0,128,0.2890625,21,200,155.25,621,0.21618357487922713
14,365.0,14886.0,6746.75,26987.0,0.49204246489050285,7,56,30.75,123,0.3475609756097561,45,200,140.25,561,0.24465240641711228
15,494.0,14982.0,6796.25,27185.0,0.4695880080926982,12,53,34.5,138,0.25724637681159424,75,200,161.25,645,0.15697674418604657
16,680.0,15330.0,7095.5,28382.0,0.48268268620956944,15,54,33.0,132,0.2765151515151515,87,200,147.75,591,0.18401015228426387
17,80.0,13248.0,6571.75,26287.0,0.47556777114162896,2,52,30.0,120,0.37083333333333335,15,200,133.0,532,0.299812030075188
18,143.0,13230.0,5191.0,20764.0,0.5396118281641302,3,53,27.25,109,0.3967889908256881,21,200,128.5,514,0.3132295719844358
19,558.0,14802.0,6386.25,25545.0,0.4825895478567235,14,56,31.75,127,0.297244094488189,93,200,147.75,591,0.17893401015228427
20,596.0,14796.0,6018.5,24074.0,0.5147254299243997,14,56,30.75,123,0.30284552845528456,87,200,144.75,579,0.19300518134715028
21,216.0,18912.0,6926.25,27705.0,0.5498917162966973,4,57,29.0,116,0.3793103448275862,33,200,138.75,555,0.2608108108108108
22,825.0,15168.0,7231.5,28926.0,0.41277743206803563,17,51,36.25,145,0.20862068965517233,111,200,173.25,693,0.10281385281385291
23,797.0,18318.0,8011.25,32045.0,0.4310890934623186,19,58,38.25,153,0.19444444444444442,117,200,179.25,717,0.08682008368200833
24,597.0,14988.0,5748.0,22992.0,0.5299451983298539,11,49,30.0,120,0.30833333333333335,74,200,140.25,561,0.2188057040998217
25,993.0,18132.0,7701.5,30806.0,0.4890930338245796,15,58,34.5,138,0.26086956521739135,98,200,159.75,639,0.14280125195618143
26,42.0,6816.0,2370.0,9480.0,0.586867088607595,0,41,15.0,60,0.55,9,200,83.25,333,0.46621621621621623
