episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,59.0,3474.0,936.25,3745.0,0.6885847797062751,1,38,10.75,43,0.6569767441860465,10,200,62.0,248,0.592741935483871
2,116.0,189.0,142.0,568.0,0.10651408450704225,2,3,2.5,10,0.10000000000000009,15,27,21.0,84,0.1071428571428572
3,47.0,273.0,128.25,513.0,0.35526315789473684,1,7,2.75,11,0.43181818181818177,9,51,21.0,84,0.3928571428571429
4,36.0,369.0,176.75,707.0,0.36103253182461104,0,7,3.5,14,0.3928571428571429,9,51,27.0,108,0.33333333333333337
5,65.0,609.0,313.0,1252.0,0.3442492012779552,1,11,6.5,26,0.28846153846153844,9,74,44.75,179,0.2807262569832403
6,36.0,624.0,236.0,944.0,0.493114406779661,0,8,3.25,13,0.5192307692307693,9,56,25.25,101,0.36386138613861385
7,53.0,7050.0,1916.5,7666.0,0.6982781111400992,1,40,13.0,52,0.6057692307692307,9,200,71.75,287,0.5513937282229965
8,41.0,216.0,97.75,391.0,0.34079283887468026,1,4,1.75,7,0.3214285714285714,9,33,16.5,66,0.2954545454545454
9,36.0,390.0,138.5,554.0,0.48014440433213,0,6,2.0,8,0.5625,9,45,19.5,78,0.3653846153846154
10,53.0,137.0,91.5,366.0,0.17759562841530063,1,3,2.0,8,0.1875,9,21,16.5,66,0.15909090909090917
11,65.0,234.0,130.75,523.0,0.24617590822179736,1,4,2.25,9,0.25,9,33,19.5,78,0.25
12,159.0,747.0,335.75,1343.0,0.34046909903201783,3,11,5.75,23,0.2717391304347826,27,74,41.75,167,0.21107784431137722
13,42.0,459.0,179.0,716.0,0.46368715083798884,0,7,2.75,11,0.5227272727272727,9,50,22.25,89,0.3455056179775281
14,108.0,861.0,320.25,1281.0,0.452576112412178,2,11,4.75,19,0.381578947368421,21,74,37.25,149,0.28691275167785235
15,113.0,258.0,171.25,685.0,0.1777372262773722,3,4,3.25,13,0.05769230769230771,21,32,25.25,101,0.09653465346534662
16,36.0,120.0,69.5,278.0,0.23381294964028787,0,2,1.0,4,0.375,9,21,13.5,54,0.19444444444444442
17,69.0,381.0,188.0,752.0,0.33643617021276595,1,7,3.5,14,0.3214285714285714,15,51,28.5,114,0.25
18,42.0,498.0,171.0,684.0,0.506578947368421,0,10,3.0,12,0.625,9,69,27.0,108,0.41666666666666663
19,77.0,198.0,140.5,562.0,0.17526690391459065,1,4,2.5,10,0.25,9,33,21.0,84,0.25
20,132.0,4266.0,2730.0,10920.0,0.30329670329670333,2,38,27.5,110,0.24545454545454537,21,200,155.25,621,0.21618357487922713
21,77.0,996.0,482.5,1930.0,0.43497409326424874,1,15,8.5,34,0.38235294117647056,9,92,53.5,214,0.3598130841121495
22,71.0,171.0,112.0,448.0,0.1752232142857142,1,3,2.0,8,0.1875,9,27,18.0,72,0.20833333333333326
23,36.0,5214.0,1388.0,5552.0,0.7066822766570605,0,38,11.0,44,0.6704545454545454,9,200,64.25,257,0.5865758754863813
24,36.0,216.0,82.5,330.0,0.4136363636363637,0,4,1.0,4,0.75,9,33,15.0,60,0.30000000000000004
25,36.0,492.0,271.25,1085.0,0.3873271889400922,0,10,5.25,21,0.44047619047619047,9,69,39.0,156,0.3653846153846154
26,36.0,5130.0,1329.5,5318.0,0.7188792779240316,0,37,9.75,39,0.7115384615384616,9,200,58.25,233,0.621244635193133
27,65.0,2694.0,902.0,3608.0,0.559589800443459,1,33,12.5,50,0.5,9,200,75.75,303,0.4777227722772277
28,41.0,1806.0,504.5,2018.0,0.6563429137760158,1,33,9.25,37,0.6554054054054054,9,200,61.25,245,0.5908163265306122
29,98.0,1806.0,912.5,3650.0,0.35342465753424657,2,16,11.25,45,0.23888888888888893,15,104,72.75,291,0.22938144329896915
30,42.0,207.0,113.0,452.0,0.327433628318584,0,5,2.0,8,0.5,9,39,19.5,78,0.32692307692307687
31,75.0,1752.0,504.5,2018.0,0.6268582755203171,1,26,7.5,30,0.6333333333333333,15,165,52.5,210,0.5357142857142857
32,36.0,456.0,160.25,641.0,0.5081903276131046,0,10,3.25,13,0.5961538461538461,9,69,27.0,108,0.4444444444444444
33,36.0,740.0,217.5,870.0,0.6103448275862069,0,16,4.5,18,0.6666666666666666,9,99,31.5,126,0.5357142857142857
34,41.0,7014.0,1795.75,7183.0,0.728142837254629,1,42,11.25,45,0.6833333333333333,9,200,58.25,233,0.621244635193133
35,36.0,1788.0,494.0,1976.0,0.6652327935222672,0,33,9.0,36,0.6944444444444444,9,200,58.25,233,0.621244635193133
36,36.0,9072.0,2307.25,9229.0,0.7343970094268069,0,44,11.75,47,0.7074468085106383,9,200,58.25,233,0.621244635193133
37,42.0,6228.0,2054.25,8217.0,0.616557137641475,0,41,17.25,69,0.532608695652174,9,200,97.0,388,0.45747422680412375
38,36.0,504.0,177.5,710.0,0.5246478873239436,0,6,2.25,9,0.5833333333333334,9,45,19.5,78,0.3653846153846154
39,36.0,135.0,84.5,338.0,0.23816568047337272,0,3,1.5,6,0.41666666666666663,9,27,16.5,66,0.25
40,36.0,4146.0,1196.0,4784.0,0.6708821070234113,0,40,13.0,52,0.625,9,200,73.25,293,0.5452218430034129
41,36.0,324.0,125.0,500.0,0.43899999999999995,0,6,2.0,8,0.5625,9,45,19.5,78,0.3653846153846154
42,59.0,426.0,206.5,826.0,0.3420096852300242,1,8,4.5,18,0.3055555555555556,9,57,33.0,132,0.2727272727272727
43,122.0,159.0,136.0,544.0,0.05147058823529416,2,3,2.5,10,0.10000000000000009,15,27,21.0,84,0.1071428571428572
44,81.0,621.0,245.0,980.0,0.42448979591836733,1,11,4.5,18,0.41666666666666663,15,75,34.5,138,0.3369565217391305
45,42.0,900.0,284.75,1139.0,0.5726514486391572,0,11,3.5,14,0.6071428571428571,9,68,26.75,107,0.41355140186915884
46,53.0,5430.0,1418.5,5674.0,0.7129009517095524,1,42,11.5,46,0.6739130434782609,9,200,59.75,239,0.6119246861924686
47,69.0,4854.0,1269.5,5078.0,0.7070697124852304,1,35,9.75,39,0.6602564102564102,15,200,61.25,245,0.5663265306122449
48,36.0,291.0,156.5,626.0,0.3274760383386581,0,5,2.5,10,0.4,9,39,22.5,90,0.2833333333333333
49,63.0,162.0,102.5,410.0,0.19999999999999996,1,4,2.0,8,0.3125,9,33,19.5,78,0.25
50,77.0,216.0,163.0,652.0,0.16641104294478537,1,6,3.5,14,0.2857142857142857,9,45,27.0,108,0.25
