episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,57.0,1329.0,434.75,1739.0,0.566561242093157,1,15,5.75,23,0.48913043478260865,16,75,36.75,147,0.3214285714285714
2,36.0,4188.0,1581.75,6327.0,0.5702939781887151,0,37,18.25,73,0.4965753424657534,9,200,106.0,424,0.44693396226415094
3,36.0,1581.0,631.5,2526.0,0.48634204275534443,0,16,7.75,31,0.42741935483870963,9,86,50.5,202,0.32178217821782173
4,84.0,237.0,172.75,691.0,0.17257597684515202,2,4,3.25,13,0.13461538461538458,21,27,25.25,101,0.04702970297029707
5,77.0,2856.0,1261.75,5047.0,0.49311472161680203,1,27,14.25,57,0.3991228070175439,9,164,88.0,352,0.38494318181818177
6,65.0,131.0,92.75,371.0,0.16374663072776285,1,3,1.75,7,0.25,9,21,13.5,54,0.19444444444444442
7,36.0,5262.0,2211.0,8844.0,0.5413839891451832,0,38,18.5,74,0.5067567567567568,9,200,104.5,418,0.4569377990430622
8,81.0,5712.0,1880.75,7523.0,0.610560946430945,1,41,17.25,69,0.5108695652173914,15,200,95.5,382,0.4450261780104712
9,36.0,5352.0,1384.25,5537.0,0.7230901210041538,0,40,10.75,43,0.7034883720930233,9,200,59.75,239,0.6119246861924686
10,36.0,2604.0,860.25,3441.0,0.6126852659110723,0,21,8.0,32,0.578125,9,92,46.0,184,0.42663043478260865
11,36.0,2505.0,795.0,3180.0,0.6183962264150943,0,21,8.0,32,0.546875,9,98,47.5,190,0.4052631578947369
12,119.0,7512.0,2198.75,8795.0,0.6474985787379193,3,43,16.5,66,0.5,21,200,89.5,358,0.4259776536312849
13,36.0,258.0,126.0,504.0,0.3482142857142857,0,4,2.0,8,0.4375,9,27,17.75,71,0.2077464788732395
14,36.0,597.0,208.25,833.0,0.5207082833133253,0,9,3.25,13,0.5192307692307693,9,26,17.75,71,0.20070422535211274
15,59.0,773.0,283.75,1135.0,0.5015418502202643,1,13,5.25,21,0.4642857142857143,9,57,31.5,126,0.3214285714285714
16,36.0,3330.0,893.0,3572.0,0.6956886898096305,0,38,10.5,42,0.6785714285714286,9,200,61.25,245,0.5908163265306122
17,57.0,378.0,178.5,714.0,0.3445378151260504,1,7,3.25,13,0.3653846153846154,15,32,23.75,95,0.1499999999999999
18,42.0,534.0,222.0,888.0,0.4611486486486487,0,8,3.5,14,0.5,9,44,26.75,107,0.30140186915887845
19,36.0,4317.0,1522.5,6090.0,0.5884236453201971,0,36,16.25,65,0.5038461538461538,9,182,95.5,382,0.4293193717277487
20,41.0,506.0,205.75,823.0,0.44927095990279464,1,10,4.25,17,0.42647058823529416,9,51,28.5,114,0.3026315789473685
21,47.0,1362.0,436.75,1747.0,0.5880080137378363,1,15,5.5,22,0.5227272727272727,9,56,28.25,113,0.3517699115044248
