,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.05805805805805806,0.0,0.0,0.7000000000000001,7.348348348348348,15.348348348348349,1.0,999
1,1.0,1.0,0.09309309309309309,0.0,0.0,0.7000000000000001,7.558558558558558,15.558558558558559,1.0,999
2,1.0,2.0,0.015015015015015015,0.0,0.0,0.7000000000000001,7.09009009009009,15.09009009009009,1.0,999
3,1.0,3.0,0.021021021021021023,0.0,0.0,0.7000000000000001,7.126126126126126,15.126126126126126,1.0,999
4,2.0,0.0,0.213,0.062,0.001,0.6373000000000001,7.651000000000001,22.974,1.294,1000
5,2.0,1.0,0.206,0.025,0.087,0.6151000000000001,7.387000000000001,22.89,1.294,1000
6,2.0,2.0,0.081,0.01,0.005,0.6061000000000001,6.547000000000001,21.63,1.447,1000
7,2.0,3.0,0.092,0.09,0.021,0.6541000000000001,7.093000000000001,21.96,1.299,1000
8,3.0,0.0,0.264,0.313,0.002,0.6879000000000001,8.463,31.299,1.873,1000
9,3.0,1.0,0.25,0.126,0.26,0.5757000000000002,7.257000000000001,29.973,1.88,1000
10,3.0,2.0,0.111,0.059,0.037,0.5355000000000001,6.021000000000001,27.651,2.027,1000
11,3.0,3.0,0.145,0.269,0.101,0.6615000000000001,7.485000000000001,28.983,1.833,1000
12,4.0,0.0,0.212,0.597,0.002,0.7583000000000001,8.855,40.088,2.798,1000
13,4.0,1.0,0.367,0.189,0.278,0.5135000000000001,7.337,37.292,2.835,1000
14,4.0,2.0,0.184,0.127,0.037,0.47630000000000006,5.867000000000001,33.518,3.005,1000
15,4.0,3.0,0.259,0.287,0.127,0.5723,7.277,36.218,2.718,1000
16,5.0,0.0,0.203,0.815,0.002,0.7891,9.109,49.149,3.309,1000
17,5.0,1.0,0.468,0.289,0.297,0.47350000000000003,7.543,44.769,3.431,1000
18,5.0,2.0,0.186,0.244,0.037,0.44650000000000006,5.581000000000001,39.099,3.612,1000
19,5.0,3.0,0.359,0.313,0.156,0.4879000000000001,7.033000000000001,43.197,3.312,1000
20,6.0,0.0,0.182,1.009,0.002,0.8055,9.147,58.272,3.631,1000
21,6.0,1.0,0.508,0.424,0.323,0.45450000000000007,7.593000000000001,52.242,4.002,1000
22,6.0,2.0,0.218,0.345,0.038,0.4071000000000001,5.379000000000001,44.478,4.133,1000
23,6.0,3.0,0.419,0.369,0.2,0.42150000000000004,6.729000000000001,49.83,3.796,1000
24,7.0,0.0,0.221,1.184,0.002,0.8105,9.431,67.679,3.864,1000
25,7.0,1.0,0.496,0.642,0.37,0.48530000000000006,7.829000000000001,59.879,4.363,1000
26,7.0,2.0,0.202,0.465,0.044,0.3791000000000001,5.003000000000001,49.481,4.467,1000
27,7.0,3.0,0.342,0.521,0.259,0.4127000000000001,6.179000000000001,55.817,4.195,1000
28,8.0,0.0,0.188,1.402,0.002,0.8412999999999999,9.541,77.178,4.177,1000
29,8.0,1.0,0.277,0.967,0.432,0.5803,7.465000000000001,67.242,4.857,1000
30,8.0,2.0,0.168,0.592,0.054,0.3553000000000001,4.561000000000001,54.042,4.862,1000
31,8.0,3.0,0.342,0.626,0.303,0.3757000000000001,5.809000000000001,61.452,4.591,1000
32,9.0,0.0,0.215,1.597,0.002,0.8637999999999999,9.907999999999998,87.038,4.756,1000
33,9.0,1.0,0.231,1.138,0.48,0.5896000000000001,7.261000000000001,74.395,5.504,1000
