day,baseline,utilitarian,maximin,egalitarian,average,majoritarian,veto,optimist
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.176,0.12,0.181,0.162,0.145,0.126,0.092,0.187
3.0,0.737,0.512,0.728,0.6739999999999999,0.642,0.583,0.486,0.767
4.0,1.06,0.852,1.054,1.315,0.857,0.822,0.885,1.2
5.0,1.4680000000000002,1.2730000000000001,1.468,1.943,1.597,1.171,1.4580000000000002,1.6609999999999998
6.0,1.884,2.0540000000000003,2.008,2.6729999999999996,2.5580000000000003,1.766,2.048,2.147
7.0,2.4579999999999997,2.751,2.6660000000000004,3.223,3.1260000000000003,2.4,2.709,2.812
8.0,3.2430000000000003,3.3160000000000003,3.519,3.891,3.6239999999999997,2.95,3.2830000000000004,3.5869999999999997
9.0,3.9210000000000003,3.907,4.069999999999999,4.4559999999999995,4.115,3.5069999999999997,3.916,4.129
10.0,5.498114576001845,5.262730762023221,5.416042997686561,5.855940541015728,5.322342588224723,5.086512914281857,5.308734474047501,5.601805728543837
11.0,5.948699888149702,5.7245063952131705,5.830279902438149,6.363491531158644,5.88881747422333,5.4734496588448796,5.743624512976313,6.075725843134755
12.0,6.476645816383528,6.3085865510712384,6.453638125920482,6.971020531664177,6.636639654514006,5.986667437961732,6.2650428970326075,6.576030844102066
13.0,7.099471099070827,6.965516597403121,7.117102394062607,7.576181680447094,7.290764202439517,6.53544901445272,6.917902414048673,7.2651601844441265
14.0,7.708126552674526,7.544295257506891,7.7828871647342295,8.176596082099199,7.819739930812947,7.142190732219767,7.54903358620234,7.9935051990905555
15.0,8.362593493963793,8.127119557298327,8.369661104347788,8.791435159132492,8.343915245861131,7.699674598946837,8.152816531569949,8.548072372575486
16.0,10.091299970925576,9.746409723372448,10.028148808393112,10.442337177400354,9.744654893075655,9.494860294539695,9.821944866185353,10.192902900912161
17.0,10.53719309709554,10.2216835163367,10.541849281831055,10.91924018565579,10.296400531324029,9.921981207172525,10.314535550361855,10.75072972509002
18.0,11.060564993327759,10.814169412598087,11.169847747607598,11.488177787810198,10.948684704797035,10.397901292542358,10.817818739598726,11.318326372882996
19.0,11.768318826018518,11.421690184795795,11.765698142094765,12.125577832996106,11.560368174019654,10.919763084546865,11.463114447796489,11.97449919587702
20.0,12.365760462325875,11.996248974188575,12.371759421085923,12.812095597282147,12.09898611442604,11.666548281445374,12.144315266318,12.657615294418552
21.0,13.087148600227403,12.59846529203782,13.053856463767918,13.40857875661673,12.717397501239752,12.25210163456118,12.770511436383032,13.282600625489131
22.0,14.661407583034624,14.332965005654058,14.630535368237036,14.919076137268807,14.150071922426703,13.904018244599339,14.277571071513243,14.758430593965732
23.0,15.14926975565687,14.894639838103465,15.195099278285433,15.43438172560542,14.674519021932749,14.356369306903513,14.785047367249321,15.278797507978794
24.0,15.66100191565043,15.441629980099194,15.771964951936695,16.012995304335607,15.31784557980507,14.850236594003839,15.34914951108342,15.85104277875649
25.0,16.20407539714271,16.009854690393247,16.3401310924271,16.684616811296255,15.918899555073683,15.411194470418863,16.000358523158173,16.551174664307602
26.0,16.839608371000953,16.591845001981504,16.96442037505266,17.40245720034778,16.394764459124993,16.17074727673148,16.609780815173764,17.235139326625845
27.0,17.652768863958443,17.299602420154326,17.759139631516103,18.006821398495305,17.13036357242661,16.651664752698146,17.32188516352978,17.87303586169544
28.0,19.251361688746236,18.85650059458851,19.25643167390578,19.40384930421,18.72478826558488,18.15252691587212,18.70993468410791,19.245855455968133
29.0,19.724114895504165,19.439886548800366,19.85188665953158,19.954721543399348,19.228440591725985,18.683824749543685,19.29258245997963,19.79747492854279
30.0,20.19760580690897,19.944011023124503,20.38257582711308,20.55653118681439,19.870051791320975,19.29867591239344,19.82252883721526,20.3506181404312
31.0,20.80514402559452,20.53954022806159,20.92781454957783,21.224336372366125,20.44037723245402,19.81677570671318,20.41526643850174,21.062416404764676
32.0,21.44308129948882,21.110091738093818,21.574021732944637,21.8582061136251,20.943320189821108,20.593118344502635,21.10555670034313,21.671749970899775
33.0,22.216735273486073,21.9395045843751,22.45360968214041,22.537602926421563,21.805816025276037,21.21394120346792,21.857241376923483,22.501554234004214
