episode,min_days,max_days,average_days,total_days,gini_days,min_berries,max_berries,average_berries,total_berries,gini_berries,min_days_survived,max_days_survived,average_days_survived,total_days_survived,gini_days_survived
1,47.0,9354.0,4850.75,19403.0,0.36539452661959493,1,49,32.75,131,0.2767175572519084,10,200,152.5,610,0.23360655737704916
2,77.0,7404.0,3642.5,14570.0,0.4939601921757035,1,44,22.75,91,0.4642857142857143,9,200,109.0,436,0.4277522935779816
3,83.0,9966.0,3722.0,14888.0,0.5110155830198818,2,46,23.0,92,0.3695652173913043,9,200,114.75,459,0.315359477124183
4,87.0,6210.0,1646.0,6584.0,0.699726609963548,1,42,12.25,49,0.6377551020408163,15,200,64.25,257,0.5398832684824902
5,111.0,13806.0,7236.75,28947.0,0.3584050160638408,3,51,35.25,141,0.2606382978723404,27,200,156.75,627,0.2069377990430623
6,36.0,1914.0,526.75,2107.0,0.6716896060749882,0,34,9.5,38,0.6710526315789473,9,200,58.25,233,0.621244635193133
7,36.0,6768.0,1744.25,6977.0,0.7253475705890784,0,41,11.25,45,0.6944444444444444,9,200,59.75,239,0.5993723849372385
8,125.0,6360.0,2027.0,8108.0,0.5768376911692156,3,41,17.75,71,0.40492957746478875,21,200,96.75,387,0.35077519379844957
9,69.0,7698.0,2022.5,8090.0,0.7098269468479604,1,43,12.5,50,0.64,15,200,64.25,257,0.5398832684824902
10,3873.0,7740.0,5696.25,22785.0,0.1318959842001317,33,44,38.0,152,0.05592105263157898,194,200,198.5,794,0.005667506297229119
11,42.0,9942.0,3366.0,13464.0,0.5726381461675579,0,45,20.25,81,0.42901234567901236,9,200,110.25,441,0.33843537414965985
12,188.0,7308.0,2026.0,8104.0,0.6610315893385982,4,42,14.5,58,0.4913793103448276,27,200,77.75,311,0.42202572347266876
13,110.0,11064.0,4263.5,17054.0,0.5132227043508855,2,46,23.25,93,0.3844086021505376,15,200,123.75,495,0.31666666666666665
14,36.0,5694.0,1548.25,6193.0,0.690416599386404,0,39,12.0,48,0.6145833333333334,9,200,64.25,257,0.5632295719844358
15,105.0,8388.0,4252.5,17010.0,0.4751322751322752,1,46,25.25,101,0.4232673267326733,15,200,119.25,477,0.3632075471698113
16,108.0,9258.0,2416.25,9665.0,0.7115623383341956,2,44,13.0,52,0.6153846153846154,21,200,65.75,263,0.5104562737642585
17,234.0,11100.0,5853.0,23412.0,0.3582778062532035,4,47,32.75,131,0.25,33,200,158.25,633,0.19786729857819907
18,42.0,10164.0,5161.5,20646.0,0.3695873292647486,0,49,31.5,126,0.2936507936507936,9,200,152.25,609,0.2352216748768472
19,92.0,4020.0,1082.5,4330.0,0.6811778290993071,2,39,11.25,45,0.6166666666666667,15,200,62.75,251,0.5587649402390438
20,75.0,7758.0,2027.75,8111.0,0.7104857600789052,1,43,12.25,49,0.6479591836734694,15,200,62.75,251,0.5587649402390438
21,47.0,8274.0,4061.0,16244.0,0.4874722974636789,1,45,24.5,98,0.4336734693877551,9,200,114.75,459,0.39379084967320266
22,2283.0,8604.0,6240.75,24963.0,0.20012618675639948,21,48,37.75,151,0.13410596026490063,134,200,183.5,734,0.06743869209809272
23,77.0,7608.0,3855.5,15422.0,0.48417844637530805,2,45,23.75,95,0.43947368421052635,9,200,112.0,448,0.4095982142857143
24,1137.0,10740.0,5585.75,22343.0,0.3396477644004834,14,46,31.0,124,0.217741935483871,86,200,161.25,645,0.14844961240310073
25,98.0,8718.0,2296.25,9185.0,0.7044365813826892,2,44,13.0,52,0.6057692307692307,15,200,65.5,262,0.5362595419847328
26,77.0,5850.0,1547.5,6190.0,0.7,1,39,11.25,45,0.6388888888888888,9,200,62.75,251,0.5707171314741036
27,144.0,11832.0,6084.0,24336.0,0.3666173570019724,2,47,32.25,129,0.2616279069767442,21,200,155.25,621,0.21618357487922713
28,221.0,13224.0,5951.75,23807.0,0.4335174528500021,6,51,32.75,131,0.27290076335877866,33,200,158.25,633,0.19786729857819907
29,120.0,10944.0,5370.0,21480.0,0.38784916201117314,2,48,32.75,131,0.2652671755725191,21,200,155.25,621,0.21618357487922713
30,71.0,7272.0,1885.0,7540.0,0.7166445623342175,1,42,11.5,46,0.6739130434782609,9,200,59.75,239,0.5993723849372385
