day,baseline,maximin
1,0.00932945108714378,0.00830258302583009
2,0.024729330708661124,0.02983089660031668
3,0.04797997178154767,0.045669546805095385
4,0.05921249625711145,0.04855000000000009
5,0.06494795055302549,0.04999671452508436
6,0.07092849485071961,0.04477869418065916
7,0.06685615422639657,0.051239464551313896
8,0.05884022167323222,0.058574359653186914
9,0.06108162246180959,0.06297493944141896
10,0.08216168717047467,0.0549228343969943
11,0.0853170488947872,0.05711516818807039
12,0.08570371588293324,0.05713608833587425
13,0.0873807458803122,0.05939080084814896
14,0.09707652442846992,0.06334469743090221
15,0.09954894339250053,0.07211926269334112
16,0.11052417598157072,0.06681090324920969
17,0.11586156589398589,0.07155531553772554
18,0.11404220779220764,0.07371630624167258
19,0.11688311688311681,0.07816858548460726
20,0.12716076764920992,0.07973811182923618
21,0.13120152558408904,0.08001717410332265
22,0.13857758620689675,0.07080869731069983
23,0.14010517278385892,0.07728826433725788
24,0.13910215397739378,0.07767128487378994
25,0.14339178785286566,0.08417983446200172
26,0.14845411066364367,0.07901881792840348
27,0.1543254192766459,0.08563987449182564
28,0.16643835616438363,0.07449867868801485
29,0.16261185682326595,0.08209647495361794
30,0.16072425991435457,0.07979940507970396
31,0.16795853567426233,0.08714263874025385
32,0.1727108690033441,0.09389539316948237
33,0.189681542767711,0.08347208880669954
34,0.187595032944754,0.08141674333026683
35,0.1809371471584491,0.08590308370044042
36,0.18056943056943053,0.08592392795099202
37,0.1792482234135393,0.09407380476277027
38,0.19317247473626709,0.09882555974418428
39,0.20600439932403525,0.09880304199838674
40,0.20472972972972947,0.09409378819868852
41,0.2089006555723647,0.08939193654990052
42,0.20362563237774012,0.09568171854449803
43,0.20563509239220856,0.10206033446278284
44,0.21068126988941716,0.10449605710287568
45,0.21733561121404876,0.11648046808309465
46,0.2204935622317592,0.11266258607498081
47,0.22081462475946068,0.11439393939393949
48,0.20654483637909005,0.11288193134666158
49,0.21656632982154345,0.11625047294740809
50,0.23257378841598997,0.11703641069461046
