day,baseline,maximin
1,7.126063031515758,7.141070535267634
2,6.753500000000001,6.738500000000001
3,6.188500000000001,6.800500000000001
4,6.232500000000001,6.9375
5,6.282500000000001,7.0055000000000005
6,6.200500000000002,7.040500000000001
7,6.073500000000002,6.886500000000001
8,5.901500000000002,6.7235000000000005
9,5.824724318049914,6.567946058091287
10,5.669706840390881,6.968211920529803
11,5.564820846905539,6.989403973509935
12,5.635830618892509,7.050331125827816
13,5.562214983713356,7.1152317880794715
14,5.515960912052118,7.025165562913909
15,5.762567672080435,6.75673807878369
16,5.912568306010931,7.273703041144903
17,5.677595628415303,7.250447227191414
18,5.639344262295084,7.25402504472272
19,5.6612021857923525,7.1502683363148485
20,5.625000000000002,7.124663677130045
21,5.770967741935486,7.167437557816837
22,5.766917293233085,7.8057553956834544
23,5.616541353383461,7.6906474820143895
24,5.624060150375942,7.6906474820143895
25,5.601503759398499,7.6187050359712245
26,5.740127388535035,7.840579710144929
27,5.943231441048037,7.5717948717948715
28,5.951807228915665,8.244582043343653
29,5.953528399311535,8.219814241486068
30,6.017211703958695,8.520123839009289
31,5.946643717728058,8.318885448916408
32,5.7655417406749585,8.093457943925234
33,5.563636363636366,8.421393841166937
34,5.708133971291869,8.76953125
35,5.755980861244022,8.61328125
36,5.889952153110051,8.64453125
37,6.110047846889956,8.4765625
38,5.7920792079207954,8.465753424657533
39,5.62898550724638,8.285714285714285
40,5.966555183946492,8.86
41,5.688963210702345,9.044999999999998
42,5.652173913043482,8.854999999999999
43,5.695652173913048,8.815
44,5.673469387755107,8.766917293233082
45,5.611320754716985,8.485411140583553
46,5.770925110132164,8.666666666666666
47,5.616740088105732,8.765765765765764
48,5.911894273127758,8.900900900900899
49,5.678414096916304,8.801801801801801
50,5.381165919282516,8.735562310030394
