day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,7.468468468468468,7.186186186186186,7.528528528528528,7.384384384384385,7.378378378378378,7.474474474474475
2.0,7.639000000000001,7.027000000000001,7.6930000000000005,7.651000000000001,7.441000000000001,7.471000000000001
3.0,8.535,7.713,7.869,8.721,8.109,8.553
4.0,8.663,7.973,8.111,9.149,8.717,8.693
5.0,8.833,8.155,8.197,9.265,9.175,8.671
6.0,8.859,7.947000000000001,8.043000000000001,9.429,9.489,8.733
7.0,8.861,7.829000000000001,8.183000000000002,9.785,9.665,8.807
8.0,9.115,7.831000000000001,8.341,10.195,10.117,8.989
9.0,9.548,8.214,8.625,10.723999999999998,10.799999999999999,9.413
10.0,9.861522198731501,8.977467811158798,9.035087719298245,11.141557128412536,11.478678038379531,9.757478632478632
11.0,9.926984126984127,9.013948497854077,9.372549019607844,11.30030333670374,11.694029850746269,9.808760683760683
12.0,9.993650793650794,8.986051502145923,9.623323013415893,11.634984833164811,11.896588486140724,9.936965811965813
13.0,10.060317460317458,8.964592274678111,10.010319917440661,11.945399393326591,12.265458422174838,10.065170940170939
14.0,10.215873015873013,8.949570815450643,10.056759545923633,12.425682507583415,12.653518123667375,10.199786324786324
15.0,10.42328042328042,9.276824034334764,10.412796697626417,13.00606673407482,13.228144989339015,10.363247863247862
16.0,10.93959731543624,10.34777376654633,10.968186638388122,13.354145342886383,14.026018099547507,10.735129068462399
17.0,10.859060402684563,10.380264741275571,11.202545068928949,13.686796315250763,14.071266968325787,10.832772166105498
18.0,10.97986577181208,10.362214199759325,11.621420996818662,14.099283520982596,14.238687782805426,10.721925133689838
19.0,10.959731543624157,10.308062575210588,11.823966065747612,14.40122824974411,14.392533936651578,10.99893048128342
20.0,10.96644295302013,10.564380264741274,11.93107104984093,14.856704196519953,14.682126696832572,11.115508021390372
21.0,11.211409395973151,10.903381642512075,12.276776246023328,15.264073694984642,15.112117780294444,11.485010706638114
22.0,11.89891696750902,11.671001300390115,12.921633554083881,15.777892561983464,16.051068883610444,12.123470522803112
23.0,11.74368231046931,11.78673602080624,13.279249448123617,16.00516528925619,16.21971496437054,12.324805339265849
24.0,11.848375451263534,11.879063719115733,13.616997792494477,16.381198347107432,16.31710213776721,12.612903225806448
25.0,11.830324909747286,11.901170351105328,13.835540838852094,16.713842975206603,16.57125890736341,12.76084538375973
