,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms
0,0,1,10,0,1,0,0.5000000000000002,5.000000000000002,59.0,0,0,
0,1,1,10,0,1,0,0.5000000000000001,5.000000000000001,47.0,1,1,
0,2,1,10,0,1,0,0.5000000000000001,5.000000000000001,47.0,1,1,
0,3,1,10,0,1,0,0.5000000000000002,5.000000000000002,53.0,0,0,
0,0,1,11,0,1,0,0.40000000000000024,4.000000000000002,63.0,0,0,
0,1,1,11,0,1,0,0.40000000000000013,4.000000000000001,51.0,0,0,
0,2,1,11,0,1,0,0.40000000000000013,4.000000000000001,51.0,0,0,
0,3,1,11,0,1,0,0.40000000000000024,4.000000000000002,57.0,0,0,
0,0,1,12,0,1,0,0.30000000000000027,3.0000000000000027,66.0,0,0,
0,1,1,12,0,1,0,0.30000000000000016,3.0000000000000013,54.0,0,0,
0,2,1,12,0,1,0,0.30000000000000016,3.0000000000000013,54.0,0,0,
0,3,1,12,0,1,0,0.30000000000000027,3.0000000000000027,60.0,0,0,
0,0,1,13,1,1,0,0.20000000000000026,8.000000000000002,74.0,0,1,
0,1,1,13,0,1,0,0.20000000000000015,2.0000000000000013,56.0,0,0,
0,2,1,13,1,1,0,0.20000000000000015,8.000000000000002,62.0,0,1,
0,3,1,13,0,1,0,0.20000000000000026,2.0000000000000027,62.0,0,0,
0,0,1,14,0,2,0,0.7000000000000003,7.000000000000003,81.0,1,1,
0,1,1,14,1,1,0,0.10000000000000014,7.000000000000002,63.0,0,1,
0,2,1,14,0,2,0,0.7000000000000002,7.000000000000002,69.0,1,1,
0,3,1,14,0,1,0,0.10000000000000026,1.0000000000000024,63.0,0,0,
0,0,1,15,0,2,0,0.6000000000000003,6.000000000000003,87.0,0,0,
0,1,1,15,0,2,0,0.6000000000000002,6.000000000000002,69.0,1,1,
0,2,1,15,0,2,0,0.6000000000000002,6.000000000000002,75.0,0,0,
0,3,1,15,0,1,0,2.498001805406602e-16,2.4980018054066022e-15,63.0,0,0,
0,0,1,16,0,2,0,0.5000000000000003,5.000000000000003,92.0,4,-0.2,
0,1,1,16,0,2,0,0.5000000000000002,5.000000000000002,74.0,0,0,
0,2,1,16,0,2,0,0.5000000000000002,5.000000000000002,80.0,0,0,
0,3,1,16,1,1,0,0,5.000000000000002,68.0,0,0,
0,0,1,17,0,2,0,0.40000000000000036,4.0000000000000036,96.0,0,0,
0,1,1,17,0,2,0,0.40000000000000024,4.000000000000002,78.0,0,0,
0,2,1,17,0,2,0,0.40000000000000024,4.000000000000002,84.0,0,0,
0,0,1,18,0,2,0,0.3000000000000004,3.0000000000000036,99.0,0,0,
0,1,1,18,0,2,0,0.30000000000000027,3.0000000000000027,81.0,0,0,
0,2,1,18,1,2,0,0.30000000000000027,9.000000000000002,93.0,0,1,
0,0,1,19,0,2,0,0.20000000000000037,2.0000000000000036,101.0,0,0,
0,1,1,19,0,2,0,0.20000000000000026,2.0000000000000027,83.0,0,0,
0,2,1,19,1,2,0,0.20000000000000026,8.000000000000002,101.0,0,0,
0,0,1,20,0,2,0,0.10000000000000037,1.0000000000000036,102.0,0,0,
0,1,1,20,0,2,0,0.10000000000000026,1.0000000000000024,84.0,0,0,
0,2,1,20,0,3,0,0.7000000000000003,7.000000000000003,108.0,1,1,
0,0,1,21,0,2,0,3.608224830031759e-16,3.608224830031759e-15,102.0,0,0,
0,1,1,21,0,2,0,2.498001805406602e-16,2.4980018054066022e-15,84.0,0,0,
0,2,1,21,0,3,0,0.6000000000000003,6.000000000000003,114.0,0,0,
0,0,1,22,0,2,0,0,0,102.0,0,-1,
0,1,1,22,0,2,0,0,0,84.0,1,-1.2,
0,2,1,22,0,3,0,0.5000000000000003,5.000000000000003,119.0,0,0,
0,2,1,23,0,3,0,0.40000000000000036,4.0000000000000036,123.0,0,0,
0,2,1,24,0,3,0,0.3000000000000004,3.0000000000000036,126.0,0,0,
0,2,1,25,1,3,0,0.20000000000000037,8.000000000000004,134.0,0,1,
0,2,1,26,0,4,0,0.7000000000000004,7.0000000000000036,141.0,1,1,
0,2,1,27,0,4,0,0.6000000000000004,6.0000000000000036,147.0,0,0,
0,2,1,28,0,4,0,0.5000000000000004,5.000000000000004,152.0,0,0,
0,2,1,29,1,4,0,0.40000000000000047,10.000000000000004,162.0,0,1,
0,2,1,30,0,5,0,0.9000000000000005,9.000000000000004,171.0,1,1,
0,2,1,31,0,5,0,0.8000000000000005,8.000000000000004,179.0,0,0,
0,2,1,32,0,5,0,0.7000000000000005,7.000000000000004,186.0,0,0,
0,2,1,33,0,5,0,0.6000000000000005,6.000000000000005,192.0,0,0,
0,2,1,34,1,5,0,0.5000000000000006,11.000000000000005,203.0,0,1,
0,2,1,35,0,6,0,1.0000000000000004,10.000000000000004,213.0,1,1,
0,2,1,36,0,6,0,0.9000000000000005,9.000000000000004,222.0,0,0,
0,2,1,37,0,6,0,0.8000000000000005,8.000000000000004,230.0,0,0,
0,2,1,38,0,6,0,0.7000000000000005,7.000000000000004,237.0,0,0,
0,2,1,39,0,6,0,0.6000000000000005,6.000000000000005,243.0,0,0,
0,2,1,40,0,6,0,0.5000000000000006,5.000000000000005,248.0,0,0,
0,2,1,41,0,6,0,0.4000000000000006,4.000000000000005,252.0,0,0,
0,2,1,42,0,6,0,0.3000000000000006,3.0000000000000058,255.0,0,0,
0,2,1,43,1,6,0,0.2000000000000006,8.000000000000005,263.0,0,1,
0,2,1,44,0,7,0,0.7000000000000006,7.000000000000006,270.0,1,1,
0,2,1,45,0,7,0,0.6000000000000006,6.000000000000006,276.0,0,0,
0,2,1,46,0,7,0,0.5000000000000007,5.000000000000006,281.0,0,0,
0,2,1,47,0,7,0,0.4000000000000007,4.000000000000006,285.0,0,0,
0,2,1,48,1,7,0,0.3000000000000007,9.000000000000007,294.0,0,1,
0,2,1,49,0,8,0,0.8000000000000007,8.000000000000007,302.0,1,1,
0,2,1,50,0,8,0,0.7000000000000007,7.000000000000007,309.0,0,1,
0,0,2,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,1,2,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,2,2,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,3,2,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,0,2,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,1,2,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,2,2,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,3,2,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,0,2,3,1,0,0,0.5000000000000001,11.0,32.0,0,1,
0,1,2,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,
0,2,2,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,
0,3,2,3,1,0,0,0.5000000000000001,11.0,32.0,0,1,
0,0,2,4,1,0,0,0.40000000000000013,10.0,42.0,4,-0.2,
0,1,2,4,1,0,0,0.40000000000000013,10.0,36.0,0,1,
0,2,2,4,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,
0,3,2,4,1,0,0,0.40000000000000013,10.0,42.0,0,0,
0,0,2,5,1,0,0,0.30000000000000016,9.0,51.0,2,-0.2,
0,1,2,5,1,0,0,0.30000000000000016,9.0,45.0,0,0,
0,2,2,5,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,
0,3,2,5,1,0,0,0.30000000000000016,9.0,51.0,2,-0.2,
0,0,2,6,1,0,0,0.20000000000000015,8.000000000000002,59.0,2,-0.2,
0,1,2,6,0,1,0,0.8000000000000002,8.000000000000002,53.0,1,1,
0,2,2,6,0,0,0,0.20000000000000015,2.0000000000000013,35.0,0,0,
0,3,2,6,0,1,0,0.8000000000000002,8.000000000000002,59.0,1,1,
0,0,2,7,0,1,0,0.7000000000000002,7.000000000000002,66.0,1,1,
0,1,2,7,0,1,0,0.7000000000000002,7.000000000000002,60.0,0,0,
0,2,2,7,0,0,0,0.10000000000000014,1.0000000000000013,36.0,0,0,
0,3,2,7,0,1,0,0.7000000000000002,7.000000000000002,66.0,0,0,
0,0,2,8,0,1,0,0.6000000000000002,6.000000000000002,72.0,0,0,
0,1,2,8,0,1,0,0.6000000000000002,6.000000000000002,66.0,0,0,
0,2,2,8,1,0,0,1.3877787807814457e-16,6.000000000000001,42.0,0,1,
0,3,2,8,0,1,0,0.6000000000000002,6.000000000000002,72.0,0,0,
0,0,2,9,0,1,0,0.5000000000000002,5.000000000000002,77.0,0,0,
0,1,2,9,0,1,0,0.5000000000000002,5.000000000000002,71.0,0,0,
0,2,2,9,1,0,0,0,5.000000000000001,47.0,0,-1,
0,3,2,9,0,1,0,0.5000000000000002,5.000000000000002,77.0,0,0,
0,0,2,10,1,1,0,0.40000000000000024,10.000000000000002,87.0,0,1,
0,1,2,10,1,1,0,0.40000000000000024,10.000000000000002,81.0,0,1,
0,3,2,10,1,1,0,0.40000000000000024,10.000000000000002,87.0,0,1,
0,0,2,11,0,2,0,0.9000000000000002,9.000000000000002,96.0,1,1,
0,1,2,11,1,1,0,0.30000000000000027,9.000000000000002,90.0,0,0,
0,3,2,11,1,1,0,0.30000000000000027,9.000000000000002,96.0,0,0,
0,0,2,12,0,2,0,0.8000000000000003,8.000000000000002,104.0,0,0,
0,1,2,12,2,1,0,0.20000000000000026,14.0,104.0,0,1,
0,3,2,12,0,2,0,0.8000000000000003,8.000000000000002,104.0,1,1,
0,0,2,13,1,2,0,0.7000000000000003,13.000000000000002,117.0,0,1,
0,1,2,13,2,1,0,0.10000000000000026,13.000000000000002,117.0,0,0,
0,3,2,13,0,2,0,0.7000000000000003,7.000000000000003,111.0,0,0,
0,0,2,14,0,2,1,0.6000000000000003,6.000000000000003,123.0,2,0.5,
0,1,2,14,1,2,1,0.6000000000000002,12.000000000000002,129.0,4,0.5,
0,3,2,14,0,3,0,1.2000000000000002,12.000000000000002,117.0,0,0,
0,0,2,15,0,2,1,0.5000000000000003,5.000000000000003,128.0,0,0,
0,1,2,15,0,3,1,1.1,11.0,140.0,1,1,
0,3,2,15,0,3,0,1.1,11.0,128.0,0,0,
0,0,2,16,0,2,1,0.40000000000000036,4.0000000000000036,132.0,0,0,
0,1,2,16,0,3,1,1.0,10.0,150.0,0,0,
0,3,2,16,0,3,0,1.0,10.0,138.0,0,0,
0,0,2,17,1,2,1,0.3000000000000004,9.000000000000004,141.0,0,1,
0,1,2,17,1,3,1,0.9,15.0,165.0,0,1,
0,3,2,17,0,3,0,0.9,9.0,147.0,0,0,
0,0,2,18,0,3,1,0.8000000000000004,8.000000000000004,149.0,1,1,
0,1,2,18,1,3,1,0.8,13.999999999999998,179.0,0,0,
0,3,2,18,0,3,0,0.8,8.0,155.0,0,0,
0,0,2,19,0,3,1,0.7000000000000004,7.0000000000000036,156.0,0,0,
0,1,2,19,1,3,1,0.7000000000000001,13.0,192.0,0,0,
0,3,2,19,0,3,0,0.7000000000000001,7.0,162.0,0,0,
0,0,2,20,0,3,1,0.6000000000000004,6.0000000000000036,162.0,0,0,
0,1,2,20,1,3,1,0.6000000000000001,12.000000000000002,204.0,0,0,
0,3,2,20,0,3,0,0.6000000000000001,6.000000000000001,168.0,0,0,
0,0,2,21,0,3,1,0.5000000000000004,5.000000000000004,167.0,0,0,
0,1,2,21,1,3,1,0.5000000000000001,11.0,215.0,0,0,
0,3,2,21,1,3,0,0.5000000000000001,11.0,179.0,0,1,
0,0,2,22,1,3,1,0.40000000000000047,10.000000000000004,177.0,0,1,
0,1,2,22,0,4,1,1.0,10.0,225.0,1,1,
0,3,2,22,0,4,0,1.0,10.0,189.0,1,1,
0,0,2,23,0,4,1,0.9000000000000005,9.000000000000004,186.0,1,1,
0,1,2,23,1,4,1,0.9,15.0,240.0,0,1,
0,3,2,23,0,4,0,0.9,9.0,198.0,0,0,
0,0,2,24,0,4,1,0.8000000000000005,8.000000000000004,194.0,0,0,
0,1,2,24,1,4,1,0.8,13.999999999999998,254.0,0,0,
0,3,2,24,0,4,0,0.8,8.0,206.0,0,0,
0,0,2,25,0,4,1,0.7000000000000005,7.000000000000004,201.0,0,0,
0,1,2,25,1,4,1,0.7000000000000001,13.0,267.0,0,0,
0,3,2,25,0,4,0,0.7000000000000001,7.0,213.0,0,0,
0,0,2,26,1,4,1,0.6000000000000005,12.000000000000005,213.0,0,1,
0,1,2,26,1,4,1,0.6000000000000001,12.000000000000002,279.0,0,0,
0,3,2,26,0,4,0,0.6000000000000001,6.000000000000001,219.0,0,0,
0,0,2,27,0,5,1,1.1000000000000005,11.000000000000005,224.0,1,1,
0,1,2,27,1,4,1,0.5000000000000001,11.0,290.0,0,0,
0,3,2,27,0,4,0,0.5000000000000001,5.000000000000001,224.0,0,0,
0,0,2,28,0,5,1,1.0000000000000004,10.000000000000004,234.0,0,0,
0,1,2,28,2,4,1,0.40000000000000013,16.0,306.0,0,1,
0,3,2,28,1,4,0,0.40000000000000013,10.0,234.0,0,1,
0,0,2,29,1,5,1,0.9000000000000005,15.000000000000004,249.0,0,1,
0,1,2,29,1,5,1,0.9,15.0,321.0,1,1,
0,3,2,29,0,5,0,0.9,9.0,243.0,1,1,
0,0,2,30,0,5,2,0.8000000000000005,8.000000000000004,257.0,2,0.5,
0,1,2,30,1,6,1,1.4,20.0,341.0,0,0,
0,3,2,30,0,5,0,0.8,8.0,251.0,0,0,
0,0,2,31,0,5,2,0.7000000000000005,7.000000000000004,264.0,0,0,
0,1,2,31,1,6,1,1.2999999999999998,18.999999999999996,360.0,0,0,
0,3,2,31,0,5,0,0.7000000000000001,7.0,258.0,0,0,
0,0,2,32,0,5,2,0.6000000000000005,6.000000000000005,270.0,0,0,
0,1,2,32,1,6,1,1.1999999999999997,17.999999999999996,378.0,0,0,
0,3,2,32,0,5,0,0.6000000000000001,6.000000000000001,264.0,0,0,
0,0,2,33,0,5,2,0.5000000000000006,5.000000000000005,275.0,0,0,
0,1,2,33,2,6,1,1.0999999999999996,22.999999999999996,401.0,0,1,
0,3,2,33,0,5,0,0.5000000000000001,5.000000000000001,269.0,0,0,
0,0,2,34,0,5,2,0.4000000000000006,4.000000000000005,279.0,0,0,
0,1,2,34,1,7,1,1.5999999999999996,21.999999999999996,423.0,1,1,
0,3,2,34,0,5,0,0.40000000000000013,4.000000000000001,273.0,0,0,
0,0,2,35,0,5,2,0.3000000000000006,3.0000000000000058,282.0,0,0,
0,1,2,35,1,7,1,1.4999999999999996,20.999999999999996,444.0,3,-0.2,
0,3,2,35,0,5,0,0.30000000000000016,3.0000000000000013,276.0,0,0,
0,0,2,36,1,5,2,0.2000000000000006,8.000000000000005,290.0,0,1,
0,1,2,36,0,8,1,1.9999999999999996,19.999999999999993,464.0,1,1,
0,3,2,36,1,5,0,0.20000000000000015,8.000000000000002,284.0,0,1,
0,0,2,37,0,6,2,0.7000000000000006,7.000000000000006,297.0,1,1,
0,1,2,37,0,8,1,1.8999999999999995,18.999999999999993,483.0,0,0,
0,3,2,37,0,6,0,0.7000000000000002,7.000000000000002,291.0,1,1,
0,0,2,38,0,6,2,0.6000000000000006,6.000000000000006,303.0,0,0,
0,1,2,38,0,8,1,1.7999999999999994,17.999999999999993,501.0,0,0,
0,3,2,38,0,6,0,0.6000000000000002,6.000000000000002,297.0,0,0,
0,0,2,39,0,6,2,0.5000000000000007,5.000000000000006,308.0,0,0,
0,1,2,39,0,8,1,1.6999999999999993,16.999999999999993,518.0,0,0,
0,3,2,39,0,6,0,0.5000000000000002,5.000000000000002,302.0,0,0,
0,0,2,40,0,6,2,0.4000000000000007,4.000000000000006,312.0,0,0,
0,1,2,40,0,8,1,1.5999999999999992,15.999999999999991,534.0,0,0,
0,3,2,40,0,6,0,0.40000000000000024,4.000000000000002,306.0,0,0,
0,0,2,41,1,6,2,0.3000000000000007,9.000000000000007,321.0,0,1,
0,1,2,41,0,8,1,1.4999999999999991,14.999999999999991,549.0,0,0,
0,3,2,41,1,6,0,0.30000000000000027,9.000000000000002,315.0,0,1,
0,0,2,42,0,7,2,0.8000000000000007,8.000000000000007,329.0,1,1,
0,1,2,42,0,8,1,1.399999999999999,13.99999999999999,563.0,0,0,
0,3,2,42,1,6,0,0.20000000000000026,8.000000000000002,323.0,0,0,
0,0,2,43,1,7,2,0.7000000000000007,13.000000000000007,342.0,0,1,
0,1,2,43,0,8,1,1.299999999999999,12.99999999999999,576.0,0,0,
0,3,2,43,0,7,0,0.7000000000000003,7.000000000000003,330.0,1,1,
0,0,2,44,0,7,3,0.6000000000000008,6.000000000000007,348.0,2,0.5,
0,1,2,44,1,9,1,1.799999999999999,23.99999999999999,600.0,0,1,
0,3,2,44,0,7,0,0.6000000000000003,6.000000000000003,336.0,0,0,
0,0,2,45,1,7,3,0.5000000000000008,11.000000000000007,359.0,0,1,
0,1,2,45,1,9,1,1.6999999999999988,22.99999999999999,623.0,0,0,
0,3,2,45,0,7,0,0.5000000000000003,5.000000000000003,341.0,0,0,
0,0,2,46,0,8,3,1.0000000000000007,10.000000000000005,369.0,1,1,
0,1,2,46,1,9,1,1.5999999999999988,21.999999999999986,645.0,0,0,
0,3,2,46,0,7,0,0.40000000000000036,4.0000000000000036,345.0,0,0,
0,0,2,47,0,8,3,0.9000000000000007,9.000000000000007,378.0,0,0,
0,1,2,47,0,9,2,1.4999999999999987,14.999999999999986,660.0,4,0.5,
0,3,2,47,0,8,0,0.9000000000000004,9.000000000000004,348.0,0,0,
0,0,2,48,1,8,3,0.8000000000000007,14.000000000000007,392.0,0,1,
0,1,2,48,0,9,2,1.3999999999999986,13.999999999999986,674.0,0,0,
0,3,2,48,1,8,0,0.8000000000000004,14.000000000000004,362.0,0,1,
0,0,2,49,0,9,3,1.3000000000000007,13.000000000000007,405.0,1,1,
0,1,2,49,0,9,2,1.2999999999999985,12.999999999999984,687.0,0,0,
0,3,2,49,1,8,0,0.7000000000000004,13.000000000000002,375.0,0,0,
0,0,2,50,0,9,3,1.2000000000000006,12.000000000000005,417.0,0,1,
0,1,2,50,0,9,2,1.1999999999999984,11.999999999999984,699.0,0,1,
0,3,2,50,1,8,0,0.6000000000000004,12.000000000000004,387.0,0,1,
0,0,3,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,1,3,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,2,3,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,3,3,1,0,0,0,0.7000000000000001,7.0,15.0,0,0,
0,0,3,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,1,3,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,2,3,2,1,0,0,0.6000000000000001,12.000000000000002,27.0,0,1,
0,3,3,2,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,
0,0,3,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,
0,1,3,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,
0,2,3,3,0,1,0,1.1,11.0,38.0,1,1,
0,3,3,3,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,
0,0,3,4,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,
0,1,3,4,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,
0,2,3,4,0,1,0,1.0,10.0,48.0,0,0,
0,3,3,4,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,
0,0,3,5,1,0,0,0.30000000000000016,9.0,39.0,0,1,
0,1,3,5,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,
0,2,3,5,1,1,0,0.9,15.0,63.0,0,1,
0,3,3,5,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,
0,0,3,6,0,1,0,0.8000000000000002,8.000000000000002,47.0,1,1,
0,1,3,6,0,0,0,0.20000000000000015,2.0000000000000013,35.0,0,0,
0,2,3,6,0,2,0,1.4,13.999999999999998,77.0,1,1,
0,3,3,6,0,0,0,0.20000000000000015,2.0000000000000013,35.0,0,0,
0,0,3,7,0,1,0,0.7000000000000002,7.000000000000002,54.0,0,0,
0,1,3,7,1,0,0,0.10000000000000014,7.000000000000002,42.0,0,1,
0,2,3,7,0,2,0,1.2999999999999998,12.999999999999998,90.0,0,0,
0,3,3,7,0,0,0,0.10000000000000014,1.0000000000000013,36.0,0,0,
0,0,3,8,0,1,0,0.6000000000000002,6.000000000000002,60.0,0,0,
0,1,3,8,0,1,0,0.6000000000000002,6.000000000000002,48.0,1,1,
0,2,3,8,0,2,0,1.1999999999999997,11.999999999999996,102.0,0,0,
0,3,3,8,1,0,0,1.3877787807814457e-16,6.000000000000001,42.0,0,1,
0,0,3,9,0,1,0,0.5000000000000002,5.000000000000002,65.0,0,0,
0,1,3,9,0,1,0,0.5000000000000002,5.000000000000002,53.0,0,0,
0,2,3,9,0,2,0,1.0999999999999996,10.999999999999996,113.0,0,0,
0,3,3,9,0,1,0,0.5000000000000001,5.000000000000001,47.0,1,1,
0,0,3,10,0,1,0,0.40000000000000024,4.000000000000002,69.0,0,0,
0,1,3,10,0,1,0,0.40000000000000024,4.000000000000002,57.0,0,0,
0,2,3,10,1,2,0,0.9999999999999997,15.999999999999996,129.0,0,1,
0,3,3,10,0,1,0,0.40000000000000013,4.000000000000001,51.0,0,0,
0,0,3,11,0,1,0,0.30000000000000027,3.0000000000000027,72.0,0,0,
0,1,3,11,0,1,0,0.30000000000000027,3.0000000000000027,60.0,0,0,
0,2,3,11,0,3,0,1.4999999999999996,14.999999999999995,144.0,1,1,
0,3,3,11,0,1,0,0.30000000000000016,3.0000000000000013,54.0,0,0,
0,0,3,12,1,1,0,0.20000000000000026,8.000000000000002,80.0,0,1,
0,1,3,12,0,1,0,0.20000000000000026,2.0000000000000027,62.0,0,0,
0,2,3,12,0,3,0,1.3999999999999995,13.999999999999995,158.0,0,0,
0,3,3,12,0,1,0,0.20000000000000015,2.0000000000000013,56.0,0,0,
0,0,3,13,0,2,0,0.7000000000000003,7.000000000000003,87.0,1,1,
0,1,3,13,0,1,0,0.10000000000000026,1.0000000000000024,63.0,0,0,
0,2,3,13,0,3,0,1.2999999999999994,12.999999999999993,171.0,0,0,
0,3,3,13,0,1,0,0.10000000000000014,1.0000000000000013,57.0,0,0,
0,0,3,14,0,2,0,0.6000000000000003,6.000000000000003,93.0,0,0,
0,1,3,14,0,1,0,2.498001805406602e-16,2.4980018054066022e-15,63.0,0,0,
0,2,3,14,1,3,0,1.1999999999999993,17.999999999999993,189.0,0,1,
0,3,3,14,0,1,0,1.3877787807814457e-16,1.3877787807814457e-15,57.0,0,0,
0,0,3,15,0,2,0,0.5000000000000003,5.000000000000003,98.0,0,0,
0,1,3,15,0,1,0,0,0,63.0,1,-1.2,
0,2,3,15,1,3,0,1.0999999999999992,16.999999999999993,206.0,0,0,
0,3,3,15,1,1,0,0,5.000000000000001,62.0,0,0,
0,0,3,16,0,2,0,0.40000000000000036,4.0000000000000036,102.0,0,0,
0,2,3,16,0,4,0,1.5999999999999992,15.999999999999991,222.0,1,1,
0,0,3,17,1,2,0,0.3000000000000004,9.000000000000004,111.0,0,1,
0,2,3,17,0,4,0,1.4999999999999991,14.999999999999991,237.0,0,0,
0,0,3,18,0,3,0,0.8000000000000004,8.000000000000004,119.0,1,1,
0,2,3,18,0,4,0,1.399999999999999,13.99999999999999,251.0,0,0,
0,0,3,19,0,3,0,0.7000000000000004,7.0000000000000036,126.0,0,0,
0,2,3,19,0,4,0,1.299999999999999,12.99999999999999,264.0,0,0,
0,0,3,20,0,3,0,0.6000000000000004,6.0000000000000036,132.0,0,0,
0,2,3,20,0,4,0,1.1999999999999988,11.999999999999988,276.0,0,0,
0,0,3,21,1,3,0,0.5000000000000004,11.000000000000005,143.0,0,1,
0,2,3,21,1,4,0,1.0999999999999988,16.999999999999986,293.0,0,1,
0,0,3,22,0,4,0,1.0000000000000004,10.000000000000004,153.0,1,1,
0,2,3,22,1,4,0,0.9999999999999988,15.999999999999988,309.0,0,0,
0,0,3,23,0,4,0,0.9000000000000005,9.000000000000004,162.0,0,0,
0,2,3,23,1,4,0,0.8999999999999988,14.999999999999986,324.0,0,0,
0,0,3,24,0,4,0,0.8000000000000005,8.000000000000004,170.0,0,0,
0,2,3,24,1,4,0,0.7999999999999988,13.999999999999988,338.0,0,0,
0,0,3,25,0,4,0,0.7000000000000005,7.000000000000004,177.0,0,0,
0,2,3,25,1,4,0,0.6999999999999988,12.99999999999999,351.0,0,0,
0,0,3,26,1,4,0,0.6000000000000005,12.000000000000005,189.0,0,1,
0,2,3,26,2,4,0,0.5999999999999989,17.99999999999999,369.0,0,1,
0,0,3,27,0,5,0,1.1000000000000005,11.000000000000005,200.0,1,1,
0,2,3,27,1,5,0,1.0999999999999988,16.999999999999986,386.0,1,1,
0,0,3,28,0,5,0,1.0000000000000004,10.000000000000004,210.0,0,0,
0,2,3,28,1,5,0,0.9999999999999988,15.999999999999988,402.0,0,0,
0,0,3,29,0,5,0,0.9000000000000005,9.000000000000004,219.0,0,0,
0,2,3,29,1,5,0,0.8999999999999988,14.999999999999986,417.0,0,0,
