,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms
0,0,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
0,1,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
0,2,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
0,3,1,2,0,0,0,0.7000000000000001,7.0,15.0,0,0,1
0,0,1,3,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,1
0,1,1,3,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,1
0,2,1,3,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,1
0,3,1,3,0,0,0,0.6000000000000001,6.000000000000001,21.0,0,0,1
0,0,1,4,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,1
0,1,1,4,1,0,0,0.5000000000000001,11.0,32.0,0,1,1
0,2,1,4,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,2
0,3,1,4,0,0,0,0.5000000000000001,5.000000000000001,26.0,0,0,1
0,0,1,5,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,2
0,1,1,5,0,1,0,1.0,10.0,42.0,1,1,2
0,2,1,5,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,3
0,3,1,5,0,0,0,0.40000000000000013,4.000000000000001,30.0,0,0,2
0,0,1,6,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,3
0,1,1,6,0,1,0,0.9,9.0,51.0,0,0,2
0,2,1,6,1,0,0,0.30000000000000016,9.0,39.0,0,1,4
0,3,1,6,0,0,0,0.30000000000000016,3.0000000000000013,33.0,0,0,3
0,0,1,7,1,0,0,0.20000000000000015,8.000000000000002,41.0,0,1,3
0,1,1,7,0,1,0,0.8,8.0,59.0,0,0,2
0,2,1,7,0,1,0,0.8000000000000002,8.000000000000002,47.0,1,1,5
0,3,1,7,0,0,0,0.20000000000000015,2.0000000000000013,35.0,0,0,3
0,0,1,8,1,0,0,0.10000000000000014,7.000000000000002,48.0,0,0,4
0,1,1,8,0,1,0,0.7000000000000001,7.0,66.0,0,0,2
0,2,1,8,0,1,0,0.7000000000000002,7.000000000000002,54.0,0,0,5
0,3,1,8,0,0,0,0.10000000000000014,1.0000000000000013,36.0,0,0,3
0,0,1,9,2,0,0,1.3877787807814457e-16,12.000000000000002,60.0,0,1,4
0,1,1,9,0,1,0,0.6000000000000001,6.000000000000001,72.0,0,0,3
0,2,1,9,0,1,0,0.6000000000000002,6.000000000000002,60.0,0,0,5
0,3,1,9,1,0,0,1.3877787807814457e-16,6.000000000000001,42.0,0,1,4
0,0,1,10,2,0,0,0,11.0,71.0,2,-1.2,5
0,1,1,10,0,1,0,0.5000000000000001,5.000000000000001,77.0,0,0,4
0,2,1,10,1,1,0,0.5000000000000002,11.0,71.0,0,1,6
0,3,1,10,0,1,0,0.5000000000000001,5.000000000000001,47.0,1,1,5
0,1,1,11,0,1,0,0.40000000000000013,4.000000000000001,81.0,0,0,5
0,2,1,11,0,2,0,1.0,10.0,81.0,1,1,7
0,3,1,11,0,1,0,0.40000000000000013,4.000000000000001,51.0,0,0,6
0,1,1,12,0,1,0,0.30000000000000016,3.0000000000000013,84.0,0,0,5
0,2,1,12,0,2,0,0.9,9.0,90.0,0,0,7
0,3,1,12,0,1,0,0.30000000000000016,3.0000000000000013,54.0,0,0,6
0,1,1,13,0,1,0,0.20000000000000015,2.0000000000000013,86.0,0,0,6
0,2,1,13,0,2,0,0.8,8.0,98.0,0,0,7
0,3,1,13,1,1,0,0.20000000000000015,8.000000000000002,62.0,0,1,7
0,1,1,14,1,1,0,0.10000000000000014,7.000000000000002,93.0,0,1,6
0,2,1,14,1,2,0,0.7000000000000001,13.0,111.0,0,1,7
0,3,1,14,0,2,0,0.7000000000000002,7.000000000000002,69.0,1,1,7
0,1,1,15,0,2,0,0.6000000000000002,6.000000000000002,99.0,1,1,7
0,2,1,15,0,3,0,1.2,11.999999999999998,123.0,1,1,8
0,3,1,15,0,2,0,0.6000000000000002,6.000000000000002,75.0,0,0,8
0,1,1,16,0,2,0,0.5000000000000002,5.000000000000002,104.0,0,0,8
0,2,1,16,0,3,0,1.0999999999999999,10.999999999999998,134.0,0,0,8
0,3,1,16,1,2,0,0.5000000000000002,11.0,86.0,0,1,8
0,1,1,17,1,2,0,0.40000000000000024,10.000000000000002,114.0,0,1,9
0,2,1,17,0,3,0,0.9999999999999999,9.999999999999998,144.0,0,0,9
0,3,1,17,1,2,0,0.40000000000000024,10.000000000000002,96.0,0,0,9
0,1,1,18,0,3,0,0.9000000000000002,9.000000000000002,123.0,1,1,10
0,2,1,18,0,3,0,0.8999999999999999,8.999999999999998,153.0,0,0,9
0,3,1,18,1,2,0,0.30000000000000027,9.000000000000002,105.0,0,0,10
0,1,1,19,0,3,0,0.8000000000000003,8.000000000000002,131.0,0,0,11
0,2,1,19,0,3,0,0.7999999999999999,7.999999999999999,161.0,0,0,9
0,3,1,19,1,2,0,0.20000000000000026,8.000000000000002,113.0,0,0,10
0,1,1,20,1,3,0,0.7000000000000003,13.000000000000002,144.0,0,1,11
0,2,1,20,0,3,0,0.7,6.999999999999999,168.0,0,0,9
0,3,1,20,1,2,0,0.10000000000000026,7.000000000000002,120.0,0,0,10
0,1,1,21,0,4,0,1.2000000000000002,12.000000000000002,156.0,1,1,12
0,2,1,21,1,3,0,0.6,11.999999999999998,180.0,0,1,10
0,3,1,21,1,2,0,2.498001805406602e-16,6.000000000000002,126.0,0,0,11
0,1,1,22,1,4,0,1.1,17.0,173.0,0,1,12
0,2,1,22,0,4,0,1.0999999999999999,10.999999999999998,191.0,1,1,11
0,3,1,22,0,3,0,0.5000000000000002,5.000000000000002,131.0,1,1,12
0,1,1,23,0,5,0,1.6,16.0,189.0,1,1,13
0,2,1,23,0,4,0,0.9999999999999999,9.999999999999998,201.0,0,0,11
0,3,1,23,0,3,0,0.40000000000000024,4.000000000000002,135.0,0,0,13
0,1,1,24,0,5,0,1.5,15.0,204.0,0,0,13
0,2,1,24,0,4,0,0.8999999999999999,8.999999999999998,210.0,0,0,11
0,3,1,24,1,3,0,0.30000000000000027,9.000000000000002,144.0,0,1,13
0,1,1,25,0,5,0,1.4,13.999999999999998,218.0,0,0,13
0,2,1,25,0,4,0,0.7999999999999999,7.999999999999999,218.0,0,0,11
0,3,1,25,0,4,0,0.8000000000000003,8.000000000000002,152.0,1,1,14
0,1,1,26,0,5,0,1.2999999999999998,12.999999999999998,231.0,0,0,13
0,2,1,26,0,4,0,0.7,6.999999999999999,225.0,0,0,11
0,3,1,26,0,4,0,0.7000000000000003,7.000000000000003,159.0,0,0,15
0,1,1,27,1,5,0,1.1999999999999997,17.999999999999996,249.0,0,1,13
0,2,1,27,1,4,0,0.6,11.999999999999998,237.0,0,1,11
0,3,1,27,0,4,0,0.6000000000000003,6.000000000000003,165.0,0,0,16
0,1,1,28,0,6,0,1.6999999999999997,16.999999999999996,266.0,1,1,13
0,2,1,28,0,5,0,1.0999999999999999,10.999999999999998,248.0,1,1,11
0,3,1,28,0,4,0,0.5000000000000003,5.000000000000003,170.0,0,0,16
0,1,1,29,0,6,0,1.5999999999999996,15.999999999999996,282.0,0,0,13
0,2,1,29,0,5,0,0.9999999999999999,9.999999999999998,258.0,0,0,11
0,3,1,29,0,4,0,0.40000000000000036,4.0000000000000036,174.0,0,0,16
0,1,1,30,0,6,0,1.4999999999999996,14.999999999999995,297.0,0,0,13
0,2,1,30,0,5,0,0.8999999999999999,8.999999999999998,267.0,0,0,11
0,3,1,30,1,4,0,0.3000000000000004,9.000000000000004,183.0,0,1,16
0,1,1,31,0,6,0,1.3999999999999995,13.999999999999995,311.0,0,0,13
0,2,1,31,0,5,0,0.7999999999999999,7.999999999999999,275.0,0,0,11
0,3,1,31,0,5,0,0.8000000000000004,8.000000000000004,191.0,1,1,16
0,1,1,32,0,6,0,1.2999999999999994,12.999999999999993,324.0,0,0,13
0,2,1,32,0,5,0,0.7,6.999999999999999,282.0,0,0,11
0,3,1,32,0,5,0,0.7000000000000004,7.0000000000000036,198.0,0,0,16
0,1,1,33,1,6,0,1.1999999999999993,17.999999999999993,342.0,0,1,13
