day,baseline,maximin
1,0.0,0.0
2,0.4402985074626866,0.2772727272727271
3,0.385304659498208,0.1961651917404128
4,0.3619711042311663,0.1832777314428693
5,0.3039377895433487,0.16239892183288407
6,0.23796548592188915,0.11666666666666647
7,0.16558441558441572,0.07394164759725408
8,0.09664657121326292,0.06233595800524938
9,0.08652618135376766,0.0590534979423869
10,0.0963487568398198,0.05093548641346146
11,0.10673038537963597,0.05249128364596434
12,0.09907202827355799,0.04774794656748549
13,0.08461827028544766,0.0421068779961673
14,0.06618585621002437,0.04186585927699227
15,0.06057170087384556,0.038802991524593544
16,0.0647829087599725,0.03344974827817704
17,0.0686737841694498,0.036934917629902086
18,0.06418002329493988,0.033742876478114914
19,0.055839965535735114,0.02861206750559231
20,0.048378070843898335,0.029513468295239154
21,0.04504104772881656,0.02869640841294907
22,0.050322123163248245,0.02337096391617055
23,0.05130325951493653,0.025198286692603933
24,0.04802148344887658,0.024757066665560767
25,0.04326951559073944,0.023547968920323736
26,0.03916287531858842,0.024833892796247925
27,0.040764434441018516,0.023215174490264445
28,0.044361651288047366,0.02117599885912469
29,0.04449948111496549,0.02207969233558371
30,0.04142007902298017,0.021005030988337836
31,0.03857947297768671,0.021137223889265533
32,0.03474723358557741,0.021419590684315537
33,0.034515479563757445,0.02030056284052484
34,0.0364858098750005,0.018845343803933545
35,0.03713602956764395,0.01726568154071151
36,0.0341092998230319,0.017423788495159798
37,0.029791281216257737,0.01756259527209103
38,0.02730542464794028,0.017058470009855498
39,0.030052131272281013,0.017936634486716896
40,0.031094318626432527,0.01702477432479954
41,0.031132632416644324,0.017502304350542452
42,0.028592717368926213,0.01691635830776539
43,0.0261934455074897,0.016218439113188543
44,0.023694601112876246,0.016109888785559523
45,0.026416243729773692,0.01651050409815169
46,0.027824027829500997,0.01675922179530076
47,0.027874024909140482,0.01722339927625005
48,0.025455131827268884,0.017558285749497138
49,0.024383471302146464,0.01711457042750064
50,0.02314855097543056,0.017327568026045403
51,0.02579562859791218,0.018432679720036038
52,0.02290388527587983,0.019103875273446036
53,0.02254228571881245,0.01909360301344032
54,0.023363560284064944,0.018474462382369605
55,0.023699320609029906,0.017561992838056373
56,0.022417922842308702,0.017451530546425786
57,0.023591496856468108,0.01898711581474588
58,0.022588224336851814,0.017277986415410895
59,0.023735692327963687,0.016942325696066574
60,0.02426540362850571,0.016271369624442755
61,0.02341343328171175,0.016094170608393465
62,0.024542536082962307,0.015532748022383469
63,0.02421950615558588,0.016022763209708968
64,0.023453152360429996,0.015450689404060247
65,0.024747870741373523,0.016223719870247955
66,0.025275791945186477,0.015732377132106512
67,0.02488739773093962,0.01511042326825529
68,0.025662364398180593,0.015387992584785959
69,0.027212986066174727,0.016307457508302425
70,0.026692658190196505,0.016824212120641224
71,0.027309741352803174,0.014974263744658378
72,0.02793688289885954,0.014899416787890862
73,0.02864538693649976,0.014222962266793093
