agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,baseline,1,34,0,4,0,0.0,0.0,198.0,3,-1.2,17,4
1,baseline,1,40,0,5,0,0.0,0.0,297.0,0,-1.0,12,5
2,baseline,1,28,1,3,0,0.0,5.000000000000004,146.0,0,-0.5,13,4
3,baseline,1,10,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,5,1
0,baseline,2,200,0,45,1,7.800000000000019,78.00000000000018,8058.0,1,2.0,52,45
1,baseline,2,200,0,41,0,5.400000000000008,54.00000000000008,6618.0,0,1.0,47,41
2,baseline,2,200,1,35,0,1.7999999999999905,23.999999999999904,3522.0,0,1.5,52,36
3,baseline,2,200,1,34,1,1.199999999999997,17.99999999999997,1956.0,0,1.0,46,35
0,baseline,3,200,0,39,1,4.199999999999994,41.999999999999936,4950.0,0,1.0,38,39
1,baseline,3,200,0,41,0,5.400000000000018,54.00000000000018,6756.0,0,1.0,30,41
2,baseline,3,129,1,20,0,0.0,5.000000000000014,857.0,0,-0.5,30,21
3,baseline,3,21,1,2,0,0.0,5.000000000000002,137.0,0,-1.0,12,3
0,baseline,4,200,0,44,1,7.200000000000022,72.00000000000021,7596.0,0,1.0,34,44
1,baseline,4,200,1,38,0,3.599999999999986,41.99999999999986,4818.0,0,1.5,31,39
2,baseline,4,200,0,33,0,0.6000000000000003,6.000000000000003,1572.0,0,1.0,30,33
3,baseline,4,33,0,4,0,0.0,0.0,198.0,0,-1.0,10,4
0,baseline,5,200,0,44,0,7.200000000000033,72.00000000000033,10236.0,0,1.0,21,44
1,baseline,5,200,1,38,0,3.5999999999999877,41.99999999999987,4506.0,0,1.5,16,39
2,baseline,5,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,4,1
3,baseline,5,21,1,2,1,0.0,5.000000000000001,149.0,0,-1.0,12,3
0,baseline,6,200,0,37,6,2.9999999999999893,29.999999999999893,3108.0,1,2.0,31,37
1,baseline,6,200,0,41,0,5.400000000000001,54.00000000000001,5730.0,1,2.0,27,41
2,baseline,6,200,1,38,0,3.599999999999986,41.99999999999986,5076.0,0,1.5,24,39
3,baseline,6,39,0,5,1,0.0,0.0,243.0,0,-1.0,18,5
0,baseline,7,15,0,1,0,0.0,0.0,75.0,4,-1.2,8,1
1,baseline,7,200,1,35,0,1.7999999999999905,23.999999999999904,2832.0,0,1.5,24,36
2,baseline,7,200,0,36,0,2.3999999999999866,23.999999999999865,4584.0,0,1.0,19,36
3,baseline,7,33,1,4,0,0.0,5.000000000000006,209.0,0,-0.5,16,5
0,baseline,8,27,0,3,1,0.0,0.0,165.0,0,-1.0,17,3
1,baseline,8,200,0,38,0,3.5999999999999868,35.999999999999865,4320.0,0,1.0,28,38
2,baseline,8,140,0,22,0,0.0,0.0,1602.0,0,-1.0,21,22
3,baseline,8,39,1,5,0,0.0,5.000000000000005,272.0,0,-0.5,22,6
0,baseline,9,200,0,39,3,4.199999999999994,41.999999999999936,5118.0,0,1.0,39,39
1,baseline,9,200,0,41,0,5.4000000000000306,54.000000000000306,8340.0,0,1.0,24,41
2,baseline,9,200,0,37,0,2.9999999999999876,29.999999999999876,3624.0,1,2.0,26,37
3,baseline,9,33,1,4,0,0.0,5.000000000000004,167.0,0,-0.5,17,5
0,baseline,10,200,0,46,0,8.400000000000022,84.00000000000021,9156.0,0,1.0,28,46
1,baseline,10,200,0,36,0,2.3999999999999897,23.999999999999897,3462.0,0,1.0,26,36
2,baseline,10,87,0,13,0,0.0,0.0,549.0,0,-1.0,28,13
3,baseline,10,21,1,2,0,0.0,5.000000000000002,119.0,0,-1.0,9,3
0,baseline,11,21,0,2,0,0.0,0.0,126.0,4,-1.2,8,2
1,baseline,11,200,0,38,0,3.5999999999999877,35.99999999999987,4620.0,0,1.0,20,38
2,baseline,11,39,1,5,0,0.0,5.000000000000003,242.0,0,-0.5,16,6
3,baseline,11,165,0,26,0,0.0,0.0,1068.0,0,-1.0,23,26
0,baseline,12,200,0,44,0,7.200000000000025,72.00000000000024,9054.0,3,0.8,31,44
1,baseline,12,200,0,38,0,3.5999999999999854,35.99999999999985,5472.0,1,2.0,27,38
2,baseline,12,104,0,16,0,0.0,0.0,918.0,0,-1.0,25,16
3,baseline,12,21,0,2,1,0.0,0.0,144.0,0,-1.0,10,2
0,baseline,13,33,0,4,1,0.0,0.0,204.0,0,-1.0,16,4
1,baseline,13,200,0,38,0,3.5999999999999863,35.99999999999986,4560.0,1,2.0,25,38
2,baseline,13,99,0,15,0,0.0,0.0,717.0,0,-1.0,22,15
3,baseline,13,182,0,29,0,0.0,0.0,2097.0,0,-1.0,31,29
0,baseline,14,200,0,42,5,6.000000000000019,60.000000000000185,6978.0,1,2.0,52,42
1,baseline,14,200,0,44,0,7.20000000000004,72.0000000000004,10818.0,0,1.0,41,44
2,baseline,14,200,0,35,0,1.7999999999999905,17.999999999999904,2706.0,1,2.0,47,35
3,baseline,14,104,0,16,2,0.0,0.0,1026.0,0,-1.0,37,16
0,baseline,15,200,0,41,3,5.400000000000012,54.000000000000114,5748.0,0,1.0,38,41
1,baseline,15,200,0,39,0,4.200000000000016,42.00000000000016,7530.0,0,1.0,27,39
2,baseline,15,39,1,5,0,0.0,5.000000000000004,188.0,0,-0.5,21,6
3,baseline,15,200,0,33,0,0.5999999999999913,5.999999999999913,2628.0,0,1.0,32,33
0,baseline,16,200,1,42,1,6.000000000000012,66.00000000000011,6510.0,0,1.5,23,43
1,baseline,16,200,0,39,0,4.199999999999993,41.99999999999993,5742.0,0,1.0,18,39
2,baseline,16,21,0,2,0,0.0,0.0,90.0,0,-1.0,14,2
3,baseline,16,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,10,2
0,baseline,17,9,1,0,0,0.0,5.000000000000001,65.0,2,-1.2,3,1
1,baseline,17,27,0,3,0,0.0,0.0,153.0,0,-1.0,10,3
2,baseline,17,15,0,1,0,0.0,0.0,69.0,3,-1.2,8,1
3,baseline,17,15,0,1,0,0.0,0.0,75.0,0,-1.0,6,1
0,baseline,18,27,1,3,1,0.0,5.000000000000004,146.0,0,-0.5,15,4
1,baseline,18,200,0,39,0,4.199999999999986,41.99999999999986,5622.0,1,2.0,15,39
2,baseline,18,99,0,15,0,0.0,0.0,747.0,2,-1.2,19,15
3,baseline,18,21,0,2,0,0.0,0.0,102.0,0,-1.0,10,2
0,baseline,19,200,0,45,1,7.800000000000035,78.00000000000034,10074.0,0,1.0,34,45
1,baseline,19,200,0,38,0,3.599999999999986,35.99999999999986,4770.0,0,1.0,30,38
2,baseline,19,51,0,7,1,0.0,0.0,315.0,0,-1.0,18,7
3,baseline,19,200,0,35,3,1.7999999999999887,17.999999999999886,3342.0,0,1.0,34,35
0,baseline,20,200,0,41,2,5.4,54.0,5016.0,1,2.0,52,41
1,baseline,20,200,0,35,0,1.799999999999991,17.999999999999908,2712.0,0,1.0,50,35
2,baseline,20,200,0,37,0,2.999999999999986,29.999999999999854,4890.0,0,1.0,51,37
3,baseline,20,200,0,33,0,0.5999999999999944,5.999999999999944,2040.0,0,1.0,42,33
0,baseline,21,200,0,40,5,4.799999999999998,47.99999999999998,4500.0,0,1.0,54,40
1,baseline,21,200,0,41,0,5.400000000000027,54.00000000000027,8718.0,0,1.0,34,41
2,baseline,21,200,0,36,0,2.3999999999999915,23.999999999999915,2442.0,1,2.0,46,36
3,baseline,21,146,1,23,1,0.0,5.999999999999997,1227.0,0,-0.5,45,24
0,baseline,22,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,5,1
1,baseline,22,39,0,5,0,0.0,0.0,243.0,0,-1.0,14,5
2,baseline,22,15,0,1,0,0.0,0.0,69.0,1,-1.2,9,1
3,baseline,22,33,1,4,0,0.0,5.000000000000002,173.0,0,-1.0,13,5
0,baseline,23,33,0,4,2,0.0,0.0,192.0,4,-1.2,19,4
1,baseline,23,200,0,40,0,4.800000000000017,48.00000000000016,7014.0,0,1.0,20,40
2,baseline,23,33,0,4,0,0.0,0.0,228.0,0,-1.0,14,4
3,baseline,23,87,0,13,1,0.0,0.0,591.0,0,-1.0,22,13
0,baseline,24,21,1,2,1,0.0,5.000000000000002,113.0,0,-0.5,14,3
1,baseline,24,200,0,42,0,6.000000000000011,60.00000000000011,6630.0,1,2.0,10,42
2,baseline,24,15,0,1,0,0.0,0.0,63.0,0,-1.0,10,1
3,baseline,24,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,4,1
0,baseline,25,200,0,43,0,6.600000000000026,66.00000000000026,8646.0,0,1.0,24,43
1,baseline,25,200,0,39,0,4.19999999999999,41.9999999999999,4926.0,1,2.0,15,39
2,baseline,25,27,0,3,0,0.0,0.0,147.0,0,-1.0,15,3
3,baseline,25,21,0,2,1,0.0,0.0,138.0,2,-1.2,13,2
0,baseline,26,200,0,43,1,6.600000000000024,66.00000000000023,7428.0,1,2.0,33,43
1,baseline,26,200,0,38,0,3.5999999999999863,35.99999999999986,4782.0,0,1.0,27,38
2,baseline,26,200,0,34,1,1.199999999999993,11.99999999999993,2100.0,0,1.0,26,34
3,baseline,26,15,1,1,0,0.0,5.000000000000002,80.0,0,-1.0,9,2
0,baseline,27,200,0,44,2,7.200000000000012,72.00000000000011,6258.0,3,0.8,43,44
1,baseline,27,200,1,42,0,6.000000000000016,66.00000000000016,8154.0,0,1.5,34,43
2,baseline,27,45,1,6,0,0.0,5.000000000000005,299.0,0,-0.5,23,7
3,baseline,27,110,0,17,0,0.0,0.0,969.0,0,-1.0,36,17
0,baseline,28,200,0,41,3,5.400000000000016,54.00000000000016,6036.0,0,1.0,35,41
1,baseline,28,200,0,42,0,6.000000000000035,60.00000000000034,8208.0,0,1.0,26,42
2,baseline,28,45,0,6,0,0.0,0.0,228.0,0,-1.0,21,6
3,baseline,28,92,0,14,0,0.0,0.0,738.0,0,-1.0,31,14
0,baseline,29,200,0,41,1,5.400000000000015,54.00000000000014,5268.0,1,2.0,32,41
1,baseline,29,200,0,42,0,6.0000000000000195,60.00000000000019,7914.0,0,1.0,18,42
2,baseline,29,39,0,5,0,0.0,0.0,243.0,0,-1.0,12,5
3,baseline,29,45,0,6,0,0.0,0.0,258.0,0,-1.0,15,6
0,baseline,30,200,0,45,1,7.800000000000011,78.00000000000011,6474.0,3,0.8,41,45
1,baseline,30,200,0,41,0,5.400000000000004,54.000000000000036,6636.0,0,1.0,24,41
2,baseline,30,74,0,11,0,0.0,0.0,639.0,0,-1.0,21,11
3,baseline,30,33,0,4,0,0.0,0.0,156.0,0,-1.0,16,4
0,baseline,31,200,0,42,3,6.0000000000000115,60.000000000000114,6360.0,1,2.0,25,42
1,baseline,31,200,0,40,0,4.799999999999993,47.99999999999992,5220.0,1,2.0,16,40
2,baseline,31,200,0,37,0,2.9999999999999867,29.999999999999865,5082.0,1,2.0,25,37
3,baseline,31,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,7,1
0,baseline,32,27,1,3,1,0.0,5.000000000000002,146.0,0,-0.5,13,4
1,baseline,32,200,0,39,0,4.1999999999999895,41.99999999999989,5364.0,0,1.0,20,39
2,baseline,32,63,0,9,0,0.0,0.0,447.0,0,-1.0,20,9
3,baseline,32,39,0,5,0,0.0,0.0,207.0,2,-1.2,19,5
0,baseline,33,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,5,1
1,baseline,33,200,1,36,0,2.399999999999986,29.99999999999986,5028.0,0,1.5,22,37
2,baseline,33,62,0,9,0,0.0,0.0,519.0,0,-1.0,18,9
3,baseline,33,57,0,8,0,0.0,0.0,402.0,3,-1.2,16,8
0,baseline,34,200,0,43,0,6.600000000000014,66.00000000000013,7104.0,0,1.0,19,43
1,baseline,34,75,0,11,0,0.0,0.0,405.0,0,-1.0,21,11
2,baseline,34,33,1,4,0,0.0,5.000000000000001,197.0,0,-0.5,13,5
3,baseline,34,15,1,1,1,0.0,5.000000000000001,98.0,0,-1.0,11,2
0,baseline,35,200,0,43,0,6.600000000000027,66.00000000000027,8802.0,0,1.0,15,43
1,baseline,35,27,0,3,0,0.0,0.0,129.0,4,-1.2,12,3
2,baseline,35,45,0,6,0,0.0,0.0,276.0,1,-1.2,13,6
3,baseline,35,27,1,3,1,0.0,5.000000000000003,140.0,0,-0.5,11,4
0,baseline,36,200,1,36,4,2.399999999999991,29.99999999999991,3360.0,0,1.5,38,37
1,baseline,36,200,0,42,0,6.000000000000006,60.00000000000006,6708.0,0,1.0,25,42
2,baseline,36,15,0,1,0,0.0,0.0,75.0,0,-1.0,11,1
3,baseline,36,200,0,37,0,2.999999999999987,29.99999999999987,4152.0,0,1.0,25,37
0,baseline,37,200,0,41,3,5.400000000000005,54.00000000000004,4848.0,0,1.0,35,41
1,baseline,37,200,0,40,0,4.800000000000019,48.00000000000019,5898.0,0,1.0,28,40
2,baseline,37,21,1,2,0,0.0,5.000000000000002,95.0,0,-0.5,10,3
3,baseline,37,200,0,34,1,1.1999999999999902,11.9999999999999,2634.0,0,1.0,31,34
0,baseline,38,200,0,44,2,7.200000000000026,72.00000000000026,8790.0,0,1.0,35,44
1,baseline,38,200,0,38,0,3.599999999999986,35.99999999999986,5322.0,1,2.0,37,38
2,baseline,38,200,0,34,0,1.1999999999999935,11.999999999999934,2214.0,1,2.0,27,34
3,baseline,38,21,1,2,1,0.0,5.000000000000001,137.0,0,-0.5,14,3
0,baseline,39,200,0,40,4,4.799999999999998,47.99999999999998,4494.0,1,2.0,39,40
1,baseline,39,200,1,39,0,4.200000000000024,48.000000000000234,6714.0,0,1.5,36,40
2,baseline,39,200,0,37,0,2.9999999999999902,29.9999999999999,2754.0,0,1.0,24,37
3,baseline,39,27,1,3,0,0.0,5.000000000000004,170.0,0,-0.5,14,4
0,baseline,40,15,1,1,0,0.0,5.000000000000002,98.0,2,-1.2,8,2
1,baseline,40,50,1,7,0,0.0,5.999999999999997,429.0,0,-0.5,17,8
2,baseline,40,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,5,1
3,baseline,40,33,0,4,0,0.0,0.0,210.0,3,-1.2,16,4
0,baseline,41,200,0,38,0,3.599999999999993,35.99999999999993,3498.0,0,1.0,30,38
1,baseline,41,200,0,39,0,4.19999999999999,41.9999999999999,5376.0,0,1.0,18,39
2,baseline,41,27,0,3,0,0.0,0.0,159.0,1,-1.2,16,3
3,baseline,41,15,1,1,0,0.0,5.000000000000002,92.0,0,-0.5,12,2
0,baseline,42,21,0,2,1,0.0,0.0,120.0,0,-1.0,14,2
1,baseline,42,200,0,39,0,4.19999999999999,41.9999999999999,5376.0,0,1.0,18,39
2,baseline,42,57,0,8,0,0.0,0.0,360.0,0,-1.0,20,8
3,baseline,42,33,0,4,0,0.0,0.0,144.0,1,-1.2,19,4
0,baseline,43,200,0,43,0,6.6000000000000245,66.00000000000024,9138.0,0,1.0,22,43
1,baseline,43,200,0,41,0,5.400000000000005,54.00000000000004,6048.0,0,1.0,23,41
2,baseline,43,81,1,12,0,0.0,5.000000000000004,437.0,0,-0.5,20,13
3,baseline,43,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.5,6,1
0,baseline,44,200,0,42,2,6.000000000000013,60.00000000000013,6384.0,1,2.0,31,42
1,baseline,44,200,1,44,0,7.200000000000031,78.0000000000003,8862.0,0,1.5,25,45
2,baseline,44,200,1,36,0,2.399999999999986,29.99999999999986,4380.0,0,1.5,29,37
3,baseline,44,21,0,2,1,0.0,0.0,102.0,0,-1.0,9,2
0,baseline,45,200,0,39,2,4.1999999999999895,41.99999999999989,3900.0,0,1.0,31,39
1,baseline,45,200,1,39,0,4.199999999999993,47.99999999999992,5346.0,0,1.5,26,40
2,baseline,45,87,0,13,0,0.0,0.0,525.0,0,-1.0,26,13
3,baseline,45,39,1,5,1,0.0,5.000000000000002,236.0,0,-1.0,20,6
0,baseline,46,200,0,42,0,6.0000000000000036,60.000000000000036,6432.0,0,1.0,24,42
1,baseline,46,200,0,38,0,3.5999999999999885,35.999999999999886,3948.0,1,2.0,23,38
2,baseline,46,51,0,7,0,0.0,0.0,345.0,0,-1.0,16,7
3,baseline,46,9,0,0,0,0.0,0.0,36.0,0,-1.0,4,0
0,baseline,47,200,0,44,2,7.200000000000025,72.00000000000024,7980.0,0,1.0,24,44
1,baseline,47,200,0,40,0,4.800000000000019,48.00000000000019,7254.0,0,1.0,19,40
2,baseline,47,27,0,3,0,0.0,0.0,123.0,0,-1.0,13,3
3,baseline,47,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.5,11,2
0,baseline,48,75,0,11,0,0.0,0.0,495.0,0,-1.0,29,11
1,baseline,48,39,0,5,0,0.0,0.0,207.0,4,-1.2,15,5
2,baseline,48,80,0,12,0,0.0,0.0,726.0,0,-1.0,22,12
3,baseline,48,21,1,2,0,0.0,5.000000000000003,119.0,0,-1.0,9,3
0,baseline,49,200,0,44,2,7.200000000000014,72.00000000000014,6546.0,0,1.0,39,44
1,baseline,49,200,1,40,0,4.800000000000023,54.00000000000022,7542.0,0,1.5,23,41
2,baseline,49,33,0,4,0,0.0,0.0,168.0,0,-1.0,16,4
3,baseline,49,81,0,12,0,0.0,0.0,648.0,0,-1.0,24,12
0,baseline,50,200,0,43,2,6.600000000000023,66.00000000000023,9174.0,0,1.0,37,43
1,baseline,50,200,0,37,0,2.9999999999999885,29.999999999999883,4260.0,0,1.0,42,37
2,baseline,50,99,0,15,0,0.0,0.0,645.0,0,-1.0,33,15
3,baseline,50,200,0,37,2,2.9999999999999902,29.9999999999999,3456.0,1,2.0,45,37
0,baseline,51,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,3,1
1,baseline,51,74,0,11,0,0.0,0.0,765.0,4,-1.2,16,11
2,baseline,51,15,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
3,baseline,51,69,0,10,0,0.0,0.0,498.0,0,-1.0,17,10
0,baseline,52,200,0,41,2,5.399999999999995,53.99999999999995,3918.0,1,2.0,40,41
1,baseline,52,200,0,42,0,6.000000000000001,60.00000000000001,6072.0,0,1.0,34,42
2,baseline,52,200,0,34,0,1.1999999999999904,11.999999999999904,2718.0,0,1.0,27,34
3,baseline,52,27,0,3,0,0.0,0.0,141.0,2,-1.2,17,3
0,baseline,53,200,0,38,3,3.599999999999988,35.99999999999988,4044.0,0,1.0,40,38
1,baseline,53,200,0,40,0,4.800000000000008,48.00000000000008,6114.0,0,1.0,35,40
2,baseline,53,200,0,34,0,1.1999999999999975,11.999999999999975,1932.0,1,2.0,34,34
3,baseline,53,39,0,5,1,0.0,0.0,237.0,2,-1.2,20,5
0,baseline,54,21,0,2,0,0.0,0.0,102.0,0,-1.0,15,2
1,baseline,54,33,0,4,0,0.0,0.0,216.0,0,-1.0,12,4
2,baseline,54,15,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
3,baseline,54,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,5,1
0,baseline,55,15,1,1,1,0.0,5.000000000000002,92.0,0,-0.5,10,2
1,baseline,55,200,0,40,0,4.799999999999995,47.99999999999995,5484.0,0,1.0,14,40
2,baseline,55,15,0,1,0,0.0,0.0,57.0,0,-1.0,10,1
3,baseline,55,45,0,6,0,0.0,0.0,312.0,0,-1.0,14,6
0,baseline,56,9,0,0,1,0.0,0.0,42.0,0,-1.0,7,0
1,baseline,56,200,1,38,0,3.5999999999999903,41.9999999999999,5694.0,0,1.5,15,39
2,baseline,56,63,1,9,0,0.0,5.000000000000004,428.0,0,-0.5,18,10
3,baseline,56,63,0,9,0,0.0,0.0,405.0,0,-1.0,23,9
0,baseline,57,21,1,2,2,0.0,5.000000000000001,143.0,0,-0.5,15,3
1,baseline,57,200,0,36,0,2.3999999999999857,23.999999999999854,3810.0,0,1.0,21,36
2,baseline,57,200,0,36,0,2.399999999999992,23.99999999999992,3210.0,0,1.0,19,36
3,baseline,57,15,0,1,1,0.0,0.0,87.0,0,-1.0,11,1
0,baseline,58,21,0,2,2,0.0,0.0,126.0,0,-1.0,15,2
1,baseline,58,200,0,39,0,4.199999999999995,41.99999999999994,5814.0,0,1.0,18,39
2,baseline,58,200,0,35,0,1.7999999999999925,17.999999999999922,2316.0,0,1.0,19,35
3,baseline,58,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,7,1
0,baseline,59,200,0,43,1,6.600000000000017,66.00000000000017,7830.0,0,1.0,53,43
1,baseline,59,200,0,38,0,3.599999999999985,35.99999999999985,5724.0,0,1.0,45,38
2,baseline,59,200,0,34,0,1.1999999999999982,11.99999999999998,1764.0,0,1.0,51,34
3,baseline,59,104,1,16,0,0.0,5.999999999999997,840.0,0,-0.5,45,17
0,baseline,60,200,1,45,0,7.800000000000029,84.00000000000028,9456.0,0,1.5,21,46
1,baseline,60,200,0,37,0,2.999999999999986,29.999999999999854,5262.0,0,1.0,15,37
2,baseline,60,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,4,1
3,baseline,60,45,0,6,0,0.0,0.0,204.0,1,-1.2,14,6
0,baseline,61,200,0,41,4,5.399999999999995,53.99999999999995,4224.0,1,2.0,65,41
1,baseline,61,200,1,40,0,4.800000000000012,54.000000000000114,7602.0,0,1.5,40,41
