episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
1,10,0.999000499833375,-1.35,0,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
2,9,0.9980019986673331,-1.6249999999999998,0,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
3,9,0.997004495503373,-1.675,0.49615487345942744,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
4,9,0.9960079893439915,-1.625,1.760037985112932,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
5,9,0.9950124791926823,-1.8,2.3797934969266255,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
6,21,0.9940179640539353,-0.9750000000000002,2.672251223795342,1.0,0.0,2.0,0.6851851851851852,0,0.2777777777777778,0.9,0.4018518518518519,0.40000000000000013,0.06835334476843911,4,
7,9,0.9930244429332351,-1.625,2.6888026340897118,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
8,15,0.9920319148370607,-1.3250000000000002,2.634594871030531,1.0,0.0,1.0,0.16666666666666666,0,0.0,0.7000000000000001,0.3023809523809525,0.30000000000000016,0.055025524673851384,4,
9,15,0.9910403787728836,-0.9500000000000001,2.5501309105615837,1.0,0.0,1.0,0.3333333333333333,0,0.0,0.7000000000000002,0.32083333333333347,0.30000000000000016,0.054172818063395564,4,
10,15,0.9900498337491681,-1.575,2.4713595004490854,1.0,0.0,1.0,0.2619047619047619,0,0.0,0.9,0.3595238095238097,0.40000000000000013,0.06863868406125921,4,
11,9,0.9890602787753687,-1.775,2.389856784057811,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
12,15,0.9880717128619305,-1.35,2.2798614689022707,1.0,0.0,1.0,0.2619047619047619,0,0.0,0.9,0.3595238095238097,0.40000000000000013,0.06863868406125921,4,
13,9,0.9870841350202876,-1.8,2.191403977158702,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
14,9,0.9860975442628619,-1.775,2.1002795365908242,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
15,9,0.9851119396030626,-1.4749999999999999,2.0137165502364467,1.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.3111111111111112,0.30000000000000016,0.058810810810810805,4,
16,15,0.9841273200552851,-1.575,1.9155540014031058,1.0,0.0,1.0,0.19047619047619047,0,0.0,0.7000000000000001,0.31666666666666676,0.30000000000000016,0.05475326148610323,4,
17,15,0.9831436846349096,-1.325,1.8270576909244025,1.0,0.0,1.0,0.30952380952380953,0,0.0,1.1,0.38809523809523816,0.40000000000000013,0.09014747589336357,4,
18,20,0.9821610323583008,-0.8250000000000002,1.7476375197832024,1.0,0.0,2.0,0.9056603773584906,0,0.39622641509433965,1.5,0.5566037735849056,0.5000000000000001,0.16666666666666663,4,
