,episode,end_day,epsilon,mean_reward,mean_loss,max_berries,mean_berries,max_berries_consumed,mean_berries_consumed,gini_berries_consumed,mean_berries_thrown,max_health,mean_health,median_health,variance_health,deceased,num_emerged_norms
0,1,50,0.9990004998333751,4.1000000000000005,0,2.0,0.39655172413793105,7.0,3.189655172413793,2.0,0.0,1.4,0.5258620689655171,0.5,0.11738959467634598,1,
0,2,50,0.9980019986673332,8.15,1.3835243249343614,2.0,0.676923076923077,9.0,3.4,1.8,0.13846153846153847,1.3999999999999995,0.6953846153846152,0.6999999999999998,0.1088846153846153,1,
0,3,9,0.9970044955033731,-2.5999999999999996,2.0241256463585313,0.0,0.0,0.0,0.0,0,0.0,0.7000000000000001,0.31111111111111117,0.30000000000000016,0.06222222222222222,2,
0,4,26,0.9960079893439916,0.6999999999999987,2.6732414449611923,2.0,0.24390243902439024,3.0,1.7804878048780488,0,0.0,1.5,0.7219512195121948,0.7000000000000001,0.17875609756097555,2,
0,5,9,0.9950124791926824,-1.9999999999999998,2.6667408634595056,1.0,0.1111111111111111,0.0,0.0,0,0.0,0.7000000000000001,0.31111111111111117,0.30000000000000016,0.06222222222222222,2,
0,6,9,0.9940179640539354,0.5000000000000001,2.586238847641793,3.0,1.1111111111111112,0.0,0.0,0,0.0,0.7000000000000001,0.31111111111111117,0.30000000000000016,0.06222222222222222,2,
0,7,15,0.9930244429332352,-0.5999999999999998,2.4601619341698706,2.0,0.2916666666666667,1.0,0.4583333333333333,0,0.0,0.9,0.3958333333333334,0.40000000000000013,0.07606884057971014,2,
0,8,15,0.9920319148370607,-0.4999999999999998,2.3341885552938946,1.0,0.2916666666666667,1.0,0.4583333333333333,0,0.0,0.9,0.3958333333333335,0.40000000000000013,0.07606884057971013,2,
0,9,21,0.9910403787728838,0.30000000000000004,2.202752330613132,2.0,0.16666666666666666,2.0,0.9333333333333333,0,0.0,1.1,0.4466666666666668,0.4500000000000002,0.09360919540229883,2,
0,10,50,0.9900498337491681,9.250000000000002,1.8845941021465338,3.0,0.4819277108433735,10.0,3.9759036144578315,1.4285714285714286,0.7951807228915663,2.3,0.9746987951807227,0.7000000000000004,0.4341081398765788,1,
0,11,50,0.9890602787753687,8.300000000000006,1.7422413289408367,2.0,0.7288135593220338,9.0,4.305084745762712,2.0,0.0,2.0999999999999988,1.1474576271186432,1.2000000000000002,0.291846873173582,1,
0,12,21,0.9880717128619306,-0.1000000000000002,1.663812542056128,1.0,0.2222222222222222,2.0,1.0,0,0.0,0.9,0.4305555555555557,0.45000000000000023,0.0633253968253968,2,
0,13,15,0.9870841350202877,-0.5999999999999999,1.6150414889610336,2.0,0.4166666666666667,1.0,0.375,0,0.0,0.7000000000000002,0.3458333333333335,0.3500000000000002,0.0573731884057971,2,
0,14,50,0.986097544262862,7.5000000000000036,1.5329447292919836,2.0,0.4067796610169492,9.0,4.220338983050848,2.0,0.0,1.8999999999999986,1.0966101694915242,1.199999999999998,0.22171244886031516,1,
0,15,15,0.9851119396030628,1.1,1.4993000084478303,2.0,0.6666666666666666,1.0,0.4583333333333333,0,0.0,0.9,0.3958333333333334,0.40000000000000013,0.07606884057971014,2,
0,16,27,0.9841273200552851,4.1,1.4504696904692087,4.0,0.6428571428571429,3.0,1.2619047619047619,0,0.0,0.9,0.3761904761904763,0.40000000000000013,0.06478513356562136,2,
0,17,15,0.9831436846349098,-1.0999999999999999,1.416009005585642,1.0,0.1,1.0,0.6,0,0.0,0.9,0.36666666666666675,0.40000000000000013,0.06988505747126436,2,
0,18,50,0.9821610323583008,6.800000000000001,1.3419738915275337,2.0,0.2676056338028169,9.0,3.380281690140845,1.6363636363636362,0.8309859154929577,1.6999999999999997,0.7084507042253523,0.7000000000000001,0.17249899396378257,1,
0,19,15,0.9811793622428061,-1.0,1.318431815022519,1.0,0.08333333333333333,1.0,0.4583333333333333,0,0.0,0.9,0.3958333333333334,0.40000000000000013,0.07606884057971014,2,
0,20,50,0.9801986733067554,7.100000000000002,1.267966038318539,2.0,0.5084745762711864,10.0,4.084745762711864,2.0,0.0,2.099999999999999,1.0152542372881352,0.9999999999999997,0.30959088252483885,1,
0,21,50,0.9792189645694597,6.400000000000006,1.2186095381894315,2.0,0.24615384615384617,8.0,3.830769230769231,1.7777777777777777,0.0,2.0999999999999988,0.9538461538461533,0.9,0.3303365384615379,1,
0,22,15,0.9782402350512102,-0.29999999999999993,1.198285094127927,1.0,0.20833333333333334,1.0,0.375,0,0.0,0.7000000000000002,0.3458333333333335,0.3500000000000002,0.0573731884057971,2,
0,23,50,0.9772624837732772,9.55,1.1582193839663004,3.0,0.4461538461538462,11.0,4.369230769230769,1.8333333333333333,0.12307692307692308,2.599999999999998,1.276923076923076,1.1999999999999993,0.5339903846153836,1,
0,24,50,0.9762857097579094,6.800000000000005,1.1049538657563727,2.0,0.3728813559322034,10.0,4.728813559322034,2.0,0.0,2.299999999999998,1.4016949152542362,1.5999999999999974,0.3670660432495606,1,
0,25,27,0.9753099120283327,1.8500000000000003,1.0829382079069527,2.0,0.3611111111111111,3.0,1.3888888888888888,0,0.2222222222222222,1.2000000000000002,0.4638888888888891,0.4500000000000002,0.10123015873015873,2,
0,26,50,0.9743350896087494,8.700000000000003,1.0540955747917988,4.0,1.2203389830508475,10.0,3.864406779661017,2.0,0.0,1.7999999999999985,0.8830508474576264,0.8999999999999995,0.15936294564582096,1,
