,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,reward,num_norms,count
0,1,0,0.07507507507507508,0.0,0.0,0.7000000000000001,7.45045045045045,0.06346346346346346,1.0,999
1,1,1,0.026026026026026026,0.0,0.0,0.7000000000000001,7.156156156156156,0.0042042042042042035,1.0,999
2,1,2,0.04804804804804805,0.0,0.0,0.7000000000000001,7.288288288288288,0.04064064064064064,1.0,999
3,1,3,0.03803803803803804,0.0,0.0,0.7000000000000001,7.228228228228228,0.03043043043043043,1.0,999
4,2,0,0.268,0.003,0.024,0.6019000000000001,7.627000000000001,0.22019999999999998,1.367,1000
5,2,1,0.108,0.067,0.003,0.6403000000000001,7.051000000000001,0.0987,1.507,1000
6,2,2,0.154,0.054,0.004,0.6325000000000001,7.2490000000000006,0.1918,1.339,1000
7,2,3,0.087,0.01,0.038,0.6061000000000001,6.583000000000001,0.0988,1.372,1000
8,3,0,0.472,0.022,0.094,0.5133000000000001,7.965,0.3202,1.907,1000
9,3,1,0.145,0.271,0.012,0.6627000000000001,7.497,0.2199,2.094,1000
10,3,2,0.208,0.189,0.049,0.6135000000000002,7.383,0.3321,1.915,1000
11,3,3,0.18,0.076,0.118,0.5457000000000002,6.537000000000001,0.2174,1.912,1000
12,4,0,0.674,0.061,0.096,0.43670000000000003,8.411,0.25639999999999996,2.903,1000
13,4,1,0.183,0.438,0.013,0.6629,7.727,0.2793,3.046,1000
14,4,2,0.235,0.371,0.052,0.6227,7.637,0.38230000000000003,2.889,1000
15,4,3,0.302,0.099,0.149,0.4595000000000001,6.407000000000001,0.1789,2.907,1000
16,5,0,0.762,0.196,0.102,0.4177000000000001,8.749,0.3392,3.649,1000
17,5,1,0.189,0.615,0.013,0.6691,7.825,0.32280000000000003,3.804,1000
18,5,2,0.218,0.572,0.053,0.6433000000000001,7.741,0.3565,3.643,1000
19,5,3,0.468,0.128,0.151,0.37690000000000007,6.577000000000001,0.1608,3.611,1000
20,6,0,0.705,0.417,0.118,0.4503000000000001,8.733000000000002,0.3866,4.435,1000
21,6,1,0.179,0.812,0.015,0.6873,7.947000000000001,0.30939999999999995,4.384,1000
22,6,2,0.193,0.749,0.058,0.6495000000000001,7.6530000000000005,0.30269999999999997,4.173,1000
23,6,3,0.547,0.224,0.165,0.33450000000000013,6.627000000000002,0.1844,4.338,1000
24,7,0,0.498,0.746,0.157,0.5477000000000002,8.465000000000002,0.48669999999999997,4.981,1000
25,7,1,0.13,1.0,0.024,0.7001000000000001,7.781,0.25889999999999996,4.758,1000
26,7,2,0.181,0.947,0.065,0.6683000000000001,7.769000000000001,0.3321,4.518,1000
27,7,3,0.505,0.387,0.191,0.33230000000000015,6.3530000000000015,0.2094,4.723,1000
28,8,0,0.416,0.934,0.255,0.5605000000000001,8.101000000000003,0.4244,5.523,1000
29,8,1,0.144,1.171,0.03,0.7027,7.891,0.223,5.16,1000
30,8,2,0.166,1.147,0.083,0.6883,7.879000000000001,0.31839999999999996,4.913,1000
31,8,3,0.283,0.729,0.218,0.43750000000000017,6.073000000000002,0.37689999999999996,5.268,1000
32,9,0,0.431,1.037,0.368,0.5238000000000002,7.813000000000001,0.3539,6.12,1000
33,9,1,0.154,1.397,0.042,0.7471,8.376,0.159,5.677,1000
34,9,2,0.167,1.316,0.109,0.6923,7.909,0.2766,5.457,1000
35,9,3,0.172,0.948,0.262,0.4822000000000002,5.762000000000001,0.123,5.889,1000
36,10,0,0.5979695431472081,1.0944162436548224,0.36852791878172586,0.45675126903553315,8.15532994923858,0.23949238578680204,6.944162436548224,985
37,10,1,0.18201754385964913,1.6535087719298245,0.047149122807017545,0.7922149122807017,9.014254385964913,0.24002192982456141,6.422149122807017,912
38,10,2,0.2002053388090349,1.4691991786447638,0.10780287474332649,0.6816221765913759,8.017453798767967,0.27392197125256673,6.218685831622176,974
39,10,3,0.17993079584775087,1.0980392156862746,0.2952710495963091,0.45905420991926194,5.670126874279124,0.1126874279123414,6.747404844290657,867
40,11,0,0.6873096446700507,1.2192893401015228,0.37360406091370557,0.4316751269035535,8.440609137055839,0.30548223350253806,4.976649746192893,985
41,11,1,0.17434210526315788,1.8092105263157894,0.04824561403508772,0.7856359649122807,8.902412280701755,0.23388157894736844,4.9714912280701755,912
42,11,2,0.2299794661190965,1.6314168377823408,0.11601642710472279,0.678952772073922,8.169404517453799,0.3394250513347023,4.953798767967146,974
43,11,3,0.30484988452655887,1.1235565819861433,0.30484988452655887,0.374133949191686,5.570438799076214,0.14168591224018476,4.978060046189376,866
44,12,0,0.6406091370558376,1.4588832487309644,0.39593908629441626,0.47543147208121844,8.59796954314721,0.4351269035532995,5.698477157360406,985
45,12,1,0.18530701754385964,1.9594298245614035,0.05263157894736842,0.7757675438596491,8.869517543859649,0.2276315789473684,5.593201754385965,912
46,12,2,0.19301848049281314,1.822381930184805,0.12833675564681724,0.6935318275154005,8.093429158110883,0.3180698151950719,5.549281314168378,974
47,12,3,0.3579676674364896,1.2263279445727482,0.3187066974595843,0.3357967667436491,5.50577367205543,0.1914549653579677,5.643187066974596,866
48,13,0,0.4233502538071066,1.7725888324873096,0.4517766497461929,0.5636548223350255,8.176649746192895,0.46588832487309645,6.198984771573604,985
49,13,1,0.1699561403508772,2.129385964912281,0.06030701754385965,0.7777412280701754,8.797149122807017,0.2275219298245614,5.93969298245614,912
50,13,2,0.18275154004106775,2.0123203285420943,0.1457905544147844,0.7074948665297741,8.171457905544148,0.3171457905544148,5.918891170431212,974
51,13,3,0.38683602771362585,1.3856812933025404,0.3371824480369515,0.33140877598152446,5.635103926097,0.25704387990762123,6.0,866
52,14,0,0.3177664974619289,1.9644670050761421,0.531979695431472,0.5787817258883251,7.694416243654824,0.3651776649746193,6.6923857868020304,985
53,14,1,0.15350877192982457,2.287280701754386,0.07785087719298246,0.7724780701754386,8.645833333333332,0.19868421052631577,6.348684210526316,912
54,14,2,0.19609856262833675,2.197125256673511,0.1601642710472279,0.7183778234086243,8.360369609856264,0.3262833675564682,6.298767967145791,974
55,14,3,0.2840646651270208,1.6501154734411085,0.36027713625866054,0.39006928406466534,5.605080831408778,0.3020785219399538,6.4295612009237875,866
56,15,0,0.36751269035532996,2.051776649746193,0.6213197969543147,0.5358375634517768,7.537055837563454,0.28060913705583757,7.261928934010152,985
57,15,1,0.16447368421052633,2.4923245614035086,0.09210526315789473,0.807236842105263,9.025219298245615,0.11085526315789475,6.911184210526316,912
58,15,2,0.18788501026694046,2.3767967145790556,0.19404517453798767,0.7320328542094456,8.42299794661191,0.2764887063655031,6.839835728952772,974
59,15,3,0.18706697459584296,1.8891454965357968,0.39376443418013857,0.45484988452655906,5.5646651270207865,0.05069284064665128,7.010392609699769,866
60,16,0,0.49201277955271566,2.1714589989350372,0.625133120340788,0.502981895633653,7.981895633652824,0.2582534611288605,8.129925452609159,939
61,16,1,0.14906832298136646,2.8161490683229813,0.09937888198757763,0.8898136645962732,9.79254658385093,0.18869565217391304,7.685714285714286,805
62,16,2,0.193020719738277,2.6063249727371867,0.20174482006543076,0.7639040348964014,8.797164667393675,0.290948745910578,7.637949836423119,917
63,16,3,0.22466960352422907,2.121879588839941,0.4669603524229075,0.4731277533039649,6.079295154185023,0.15991189427312777,7.864904552129222,681
64,17,0,0.5665601703940362,2.314164004259851,0.6283280085197018,0.48860489882854125,8.28541001064963,0.32364217252396166,8.719914802981895,939
65,17,1,0.1763975155279503,2.951552795031056,0.10062111801242236,0.8710559006211179,9.768944099378881,0.20708074534161489,8.2472049689441,805
66,17,2,0.1941112322791712,2.7557251908396947,0.2148309705561614,0.7535441657579062,8.70010905125409,0.28527808069792804,8.211559432933479,917
67,17,3,0.31277533039647576,2.165932452276065,0.4787077826725404,0.39955947136563896,5.872246696035244,0.1444933920704846,8.377386196769457,681
68,18,0,0.5079872204472844,2.5399361022364215,0.6432374866879659,0.5240681576144837,8.288604898828543,0.37784877529286476,9.219382321618744,939
69,18,1,0.19006211180124225,3.075776397515528,0.10807453416149068,0.8455900621118012,9.596273291925465,0.1870807453416149,8.670807453416149,805
70,18,2,0.15267175572519084,2.9280261723009815,0.22246455834242093,0.7569247546346783,8.485278080697928,0.25485278080697926,8.628135223555072,917
