,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.08308308308308308,0.0,0.0,0.7000000000000001,7.498498498498498,15.498498498498499,0.0,999
1,1.0,1.0,0.016016016016016016,0.0,0.0,0.7000000000000001,7.096096096096096,15.096096096096096,0.0,999
2,1.0,2.0,0.04704704704704705,0.0,0.0,0.7000000000000001,7.282282282282282,15.282282282282281,0.0,999
3,1.0,3.0,0.013013013013013013,0.0,0.0,0.7000000000000001,7.078078078078078,15.078078078078079,0.0,999
4,2.0,0.0,0.205,0.019,0.083,0.6115000000000002,7.345000000000001,22.77,0.0,1000
5,2.0,1.0,0.102,0.015,0.002,0.6091000000000001,6.703000000000001,21.762,0.0,1000
6,2.0,2.0,0.156,0.041,0.011,0.6247,7.183000000000001,22.434,0.0,1000
7,2.0,3.0,0.07,0.08,0.013,0.6481000000000001,6.901000000000001,21.738,0.0,1000
8,3.0,0.0,0.294,0.075,0.281,0.5451000000000001,7.215000000000001,29.787,0.0,1000
9,3.0,1.0,0.222,0.085,0.018,0.5511000000000001,6.843000000000001,28.497,0.0,1000
10,3.0,2.0,0.214,0.195,0.048,0.6171000000000001,7.455,29.799,0.0,1000
11,3.0,3.0,0.158,0.268,0.048,0.6609,7.557,28.773,0.0,1000
12,4.0,0.0,0.356,0.233,0.302,0.5399,7.535,37.304,0.0,1000
13,4.0,1.0,0.35,0.167,0.019,0.5003000000000001,7.103,35.594,0.0,1000
14,4.0,2.0,0.233,0.393,0.056,0.6359000000000001,7.757,37.55,0.0,1000
15,4.0,3.0,0.289,0.337,0.049,0.6023000000000001,7.757,36.488,0.0,1000
16,5.0,0.0,0.268,0.519,0.305,0.6115000000000002,7.723,44.949,0.0,1000
17,5.0,1.0,0.437,0.26,0.021,0.45610000000000006,7.183000000000001,42.771,0.0,1000
18,5.0,2.0,0.235,0.582,0.074,0.6493000000000001,7.903,45.441,0.0,1000
19,5.0,3.0,0.331,0.457,0.062,0.5743,7.729,44.205,0.0,1000
