agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,veto,1,200,0,43,0,6.700000000000026,67.00000000000026,8238.0,1,1.8,13,43
1,veto,1,10,0,0,0,0.0,0.0,36.0,1,-1.1,3,0
2,veto,1,28,2,3,0,0.0,11.000000000000004,188.0,0,-0.1999999999999999,12,5
3,veto,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,3,0
0,veto,2,200,0,46,0,8.400000000000025,84.00000000000024,8916.0,1,1.8,16,46
1,veto,2,51,0,7,0,0.0,0.0,429.0,2,-1.1,15,7
2,veto,2,15,0,1,0,0.0,0.0,69.0,2,-1.1,12,1
3,veto,2,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,veto,3,200,0,42,0,6.000000000000015,60.00000000000015,7644.0,1,1.8,26,42
1,veto,3,200,1,38,0,3.599999999999986,41.99999999999986,6252.0,1,1.8,26,39
2,veto,3,51,0,7,0,0.0,0.0,273.0,4,-1.1,12,7
3,veto,3,9,1,0,1,0.0,5.000000000000001,53.0,0,-1.0,8,1
0,veto,4,200,0,42,0,6.00000000000003,60.0000000000003,8520.0,0,1.0,23,42
1,veto,4,128,1,20,0,0.0,5.999999999999981,1398.0,0,-0.1999999999999999,37,21
2,veto,4,75,1,11,0,0.0,5.000000000000007,476.0,0,-1.0,26,12
3,veto,4,9,0,0,1,0.0,0.0,42.0,1,-1.1,6,0
0,veto,5,200,0,45,0,7.80000000000002,78.0000000000002,7734.0,1,1.8,27,45
1,veto,5,110,0,17,1,0.0,0.0,1371.0,4,-1.1,37,17
2,veto,5,74,1,11,0,0.0,5.999999999999997,675.0,0,-1.0,18,12
3,veto,5,15,1,1,0,0.0,5.000000000000002,110.0,0,-1.0,10,2
0,veto,6,200,1,44,2,7.200000000000028,78.00000000000027,9714.0,0,1.8,36,45
1,veto,6,164,0,26,5,0.0,0.0,2358.0,0,-1.0,61,26
2,veto,6,140,1,22,4,0.0,5.999999999999931,2148.0,0,-1.0,54,23
3,veto,6,51,0,7,4,0.0,0.0,327.0,2,-1.1,34,7
0,veto,7,200,0,42,0,6.000000000000019,60.000000000000185,7404.0,0,1.0,21,42
1,veto,7,45,0,6,2,0.0,0.0,294.0,0,-1.0,20,6
2,veto,7,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
3,veto,7,116,0,18,1,0.0,0.0,1230.0,4,-1.1,29,18
0,veto,8,200,0,43,0,6.600000000000019,66.00000000000018,7164.0,1,1.8,31,43
1,veto,8,158,0,25,5,0.0,0.0,2001.0,1,-1.1,34,25
2,veto,8,57,0,8,0,0.0,0.0,336.0,2,-1.1,28,8
3,veto,8,33,1,4,5,0.0,5.000000000000002,257.0,0,-1.0,18,5
0,veto,9,200,0,47,0,9.000000000000021,90.00000000000021,9588.0,0,1.0,26,47
1,veto,9,128,0,20,3,0.0,0.0,1404.0,1,-1.1,43,20
2,veto,9,122,1,19,3,0.0,5.999999999999945,1623.0,0,-0.1999999999999999,45,20
3,veto,9,15,1,1,1,0.0,5.000000000000001,116.0,0,-1.0,13,2
0,veto,10,200,0,43,0,6.6000000000000165,66.00000000000016,7404.0,1,1.8,27,43
1,veto,10,44,0,6,0,0.0,0.0,384.0,0,-1.0,16,6
2,veto,10,80,1,12,3,0.0,5.999999999999998,792.0,3,-1.1,35,13
3,veto,10,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,6,1
0,veto,11,200,0,47,1,9.000000000000027,90.00000000000026,9540.0,1,1.8,27,47
1,veto,11,146,0,23,1,0.0,0.0,1875.0,2,-1.1,51,23
2,veto,11,128,1,20,4,0.0,5.999999999999976,1464.0,0,-0.1999999999999999,43,21
3,veto,11,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,veto,12,200,0,44,0,7.200000000000023,72.00000000000023,8388.0,1,1.8,15,44
1,veto,12,9,0,0,1,0.0,0.0,42.0,1,-1.1,8,0
2,veto,12,9,0,0,0,0.0,0.0,36.0,2,-1.1,7,0
3,veto,12,62,1,9,0,0.0,5.999999999999995,585.0,0,-1.0,16,10
0,veto,13,200,0,33,0,0.6000000000000001,6.000000000000001,1878.0,0,1.0,16,33
1,veto,13,9,0,0,0,0.0,0.0,36.0,1,-1.1,8,0
2,veto,13,27,2,3,0,0.0,11.000000000000002,188.0,2,-1.1,18,5
3,veto,13,21,0,2,0,0.0,0.0,138.0,1,-1.1,16,2
0,veto,14,200,0,42,0,6.000000000000007,60.00000000000007,5820.0,1,1.8,39,42
1,veto,14,200,0,33,10,0.599999999999995,5.999999999999949,2880.0,1,0.9,59,33
2,veto,14,21,1,2,0,0.0,5.000000000000002,119.0,0,-0.1999999999999999,14,3
3,veto,14,170,0,27,8,0.0,0.0,1869.0,2,-1.1,49,27
0,veto,15,200,1,41,0,5.400000000000014,60.00000000000013,7698.0,0,1.8,19,42
1,veto,15,200,1,37,0,2.9999999999999867,35.999999999999865,5220.0,0,1.0,21,38
2,veto,15,21,0,2,0,0.0,0.0,90.0,0,-1.0,11,2
3,veto,15,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,8,1
0,veto,16,200,0,41,0,5.400000000000005,54.00000000000004,4806.0,1,1.8,21,41
1,veto,16,110,0,17,1,0.0,0.0,1173.0,1,-1.1,21,17
2,veto,16,15,1,1,0,0.0,5.000000000000001,68.0,0,-0.1999999999999999,8,2
3,veto,16,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,3,1
0,veto,17,200,1,41,0,5.400000000000009,60.000000000000085,7182.0,0,1.8,21,42
1,veto,17,200,2,34,0,1.1999999999999869,23.99999999999987,4620.0,4,0.9,25,36
2,veto,17,21,0,2,0,0.0,0.0,102.0,2,-1.1,14,2
3,veto,17,9,2,0,0,0.0,11.0,89.0,2,-1.1,5,2
0,veto,18,15,0,1,0,0.0,0.0,63.0,4,-1.1,9,1
1,veto,18,27,1,3,0,0.0,5.000000000000002,170.0,0,-0.1999999999999999,11,4
2,veto,18,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
3,veto,18,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
0,veto,19,15,0,1,0,0.0,0.0,69.0,4,-1.1,12,1
1,veto,19,200,1,37,0,2.999999999999987,35.99999999999987,4308.0,0,1.0,17,38
2,veto,19,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
3,veto,19,9,2,0,0,0.0,11.0,107.0,2,-1.1,6,2
0,veto,20,200,0,48,0,9.600000000000032,96.00000000000033,10566.0,0,1.0,21,48
1,veto,20,98,0,15,0,0.0,0.0,807.0,0,-1.0,25,15
2,veto,20,45,0,6,0,0.0,0.0,252.0,3,-1.1,19,6
3,veto,20,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,8,1
0,veto,21,63,0,9,0,0.0,0.0,465.0,0,-1.0,24,9
1,veto,21,200,1,37,2,2.9999999999999942,35.99999999999994,3228.0,1,1.8,35,38
2,veto,21,33,2,4,0,0.0,11.000000000000002,215.0,4,-1.1,18,6
3,veto,21,27,1,3,2,0.0,5.0,272.0,0,-1.0,10,4
0,veto,22,200,0,42,0,6.000000000000012,60.000000000000114,6246.0,1,1.8,27,42
1,veto,22,110,0,17,1,0.0,0.0,993.0,4,-1.1,35,17
2,veto,22,57,0,8,1,0.0,0.0,420.0,2,-1.1,19,8
3,veto,22,21,1,2,0,0.0,5.000000000000002,119.0,0,-1.0,8,3
0,veto,23,51,0,7,0,0.0,0.0,387.0,0,-1.0,11,7
1,veto,23,15,0,1,0,0.0,0.0,87.0,0,-1.0,11,1
2,veto,23,15,0,1,0,0.0,0.0,81.0,1,-1.1,8,1
3,veto,23,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,veto,24,200,1,45,0,7.800000000000033,84.00000000000031,10260.0,0,1.8,21,46
1,veto,24,63,0,9,0,0.0,0.0,495.0,1,-1.1,29,9
2,veto,24,45,0,6,1,0.0,0.0,270.0,3,-1.1,20,6
3,veto,24,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,veto,25,200,0,40,0,4.8000000000000025,48.00000000000002,5664.0,0,1.0,25,40
1,veto,25,200,1,39,0,4.1999999999999895,47.999999999999886,5130.0,0,1.0,30,40
2,veto,25,57,1,8,0,0.0,5.000000000000004,419.0,0,-0.1999999999999999,18,9
3,veto,25,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,8,1
0,veto,26,200,0,44,1,7.20000000000003,72.0000000000003,8424.0,0,1.0,37,44
1,veto,26,56,0,8,2,0.0,0.0,540.0,0,-1.0,28,8
2,veto,26,105,0,16,3,0.0,0.0,792.0,0,-1.0,49,16
3,veto,26,146,1,23,4,0.0,5.99999999999998,1599.0,0,-1.0,50,24
0,veto,27,45,0,6,0,0.0,0.0,324.0,0,-1.0,16,6
1,veto,27,200,1,38,0,3.599999999999992,41.99999999999991,5376.0,0,1.0,26,39
2,veto,27,39,0,5,0,0.0,0.0,219.0,2,-1.1,15,5
3,veto,27,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
0,veto,28,21,0,2,0,0.0,0.0,138.0,0,-1.0,10,2
1,veto,28,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
