,reward,numerosity,fitness
0,25.49999999999999,139,52.44000000000001
1,1.3999999999999997,14,0.0
2,2.099999999999999,21,4.2
3,24.0,48,708.48
4,14.299999999999997,39,0.0
5,18.0,36,346.5
6,1.5,5,0.96
7,6.300000000000001,35,29.4
8,7.0,14,0.0
9,19.2,48,320.76
10,4.799999999999999,48,11.520000000000003
11,28.799999999999994,48,116.64
12,17.0,34,0.0
13,0.20000000000000007,8,-2.52
14,33.699999999999996,97,38.760000000000005
15,18.0,36,0.0
16,36.0,72,194.40000000000006
17,18.0,36,0.0
18,7.799999999999998,26,0.0
19,19.5,39,23.400000000000006
20,12.0,24,0.0
21,13.199999999999998,36,60.48
22,30.40000000000001,76,27.360000000000007
23,16.200000000000003,54,4.320000000000002
24,0.4,2,0.0
25,8.799999999999999,44,18.48
26,0.6,2,0.0
27,0.5000000000000001,11,0.0
28,0.6,2,0.0
29,1.4,2,0.0
30,9.099999999999998,35,81.47999999999999
31,13.3,21,52.92
32,10.5,21,12.600000000000001
33,10.9,29,25.98
34,10.4,52,6.240000000000002
35,1.5,5,0.96
36,0.4,2,0.0
37,0.6,2,0.0
38,7.0,10,0.0
39,18.0,36,0.0
40,1.7,5,12.6
41,7.799999999999998,26,0.0
42,19.5,39,39.0
43,27.0,54,32.400000000000006
44,1.7000000000000002,5,7.92
45,6.0,12,0.0
46,37.80000000000001,90,267.29999999999995
47,0.19999999999999996,8,-3.33
48,39.6,108,174.95999999999998
49,6.0,12,0.0
50,1.9,11,18.0
51,1.1999999999999997,12,0.0
52,8.4,12,0.0
53,6.0,12,0.0
54,1.6,4,0.96
55,2.5,5,8.28
56,45.0,90,218.70000000000007
57,5.6000000000000005,56,-3.3599999999999968
58,5.0,10,0.0
59,28.79999999999999,96,112.32000000000005
60,5.399999999999999,54,-2.160000000000001
61,19.8,54,0.0
62,20.900000000000002,57,0.0
63,18.0,36,0.0
64,1.6,4,3.0
65,14.299999999999997,39,0.0
66,4.9,21,15.120000000000001
67,10.5,21,12.600000000000001
68,9.0,18,7.2
69,3.0,30,-17.279999999999998
