agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days_left_to_live,action,reward,num_norms,total_berries
0,egalitarian,1,10,1,0,0,0.0,5.000000000000001,65.0,4,-1.1,4,1
1,egalitarian,1,22,1,2,0,0.0,5.000000000000002,125.0,0,-0.5,7,3
2,egalitarian,1,200,1,34,0,1.2999999999999927,18.999999999999925,3300.0,0,1.0,14,35
3,egalitarian,1,10,1,0,0,0.0,5.000000000000001,65.0,4,-1.1,5,1
0,egalitarian,2,15,1,1,1,0.0,5.000000000000001,92.0,4,-1.1,9,2
1,egalitarian,2,200,0,36,9,2.399999999999989,23.999999999999886,4212.0,0,1.0,28,36
2,egalitarian,2,200,0,42,6,6.0000000000000115,60.000000000000114,6744.0,0,1.0,22,42
3,egalitarian,2,33,0,4,2,0.0,0.0,246.0,0,-1.0,17,4
0,egalitarian,3,200,2,43,0,6.600000000000017,78.00000000000017,8616.0,0,1.5,17,45
1,egalitarian,3,15,0,1,1,0.0,0.0,87.0,0,-1.0,6,1
2,egalitarian,3,21,1,2,0,0.0,5.000000000000002,101.0,0,-0.5,9,3
3,egalitarian,3,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,4,1
0,egalitarian,4,9,1,0,0,0.0,5.000000000000001,65.0,3,-1.1,6,1
1,egalitarian,4,80,1,12,1,0.0,5.999999999999984,738.0,0,-0.5,16,13
2,egalitarian,4,200,0,32,0,1.6930901125533637e-15,1.6930901125533634e-14,1632.0,0,1.0,20,32
3,egalitarian,4,9,2,0,0,0.0,11.0,77.0,0,-0.5,4,2
0,egalitarian,5,200,1,43,1,6.600000000000013,72.00000000000013,5574.0,0,1.0,35,44
1,egalitarian,5,51,0,7,2,0.0,0.0,315.0,0,-1.0,23,7
2,egalitarian,5,200,0,34,1,1.1999999999999864,11.999999999999863,3432.0,0,1.0,25,34
3,egalitarian,5,39,1,5,2,0.0,5.000000000000001,278.0,0,-1.0,19,6
0,egalitarian,6,9,1,0,0,0.0,5.000000000000001,65.0,4,-1.1,5,1
1,egalitarian,6,75,0,11,0,0.0,0.0,609.0,0,-1.0,18,11
2,egalitarian,6,27,0,3,0,0.0,0.0,165.0,0,-1.0,8,3
3,egalitarian,6,9,1,0,0,0.0,5.000000000000001,65.0,4,-1.1,5,1
0,egalitarian,7,200,1,42,1,6.000000000000017,66.00000000000016,7188.0,0,1.0,32,43
1,egalitarian,7,21,0,2,1,0.0,0.0,90.0,1,-1.1,12,2
2,egalitarian,7,176,1,28,0,0.0,5.999999999999935,2028.0,0,-0.5,21,29
3,egalitarian,7,15,1,1,1,0.0,5.000000000000002,80.0,0,-1.0,7,2
0,egalitarian,8,9,1,0,0,0.0,5.000000000000001,47.0,4,-1.1,6,1
1,egalitarian,8,39,1,5,0,0.0,5.000000000000002,176.0,0,-0.5,8,6
2,egalitarian,8,63,0,9,0,0.0,0.0,369.0,0,-1.0,17,9
3,egalitarian,8,9,1,0,0,0.0,5.000000000000001,59.0,4,-1.1,6,1
0,egalitarian,9,9,1,0,0,0.0,5.000000000000001,53.0,4,-1.1,6,1
1,egalitarian,9,200,1,34,2,1.1999999999999966,17.999999999999964,2046.0,0,1.5,16,35
2,egalitarian,9,200,0,34,0,1.1999999999999904,11.999999999999904,2490.0,0,1.0,14,34
3,egalitarian,9,9,2,0,0,0.0,11.0,59.0,0,-0.5,6,2
0,egalitarian,10,200,0,39,0,4.19999999999999,41.9999999999999,4926.0,0,1.0,19,39
1,egalitarian,10,200,1,34,0,1.1999999999999953,17.999999999999954,2286.0,0,1.5,23,35
2,egalitarian,10,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.5,5,1
3,egalitarian,10,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,7,1
0,egalitarian,11,200,0,38,4,3.5999999999999917,35.999999999999915,3996.0,0,1.0,36,38
1,egalitarian,11,200,0,37,7,2.999999999999988,29.99999999999988,3630.0,0,1.0,38,37
2,egalitarian,11,200,0,39,2,4.200000000000015,42.00000000000015,6000.0,0,1.0,31,39
3,egalitarian,11,9,0,0,0,0.0,0.0,36.0,0,-1.0,7,0
0,egalitarian,12,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,10,2
1,egalitarian,12,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.5,9,2
2,egalitarian,12,200,2,36,0,2.3999999999999857,35.99999999999985,5994.0,0,1.0,18,38
3,egalitarian,12,33,1,4,1,0.0,5.000000000000001,245.0,3,-1.1,16,5
0,egalitarian,13,200,2,34,12,1.1999999999999869,23.99999999999987,4482.0,0,1.5,45,36
1,egalitarian,13,200,0,39,6,4.199999999999992,41.99999999999992,3858.0,3,1.1,36,39
2,egalitarian,13,200,0,47,4,9.000000000000021,90.00000000000021,8460.0,0,1.0,31,47
3,egalitarian,13,39,0,5,2,0.0,0.0,231.0,2,-1.1,17,5
0,egalitarian,14,200,0,37,7,2.999999999999989,29.999999999999886,4224.0,0,1.0,36,37
1,egalitarian,14,200,0,36,6,2.3999999999999893,23.99999999999989,3174.0,0,1.0,33,36
2,egalitarian,14,200,0,39,4,4.200000000000005,42.00000000000004,5820.0,0,1.0,28,39
3,egalitarian,14,9,0,0,1,0.0,0.0,42.0,0,-1.0,5,0
0,egalitarian,15,9,1,0,0,0.0,5.000000000000001,77.0,4,-1.1,5,1
1,egalitarian,15,200,0,37,4,2.9999999999999885,29.999999999999883,3672.0,0,1.0,26,37
2,egalitarian,15,200,0,40,1,4.799999999999994,47.999999999999936,5430.0,0,1.0,22,40
3,egalitarian,15,39,0,5,0,0.0,0.0,213.0,3,-1.1,15,5
0,egalitarian,16,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,6,1
1,egalitarian,16,45,0,6,0,0.0,0.0,336.0,0,-1.0,17,6
2,egalitarian,16,9,0,0,0,0.0,0.0,36.0,2,-1.1,4,0
3,egalitarian,16,27,0,3,0,0.0,0.0,153.0,3,-1.1,13,3
0,egalitarian,17,9,1,0,0,0.0,5.000000000000001,77.0,3,-1.1,5,1
1,egalitarian,17,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.5,6,2
2,egalitarian,17,200,1,34,0,1.1999999999999955,17.999999999999957,2736.0,0,1.0,14,35
3,egalitarian,17,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,6,1
0,egalitarian,18,57,0,8,3,0.0,0.0,408.0,4,-1.1,24,8
1,egalitarian,18,200,0,35,4,1.7999999999999925,17.999999999999922,2442.0,0,1.0,22,35
2,egalitarian,18,200,0,35,0,1.7999999999999892,17.99999999999989,3642.0,0,1.0,27,35
3,egalitarian,18,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,7,1
0,egalitarian,19,9,1,0,0,0.0,5.000000000000001,71.0,4,-1.1,5,1
1,egalitarian,19,104,0,16,1,0.0,0.0,1422.0,0,-1.0,20,16
2,egalitarian,19,21,1,2,0,0.0,5.000000000000003,119.0,3,-1.1,12,3
3,egalitarian,19,21,1,2,0,0.0,5.000000000000001,143.0,0,-1.0,11,3
0,egalitarian,20,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,5,1
1,egalitarian,20,200,0,36,4,2.3999999999999884,23.999999999999883,3522.0,0,1.0,22,36
2,egalitarian,20,200,0,37,0,2.999999999999988,29.99999999999988,4362.0,1,1.8,15,37
3,egalitarian,20,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,5,1
0,egalitarian,21,9,1,0,0,0.0,5.000000000000001,71.0,4,-1.1,5,1
1,egalitarian,21,56,0,8,1,0.0,0.0,522.0,0,-1.0,18,8
2,egalitarian,21,51,1,7,0,0.0,5.000000000000006,296.0,3,-1.1,11,8
3,egalitarian,21,15,0,1,0,0.0,0.0,63.0,0,-1.0,9,1
0,egalitarian,22,200,0,39,3,4.19999999999999,41.9999999999999,5424.0,0,1.0,31,39
1,egalitarian,22,27,0,3,2,0.0,0.0,123.0,0,-1.0,13,3
2,egalitarian,22,200,0,37,1,2.999999999999986,29.999999999999854,4728.0,0,1.0,23,37
3,egalitarian,22,45,0,6,2,0.0,0.0,300.0,3,-1.1,24,6
