day,baseline,maximin
1,0.0,0.0
2,0.0015,0.026
3,0.0095,0.13
4,0.058,0.223
5,0.1065,0.3415
6,0.186,0.5165
7,0.337,0.7735
8,0.6755,0.946
9,0.941,1.1165
10,1.1046216353478924,1.284153005464481
11,1.142433234421365,1.392896174863388
12,1.2468842729970326,1.5420765027322405
13,1.4130563798219584,1.7344262295081967
14,1.6670623145400594,1.9174863387978143
15,1.8824925816023739,2.0797814207650274
16,2.115996967399545,2.330345710627401
17,2.1525037936267073,2.4494238156209986
18,2.263277693474962,2.619078104993598
19,2.4408194233687404,2.7983354673495517
20,2.6661608497723823,2.9641485275288093
21,2.8700607902735564,3.099486521181001
22,3.1177625122669284,3.3470149253731343
23,3.1619234543670265,3.4652725914861837
24,3.275760549558391,3.6183719193427932
25,3.4573110893032384,3.766990291262136
26,3.630029440628067,3.9312920089619117
27,3.839250493096647,4.08641975308642
28,4.134387351778656,4.359447004608295
29,4.179183135704875,4.470967741935484
30,4.310935441370224,4.623963133640553
31,4.463768115942029,4.780645161290322
32,4.666666666666667,4.950230414746544
33,4.8718291054739655,5.1166347992351815
34,5.126064735945485,5.409403669724771
35,5.17206132879046,5.533256880733945
36,5.321976149914821,5.662844036697248
37,5.482112436115843,5.831422018348624
38,5.642248722316865,5.985091743119266
39,5.845342706502636,6.160332541567696
40,6.11520737327189,6.443661971830986
41,6.163594470046083,6.55774647887324
42,6.306451612903226,6.707042253521127
43,6.5046082949308754,6.849295774647888
44,6.702764976958525,6.983098591549296
45,6.885514018691588,7.163204747774481
46,7.137313432835821,7.490196078431373
47,7.191044776119403,7.611408199643494
48,7.3194029850746265,7.786096256684492
49,7.504477611940299,7.905525846702317
50,7.6805970149253735,8.053475935828876
