day,baseline,maximin
1,28.96048024012006,29.044522261130567
2,28.313000000000006,28.394000000000005
3,29.182000000000002,29.005000000000003
4,29.94,29.865000000000002
5,30.515,30.332
6,30.364000000000004,30.244
7,29.811000000000007,30.027000000000005
8,29.213,30.080000000000002
9,29.086500000000004,29.985500000000002
10,30.521023639762184,31.300828015916867
11,30.685500030714064,31.54678148029337
12,30.57299414740134,31.55377679561724
13,30.496791200419178,31.46414807756198
14,30.24636599916789,31.60854923297892
15,30.34132920903852,31.359445943519138
16,32.0968431636763,33.30881540310575
17,31.97266316490452,33.126356229977816
18,31.798001952992536,33.037477075733335
19,31.4518552810205,32.604217693541365
20,31.045090153365965,32.30190281085049
21,31.284180619764154,32.25423078159765
22,33.68799091700142,34.58796931383304
23,33.167605460939455,34.29682341681884
24,32.81621418091579,33.698951111823646
25,32.405665421392484,33.37992094884668
26,31.857034867123097,32.90987993223924
27,32.3550327209005,33.09112816001873
28,35.24442374623939,35.50740944421178
29,34.75968039532478,34.97668251425261
30,34.218565535085105,34.58510033225777
31,33.791525518888925,34.441768665242
32,33.17698449307833,33.85108898262947
33,34.1486554084181,34.043222346111975
34,36.71649784870246,36.64846351485574
35,36.416678468429375,36.110515186275606
36,35.91678895186057,35.618614283806956
37,35.304736729830616,35.35509591034908
38,34.493350969751354,34.79462347859217
39,35.48313444849856,35.042921461250934
40,38.062944682933214,37.63944619287308
41,37.439767225663324,37.04374909374679
42,36.90483489029888,36.55437553973486
43,36.258654032035146,36.095284492424994
44,35.66570933333453,35.4557919762502
45,37.350590083250964,36.42875663348693
46,39.80326907261322,39.3872971766135
47,39.03430594190241,39.12946084600653
48,38.1460059172271,38.32388877229255
49,37.45861151323959,37.928482933340035
50,36.860699667847776,37.509874252081
