day,baseline,maximin
1,0.005752090098804841,0.007595590768170624
2,0.027522692755977962,0.03338733535253913
3,0.04173805770680561,0.04481123944147547
4,0.05621242484969935,0.04929683576092425
5,0.05960183516303452,0.04811749967031509
6,0.06407258595705434,0.046620817352202026
7,0.06684613062292444,0.04873114197222517
8,0.05696949988019062,0.054903590425531945
9,0.05466883261994404,0.059341181571092916
10,0.07268627905403613,0.05242777960290734
11,0.07543231717141419,0.05248975956180968
12,0.07817147777164268,0.05593112419423241
13,0.07239054989969573,0.0625042159689877
14,0.07866975571069146,0.0649174662090517
15,0.08140453513124135,0.06547115641624135
16,0.09058703954804437,0.05020602648695216
17,0.08650810347326665,0.05400830878145757
18,0.08509545955595432,0.05575650503817875
19,0.08497351340046055,0.06011509244753643
20,0.08856284673244863,0.0629845262115949
21,0.09836642242467541,0.06858282795523385
22,0.10252898519374165,0.05579265740992323
23,0.10097339032298192,0.061106209183767524
24,0.09726754578593466,0.06361405602360137
25,0.09872759300084977,0.06609421008527483
26,0.10007558550969331,0.07037510677182013
27,0.10801004293464955,0.07300639343229065
28,0.1116313889338183,0.06207635445457105
29,0.10778469128802981,0.06219305104497175
30,0.10666509408475688,0.06318938599783985
31,0.10643128435302174,0.06216472108133364
32,0.10449452018821392,0.06756183513357406
33,0.11128510553957072,0.07308639027732733
34,0.11023445093972661,0.06408847202268264
35,0.10625264141166268,0.06978595489006922
36,0.10594616308896665,0.07314986512339994
37,0.10574828402393543,0.06823833575787575
38,0.10643766642436314,0.07205494411679902
39,0.12281196609153011,0.07909572645006069
40,0.11880183860055227,0.07367609815103693
41,0.11833847658690022,0.07329721890975449
42,0.11432107648844747,0.07008644480223936
43,0.11636029811516568,0.07418894343126836
44,0.11555915018095253,0.07442761135471287
45,0.11777872576414739,0.08417296358918658
46,0.11726195065522926,0.07902219774092711
47,0.11728104083338953,0.07322485751852637
48,0.11499097552087312,0.08009718977632452
49,0.11759773709144539,0.08332745480008974
50,0.12764410659343062,0.08193533454398216
