episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,19,4,21.052631578947366,11110.300000000005,38474,4310361.240000005
2,33,9,27.27272727272727,9656.800000000007,29050,1549958.7299999984
3,36,9,25.0,7711.599999999995,31076,147406.02000000014
4,50,11,22.0,7843.199999999993,32126,822354.21
5,23,3,13.043478260869565,11920.5,40330,7119108.840000002
6,29,7,24.137931034482758,8839.799999999997,32280,2107298.76
7,20,4,20.0,12081.199999999992,39910,5468755.95
8,5,1,20.0,33.6,479,56.16000000000002
9,19,3,15.789473684210526,10007.700000000003,37223,5748377.7
10,44,11,25.0,7351.599999999991,31951,1065326.2199999995
11,49,12,24.489795918367346,7764.699999999994,30141,1413779.1900000016
12,43,9,20.930232558139537,5537.599999999995,22784,314599.0199999999
13,15,1,6.666666666666667,3970.799999999996,13945,364256.16
14,17,3,17.647058823529413,11021.0,35438,6295083.269999999
15,26,4,15.384615384615385,10984.599999999995,40155,4127749.92
16,20,2,10.0,7684.199999999995,29181,1492255.0199999996
17,18,4,22.22222222222222,7290.599999999996,28998,3449862.8099999987
18,17,3,17.647058823529413,10996.000000000002,35570,10368715.020000001
19,37,5,13.513513513513514,7521.299999999997,28040,347551.28999999986
20,23,4,17.391304347826086,441.00000000000034,1948,5047.020000000001
21,7,0,0.0,188.0,1021,1123.44
22,7,2,28.57142857142857,266.3999999999999,1480,4520.6399999999985
23,2,0,0.0,7.199999999999999,87,4.32
24,13,1,7.6923076923076925,3793.199999999998,15200,501581.0399999999
25,11,1,9.090909090909092,3431.599999999997,15256,634556.1600000003
26,28,5,17.857142857142858,10054.399999999987,39975,2214666.3600000003
27,28,5,17.857142857142858,11062.299999999997,40457,1955118.059999999
28,22,3,13.636363636363635,12130.099999999993,40040,4599684.990000001
29,20,3,15.0,11728.89999999999,38447,10988201.37
30,26,3,11.538461538461538,12867.199999999995,42115,7538031.569999999
31,17,1,5.88235294117647,8638.599999999999,27430,6819659.64
32,7,1,14.285714285714285,60.8,582,62.63999999999997
33,46,14,30.434782608695656,8068.1999999999925,38095,1372609.5600000008
34,52,8,15.384615384615385,6546.099999999999,28186,362467.62
35,10,2,20.0,5471.300000000003,21705,1442019.5099999988
36,22,5,22.727272727272727,9057.0,35571,1998562.2899999975
37,23,4,17.391304347826086,10603.599999999999,36860,4499292.299999999
38,15,1,6.666666666666667,158.0,847,800.7600000000002
39,17,4,23.52941176470588,6654.399999999998,27001,1546369.2299999997
40,49,5,10.204081632653061,11672.199999999988,41689,2935127.1300000004
41,18,2,11.11111111111111,10668.0,36178,4808905.38
42,54,15,27.77777777777778,8724.300000000001,30566,910284.9299999998
43,36,10,27.77777777777778,13515.499999999996,48934,4033331.2499999995
44,30,4,13.333333333333334,6741.29999999999,26844,122003.49000000002
45,20,1,5.0,11800.199999999997,40327,4315564.799999998
46,45,9,20.0,9157.400000000003,36006,2605220.3400000003
47,8,1,12.5,493.99999999999943,1785,155.99999999999983
48,15,2,13.333333333333334,888.5999999999999,5036,24338.03999999999
49,8,0,0.0,272.40000000000003,1625,2341.800000000001
50,33,7,21.21212121212121,3294.3999999999983,12978,715216.9199999997
51,5,1,20.0,15.999999999999998,241,-33.959999999999994
52,17,3,17.647058823529413,8177.399999999991,28554,1051599.5699999987
53,20,5,25.0,13165.900000000012,41096,7651702.199999998
54,19,2,10.526315789473683,11863.600000000002,39062,2338287.8399999994
55,14,3,21.428571428571427,4706.899999999998,19779,479491.0500000002
56,54,14,25.925925925925924,7332.299999999993,26130,323827.80000000005
57,22,2,9.090909090909092,200.20000000000013,1420,2330.0400000000004
58,24,6,25.0,10035.599999999988,41003,2533611.960000001
59,16,2,12.5,13045.099999999993,38814,10590898.559999999
60,14,1,7.142857142857142,12931.799999999996,36687,12416363.160000002
61,9,0,0.0,6995.999999999994,24711,981114.4800000007
62,34,5,14.705882352941178,10688.800000000005,37333,2474646.0599999977
63,19,3,15.789473684210526,13239.699999999995,40142,10271159.609999998
64,13,0,0.0,137.60000000000002,867,612.4799999999999
65,30,3,10.0,12940.899999999996,46793,3785630.04
66,25,5,20.0,11770.299999999987,39656,5250400.050000002
67,27,4,14.814814814814813,7844.699999999995,34762,3187919.0700000008
68,18,2,11.11111111111111,8826.299999999997,27721,6502899.149999999
69,25,7,28.000000000000004,10179.099999999993,35221,4049495.2199999997
70,20,3,15.0,11565.999999999995,36780,3908541.8700000006
71,19,3,15.789473684210526,12423.299999999997,39888,5049604.14
72,17,2,11.76470588235294,7800.999999999988,29144,574676.7600000001
73,13,3,23.076923076923077,12501.299999999992,44827,4686443.34
74,15,2,13.333333333333334,10975.799999999997,38157,3691387.7400000016
75,21,3,14.285714285714285,6656.499999999997,24627,1635937.8899999997
76,40,11,27.500000000000004,13161.299999999988,44308,2377040.19
77,15,1,6.666666666666667,11196.199999999993,32133,11650650.240000002
78,24,4,16.666666666666664,11731.69999999999,39373,4754236.289999999
79,35,4,11.428571428571429,10002.399999999996,40317,1414819.200000001
80,26,4,15.384615384615385,10804.89999999999,41231,2292483.599999998
81,17,1,5.88235294117647,13631.599999999999,38679,12552132.120000001
82,3,0,0.0,64.00000000000001,378,516.48
83,16,2,12.5,5000.999999999996,19071,1474845.6300000006
84,26,5,19.230769230769234,10649.100000000002,32342,4537359.54
85,37,7,18.91891891891892,8808.49999999999,30528,887689.3199999995
86,27,7,25.925925925925924,8876.899999999994,28956,1347966.3900000006
