episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,10,1,10.0,157.0,785,121.19999999999999
2,11,0,0.0,591.0,3057,3365.6999999999985
3,8,0,0.0,226.0,700,960.0
4,21,3,14.285714285714285,5845.0,17051,599427.2400000001
5,21,0,0.0,18052.0,43017,11285866.199999994
6,17,1,5.88235294117647,11617.8,29399,7097800.620000001
7,9,2,22.22222222222222,63.39999999999999,705,315.0
8,26,0,0.0,4799.0,14771,87618.89999999997
9,18,0,0.0,13553.0,38295,6490452.900000001
10,36,4,11.11111111111111,4855.3,15766,750507.8399999997
11,20,0,0.0,15888.0,40555,6133713.0
12,7,1,14.285714285714285,28.4,200,195.35999999999999
13,20,2,10.0,5611.0,17902,190989.41999999987
14,42,7,16.666666666666664,10232.1,27264,1692103.8600000003
15,15,2,13.333333333333334,319.6,1161,1247.76
16,16,2,12.5,10591.0,28037,7216502.1
17,8,2,25.0,2446.4,7778,44593.19999999998
18,17,0,0.0,6025.0,14175,1531813.5
19,11,1,9.090909090909092,2530.0,7405,16958.69999999996
20,8,0,0.0,9793.0,27158,11445512.4
21,2,0,0.0,31.0,201,157.79999999999998
22,12,0,0.0,975.0,2751,2937.6000000000013
23,17,0,0.0,3850.0,12147,336936.9
24,19,0,0.0,9069.0,22052,2452598.6999999993
25,7,0,0.0,57.0,227,254.99999999999994
26,7,0,0.0,45.0,356,466.20000000000016
27,20,3,15.0,4191.9,13894,718714.6800000006
28,11,0,0.0,3581.0,11404,407543.1
29,24,2,8.333333333333332,2930.0,8432,135978.24000000002
30,8,0,0.0,1399.0,3763,11345.099999999997
31,8,0,0.0,8833.0,24213,11014700.100000001
32,15,2,13.333333333333334,4825.0,15462,255149.81999999995
33,11,1,9.090909090909092,3279.5,11832,747590.7
34,21,2,9.523809523809524,6871.200000000001,21337,885563.5800000002
35,38,4,10.526315789473683,7402.599999999999,24436,413605.80000000016
36,27,1,3.7037037037037033,5060.0,17538,31656.300000000014
37,24,4,16.666666666666664,8176.7,21279,1406500.3800000008
38,26,1,3.8461538461538463,6973.0,22086,1011385.1999999997
