episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,18,2,11.11111111111111,9601.1,32309,3854487.9600000004
2,24,4,16.666666666666664,9932.90000000001,34130,1896433.8000000024
3,28,2,7.142857142857142,5767.599999999994,28841,1389006.2999999993
4,25,2,8.0,5181.799999999994,21446,60778.499999999985
5,34,4,11.76470588235294,9358.200000000006,34591,6041241.48
6,53,7,13.20754716981132,4082.299999999996,23232,845971.3799999999
7,25,3,12.0,9116.199999999986,41434,1925515.2299999995
8,17,2,11.76470588235294,7708.799999999995,28189,1251918.6599999995
9,20,2,10.0,10225.999999999993,30512,6959276.280000003
10,20,3,15.0,7667.399999999999,25731,4856726.880000001
11,12,1,8.333333333333332,4715.5999999999985,17797,4557483.599999999
12,48,8,16.666666666666664,13566.6,44967,1041188.5799999994
13,13,0,0.0,712.8000000000005,3612,8548.560000000001
14,22,2,9.090909090909092,6465.9999999999945,22578,1581187.3200000005
15,16,1,6.25,12055.599999999993,37059,5049933.6
16,11,0,0.0,5.4,118,33.6
17,22,0,0.0,2634.399999999999,12515,66035.28000000001
18,17,3,17.647058823529413,10482.900000000007,31942,4836483.780000002
19,24,4,16.666666666666664,10318.299999999987,33917,3249723.660000001
20,19,0,0.0,14077.200000000003,38881,11297046.600000001
21,11,1,9.090909090909092,103.99999999999997,648,506.4
22,35,3,8.571428571428571,12125.899999999994,40919,2746529.4
23,36,7,19.444444444444446,12555.199999999993,40512,1331165.4599999995
24,39,9,23.076923076923077,13504.799999999988,43228,4476587.010000002
25,12,0,0.0,5974.799999999997,15787,2509914.7800000003
26,19,0,0.0,2836.799999999997,10106,142151.04000000004
27,20,1,5.0,7648.799999999997,24298,1563134.6400000006
28,42,5,11.904761904761903,12498.099999999999,43460,2734998.719999999
29,8,1,12.5,53.199999999999996,317,213.60000000000005
30,10,2,20.0,37.59999999999998,206,139.92
31,17,2,11.76470588235294,7052.599999999992,24157,2291546.6400000006
32,12,3,25.0,11357.999999999995,34587,14365538.640000006
33,28,0,0.0,6952.7999999999965,21596,773515.4399999992
34,16,1,6.25,11872.4,34643,9777051.48
35,36,4,11.11111111111111,11632.0,37328,2184535.3800000036
36,10,3,30.0,376.2000000000001,1684,6464.580000000001
37,8,1,12.5,26.400000000000002,192,149.04
38,19,2,10.526315789473683,1309.4999999999998,4951,9739.559999999998
39,17,1,5.88235294117647,3437.5999999999967,14158,33791.04
40,24,4,16.666666666666664,6691.2,24914,1175146.0800000015
41,3,0,0.0,19.2,102,53.28
42,12,0,0.0,1191.999999999999,3875,2504.159999999998
43,7,0,0.0,304.80000000000007,1268,2106.479999999999
44,36,8,22.22222222222222,8521.699999999993,29440,577622.6400000001
45,26,4,15.384615384615385,536.2000000000002,2298,9488.400000000003
46,14,3,21.428571428571427,313.0,1934,3767.760000000002
47,15,2,13.333333333333334,128.0,768,653.7599999999999
48,12,1,8.333333333333332,1073.1,5588,16567.080000000005
49,19,1,5.263157894736842,7199.400000000008,21421,751375.2000000001
50,22,3,13.636363636363635,9881.199999999993,30192,897730.5599999996
51,17,3,17.647058823529413,13151.599999999995,37279,11536693.08
52,14,1,7.142857142857142,11951.200000000004,36721,5558027.939999999
53,13,2,15.384615384615385,260.8,1654,4399.800000000001
54,19,2,10.526315789473683,7365.300000000001,26597,559344.5699999997
55,13,1,7.6923076923076925,3275.1999999999985,12338,58355.04000000004
56,21,1,4.761904761904762,4090.399999999994,14589,343403.51999999996
57,14,2,14.285714285714285,8354.800000000003,27006,3801606.839999999
58,17,1,5.88235294117647,600.2000000000003,2310,7518.959999999997
59,14,0,0.0,9780.399999999998,31182,4026217.6799999974
60,32,5,15.625,13697.399999999994,45723,4875664.739999998
61,13,1,7.6923076923076925,5406.999999999997,22668,1154541.8999999985
62,30,2,6.666666666666667,8608.400000000005,32495,1609239.1200000015
63,15,0,0.0,11833.999999999989,34051,6295887.419999998
64,13,1,7.6923076923076925,9406.799999999996,29036,10437758.34
65,23,2,8.695652173913043,12657.199999999995,38071,10883596.560000002
66,7,2,28.57142857142857,66.4,365,83.99999999999996
67,14,1,7.142857142857142,10391.199999999993,34502,5525243.759999998
68,13,2,15.384615384615385,7235.899999999995,31915,1514939.0699999998
69,26,1,3.8461538461538463,8238.59999999999,28007,763416.4199999998
70,15,1,6.666666666666667,12737.199999999999,39990,7082319.180000001
71,7,0,0.0,117.60000000000002,546,212.88
72,9,2,22.22222222222222,1702.9999999999998,5884,84771.89999999994
73,6,0,0.0,42.400000000000006,547,345.1200000000001
74,26,2,7.6923076923076925,6624.799999999996,21455,741125.0400000007
75,23,3,13.043478260869565,11415.899999999996,35956,7416820.74
76,29,4,13.793103448275861,7761.799999999992,31090,636508.5599999996
77,20,1,5.0,3898.7999999999947,15670,100367.16000000003
78,26,3,11.538461538461538,7617.399999999987,31925,1065479.1
79,33,5,15.151515151515152,3006.3999999999996,12837,351366.4800000001
80,7,1,14.285714285714285,26.8,248,90.48
81,17,2,11.76470588235294,2972.499999999997,12907,88790.34
82,40,10,25.0,13808.299999999996,45373,2652591.9000000022
83,26,2,7.6923076923076925,2753.5999999999935,13740,5013.840000000007
84,33,5,15.151515151515152,12698.800000000003,43935,4662034.55999999
85,20,4,20.0,1979.5,8126,51716.579999999965
86,8,2,25.0,76.79999999999998,567,-14.399999999999999
87,9,1,11.11111111111111,64.8,369,23.04
88,25,0,0.0,13576.199999999986,42847,3462204.2399999993
89,33,4,12.121212121212121,11499.800000000001,38900,1787120.8500000017
90,9,1,11.11111111111111,198.60000000000008,857,642.72
