episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,11,1,9.090909090909092,10928.799999999996,35008,4929962.819999999
2,23,1,4.3478260869565215,8855.0,32936,3849639.2399999993
3,28,3,10.714285714285714,9875.899999999998,36784,2482399.2900000047
4,24,2,8.333333333333332,6226.699999999992,26302,128858.3999999999
5,17,1,5.88235294117647,12154.999999999989,38912,2601784.6799999997
6,46,3,6.521739130434782,13611.899999999998,45771,1093418.88
7,52,3,5.769230769230769,6538.699999999999,26131,126508.55999999994
8,23,3,13.043478260869565,6301.9999999999945,24009,743703.5999999999
9,14,2,14.285714285714285,595.0,2744,22507.079999999994
10,26,1,3.8461538461538463,9072.8,29146,2829325.7399999993
11,59,7,11.864406779661017,8431.399999999996,34452,388249.67999999976
12,27,3,11.11111111111111,8647.599999999991,30228,356061.0600000006
13,29,5,17.24137931034483,4800.799999999995,18473,404623.17000000016
14,30,4,13.333333333333334,3225.0999999999967,11561,100767.78000000007
15,15,1,6.666666666666667,914.4000000000001,4360,20467.679999999997
16,36,2,5.555555555555555,5671.89999999999,22582,459148.67999999993
17,32,3,9.375,13327.299999999994,46254,4079939.3399999994
18,4,1,25.0,73.60000000000001,297,820.5600000000002
19,16,0,0.0,8261.2,25448,3572071.9199999995
20,32,6,18.75,2220.7999999999997,11101,128719.91999999997
21,31,3,9.67741935483871,5203.100000000001,17216,81488.40000000001
22,31,3,9.67741935483871,10891.999999999993,40286,2600253.12
23,28,1,3.571428571428571,11365.099999999984,36013,3633277.62
24,5,0,0.0,119.2,816,760.7999999999998
25,42,3,7.142857142857142,9682.799999999996,38330,1986336.8099999998
26,29,1,3.4482758620689653,2065.0000000000005,11239,89459.52
27,35,4,11.428571428571429,5029.699999999998,18855,742332.4199999997
28,40,7,17.5,10537.700000000004,45753,1735861.500000001
29,32,2,6.25,7800.899999999992,30336,1150004.0399999996
30,32,4,12.5,11503.399999999987,42679,1251687.8400000017
31,25,2,8.0,13300.1,50539,2530006.0499999993
32,32,5,15.625,2702.400000000001,11818,168909.06000000006
33,37,5,13.513513513513514,4947.699999999996,20146,1608062.8800000008
34,52,8,15.384615384615385,8141.899999999991,32401,405449.79000000044
35,22,1,4.545454545454546,518.3999999999999,2939,6913.920000000003
36,15,0,0.0,9205.999999999995,33961,1941956.4000000004
37,12,1,8.333333333333332,10603.600000000002,34148,5168599.919999999
38,23,3,13.043478260869565,1697.2000000000003,7039,76369.62000000005
39,20,1,5.0,9644.399999999998,35434,1667031.5999999996
40,24,3,12.5,12822.6,42487,5681532.300000001
41,17,1,5.88235294117647,9119.699999999992,31819,3376471.020000001
42,17,2,11.76470588235294,6680.1999999999925,21398,1872921.4799999997
43,25,4,16.0,8088.59999999999,34356,505428.54000000027
44,49,5,10.204081632653061,6278.799999999993,28137,290899.17
45,28,7,25.0,730.7000000000002,3660,15645.720000000005
46,22,3,13.636363636363635,1116.8000000000004,5832,38853.12000000002
47,24,1,4.166666666666666,10186.399999999985,35715,2001804.5400000005
48,14,0,0.0,9117.600000000015,32447,2527623.3599999943
49,16,1,6.25,8428.999999999998,27544,3693450.0000000005
50,36,4,11.11111111111111,11631.39999999999,39735,999308.6099999999
51,20,2,10.0,9582.699999999993,36318,3769533.7199999993
52,23,0,0.0,5856.599999999992,25025,206436.59999999986
53,12,0,0.0,5278.4000000000015,20172,383193.3599999993
54,8,0,0.0,99.99999999999999,789,5049.84
55,15,1,6.666666666666667,12371.8,37230,12706157.879999995
56,25,2,8.0,10416.399999999992,42526,977105.9700000001
57,12,0,0.0,9719.799999999996,37010,4134673.6799999992
58,45,5,11.11111111111111,12509.999999999993,42242,1075404.6600000004
59,15,1,6.666666666666667,5737.299999999988,28182,271641.74999999977
60,20,1,5.0,5957.799999999992,23612,671642.6399999999
61,26,1,3.8461538461538463,7128.999999999998,29659,301757.0399999999
62,17,0,0.0,13666.800000000001,38115,6785231.76
63,19,0,0.0,416.99999999999983,2228,25084.800000000007
