episode,total_norms,cooperative_norms,proportion,reward,numerosity,fitness
1,18,2,11.11111111111111,1132.7,3420,22281.390000000007
2,16,1,6.25,6345.199999999996,29445,1731212.8799999994
3,24,6,25.0,2181.2999999999997,10134,74153.93999999999
4,40,4,10.0,11593.800000000008,44456,964284.5399999995
5,19,2,10.526315789473683,1782.3999999999976,8792,10831.920000000002
6,32,6,18.75,5373.9999999999945,20059,269654.19000000006
7,30,4,13.333333333333334,7813.599999999986,29026,305759.2800000002
8,10,1,10.0,666.3999999999991,2538,712.7999999999997
9,16,4,25.0,6150.500000000008,29251,615054.3299999988
10,24,4,16.666666666666664,3001.2999999999997,10419,602947.8599999995
11,22,0,0.0,9329.0,30311,2046656.3400000003
12,21,0,0.0,8403.399999999998,24768,2684705.5199999996
13,22,3,13.636363636363635,8228.199999999992,30077,745881.7799999997
14,17,0,0.0,7515.399999999991,28104,3203419.3199999994
15,21,3,14.285714285714285,2476.1999999999994,13474,113853.83999999997
16,18,1,5.555555555555555,7018.599999999994,27786,904748.4299999998
17,14,2,14.285714285714285,7469.499999999995,24723,1121070.3600000006
18,30,5,16.666666666666664,5894.100000000006,23376,319954.94999999984
19,47,11,23.404255319148938,6353.999999999997,26281,786298.8000000013
20,10,0,0.0,5454.999999999998,27961,4775465.579999999
21,36,9,25.0,5430.299999999997,19561,736886.6099999998
22,15,3,20.0,4586.799999999996,18356,105351.59999999985
23,18,1,5.555555555555555,4866.0000000000055,20458,492840.0000000003
24,3,0,0.0,615.2,2884,1198.0800000000004
25,30,5,16.666666666666664,10843.399999999987,32758,6631530.0
26,31,4,12.903225806451612,6886.499999999994,24066,190070.18999999994
27,23,3,13.043478260869565,4956.899999999993,18592,169163.51999999993
28,12,1,8.333333333333332,2109.5999999999985,7206,6067.800000000016
29,34,3,8.823529411764707,10847.300000000007,37499,2793773.6399999964
30,14,2,14.285714285714285,7144.400000000004,24802,270178.8300000001
31,17,2,11.76470588235294,960.4000000000003,4812,8875.92
32,13,0,0.0,912.0000000000002,3276,15300.239999999994
33,24,1,4.166666666666666,6752.799999999994,26388,199767.84
34,18,1,5.555555555555555,8112.499999999998,28036,3537993.6900000013
35,32,5,15.625,4890.199999999994,17873,1555525.3499999996
36,21,1,4.761904761904762,9825.199999999992,31887,2837533.7400000016
37,12,1,8.333333333333332,5254.399999999999,22566,208420.07999999975
38,31,1,3.225806451612903,11684.69999999999,48897,1005702.0599999999
39,27,4,14.814814814814813,4736.899999999991,20584,68350.50000000001
40,13,1,7.6923076923076925,5188.299999999989,22933,152262.47999999978
41,28,3,10.714285714285714,8441.599999999991,34151,765106.3200000001
42,22,2,9.090909090909092,11014.600000000015,37244,2223821.460000001
43,28,4,14.285714285714285,7217.099999999997,29806,915263.49
44,14,1,7.142857142857142,10197.399999999994,31886,3731619.600000001
45,50,13,26.0,10135.799999999996,45129,748626.2100000004
46,16,4,25.0,3699.1999999999935,13084,29712.48000000005
47,7,1,14.285714285714285,7.199999999999999,186,-30.24
48,25,4,16.0,6236.499999999992,22593,134143.13999999998
49,24,2,8.333333333333332,5257.600000000007,22676,879820.8000000002
50,6,0,0.0,1747.1999999999966,6384,13547.520000000004
51,30,5,16.666666666666664,8528.700000000004,29467,1403161.9199999992
52,36,5,13.88888888888889,6916.8,23110,786288.4800000003
53,21,2,9.523809523809524,5248.399999999995,21855,134679.18000000023
54,20,2,10.0,4186.5,17440,2347348.8
55,31,3,9.67741935483871,12737.999999999985,42461,5161905.569999999
56,16,2,12.5,3649.6999999999953,14064,50507.07000000002
57,11,1,9.090909090909092,182.8,1040,3222.48
58,13,0,0.0,3463.9999999999986,15099,534715.6799999999
