agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,1,34,0,4,3,0.0,0.0,210.0,2,-1.1,18,4
1,1,200,0,38,6,3.699999999999988,36.99999999999987,3630.0,1,1.8,35,38
2,1,171,0,27,11,0.0,0.0,2367.0,4,-1.1,33,27
3,1,200,0,36,11,2.4999999999999902,24.9999999999999,3156.0,0,1.0,41,36
0,2,62,1,9,6,0.0,5.999999999999989,567.0,0,-0.1999999999999999,24,10
1,2,200,1,42,2,6.000000000000012,66.00000000000011,7914.0,0,1.0,47,43
2,2,116,0,18,13,0.0,0.0,2280.0,4,-1.1,41,18
3,2,200,0,35,10,1.7999999999999852,17.99999999999985,5064.0,1,1.8,44,35
0,3,27,0,3,0,0.0,0.0,183.0,2,-1.1,13,3
1,3,200,0,44,0,7.200000000000018,72.00000000000017,8418.0,0,1.0,28,44
2,3,45,0,6,1,0.0,0.0,312.0,4,-1.1,20,6
3,3,200,1,43,1,6.600000000000003,72.00000000000003,6096.0,0,1.0,25,44
0,4,200,7,41,1,5.400000000000005,96.00000000000004,9894.0,0,1.0,27,48
1,4,15,0,1,0,0.0,0.0,69.0,3,-1.1,10,1
2,4,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
3,4,200,3,40,0,4.799999999999997,65.99999999999997,6264.0,0,1.8,21,43
0,5,200,4,33,9,0.5999999999999963,29.999999999999964,6846.0,0,1.8,32,37
1,5,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
2,5,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
3,5,200,0,53,0,12.600000000000003,126.00000000000004,8658.0,0,1.0,23,53
0,6,33,0,4,1,0.0,0.0,168.0,1,-1.1,15,4
1,6,33,0,4,0,0.0,0.0,222.0,1,-1.1,13,4
2,6,50,5,7,5,0.0,29.99999999999997,1059.0,4,-1.1,14,12
3,6,200,0,45,5,7.800000000000031,78.0000000000003,10410.0,0,1.0,23,45
0,7,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,5,2
1,7,200,1,49,0,10.200000000000031,108.0000000000003,11772.0,0,1.0,19,50
2,7,200,4,38,4,3.599999999999989,59.99999999999989,6438.0,0,1.8,21,42
3,7,15,0,1,1,0.0,0.0,75.0,2,-1.1,9,1
0,8,21,0,2,1,0.0,0.0,114.0,0,-1.0,13,2
1,8,200,0,41,2,5.400000000000014,54.000000000000135,6828.0,0,1.0,43,41
2,8,200,2,38,12,3.5999999999999885,47.99999999999988,4452.0,0,1.0,40,40
3,8,182,0,29,15,0.0,0.0,3303.0,2,-1.1,44,29
0,9,51,0,7,5,0.0,0.0,375.0,2,-1.1,27,7
1,9,200,0,35,0,1.7999999999999856,17.999999999999854,4296.0,0,1.0,26,35
2,9,56,1,8,4,0.0,5.999999999999997,504.0,0,-1.0,22,9
3,9,56,0,8,2,0.0,0.0,570.0,0,-1.0,20,8
0,10,21,0,2,1,0.0,0.0,120.0,0,-1.0,13,2
1,10,200,0,38,3,3.599999999999993,35.99999999999993,3042.0,1,1.8,34,38
2,10,200,0,35,23,1.7999999999999874,17.999999999999872,4032.0,0,1.0,46,35
3,10,200,0,37,21,2.99999999999999,29.999999999999897,4494.0,0,1.0,31,37
0,11,200,2,35,7,1.799999999999994,29.999999999999936,2706.0,0,1.8,38,37
1,11,200,0,42,0,6.00000000000001,60.00000000000009,7494.0,1,1.8,31,42
2,11,116,2,18,8,0.0,11.999999999999988,1506.0,0,-0.1999999999999999,33,20
3,11,104,1,16,1,0.0,5.9999999999999885,960.0,0,-0.1999999999999999,22,17
0,12,200,0,42,0,6.000000000000039,60.00000000000039,9486.0,0,1.0,16,42
1,12,200,1,36,0,2.399999999999989,29.999999999999886,4680.0,0,1.8,23,37
2,12,21,0,2,0,0.0,0.0,132.0,4,-1.1,10,2
3,12,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,10,2
0,13,200,4,33,8,0.5999999999999897,29.999999999999893,5046.0,0,1.0,29,37
1,13,9,0,0,0,0.0,0.0,36.0,3,-1.1,6,0
2,13,9,2,0,0,0.0,11.0,89.0,4,-1.1,3,2
3,13,200,1,50,0,10.800000000000011,114.0000000000001,9192.0,0,1.8,23,51
0,14,182,0,29,5,0.0,0.0,3093.0,2,-1.1,39,29
1,14,200,1,51,2,11.40000000000004,120.0000000000004,14784.0,1,1.8,36,52
2,14,200,4,36,12,2.39999999999999,47.9999999999999,5274.0,0,1.8,46,40
3,14,50,1,7,2,0.0,5.999999999999997,447.0,0,-0.1999999999999999,15,8
0,15,200,0,41,7,5.399999999999998,53.99999999999997,5784.0,0,1.0,38,41
1,15,27,1,3,0,0.0,5.000000000000002,122.0,0,-1.0,14,4
