,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.07107107107107107,0.0,0.0,0.7000000000000001,7.426426426426427,15.426426426426426,1.0,999
1,1.0,1.0,0.0940940940940941,0.0,0.0,0.7000000000000001,7.564564564564565,15.564564564564565,1.0,999
2,1.0,2.0,0.04504504504504504,0.0,0.0,0.7000000000000001,7.27027027027027,15.27027027027027,1.0,999
3,1.0,3.0,0.06106106106106106,0.0,0.0,0.7000000000000001,7.366366366366367,15.366366366366366,1.0,999
4,2.0,0.0,0.235,0.089,0.004,0.6535000000000001,7.945000000000001,23.286,1.396,1000
5,2.0,1.0,0.262,0.107,0.036,0.6643000000000001,8.215000000000002,23.61,1.407,1000
6,2.0,2.0,0.175,0.058,0.008,0.6349000000000001,7.399000000000001,22.59,1.603,1000
7,2.0,3.0,0.182,0.011,0.061,0.6067,7.159000000000001,22.506,1.573,1000
8,3.0,0.0,0.292,0.413,0.016,0.7479000000000001,9.231,32.235,2.072,1000
9,3.0,1.0,0.271,0.446,0.101,0.7677,9.303,32.571,2.076,1000
10,3.0,2.0,0.298,0.204,0.061,0.6225000000000002,8.013,30.411,2.259,1000
11,3.0,3.0,0.28,0.026,0.241,0.5157000000000002,6.837000000000001,29.331,2.247,1000
12,4.0,0.0,0.224,0.688,0.016,0.8129000000000001,9.473,41.708,2.999,1000
13,4.0,1.0,0.209,0.689,0.117,0.8135,9.389,41.954,2.995,1000
14,4.0,2.0,0.327,0.375,0.062,0.6251,8.213,38.558,3.221,1000
15,4.0,3.0,0.47,0.039,0.243,0.42350000000000004,7.055,36.386,3.242,1000
16,5.0,0.0,0.21,0.906,0.016,0.8437,9.697,51.399,3.576,1000
17,5.0,1.0,0.184,0.885,0.129,0.8311000000000001,9.415,51.369,3.57,1000
18,5.0,2.0,0.395,0.518,0.064,0.6109000000000001,8.479,47.031,3.859,1000
19,5.0,3.0,0.501,0.186,0.243,0.4117000000000001,7.123000000000001,43.509,3.953,1000
20,6.0,0.0,0.209,1.127,0.016,0.8763000000000001,10.017,61.374,3.916,1000
21,6.0,1.0,0.187,1.058,0.147,0.8349,9.471,60.81,3.906,1000
22,6.0,2.0,0.386,0.676,0.078,0.6057,8.373,55.392,4.432,1000
23,6.0,3.0,0.216,0.612,0.25,0.5673,6.969000000000001,50.466,4.663,1000
24,7.0,0.0,0.191,1.356,0.016,0.9137000000000001,10.283,71.573,4.215,1000
25,7.0,1.0,0.181,1.234,0.176,0.8405,9.491,70.253,4.203,1000
26,7.0,2.0,0.357,0.854,0.09,0.6125000000000002,8.267,63.623,4.817,1000
27,7.0,3.0,0.171,0.784,0.271,0.5705000000000001,6.731000000000001,57.167,5.086,1000
28,8.0,0.0,0.221,1.583,0.019,0.9499,10.825,82.284,4.566,1000
29,8.0,1.0,0.179,1.433,0.209,0.8599,9.673,79.806,4.533,1000
30,8.0,2.0,0.22,1.144,0.115,0.6865,8.185,71.736,5.317,1000
31,8.0,3.0,0.161,0.885,0.332,0.5311000000000001,6.277000000000002,63.432,5.489,1000
32,9.0,0.0,0.188,1.859,0.022,1.0183,11.304,93.378,5.09,1000
33,9.0,1.0,0.212,1.643,0.233,0.8960999999999999,10.215999999999998,89.86,4.982,1000
34,9.0,2.0,0.252,1.292,0.136,0.6842,8.296,79.99,5.839,1000
35,9.0,3.0,0.254,0.93,0.423,0.46770000000000017,6.168000000000001,69.6,6.009,1000
36,10.0,0.0,0.23868312757201646,2.088477366255144,0.0205761316872428,1.0531893004115225,11.963991769547325,106.940329218107,5.777777777777778,972
37,10.0,1.0,0.1915367483296214,2.024498886414254,0.24498886414253898,1.0148106904231626,11.297327394209352,106.96659242761693,5.620267260579064,898
38,10.0,2.0,0.28869374313940727,1.5543358946212953,0.132821075740944,0.7327113062568605,9.05927552140505,92.26454445664105,6.639956092206367,911
39,10.0,3.0,0.39048672566371684,1.0696902654867257,0.41814159292035397,0.44192477876106206,6.762168141592921,79.42256637168141,6.911504424778761,904
40,11.0,0.0,0.21502057613168724,2.325102880658436,0.0205761316872428,1.0951646090534979,12.241769547325102,119.13888888888889,6.204732510288066,972
41,11.0,1.0,0.18040089086859687,2.1893095768374167,0.2639198218262806,1.01369710467706,11.219376391982182,118.1792873051225,6.055679287305122,898
42,11.0,2.0,0.33479692645444564,1.7102085620197585,0.1394072447859495,0.7262349066959386,9.271130625686059,101.52908891328211,7.119648737650933,911
43,11.0,3.0,0.40376106194690264,1.247787610619469,0.4225663716814159,0.44878318584070814,6.910398230088497,86.31305309734513,7.435840707964601,904
