,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.014014014014014014,0.0,0.0,0.7000000000000001,7.084084084084084,15.084084084084084,1.0,999
1,1.0,1.0,0.07507507507507508,0.0,0.0,0.7000000000000001,7.45045045045045,15.45045045045045,1.0,999
2,1.0,2.0,0.05405405405405406,0.0,0.0,0.7000000000000001,7.324324324324325,15.324324324324325,1.0,999
3,1.0,3.0,0.07107107107107107,0.0,0.0,0.7000000000000001,7.426426426426427,15.426426426426426,1.0,999
4,2.0,0.0,0.117,0.007,0.013,0.6043000000000001,6.745000000000001,21.798,1.942,1000
5,2.0,1.0,0.251,0.023,0.054,0.6139000000000001,7.645000000000001,23.07,1.342,1000
6,2.0,2.0,0.198,0.093,0.021,0.6559,7.747000000000001,22.908,1.537,1000
7,2.0,3.0,0.22,0.084,0.001,0.6505000000000001,7.825000000000001,23.184,1.386,1000
8,3.0,0.0,0.241,0.017,0.124,0.5103000000000001,6.549000000000001,28.341,2.603,1000
9,3.0,1.0,0.315,0.19,0.177,0.6141000000000001,8.031,30.957,2.02,1000
10,3.0,2.0,0.261,0.354,0.099,0.7125000000000001,8.691,31.185,2.189,1000
11,3.0,3.0,0.264,0.41,0.002,0.7461000000000001,9.045,31.965,2.088,1000
12,4.0,0.0,0.477,0.043,0.125,0.4259000000000001,7.121,35.45,3.598,1000
13,4.0,1.0,0.308,0.394,0.188,0.6365,8.213,39.164,2.988,1000
14,4.0,2.0,0.287,0.529,0.109,0.7175,8.897,40.04,3.11,1000
15,4.0,3.0,0.218,0.66,0.002,0.7961,9.269,41.234,3.012,1000
16,5.0,0.0,0.606,0.134,0.127,0.3805000000000001,7.441,42.873,4.335,1000
17,5.0,1.0,0.26,0.592,0.202,0.6553000000000001,8.113,47.271,3.618,1000
18,5.0,2.0,0.286,0.688,0.124,0.7129000000000001,8.845,48.849,3.775,1000
19,5.0,3.0,0.239,0.824,0.002,0.7945,9.379,50.577,3.6,1000
20,6.0,0.0,0.498,0.378,0.14,0.4269000000000001,7.2570000000000014,50.088,5.039,1000
21,6.0,1.0,0.219,0.816,0.225,0.6897000000000001,8.211,55.434,4.042,1000
22,6.0,2.0,0.181,0.936,0.151,0.7617,8.703,57.498,4.302,1000
23,6.0,3.0,0.207,1.022,0.003,0.8133,9.375,59.934,4.023,1000
24,7.0,0.0,0.367,0.615,0.16,0.46910000000000013,6.893000000000002,56.951,5.487,1000
25,7.0,1.0,0.222,0.963,0.288,0.6779000000000001,8.111,63.515,4.382,1000
26,7.0,2.0,0.182,1.135,0.185,0.7811,8.903,66.203,4.645,1000
27,7.0,3.0,0.199,1.255,0.004,0.8531,9.725,69.593,4.364,1000
28,8.0,0.0,0.31,0.795,0.193,0.47710000000000014,6.631000000000002,63.558,5.969,1000
29,8.0,1.0,0.227,1.117,0.35,0.6703000000000001,8.065000000000001,71.502,4.798,1000
30,8.0,2.0,0.16,1.329,0.229,0.7975,8.935,74.958,5.032,1000
31,8.0,3.0,0.19,1.498,0.005,0.8989,10.129,79.584,4.735,1000
32,9.0,0.0,0.215,0.989,0.26,0.5030000000000002,6.255000000000001,69.789,6.573,1000
33,9.0,1.0,0.23,1.29,0.396,0.6796,8.153,79.601,5.331,1000
34,9.0,2.0,0.191,1.491,0.28,0.8014,9.148,83.944,5.529,1000
35,9.0,3.0,0.218,1.756,0.008,0.9564,10.862,90.26,5.225,1000
36,10.0,0.0,0.27624309392265195,1.1624309392265193,0.2861878453038674,0.4975690607734808,6.633149171270719,78.01878453038674,7.448618784530387,905
37,10.0,1.0,0.2698412698412698,1.5238095238095237,0.40105820105820106,0.7143915343915345,8.762962962962963,90.3989417989418,6.097354497354497,945
38,10.0,2.0,0.23687031082529475,1.737406216505895,0.3011789924973205,0.8425509110396571,9.846730975348338,97.0150053590568,6.232583065380493,933
39,10.0,3.0,0.2014388489208633,2.028776978417266,0.008221993833504625,1.0173689619732784,11.382322713257965,103.05960945529291,5.89311408016444,973
40,11.0,0.0,0.39558011049723757,1.2773480662983425,0.29171270718232045,0.4665193370165748,7.038674033149173,85.01104972375691,7.937016574585635,905
41,11.0,1.0,0.273015873015873,1.7248677248677249,0.4148148148148148,0.735026455026455,8.988359788359789,99.37460317460318,6.541798941798942,945
42,11.0,2.0,0.21543408360128619,1.917470525187567,0.3279742765273312,0.8505894962486603,9.79849946409432,106.78778135048232,6.720257234726688,933
43,11.0,3.0,0.18499486125385406,2.239465570400822,0.008221993833504625,1.043782117163412,11.547790339157245,114.55806783144912,6.322713257965057,973
44,12.0,0.0,0.36906077348066296,1.5060773480662983,0.3149171270718232,0.5037569060773482,7.251933701657459,92.20994475138122,8.321546961325966,905
45,12.0,1.0,0.23915343915343915,1.9343915343915343,0.43492063492063493,0.7607407407407408,9.042328042328043,108.36613756613757,6.856084656084656,945
46,12.0,2.0,0.19292604501607716,2.1082529474812435,0.3504823151125402,0.8650589496248661,9.808145766345124,116.52518756698821,7.091103965702036,933
47,12.0,3.0,0.1778006166495375,2.432682425488181,0.010277492291880781,1.0597122302158273,11.663926002055497,126.19732785200411,6.651593011305241,973
48,13.0,0.0,0.2839779005524862,1.738121546961326,0.34806629834254144,0.5429834254143648,7.133701657458565,99.29060773480663,8.660773480662984,905
49,13.0,1.0,0.2708994708994709,2.092063492063492,0.4677248677248677,0.7553439153439154,9.178835978835979,117.51957671957672,7.121693121693122,945
50,13.0,2.0,0.21757770632368703,2.2861736334405145,0.3837084673097535,0.8718113612004287,10.02357984994641,126.40085744908896,7.363344051446945,933
51,13.0,3.0,0.20863309352517986,2.63617677286742,0.010277492291880781,1.0818088386433709,12.069886947584788,138.19938335046248,6.894141829393628,973
52,14.0,0.0,0.27071823204419887,1.881767955801105,0.41104972375690607,0.5291712707182322,6.916022099447516,106.18674033149172,9.044198895027625,905
53,14.0,1.0,0.2518518518518518,2.273015873015873,0.5068783068783069,0.7639153439153439,9.15026455026455,126.60634920634921,7.446560846560846,945
54,14.0,2.0,0.19185423365487675,2.487674169346195,0.44480171489817794,0.8927116827438369,10.07824222936763,136.2926045016077,7.705251875669882,933
55,14.0,3.0,0.1880781089414183,2.909558067831449,0.010277492291880781,1.1458376156217882,12.58684480986639,150.6197327852004,7.1911613566289825,973
56,15.0,0.0,0.2740331491712707,2.037569060773481,0.481767955801105,0.5333701657458565,6.9204419889502775,113.07403314917127,9.520441988950276,905
57,15.0,1.0,0.28465608465608466,2.430687830687831,0.5481481481481482,0.7647619047619046,9.328042328042327,135.88359788359787,7.921693121693122,945
58,15.0,2.0,0.20257234726688103,2.67524115755627,0.4887459807073955,0.9156484458735261,10.35369774919614,146.4855305466238,8.157556270096464,933
59,15.0,3.0,0.18705035971223022,3.1469681397738953,0.011305241521068859,1.1920863309352516,13.03083247687564,163.53956834532374,7.637204522096608,973
60,16.0,0.0,0.32301980198019803,2.280940594059406,0.5148514851485149,0.5686881188118813,7.625000000000003,124.04950495049505,10.282178217821782,808
61,16.0,1.0,0.3036117381489842,2.6930022573363432,0.5699774266365688,0.8159142212189616,9.98081264108352,149.27088036117382,8.51354401805869,886
62,16.0,2.0,0.20813397129186603,3.0239234449760763,0.5478468899521531,1.0144736842105262,11.393540669856456,165.43301435406698,8.680622009569378,836
63,16.0,3.0,0.20619658119658119,3.424145299145299,0.010683760683760684,1.2545940170940169,13.783119658119656,180.80982905982907,8.197649572649572,936
64,17.0,0.0,0.3688118811881188,2.4232673267326734,0.5371287128712872,0.5540841584158418,7.753712871287131,131.77351485148515,10.673267326732674,808
65,17.0,1.0,0.3126410835214447,2.8871331828442437,0.5846501128668171,0.832392776523702,10.199774266365688,159.44356659142213,8.87471783295711,886
66,17.0,2.0,0.24760765550239233,3.1901913875598087,0.569377990430622,1.0142344497607654,11.627990430622008,177.02511961722487,9.089712918660288,836
67,17.0,3.0,0.19658119658119658,3.639957264957265,0.010683760683760684,1.2840811965811962,14.020299145299141,194.79166666666666,8.59508547008547,936
68,18.0,0.0,0.32054455445544555,2.629950495049505,0.5717821782178217,0.5780940594059407,7.704207920792081,139.44059405940595,10.966584158415841,808
69,18.0,1.0,0.3340857787810384,3.0778781038374716,0.600451467268623,0.8468397291196388,10.472911963882616,169.86230248306998,9.139954853273137,886
70,18.0,2.0,0.20095693779904306,3.3923444976076556,0.6052631578947368,1.0355263157894734,11.561004784688993,188.51435406698565,9.392344497607656,836
71,18.0,3.0,0.20726495726495728,3.857905982905983,0.010683760683760684,1.3148504273504271,14.392094017094013,209.13247863247864,8.909188034188034,936
72,19.0,0.0,0.27970297029702973,2.8180693069306932,0.6188118811881188,0.5909653465346537,7.587871287128715,146.9839108910891,11.247524752475247,808
