,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1.0,0.0,0.07153576788394198,0.0,0.0,0.7000000000000001,7.429214607303652,15.429214607303653,0.07153576788394198,1.0,1999
1,1.0,1.0,0.030015007503751877,0.0,0.0,0.7000000000000001,7.180090045022511,15.180090045022512,0.030015007503751877,1.0,1999
2,1.0,2.0,0.05552776388194097,0.0,0.0,0.7000000000000001,7.3331665832916455,15.333166583291646,0.05552776388194097,1.0,1999
3,1.0,3.0,0.028514257128564282,0.0,0.0,0.7000000000000001,7.171085542771386,15.171085542771385,0.028514257128564282,1.0,1999
4,2.0,0.0,0.2315,0.08,0.0015,0.64805,7.869500000000001,23.247,0.30225,1.29,2000
5,2.0,1.0,0.113,0.003,0.0295,0.6018500000000001,6.696500000000001,21.867,0.11805,1.37,2000
6,2.0,2.0,0.154,0.001,0.0555,0.6006500000000001,6.930500000000001,22.257,0.18175,1.304,2000
7,2.0,3.0,0.1,0.1015,0.001,0.66095,7.209500000000001,22.17,0.1279,1.307,2000
8,3.0,0.0,0.284,0.3845,0.0165,0.7307500000000001,9.0115,31.9465,0.507,1.8615,2000
9,3.0,1.0,0.1575,0.018,0.137,0.5108500000000001,6.0535000000000005,27.8995,0.21625,1.9515,2000
10,3.0,2.0,0.231,0.0125,0.2075,0.5075500000000002,6.461500000000001,28.6765,0.305,1.876,2000
11,3.0,3.0,0.1715,0.3665,0.0035,0.7199500000000001,8.2285,29.9545,0.26994999999999997,1.8295,2000
12,4.0,0.0,0.2595,0.6345,0.017,0.78075,9.3645,41.299,0.46414999999999995,2.753,2000
13,4.0,1.0,0.3215,0.027,0.1395,0.41625000000000006,6.091500000000001,33.991,0.15715,2.948,2000
14,4.0,2.0,0.4335,0.0125,0.2145,0.4075500000000001,6.6765,35.353,0.17,2.874,2000
15,4.0,3.0,0.1915,0.542,0.0035,0.72525,8.4015,38.332,0.3553,2.718,2000
16,5.0,0.0,0.249,0.842,0.017,0.80525,9.5465,50.8455,0.4023,3.2705,2000
17,5.0,1.0,0.4705,0.065,0.1395,0.3390500000000001,6.213500000000001,40.2045,0.1695,3.5885,2000
18,5.0,2.0,0.621,0.0155,0.215,0.30935000000000007,6.819500000000001,42.1725,0.12395,3.513,2000
19,5.0,3.0,0.1965,0.734,0.0035,0.74045,8.5835,46.9125,0.388,3.2535,2000
20,6.0,0.0,0.2605,1.0395,0.018,0.82375,9.8005,60.646,0.4066,3.558,2000
21,6.0,1.0,0.514,0.184,0.1415,0.3104500000000001,6.188500000000002,46.387,0.215,4.1885,2000
22,6.0,2.0,0.774,0.0315,0.215,0.2189500000000001,6.833500000000002,49.006,0.12279999999999999,4.1595,2000
23,6.0,3.0,0.1835,0.932,0.004,0.75925,8.6935,55.6,0.37945,3.602,2000
24,7.0,0.0,0.2365,1.272,0.0215,0.86325,10.0515,70.6945,0.44255,3.828,2000
25,7.0,1.0,0.371,0.4535,0.1455,0.37215000000000015,5.947500000000002,52.3345,0.3524,4.616,2000
26,7.0,2.0,0.85,0.1025,0.217,0.1615500000000001,6.715500000000002,55.7185,0.1681,4.581,2000
27,7.0,3.0,0.1645,1.122,0.004,0.77325,8.7195,64.3015,0.3478,3.863,2000
28,8.0,0.0,0.227,1.482,0.0295,0.88925,10.2545,80.94,0.4169,4.115,2000
29,8.0,1.0,0.1015,0.8135,0.156,0.48815000000000014,5.490500000000002,57.822,0.46125,5.1735,2000
30,8.0,2.0,0.906,0.208,0.2215,0.12485000000000016,6.684500000000001,62.382,0.24955000000000002,5.073,2000
31,8.0,3.0,0.172,1.3,0.004,0.7800499999999999,8.8325,73.08,0.3352,4.148,2000
32,9.0,0.0,0.227,1.7,0.035,0.9206,10.5665,91.4735,0.41895,4.729,2000
33,9.0,1.0,0.1345,0.89,0.178,0.44690000000000013,5.219000000000001,63.038,0.0851,5.8285,2000
34,9.0,2.0,1.038,0.238,0.2355,0.11950000000000004,6.688000000000001,69.058,-0.5891000000000001,5.5075,2000
35,9.0,3.0,0.1795,1.496,0.006,0.80235,9.072,82.068,0.29860000000000003,4.7525,2000
36,10.0,0.0,0.2227249874308698,1.9230769230769231,0.03418803418803419,0.9538964303670185,10.875314228255405,102.63298139768727,0.42136752136752137,5.52790346907994,1989
37,10.0,1.0,0.1721170395869191,1.080895008605852,0.153184165232358,0.44859437751004033,5.518646012621917,71.90648307515778,0.19139414802065405,6.85140562248996,1743
38,10.0,2.0,0.3640256959314775,1.0214132762312633,0.33190578158458245,0.4130620985010708,6.314775160599574,78.10064239828694,0.17644539614561028,6.779443254817987,467
39,10.0,3.0,0.16684155299055614,1.7261280167890871,0.005246589716684155,0.8357292759706191,9.358342077649528,93.5299055613851,0.31736621196222453,5.588667366211962,1906
40,11.0,0.0,0.2473604826546003,2.1231774761186526,0.03569632981397687,0.9739567621920562,11.223730517848164,113.85671191553544,0.4264957264957265,5.996983408748115,1989
41,11.0,1.0,0.24612736660929432,1.1835915088927138,0.15433161216293748,0.4102122776821574,5.57888697647734,77.48192771084338,0.26414228341939183,7.366609294320138,1743
42,11.0,2.0,0.5481798715203426,1.0364025695931478,0.3340471092077088,0.3220556745182015,6.509635974304071,84.61027837259101,0.18308351177730192,7.256959314775161,467
43,11.0,3.0,0.1783840503672613,1.8908709338929697,0.005246589716684155,0.8345750262329487,9.416054564533054,102.93651626442812,0.3352570828961175,6.071878279118573,1906
44,12.0,0.0,0.25289089994972347,2.338360985419809,0.03619909502262444,1.0030668677727501,11.54801407742584,125.40472599296129,0.4361488185017597,6.379084967320262,1989
45,12.0,1.0,0.24899598393574296,1.3476764199655766,0.1572002294893861,0.4086632243258751,5.580608146873209,83.06253585771658,0.32134251290877797,7.810097532989099,1743
46,12.0,2.0,0.6745182012847966,1.0985010706638116,0.3361884368308351,0.25931477516059975,6.640256959314777,91.25053533190578,0.21177730192719488,7.6488222698072805,467
47,12.0,3.0,0.16002098635886675,2.068205666316894,0.005246589716684155,0.8409758656873033,9.369884575026234,112.29380902413432,0.3292759706190976,6.4517313746065055,1906
48,13.0,0.0,0.2197083961789844,2.5716440422322777,0.038712921065862244,1.0430367018602311,11.748617395676217,137.15032679738562,0.43413775766716944,6.648064353946707,1989
49,13.0,1.0,0.19965576592082615,1.5502008032128514,0.16121629374641422,0.43017785427424005,5.499713138267357,88.56224899598394,0.3534710269650029,8.157773952954676,1743
50,13.0,2.0,0.7537473233404711,1.2012847965738758,0.33832976445396146,0.2209850107066383,6.73233404710921,97.97002141327623,0.26102783725910067,7.944325481798715,467
51,13.0,3.0,0.15949632738719832,2.228226652675761,0.0062959076600209865,0.8369884575026233,9.32686253934942,121.59863588667366,0.3074501573976915,6.70199370409234,1906
52,14.0,0.0,0.2227249874308698,2.7732528908999496,0.04172951231774761,1.0640020110608344,11.976370035193563,149.11463046757166,0.4017094017094017,6.902463549522373,1989
53,14.0,1.0,0.17154331612162937,1.7280550774526677,0.16523235800344235,0.4368904188181299,5.398164084911075,93.96041308089501,0.32581755593803785,8.526104417670682,1743
54,14.0,2.0,0.8586723768736617,1.2740899357601714,0.3533190578158458,0.16466809421841563,6.798715203426126,104.74304068522484,0.24175588865096362,8.267665952890793,467
55,14.0,3.0,0.189401888772298,2.385099685204617,0.006820566631689402,0.831112277019937,9.447534102833156,131.02413431269676,0.33352570828961176,6.9543546694648475,1906
56,15.0,0.0,0.24685771744595275,2.9768728004022122,0.042232277526395176,1.0873303167420811,12.352438411261938,161.45198592257415,0.4094017094017094,7.3031674208144794,1989
57,15.0,1.0,0.15261044176706828,1.8812392426850257,0.17670682730923695,0.4479059093516927,5.325874928284568,99.28628800917957,0.10556511761331039,8.982214572576018,1743
58,15.0,2.0,0.9571734475374732,1.3254817987152034,0.37901498929336186,0.1640256959314776,6.745182012847967,111.4882226980728,-0.4732334047109208,8.687366167023555,467
59,15.0,3.0,0.1888772298006296,2.5750262329485833,0.007345225603357817,0.850944386149003,9.610703043022033,140.58761804826864,0.2944910807974816,7.377754459601259,1906
60,16.0,0.0,0.24720244150559512,3.226347914547304,0.04069175991861648,1.1358596134282806,12.841810783316374,175.32553407934893,0.45096642929806713,7.782807731434384,1966
61,16.0,1.0,0.16595744680851063,2.168085106382979,0.18085106382978725,0.5009219858156031,6.004964539007095,110.86524822695036,0.21205673758865248,9.673758865248226,1410
