,reward,numerosity,fitness
0,48.0,96,259.2000000000001
1,68.99999999999996,90,100.8
2,22.799999999999997,36,21.600000000000005
3,7.2,24,94.5
4,55.199999999999974,72,80.64
5,70.30000000000003,95,542.0699999999997
6,61.59999999999997,88,95.03999999999996
7,30.40000000000001,76,45.59999999999999
8,32.4,36,233.28
9,115.49999999999993,175,336.0000000000001
10,38.1,53,212.85000000000005
11,24.0,48,86.40000000000002
12,86.39999999999998,96,440.6400000000002
13,48.600000000000016,54,77.75999999999999
14,122.99999999999993,150,320.40000000000015
15,87.3,97,239.7600000000001
16,13.8,18,45.36
17,27.0,30,280.26
18,48.600000000000016,54,38.879999999999995
19,7.2,24,68.04
20,61.20000000000001,84,721.4399999999999
21,33.000000000000014,90,25.2
22,9.0,18,25.2
23,9.0,18,105.84
24,55.199999999999974,72,100.80000000000004
25,55.199999999999974,72,181.44000000000003
26,27.0,54,60.48
27,48.79999999999998,88,127.79999999999997
28,38.4,48,135.36
29,58.0,76,778.68
30,51.4,56,257.37
31,14.399999999999997,48,128.52000000000004
32,28.79999999999999,96,23.040000000000013
33,3.6,4,12.96
34,2.8,4,25.65
35,33.6,48,159.83999999999995
36,1.1999999999999995,24,42.11999999999999
37,72.0,120,428.39999999999964
38,1.7,3,31.32
39,111.50000000000006,195,654.2399999999999
40,25.199999999999985,108,8.640000000000006
41,76.80000000000003,96,100.80000000000004
42,97.20000000000006,108,233.2799999999999
43,28.799999999999994,48,50.40000000000001
44,44.400000000000006,60,406.08000000000015
45,33.60000000000001,84,100.79999999999997
46,32.4,36,90.72000000000001
47,55.199999999999974,72,100.80000000000004
48,12.0,24,43.2
49,13.8,18,38.88000000000001
50,11.2,28,79.80000000000001
51,5.4,18,57.6
52,12.0,24,38.88000000000001
53,64.80000000000003,72,103.67999999999995
54,16.1,21,143.64
55,129.5999999999999,144,194.40000000000012
56,39.6,44,200.88
57,14.0,20,129.60000000000002
58,55.600000000000016,76,250.56000000000003
59,6.4,8,33.6
60,4.2,4,19.44
