,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
120,0,1,50,1,9,0,1.2999999999999998,19.0,573.0,0,1.0,13,10
33,1,1,10,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
121,2,1,50,0,8,0,0.7000000000000008,7.000000000000008,315.0,0,1.0,17,8
53,3,1,16,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,8,2
262,0,2,50,2,10,0,1.7999999999999972,29.99999999999997,957.0,0,1.0,17,12
155,1,2,9,2,0,0,0.0,11.0,71.0,0,-0.1999999999999999,5,2
263,2,2,50,0,7,0,6.938893903907228e-16,6.9388939039072276e-15,297.0,0,1.0,17,7
229,3,2,33,0,4,0,0.0,0.0,222.0,1,-1.1,13,4
386,0,3,50,1,9,1,1.1999999999999988,17.99999999999999,723.0,0,1.0,14,10
297,1,3,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,5,1
387,2,3,50,0,9,0,1.1999999999999995,11.999999999999996,345.0,0,1.0,14,9
317,3,3,15,1,1,0,0.0,5.000000000000002,80.0,0,-1.0,7,2
500,0,4,50,3,9,0,1.1999999999999986,29.999999999999982,927.0,0,1.0,16,12
421,1,4,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,7,1
476,2,4,27,0,3,0,0.0,0.0,165.0,0,-1.0,18,3
477,3,4,27,1,3,0,0.0,5.0,224.0,0,-1.0,11,4
595,0,5,50,4,9,0,1.1999999999999988,35.999999999999986,1023.0,0,1.8,17,13
534,1,5,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
553,2,5,15,0,1,0,0.0,0.0,87.0,0,-1.0,9,1
566,3,5,21,1,2,0,0.0,5.000000000000002,155.0,0,-1.0,11,3
684,0,6,50,2,11,0,2.399999999999998,35.99999999999998,1215.0,0,1.0,14,13
629,1,6,9,2,0,0,0.0,11.0,101.0,2,-1.1,4,2
648,2,6,15,0,1,0,0.0,0.0,69.0,0,-1.0,8,1
649,3,6,15,2,1,0,0.0,11.0,98.0,0,-0.1999999999999999,9,3
877,0,7,50,1,11,6,2.3999999999999977,29.99999999999997,981.0,0,1.8,17,12
878,1,7,50,0,10,7,1.7999999999999976,17.999999999999975,741.0,0,1.0,20,10
879,2,7,50,0,8,1,0.6000000000000004,6.000000000000004,285.0,1,1.8,14,8
864,3,7,45,0,6,0,0.0,0.0,288.0,2,-1.1,13,6
996,0,8,50,1,11,0,2.3999999999999986,29.999999999999982,819.0,0,1.0,13,12
913,1,8,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,4,1
997,2,8,50,0,9,0,1.2000000000000008,12.000000000000009,315.0,1,1.8,12,9
915,3,8,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
1128,0,9,50,2,11,0,2.3999999999999964,35.99999999999996,1335.0,0,1.0,20,13
1079,1,9,21,0,2,1,0.0,0.0,90.0,1,-1.1,8,2
1098,2,9,27,0,3,0,0.0,0.0,147.0,0,-1.0,10,3
1111,3,9,33,0,4,0,0.0,0.0,168.0,1,-1.1,13,4
1257,0,10,50,1,8,0,0.6000000000000001,12.000000000000002,579.0,0,1.0,15,9
1199,1,10,21,1,2,0,0.0,5.000000000000002,137.0,0,-1.0,11,3
1258,2,10,50,0,8,0,0.6000000000000002,6.000000000000002,327.0,1,1.8,13,8
1164,3,10,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,2,1
1393,0,11,50,1,10,2,1.7999999999999972,23.99999999999997,1209.0,0,1.0,18,11
1394,1,11,50,1,9,0,1.1999999999999993,17.999999999999993,453.0,1,1.8,20,10
1336,2,11,21,0,2,0,0.0,0.0,102.0,1,-1.1,11,2
1318,3,11,15,2,1,1,0.0,11.0,146.0,2,-1.1,7,3
1483,0,12,50,3,9,0,1.2000000000000004,30.0,867.0,1,1.8,13,12
1428,1,12,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,4,1
1447,2,12,15,0,1,0,0.0,0.0,69.0,0,-1.0,6,1
1448,3,12,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,7,2
1577,0,13,50,3,9,0,1.199999999999998,29.99999999999997,1173.0,0,1.0,14,12
1517,1,13,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
1547,2,13,20,0,2,0,0.0,0.0,156.0,1,-1.1,10,2
1537,3,13,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,7,2
1702,0,14,50,3,9,0,1.2,30.0,699.0,1,1.8,18,12
1635,1,14,15,1,1,0,0.0,5.000000000000002,86.0,0,-1.0,7,2
1685,2,14,33,0,4,0,0.0,0.0,150.0,0,-1.0,14,4
1673,3,14,27,1,3,0,0.0,5.000000000000002,152.0,0,-0.1999999999999999,9,4
1825,0,15,50,1,10,0,1.799999999999998,23.99999999999998,729.0,0,1.8,12,11
1826,1,15,50,0,10,0,1.799999999999999,17.99999999999999,573.0,0,1.0,16,10
1737,2,15,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,4,1
