day,baseline,maximin
1,7.438219109554778,7.48024012006003
2,7.620500000000001,7.8965000000000005
3,8.0695,8.5435
4,8.6295,8.7165
5,8.8775,8.9495
6,8.894500000000003,8.7925
7,8.566500000000001,8.8755
8,8.046500000000002,9.1325
9,7.991,9.1225
10,8.578360290016732,9.314007183170856
11,8.949771689497718,9.559756920999325
12,8.975195822454308,9.657663740715732
13,8.966057441253264,9.828494260634706
14,9.117493472584854,9.77245104659014
15,9.465404699738903,9.943281566509114
16,9.944759206798865,10.123326286116983
17,10.126005361930293,10.433179723502302
18,10.257372654155494,10.38433179723502
19,10.22788203753351,10.678341013824884
20,10.359249329758711,10.966820276497694
21,10.736036036036033,11.075715604801474
22,11.41386138613861,11.280114722753343
23,11.802531645569617,11.616222760290553
24,11.881012658227844,11.822033898305081
25,11.891139240506325,12.006053268765129
26,12.106329113924046,11.943099273607745
27,12.450127877237847,12.247560975609751
28,13.053497942386826,12.515189873417716
29,13.531034482758614,12.793599999999994
30,13.596551724137925,13.009615384615378
31,13.6103448275862,13.105769230769225
32,13.60344827586206,12.95192307692307
33,14.033216783216774,13.215434083601277
34,14.399253731343276,13.505843071786304
35,14.821100917431185,13.766129032258057
36,14.646788990825678,14.036290322580635
37,14.775229357798155,14.161290322580635
38,14.642201834862375,14.225806451612893
39,14.900462962962953,14.387755102040806
40,15.165853658536571,14.696774193548377
41,15.518518518518505,14.98473282442747
42,15.277777777777764,15.282442748091592
43,15.44444444444443,15.351145038167928
44,15.685185185185171,15.557251908396935
45,16.034482758620676,15.790816326530598
46,15.999999999999986,15.724324324324309
47,16.170124481327782,16.00934579439251
48,16.16597510373442,16.2056074766355
49,16.11203319502073,16.476635514018678
50,16.008298755186704,16.4859813084112
