day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,28.996996996996998,28.46246246246246,29.135135135135137,28.93093093093093,28.564564564564563,29.135135135135137
2.0,28.474000000000004,26.926000000000005,28.51,27.844000000000005,27.172,28.672000000000004
3.0,29.532000000000004,27.618000000000006,29.376000000000005,29.04,27.648000000000003,29.670000000000005
4.0,30.236,28.466,30.188,29.948,28.573999999999998,30.637999999999998
5.0,30.652000000000005,29.338,30.567999999999998,30.370000000000005,29.332000000000004,30.831999999999997
6.0,30.426000000000005,29.076000000000008,30.336000000000006,30.312000000000005,29.460000000000004,30.816000000000003
7.0,29.702000000000005,28.688000000000002,30.086000000000002,30.122000000000007,28.472000000000005,30.536000000000005
8.0,28.912000000000003,28.372000000000003,29.506,30.058,27.694000000000003,30.310000000000006
9.0,28.557000000000002,28.169000000000004,29.14,30.588,27.379,30.409
10.0,30.0696248509826,29.893816189722056,30.804978040486468,33.34682922582641,29.460583387965244,31.95663154031722
11.0,30.946837165984405,30.2680438175234,31.44358469460392,33.41670163229125,30.16962895679896,32.37562676608346
12.0,31.486517054872373,30.672261568467004,32.0742502489966,33.67166796649471,30.42131466313331,32.976515569336804
13.0,31.586699271966918,30.85269036273904,32.43583797945095,33.53619253013747,30.444073162112094,33.30979411133165
14.0,31.404131597985135,30.637024092514466,32.123434070518954,33.85351829992168,29.83133883509705,33.338427076870516
15.0,31.31397154155079,30.88122279810598,32.27705098019753,34.510070331703155,29.763195530888137,33.54628117404876
16.0,33.67260343606074,33.74573315719028,35.054633964573156,37.52280944975705,32.69980189751759,35.282824656059276
17.0,34.45883802718391,34.12072881670882,35.49310245248994,37.593268152011404,33.11621337766231,35.95873349982183
18.0,34.625589631340645,34.272517595374254,35.768679433310794,37.836131245935164,33.19243481052692,36.31719794655106
19.0,34.553252872757746,34.29423921902722,35.92688080559773,37.78987781312592,33.32053666434477,36.611012579094286
20.0,34.58725171002487,34.58819931303609,35.66467873220671,38.264627684629055,33.06951155322007,36.77884416125156
21.0,34.768439356743514,34.92319239395222,35.89592857734809,38.73980010025778,33.28617240974535,37.53507224866986
22.0,37.465678187069436,37.87433237252997,38.641190054000624,42.12938462868074,37.26336878048243,39.86055938141782
23.0,37.81835427007551,38.19257337598411,39.2227949425367,42.11540097657805,37.13436008272105,40.401905678984875
24.0,38.459939876925496,38.68089826748822,39.80705400066929,42.47543541427347,37.09523491665883,40.674818469614934
25.0,39.18235741774004,38.82581337741934,40.077238104228144,42.51714446474919,37.43149017878796,40.74685236526909
26.0,39.126403636466435,38.90131597658829,40.175800982533026,42.65120745024334,37.413166056926954,41.4674805306979
27.0,39.08837926992244,39.49093978062744,40.342706193950235,43.2054252249627,37.34101966814352,41.61112255302619
28.0,41.69125187947712,42.611798797400745,42.20628312923772,46.57157678354564,41.02666257473727,43.80544844999275
29.0,42.019581197370314,42.648860014425956,42.89025760473133,46.86049422438079,41.22250615644971,44.215901247345506
30.0,42.62556094215808,43.00800754741541,43.16606454627144,46.934459686023665,41.71893900962752,44.78497659370031
31.0,42.63433898795655,43.16723461696226,43.37599226453275,47.02395968768214,42.363143974396074,44.78939968522727
32.0,42.88304372554558,42.98352121159816,43.62813362778924,47.14515498590673,41.93343389124493,45.101672921887655
33.0,43.29416994893837,43.645472569621475,44.255951034913494,48.10963696546574,42.359838053338905,45.74260897658771
34.0,46.32478858953682,46.401543496358,47.313737552109735,50.75511394528549,45.19242084716623,47.878302411794216
35.0,46.792069622601744,46.4332519624418,47.79031526947503,51.29934064776786,45.32935518128299,48.63129759022124
36.0,46.84088696194915,47.013032942142104,47.89941883359204,51.29133204255776,45.833879877893835,48.88059922840479
37.0,47.16782183191502,47.43598895077664,48.485640148126876,51.554748927385894,45.88776157888502,49.37114974941189
38.0,47.495232409725574,47.48824986098779,48.64156932790662,51.92491384588028,46.15610961472165,49.66554118280429
39.0,47.61303402724086,47.937055466164246,48.89629317338076,52.56817722862088,46.638440821078476,50.00266985981497
40.0,49.68828896310772,50.36556748692398,51.24012085247023,54.91339619604965,49.0914254217429,51.936916622990566
41.0,50.1075598439015,50.539405049747245,51.40258031168668,54.989904493159514,49.4750919918192,52.513012434593115
42.0,50.62144373331279,51.00846451253631,52.187712727969966,55.22818826190265,49.75917524431059,52.87557839464152
43.0,51.586879559499664,51.129729774119454,52.859669072451894,55.4664175392558,50.38800839076258,53.22615941951515
44.0,51.849786109867566,51.218014484305854,52.934340117164595,56.22684984957127,50.159050264783545,53.420010663785774
45.0,51.71273621815225,51.63671201439206,53.25468389089374,57.230931504671545,50.83946745718786,53.93263255449699
46.0,53.50765355960562,54.16063774975111,55.15578086854254,59.913183889787085,53.052214258441495,55.77564178908539
47.0,54.116705431801044,54.51886138464198,55.7950764913963,60.13544054896727,53.08845615165235,56.23027058516707
48.0,54.78931729294905,54.448590632551614,55.96732781870547,60.2851596196446,53.37509272585268,56.83181129865356
49.0,54.7564089543028,54.58169179526488,56.47124723986685,60.678672399956206,53.663354622336264,56.85645086252211
50.0,54.82391321451424,54.98971962476298,56.632324841590346,61.206720815438715,53.61858695423628,57.12162944695487
51.0,55.528962421427764,55.6641512884065,57.51525740154637,62.38628465739814,55.14411822159302,58.04617506435063
52.0,57.485717564200385,58.070471748198436,59.416323610751476,63.93820184408516,57.11828348455057,59.96389905321626
53.0,57.95112129711472,58.41514952532855,60.02149310712663,63.99926149418712,58.00001659673378,60.35818527695465
54.0,58.271653502055855,58.74531910551399,60.5603305873706,64.56492747534614,58.341856083971514,60.751302328292965
55.0,58.656734032118564,59.07778206549776,60.98373535318698,64.98177164608745,58.86552027385305,61.194527533164596
56.0,58.99834575997349,59.26309791870295,61.52031020008988,65.32624268605812,58.67234999276071,61.769888799437894
57.0,59.32072855099183,59.82091952141302,61.9544406683148,65.90618712976426,59.441075399282326,62.134014717140566
58.0,61.2444897932226,61.61954274927305,64.10035278688898,67.45264760685868,61.6197081152858,63.52202839672891
59.0,61.966545602113854,61.6970661637494,64.60395489836831,67.5062979486674,61.88238756980665,63.88249689368116
60.0,62.22980012108291,62.006842765996,64.7560560203838,68.60274605545291,62.5453205248575,64.28393457566516
61.0,62.98838279118522,62.29146080776185,65.08473796600464,68.62975554733809,63.136924676592116,64.82734150944592
62.0,63.39404311778624,62.90879254249913,65.42524200269182,68.88513696360516,63.23685952325235,64.8595997500312
63.0,63.37959825813391,63.222598380109545,66.51250544547744,70.1731772344441,63.98013535606143,65.66055483790988
64.0,65.34230769347757,64.65533936059366,68.40310357413331,72.2984958988005,65.60216833080156,66.53647733534955
65.0,66.02397198468032,64.92035807912936,68.94555971044322,72.47150036197947,66.14559713472809,66.78583267680703
66.0,66.3328338194429,65.00070820878487,69.33139205111291,72.82526069939877,66.45851078155397,67.29833289975863
67.0,66.76385359295998,65.4649145787205,69.7339961936302,73.20362737685481,67.15768133790512,68.07615366629462
68.0,66.7400120811602,65.73641573187788,69.55624375028144,73.04967759935487,67.38836257456876,68.30107833284542
69.0,66.82969361495273,65.96988551649183,70.55006410369754,74.65573451602856,68.28065612176022,68.91295632525039
70.0,69.14031469259673,67.3716435417096,71.86928753792719,76.63792709962244,69.80430324064986,70.61350892312225
71.0,69.25362679130714,67.52303002983575,72.32709050758348,76.64704130202882,70.3188996325839,71.09207271001074
72.0,69.89854677916058,67.84730639398285,72.80866403814174,76.7848194763531,70.61949173484405,71.3396844294074
73.0,70.08880380111395,68.05336102619087,73.39103847014395,77.25082194974277,71.88101923120638,71.64460771507682
74.0,70.12003918865675,67.76376930259116,73.92501077524044,77.35293009691742,71.95025035133753,72.20661834719058
