episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
91,114.0,103914.0,26101.5,104406.0,2,193,50.75,203
92,528.0,672.0,576.0,2304.0,9,11,10.0,40
93,63.0,282.0,142.0,568.0,1,4,2.5,10
94,153.0,40656.0,11664.75,46659.0,3,173,57.75,231
95,147.0,36414.0,9441.0,37764.0,3,171,47.25,189
96,63.0,1908.0,535.5,2142.0,1,32,9.0,36
97,41.0,170.0,107.5,430.0,1,4,2.0,8
98,36.0,43440.0,12674.25,50697.0,0,171,55.0,220
99,59.0,40872.0,10330.0,41320.0,1,173,45.75,183
100,189.0,37158.0,9676.5,38706.0,3,175,49.25,197
101,47.0,36432.0,9181.25,36725.0,1,172,44.25,177
102,37554.0,40572.0,39382.5,157530.0,173,174,173.75,695
103,37086.0,40038.0,38674.5,154698.0,174,175,174.5,698
104,36.0,37146.0,9350.0,37400.0,0,175,44.75,179
105,53.0,44364.0,14093.75,56375.0,1,170,62.5,250
106,210.0,77730.0,30936.5,123746.0,4,173,78.25,313
107,137.0,38670.0,10954.25,43817.0,3,169,53.25,213
108,747.0,37728.0,10591.5,42366.0,11,173,56.75,227
109,114.0,49140.0,16015.25,64061.0,2,174,62.25,249
110,69.0,138.0,107.25,429.0,1,2,1.75,7
111,102.0,64434.0,16326.75,65307.0,2,189,51.75,207
112,38472.0,41772.0,40405.5,161622.0,173,174,173.75,695
113,59.0,39570.0,10848.25,43393.0,1,172,51.75,207
114,36.0,73794.0,27457.25,109829.0,0,171,72.0,288
115,63.0,44700.0,12311.25,49245.0,1,175,52.75,211
116,104.0,39576.0,10115.75,40463.0,2,173,47.25,189
117,92.0,39558.0,9968.5,39874.0,2,173,44.75,179
118,90.0,35772.0,9032.5,36130.0,2,174,45.5,182
119,65.0,34194.0,8760.25,35041.0,1,170,45.75,183
120,57.0,141.0,95.25,381.0,1,3,1.75,7
121,63.0,42654.0,11977.25,47909.0,1,176,54.25,217
122,69.0,36648.0,9384.0,37536.0,1,176,47.5,190
123,114.0,41448.0,10548.25,42193.0,2,172,46.5,186
124,87.0,153.0,117.75,471.0,1,3,2.25,9
125,36.0,41334.0,10385.75,41543.0,0,172,43.75,175
126,47.0,36486.0,9206.0,36824.0,1,172,44.5,178
127,251.0,41502.0,11073.5,44294.0,7,173,54.25,217
128,36.0,164.0,92.0,368.0,0,4,1.5,6
129,47.0,333.0,155.0,620.0,1,7,3.0,12
130,261.0,45096.0,15002.0,60008.0,5,171,63.75,255
131,90.0,39312.0,9963.75,39855.0,2,172,45.5,182
132,35994.0,39078.0,37777.5,151110.0,174,176,174.75,699
133,93.0,37956.0,9792.5,39170.0,1,172,48.0,192
134,36.0,6663.0,1722.5,6890.0,0,76,19.75,79
135,36.0,38718.0,9784.25,39137.0,0,173,45.0,180
136,318.0,57804.0,14831.0,59324.0,6,184,53.0,212
137,57.0,37122.0,9424.25,37697.0,1,171,45.25,181
138,81.0,831.0,320.75,1283.0,1,13,5.25,21
139,47.0,40032.0,10115.0,40460.0,1,171,44.25,177
140,107.0,38076.0,9615.5,38462.0,2,172,45.0,180
141,36.0,34218.0,8760.5,35042.0,0,171,46.25,185
142,36.0,39108.0,9818.0,39272.0,0,173,43.75,175
143,84.0,37284.0,9470.75,37883.0,2,170,45.25,181
144,36.0,38148.0,9722.25,38889.0,0,171,45.5,182
145,102.0,37572.0,9860.25,39441.0,2,175,51.5,206
146,92.0,41448.0,12525.25,50101.0,3,172,56.0,224
147,195.0,7644.0,3855.5,15422.0,3,52,28.75,115
148,92.0,240.0,170.0,680.0,2,4,3.0,12
149,312.0,35394.0,9447.75,37791.0,8,171,53.0,212
150,36654.0,40278.0,38794.5,155178.0,173,174,173.25,693
151,57.0,41988.0,10702.75,42811.0,1,173,46.25,185
152,120.0,86364.0,21709.5,86838.0,2,194,51.0,204
153,63.0,222.0,146.0,584.0,1,4,2.5,10
154,441.0,45168.0,15217.5,60870.0,7,168,64.5,258
155,98.0,41526.0,11194.0,44776.0,2,174,51.25,205
156,41700.0,44688.0,43530.0,174120.0,174,175,174.5,698
157,36.0,114.0,68.25,273.0,0,2,0.75,3
158,36.0,37602.0,9809.25,39237.0,0,173,48.5,194
159,37302.0,40494.0,39138.0,156552.0,174,175,174.75,699
160,42.0,132.0,98.25,393.0,0,3,1.75,7
161,36.0,114510.0,46798.25,187193.0,0,174,80.75,323
162,120.0,37866.0,9754.25,39017.0,2,175,49.25,197
163,47.0,36462.0,9356.75,37427.0,1,172,46.25,185
164,36.0,39732.0,10048.5,40194.0,0,174,45.5,182
165,57.0,38586.0,9707.0,38828.0,1,171,43.75,175
166,47.0,54240.0,18094.25,72377.0,1,174,63.5,254
167,90.0,222.0,173.25,693.0,2,4,3.25,13
168,39798.0,42972.0,41592.0,166368.0,173,175,174.0,696
169,384.0,66708.0,25685.0,102740.0,8,172,76.25,305
170,411.0,35706.0,9493.5,37974.0,7,171,51.0,204
171,102.0,51060.0,13014.0,52056.0,2,181,50.75,203
172,33834.0,36582.0,35437.5,141750.0,173,175,173.75,695
173,57.0,40158.0,10189.75,40759.0,1,171,45.5,182
174,36.0,37728.0,9491.75,37967.0,0,171,44.0,176
175,36.0,198.0,118.5,474.0,0,6,2.5,10
176,47.0,52926.0,17761.0,71044.0,1,170,63.0,252
177,108.0,42888.0,11227.25,44909.0,2,173,48.75,195
178,36888.0,40290.0,38880.0,155520.0,174,175,174.25,697
179,171.0,44826.0,13542.0,54168.0,3,173,58.0,232
180,42.0,43824.0,12189.0,48756.0,0,171,52.0,208
181,93.0,43956.0,11199.5,44798.0,1,172,46.0,184
182,36.0,228.0,113.25,453.0,0,4,1.75,7
183,36.0,40410.0,10278.0,41112.0,0,170,45.0,180
184,36.0,36654.0,9204.5,36818.0,0,171,43.25,173
185,36.0,37260.0,9380.75,37523.0,0,170,43.75,175
186,96.0,39618.0,10236.0,40944.0,2,173,51.25,205
187,36.0,36954.0,9436.0,37744.0,0,173,46.0,184
188,36.0,38508.0,9666.5,38666.0,0,175,44.25,177
189,86.0,4776.0,1284.5,5138.0,2,66,18.0,72
190,36.0,39462.0,9966.75,39867.0,0,174,45.25,181
191,102.0,38040.0,9648.75,38595.0,2,169,44.5,178
192,36.0,55164.0,19202.5,76810.0,0,175,66.0,264
193,36.0,62046.0,15615.5,62462.0,0,185,48.25,193
194,248.0,39726.0,11537.0,46148.0,5,174,57.5,230
195,36.0,83712.0,32878.0,131512.0,0,174,77.75,311
196,39588.0,42756.0,41446.5,165786.0,173,175,174.25,697
197,188.0,37110.0,9667.0,38668.0,4,173,51.25,205
198,143.0,40206.0,10246.25,40985.0,2,173,46.5,186
199,108.0,582.0,257.0,1028.0,2,8,4.0,16
200,42.0,3789.0,1843.5,7374.0,0,44,23.5,94
201,36.0,37254.0,9353.0,37412.0,0,170,43.0,172
202,108.0,462.0,290.75,1163.0,2,9,4.75,19
203,41.0,768.0,249.5,998.0,1,14,4.5,18
204,42.0,40680.0,10285.5,41142.0,0,171,44.25,177
205,36.0,41214.0,11770.5,47082.0,0,175,53.75,215
206,36.0,77574.0,19449.75,77799.0,0,187,47.5,190
207,36.0,42576.0,11973.75,47895.0,0,168,51.0,204
208,81.0,41880.0,11414.0,45656.0,1,169,50.75,203
209,36.0,38052.0,9560.75,38243.0,0,171,43.5,174
210,147.0,31284.0,8172.75,32691.0,3,173,48.0,192
211,36.0,40152.0,10074.75,40299.0,0,173,43.5,174
212,36.0,41760.0,10493.5,41974.0,0,173,44.25,177
213,123.0,32712.0,8379.0,33516.0,3,170,46.75,187
214,47.0,36426.0,9219.5,36878.0,1,173,45.25,181
215,63.0,40986.0,13819.5,55278.0,1,173,61.25,245
216,80.0,39252.0,11335.75,45343.0,2,171,54.5,218
217,47.0,566.0,202.0,808.0,1,12,4.0,16
218,36.0,38982.0,9806.0,39224.0,0,174,44.5,178
219,36.0,40854.0,12066.0,48264.0,0,173,54.75,219
220,75.0,7689.0,2001.25,8005.0,1,92,24.5,98
221,186.0,37728.0,11505.75,46023.0,4,172,60.75,243
222,36.0,42438.0,10667.25,42669.0,0,173,44.0,176
223,40878.0,43680.0,42544.5,170178.0,173,173,173.0,692
224,591.0,41160.0,11389.5,45558.0,10,173,56.0,224
225,69.0,39918.0,10110.0,40440.0,1,172,45.25,181
226,108.0,37872.0,9588.0,38352.0,2,170,44.5,178
227,276.0,47322.0,15067.5,60270.0,6,174,62.75,251
228,162.0,113172.0,29007.0,116028.0,2,202,58.75,235
229,36.0,40968.0,10752.5,43010.0,0,173,48.5,194
230,36.0,40938.0,10439.25,41757.0,0,171,45.5,182
231,165.0,40860.0,11706.0,46824.0,3,172,54.75,219
232,90.0,36918.0,9369.0,37476.0,2,173,45.75,183
233,42.0,2211.0,593.75,2375.0,0,30,8.0,32
234,38868.0,42312.0,40857.0,163428.0,174,175,174.25,697
235,108.0,109746.0,50052.0,200208.0,2,199,100.0,400
236,53.0,39924.0,10572.5,42290.0,1,173,49.5,198
237,36.0,42114.0,10744.25,42977.0,0,169,45.0,180
238,86.0,41202.0,10525.25,42101.0,1,172,46.5,186
239,114.0,38592.0,9918.0,39672.0,2,172,48.0,192
240,119.0,4038.0,1399.25,5597.0,3,52,20.0,80
241,69.0,41748.0,13528.25,54113.0,1,173,62.5,250
242,123.0,40116.0,10175.0,40700.0,3,172,46.0,184
243,36.0,43002.0,12472.5,49890.0,0,170,53.75,215
244,36.0,381.0,213.5,854.0,0,8,3.75,15
245,36.0,37578.0,9801.75,39207.0,0,170,47.5,190
246,147.0,39564.0,10129.5,40518.0,3,173,47.5,190
247,99.0,40560.0,13253.0,53012.0,1,171,61.25,245
248,57.0,92.0,80.0,320.0,1,2,1.5,6
249,36.0,34404.0,9303.0,37212.0,0,171,49.75,199
250,59.0,44034.0,14153.5,56614.0,1,170,58.25,233
251,116.0,55050.0,13876.75,55507.0,2,182,47.75,191
252,1872.0,33936.0,11362.5,45450.0,30,174,76.0,304
253,102.0,36564.0,9390.75,37563.0,2,171,47.0,188
254,75.0,37704.0,9557.75,38231.0,1,170,44.75,179
255,165.0,38790.0,10871.25,43485.0,3,172,52.5,210
256,53.0,42174.0,12597.25,50389.0,1,170,54.75,219
257,324.0,37602.0,9866.25,39465.0,6,172,50.75,203
258,141.0,39006.0,9947.0,39788.0,3,173,47.5,190
259,36.0,38574.0,10033.5,40134.0,0,172,47.75,191
260,138.0,37392.0,9519.75,38079.0,2,171,45.5,182
261,63.0,91788.0,23022.25,92089.0,1,194,50.0,200
262,42.0,384.0,192.75,771.0,0,6,3.25,13
263,41790.0,44778.0,43419.0,173676.0,173,174,173.5,694
264,57.0,38640.0,9718.25,38873.0,1,170,43.75,175
265,108.0,38214.0,10861.5,43446.0,2,174,54.0,216
266,36.0,213.0,103.5,414.0,0,3,1.5,6
267,42.0,39834.0,10202.25,40809.0,0,171,46.75,187
268,36.0,87984.0,22139.0,88556.0,0,190,50.5,202
269,93.0,36582.0,9353.75,37415.0,1,172,46.5,186
270,87.0,231.0,149.0,596.0,1,5,3.0,12
271,207.0,73746.0,18619.25,74477.0,3,186,49.75,199
272,341.0,38028.0,9857.75,39431.0,7,172,49.25,197
273,36.0,38118.0,9654.5,38618.0,0,173,45.0,180
274,37362.0,40680.0,39238.5,156954.0,174,175,174.25,697
275,36.0,44892.0,12809.25,51237.0,0,174,54.5,218
276,81.0,36438.0,9834.5,39338.0,1,171,50.5,202
277,114.0,61938.0,22510.25,90041.0,2,173,71.0,284
278,75.0,39996.0,10120.5,40482.0,1,170,44.0,176
279,153.0,1368.0,558.75,2235.0,3,19,9.0,36
280,102.0,40440.0,10195.5,40782.0,2,174,45.5,182
281,36.0,35244.0,8907.75,35631.0,0,175,45.0,180
282,36.0,46236.0,13535.75,54143.0,0,172,54.5,218
283,125.0,36174.0,9171.25,36685.0,3,173,46.0,184
284,87.0,41532.0,11820.75,47283.0,1,174,54.25,217
285,75.0,40470.0,10442.75,41771.0,1,173,48.25,193
286,206.0,1572.0,683.75,2735.0,6,24,11.75,47
287,41.0,40212.0,10114.75,40459.0,1,172,44.25,177
288,74.0,36948.0,9373.25,37493.0,2,171,45.0,180
289,42156.0,45438.0,43977.0,175908.0,173,174,173.5,694
290,36.0,43314.0,12519.0,50076.0,0,172,54.5,218
291,36.0,36150.0,9085.0,36340.0,0,170,43.5,174
292,165.0,40278.0,10428.0,41712.0,3,175,49.5,198
293,69.0,39360.0,10696.5,42786.0,1,172,51.75,207
294,63.0,47046.0,14707.5,58830.0,1,173,59.75,239
295,47.0,942.0,283.5,1134.0,1,16,5.0,20
296,149.0,37818.0,9625.75,38503.0,3,172,46.25,185
297,57.0,35172.0,9235.25,36941.0,1,174,49.0,196
298,86.0,546.0,349.25,1397.0,2,8,6.0,24
299,42.0,39354.0,10073.0,40292.0,0,172,46.0,184
300,35586.0,38958.0,37596.0,150384.0,173,174,173.5,694
301,75.0,7737.0,2078.0,8312.0,1,72,20.75,83
302,37692.0,40896.0,39489.0,157956.0,173,173,173.0,692
303,119.0,41664.0,10631.0,42524.0,3,170,46.5,186
304,36.0,114.0,76.25,305.0,0,2,1.25,5
305,96.0,36978.0,9425.0,37700.0,2,171,46.25,185
306,36.0,48870.0,14771.0,59084.0,0,174,56.75,227
307,42.0,273.0,128.25,513.0,0,5,2.25,9
308,108.0,42318.0,11979.75,47919.0,2,174,53.5,214
309,113.0,522.0,254.0,1016.0,3,10,5.0,20
310,80.0,37938.0,9609.25,38437.0,2,173,46.0,184
311,81.0,38526.0,10513.5,42054.0,1,171,50.75,203
312,126.0,47328.0,15256.5,61026.0,2,173,62.0,248
313,87.0,38196.0,9636.5,38546.0,1,174,45.5,182
314,39216.0,42300.0,40965.0,163860.0,173,174,173.75,695
315,108.0,28050.0,7110.75,28443.0,2,172,44.75,179
316,42.0,61602.0,22740.25,90961.0,0,170,66.75,267
317,68.0,35082.0,9553.75,38215.0,2,176,52.5,210
318,930.0,37560.0,11172.0,44688.0,14,171,62.25,249
319,68.0,37488.0,9474.25,37897.0,2,172,45.75,183
320,167.0,40392.0,13181.5,52726.0,3,171,59.5,238
321,176.0,40746.0,11941.25,47765.0,4,173,55.75,223
322,302.0,41244.0,11060.75,44243.0,6,175,53.75,215
323,42.0,47646.0,15171.5,60686.0,0,171,58.75,235
324,41.0,36840.0,10916.5,43666.0,1,173,55.5,222
325,114.0,40500.0,11223.75,44895.0,2,172,53.5,214
326,36.0,531.0,302.75,1211.0,0,8,4.75,19
327,210.0,38052.0,9809.0,39236.0,4,171,48.25,193
328,126.0,44688.0,14059.25,56237.0,2,172,60.75,243
329,114.0,37038.0,9392.5,37570.0,2,171,45.25,181
330,57.0,36576.0,9203.75,36815.0,1,172,44.25,177
331,125.0,39402.0,10052.5,40210.0,2,174,47.25,189
332,86.0,41730.0,11117.0,44468.0,2,174,51.75,207
333,36.0,40218.0,10176.5,40706.0,0,173,45.5,182
334,36.0,40026.0,10184.25,40737.0,0,171,45.5,182
335,36.0,38826.0,9821.0,39284.0,0,170,44.5,178
336,36.0,36900.0,10623.0,42492.0,0,173,53.25,213
337,176.0,2694.0,921.25,3685.0,4,39,15.0,60
338,324.0,43734.0,13457.25,53829.0,6,170,58.25,233
339,36.0,36828.0,9297.0,37188.0,0,172,44.5,178
340,75.0,44502.0,11259.0,45036.0,1,172,45.0,180
341,354.0,36348.0,9403.5,37614.0,6,172,49.5,198
342,36.0,39060.0,11727.75,46911.0,0,172,56.25,225
343,53.0,48756.0,14882.5,59530.0,1,172,57.25,229
344,36.0,56502.0,18539.5,74158.0,0,172,61.75,247
345,81.0,38670.0,10431.75,41727.0,1,174,51.0,204
346,459.0,40236.0,10666.5,42666.0,9,172,52.75,211
347,36.0,43434.0,11006.75,44027.0,0,172,45.0,180
348,119.0,35796.0,9185.0,36740.0,3,173,48.0,192
349,36.0,42792.0,10890.0,43560.0,0,174,47.0,188
350,39318.0,42444.0,41083.5,164334.0,172,174,173.0,692
351,165.0,38958.0,10501.5,42006.0,3,173,53.0,212
352,183.0,61614.0,16290.5,65162.0,3,184,58.0,232
353,108.0,38166.0,9785.0,39140.0,2,169,47.0,188
354,59.0,41022.0,10946.0,43784.0,1,173,49.75,199
355,86.0,42906.0,12101.75,48407.0,2,174,54.25,217
356,87.0,37248.0,9450.0,37800.0,1,173,45.25,181
357,93.0,1125.0,407.25,1629.0,1,15,5.75,23
358,63.0,4356.0,1149.0,4596.0,1,58,15.5,62
359,36.0,41532.0,10493.25,41973.0,0,172,44.75,179
360,126.0,23136.0,6081.0,24324.0,2,172,47.0,188
361,84.0,44736.0,13433.25,53733.0,2,170,56.5,226
362,57.0,50694.0,16730.75,66923.0,1,172,62.25,249
363,93.0,1116.0,577.25,2309.0,1,20,10.25,41
364,36.0,41172.0,10934.25,43737.0,0,171,48.75,195
365,120.0,37626.0,10977.75,43911.0,2,173,56.25,225
366,114.0,67836.0,17295.0,69180.0,2,186,52.75,211
367,36.0,43452.0,13522.75,54091.0,0,171,59.25,237
368,35850.0,38994.0,37714.5,150858.0,172,174,173.0,692
369,291.0,585.0,468.5,1874.0,7,9,8.5,34
370,75.0,39810.0,11513.75,46055.0,1,172,54.25,217
371,170.0,35778.0,9359.0,37436.0,4,170,49.75,199
372,38502.0,41580.0,40251.0,161004.0,173,174,173.5,694
373,170.0,83688.0,21123.0,84492.0,4,192,52.0,208
374,53.0,201.0,107.75,431.0,1,3,1.75,7
375,81.0,72264.0,18234.25,72937.0,1,188,50.25,201
376,137.0,46398.0,15793.5,63174.0,3,173,64.0,256
377,363.0,1392.0,749.25,2997.0,7,21,13.0,52
378,75.0,40326.0,10848.0,43392.0,1,172,50.5,202
379,168.0,36492.0,9780.75,39123.0,4,171,52.0,208
380,35820.0,38892.0,37644.0,150576.0,172,172,172.0,688
381,131.0,42606.0,11201.0,44804.0,3,171,49.25,197
382,228.0,38628.0,10057.5,40230.0,4,171,48.5,194
383,84.0,40542.0,10220.25,40881.0,2,171,44.5,178
384,174.0,39660.0,11164.5,44658.0,4,169,54.75,219
385,90.0,42174.0,11794.5,47178.0,2,175,53.75,215
386,108.0,38484.0,11322.75,45291.0,2,173,55.25,221
387,36.0,39132.0,9836.0,39344.0,0,173,44.25,177
388,42.0,72552.0,18451.5,73806.0,0,191,52.5,210
389,36.0,40794.0,11776.5,47106.0,0,172,55.25,221
390,153.0,45828.0,14457.75,57831.0,3,172,59.25,237
391,36.0,49698.0,17241.5,68966.0,0,170,64.0,256
392,75.0,39042.0,9838.25,39353.0,1,173,44.5,178
393,302.0,70998.0,18016.0,72064.0,6,188,52.5,210
394,42.0,80208.0,31036.25,124145.0,0,172,72.0,288
395,42.0,97806.0,24620.25,98481.0,0,195,51.75,207
396,81.0,53760.0,13936.5,55746.0,1,181,53.25,213
397,36.0,65592.0,16772.25,67089.0,0,188,51.25,205
398,198.0,443.0,271.25,1085.0,4,9,5.75,23
399,36.0,41082.0,10384.25,41537.0,0,173,45.25,181
400,210.0,45102.0,13267.25,53069.0,4,172,58.5,234
401,36.0,36996.0,10747.5,42990.0,0,168,52.5,210
402,74.0,80412.0,20196.25,80785.0,2,191,50.0,200
403,38670.0,42036.0,40689.0,162756.0,173,175,174.0,696
404,36.0,37734.0,9495.75,37983.0,0,173,44.0,176
405,36.0,33798.0,9229.5,36918.0,0,172,51.0,204
406,147.0,36324.0,9324.0,37296.0,3,174,47.5,190
407,233.0,34212.0,8863.0,35452.0,5,168,47.75,191
408,42.0,95190.0,23969.25,95877.0,0,200,52.75,211
409,164.0,37794.0,9664.75,38659.0,4,174,48.75,195
410,137.0,33498.0,9686.0,38744.0,3,172,56.0,224
411,59.0,12174.0,3146.75,12587.0,1,118,31.25,125
412,36.0,38766.0,9755.75,39023.0,0,172,44.0,176
413,38808.0,41964.0,40693.5,162774.0,173,174,173.25,693
414,33948.0,37326.0,35914.5,143658.0,173,174,173.5,694
415,42.0,58296.0,21092.25,84369.0,0,169,65.75,263
416,167.0,10623.0,3183.5,12734.0,3,92,30.75,123
417,144.0,60168.0,15275.25,61101.0,2,182,49.5,198
418,57.0,42696.0,10762.25,43049.0,1,172,44.25,177
419,143.0,44532.0,11410.75,45643.0,3,173,48.5,194
420,36.0,41178.0,10844.25,43377.0,0,171,48.25,193
421,126.0,71910.0,18320.25,73281.0,2,187,53.5,214
422,63.0,37380.0,9470.75,37883.0,1,173,45.5,182
423,96.0,36384.0,9929.75,39719.0,2,174,52.0,208
424,96.0,39288.0,9928.75,39715.0,2,175,46.0,184
425,35010.0,38442.0,37018.5,148074.0,173,174,173.25,693
426,63.0,21774.0,5789.25,23157.0,1,172,49.75,199
427,171.0,40368.0,10815.0,43260.0,3,173,52.25,209
428,41298.0,44904.0,43314.0,173256.0,172,173,172.75,691
429,108.0,2160.0,743.25,2973.0,2,38,13.25,53
430,36.0,38442.0,9648.75,38595.0,0,172,43.25,173
431,36.0,42822.0,11049.75,44199.0,0,172,47.0,188
432,74.0,36144.0,9121.25,36485.0,2,172,44.75,179
433,36.0,42420.0,10818.75,43275.0,0,174,46.75,187
434,80.0,318.0,152.75,611.0,1,6,2.75,11
435,42.0,588.0,245.25,981.0,0,8,3.75,15
436,108.0,77646.0,19617.0,78468.0,2,186,49.75,199
437,159.0,35946.0,9225.75,36903.0,3,171,46.75,187
438,348.0,39654.0,10422.0,41688.0,6,172,51.0,204
439,213.0,42648.0,12550.5,50202.0,5,171,58.5,234
440,36084.0,39096.0,37864.5,151458.0,174,175,174.25,697
441,36.0,35712.0,9081.5,36326.0,0,173,45.25,181
442,74.0,32172.0,8153.5,32614.0,2,172,45.5,182
443,95.0,34230.0,8753.5,35014.0,3,171,46.5,186
444,110.0,37446.0,9550.25,38201.0,2,173,46.0,184
445,80.0,134322.0,56895.25,227581.0,2,185,92.0,368
446,36.0,37872.0,11195.0,44780.0,0,173,56.75,227
447,170.0,33450.0,8807.75,35231.0,4,174,49.25,197
448,300.0,39534.0,10451.25,41805.0,6,171,52.0,208
449,36.0,33732.0,8834.25,35337.0,0,171,47.25,189
450,426.0,42936.0,13400.25,53601.0,8,173,62.0,248
451,53.0,40776.0,10295.75,41183.0,1,173,45.0,180
452,36.0,43488.0,11000.25,44001.0,0,173,45.5,182
