,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
2145,0,1,1000,1,174,29,5.300000000000121,59.0000000000012,44738.0,1,1.8,,175
2146,1,1,1000,1,193,1,16.699999999999502,172.99999999999503,141500.0,0,1.0,,194
34,2,1,10,0,0,0,0.0,0.0,36.0,0,-1.0,,0
428,3,1,141,1,22,7,0.0,5.999999999999968,1548.0,0,-1.0,,23
2227,0,2,21,1,2,1,0.0,5.000000000000001,125.0,0,-1.0,,3
2264,1,2,33,0,4,0,0.0,0.0,222.0,0,-1.0,,4
2265,2,2,33,0,4,0,0.0,0.0,186.0,0,-1.0,,4
2272,3,2,39,0,5,0,0.0,0.0,225.0,3,-1.1,,5
4636,0,3,1000,0,171,70,3.399999999999961,33.99999999999961,30558.0,0,1.0,,171
3348,1,3,356,0,58,6,0.0,0.0,5994.0,0,-1.0,,58
4637,2,3,1000,2,181,60,9.400000000000253,106.00000000000252,89910.0,1,1.8,,183
2308,3,3,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
4766,0,4,33,1,4,3,0.0,5.000000000000001,257.0,0,-0.1999999999999999,,5
4785,1,4,39,1,5,1,0.0,5.000000000000004,206.0,0,-0.1999999999999999,,6
5861,2,4,1000,8,181,0,9.400000000000208,142.00000000000207,79620.0,0,1.0,,189
5013,3,4,152,1,24,1,0.0,5.999999999999993,1866.0,0,-1.0,,25
8874,0,5,1000,1,171,48,3.400000000000167,40.00000000000167,52410.0,0,1.0,,172
8875,1,5,1000,0,194,31,17.20000000000005,172.00000000000048,72024.0,0,1.0,,194
8876,2,5,1000,0,172,39,4.00000000000027,40.0000000000027,88410.0,1,0.9,,172
5921,3,5,15,0,1,1,0.0,0.0,87.0,3,-1.1,,1
10982,0,6,1000,1,171,54,3.4000000000000936,40.00000000000093,51036.0,0,1.8,,172
9026,1,6,38,0,5,1,0.0,0.0,357.0,0,-1.0,,5
10983,2,6,1000,3,182,52,10.000000000000147,118.00000000000146,78498.0,1,1.8,,185
9121,3,6,69,0,10,0,0.0,0.0,414.0,0,-1.0,,10
14050,0,7,1000,1,171,67,3.40000000000016,40.00000000000159,51210.0,4,0.9,,172
14051,1,7,1000,1,195,57,17.799999999999976,183.99999999999977,82740.0,0,1.0,,196
14052,2,7,1000,1,179,52,8.200000000000246,88.00000000000246,83646.0,0,1.8,,180
11259,3,7,69,1,10,2,0.0,5.000000000000012,419.0,0,-0.1999999999999999,,11
14109,0,8,15,1,1,0,0.0,5.000000000000001,128.0,0,-1.0,,2
14165,1,8,39,1,5,0,0.0,5.000000000000005,212.0,0,-0.1999999999999999,,6
15127,2,8,1000,5,177,0,7.00000000000022,100.0000000000022,74466.0,0,1.0,,182
14130,3,8,21,0,2,0,0.0,0.0,126.0,4,-1.1,,2
17587,0,9,1000,1,174,34,5.200000000000108,58.00000000000107,42498.0,1,1.8,,175
17588,1,9,1000,2,194,0,17.19999999999968,183.9999999999968,131088.0,0,1.8,,196
16468,2,9,440,0,72,7,0.0,0.0,11808.0,3,-1.1,,72
15211,3,9,21,0,2,1,0.0,0.0,156.0,0,-1.0,,2
20060,0,10,1000,0,170,54,2.799999999999989,27.99999999999989,31482.0,0,1.0,,170
18964,1,10,452,0,74,6,0.0,0.0,10392.0,0,-1.0,,74
20061,2,10,1000,2,183,58,10.600000000000218,118.00000000000216,84558.0,0,1.0,,185
17672,3,10,21,0,2,0,0.0,0.0,120.0,0,-1.0,,2
22209,0,11,1000,0,171,60,3.4000000000000563,34.00000000000056,40212.0,1,0.9,,171
20335,1,11,69,0,10,4,0.0,0.0,462.0,2,-1.1,,10
22210,2,11,1000,2,182,72,10.00000000000028,112.00000000000276,100818.0,1,1.8,,184
20370,3,11,80,1,12,2,0.0,5.999999999999993,780.0,0,-1.0,,13
25166,0,12,981,0,162,52,0.0,0.0,51330.0,4,-1.1,,162
25205,1,12,1000,0,195,68,17.80000000000006,178.0000000000006,97230.0,3,2.3,,195
25206,2,12,1000,0,178,60,7.600000000000252,76.00000000000252,83376.0,0,1.0,,178
22270,3,12,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
27301,0,13,1000,4,189,40,14.200000000000225,166.00000000000222,88470.0,0,1.8,,193
27302,1,13,1000,1,181,11,9.400000000000173,100.00000000000172,61404.0,0,1.0,,182
25265,2,13,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.1999999999999999,,2
25464,3,13,81,0,12,1,0.0,0.0,540.0,4,-1.1,,12
29352,0,14,675,0,111,34,0.0,0.0,25899.0,4,-1.1,,111
30003,1,14,1000,3,180,30,8.800000000000193,106.00000000000192,66984.0,2,0.9,,183
30004,2,14,1000,0,188,23,13.600000000000232,136.0000000000023,81738.0,1,1.8,,188
27410,3,14,27,0,3,0,0.0,0.0,171.0,0,-1.0,,3
30061,0,15,15,1,1,0,0.0,5.000000000000001,74.0,0,-1.0,,2
30093,1,15,27,0,3,0,0.0,0.0,171.0,0,-1.0,,3
30081,2,15,21,0,2,0,0.0,0.0,96.0,1,-1.1,,2
30100,3,15,33,1,4,0,0.0,5.000000000000003,167.0,0,-1.0,,5
30133,0,16,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,,1
30419,1,16,104,0,16,2,0.0,0.0,1878.0,1,-1.1,,16
31317,2,16,1000,6,176,0,6.400000000000202,100.00000000000202,64596.0,0,1.0,,182
30421,3,16,104,1,16,0,0.0,5.999999999999998,972.0,0,-1.0,,17
33921,0,17,1000,1,172,34,4.000000000000036,46.00000000000035,35538.0,0,1.0,,173
33922,1,17,1000,2,194,5,17.19999999999975,183.9999999999975,117288.0,4,0.9,,196
33066,2,17,572,0,94,8,0.0,0.0,19422.0,3,-1.1,,94
31449,3,17,33,0,4,2,0.0,0.0,234.0,3,-1.1,,4
36041,0,18,1000,0,171,54,3.400000000000138,34.00000000000138,53808.0,3,0.9,,171
34191,1,18,75,0,11,1,0.0,0.0,471.0,0,-1.0,,11
36042,2,18,1000,3,181,59,9.400000000000192,112.0000000000019,84960.0,0,1.0,,184
34102,3,18,45,0,6,2,0.0,0.0,324.0,0,-1.0,,6
38113,0,19,1000,1,171,58,3.4000000000001265,40.00000000000126,48114.0,0,1.8,,172
36172,1,19,33,1,4,1,0.0,5.0,251.0,0,-0.1999999999999999,,5
38114,2,19,1000,4,182,56,10.000000000000218,124.0000000000022,86904.0,0,1.0,,186
36192,3,19,39,0,5,0,0.0,0.0,189.0,0,-1.0,,5
41205,0,20,1000,1,170,76,2.80000000000018,34.0000000000018,51816.0,0,1.8,,171
41206,1,20,1000,1,194,59,17.20000000000015,178.00000000000148,79182.0,0,1.0,,195
41207,2,20,1000,1,180,42,8.80000000000025,94.00000000000249,82350.0,0,1.8,,181
38486,3,20,93,1,14,0,0.0,5.000000000000013,503.0,0,-0.1999999999999999,,15
42354,0,21,1000,0,199,0,20.19999999999981,201.99999999999807,136806.0,3,0.9,,199
41392,1,21,51,0,7,0,0.0,0.0,309.0,0,-1.0,,7
41338,2,21,33,0,4,1,0.0,0.0,168.0,0,-1.0,,4
41417,3,21,63,0,9,1,0.0,0.0,351.0,0,-1.0,,9
44407,0,22,1000,0,198,20,19.60000000000013,196.00000000000125,91812.0,0,1.0,,198
44408,1,22,1000,0,180,4,8.800000000000185,88.00000000000185,60138.0,0,1.0,,180
42437,2,22,21,1,2,1,0.0,5.000000000000003,125.0,0,-0.1999999999999999,,3
42474,3,22,33,0,4,1,0.0,0.0,234.0,0,-1.0,,4
47415,0,23,1000,1,180,52,8.800000000000164,94.00000000000163,51690.0,1,1.8,,181
47416,1,23,1000,0,184,39,11.20000000000017,112.00000000000168,63024.0,0,1.0,,184
47417,2,23,1000,1,186,35,12.400000000000244,130.00000000000242,88788.0,0,1.8,,187
44444,3,23,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
47474,0,24,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
48480,1,24,1000,7,167,0,0.9999999999999788,51.99999999999979,39816.0,0,1.0,,174
47476,2,24,15,0,1,0,0.0,0.0,69.0,0,-1.0,,1
47513,3,24,33,1,4,0,0.0,5.000000000000005,227.0,0,-0.1999999999999999,,5
50515,0,25,1000,1,200,22,20.799999999999983,213.99999999999983,99390.0,0,1.0,,201
50516,1,25,1000,0,174,5,5.200000000000175,52.00000000000175,57018.0,0,1.0,,174
48539,2,25,15,0,1,1,0.0,0.0,99.0,0,-1.0,,1
48558,3,25,21,0,2,0,0.0,0.0,84.0,0,-1.0,,2
53048,0,26,1000,0,171,62,3.399999999999994,33.999999999999936,33774.0,0,1.0,,171
52048,1,26,500,0,82,6,0.0,0.0,8538.0,0,-1.0,,82
53049,2,26,1000,4,182,60,10.000000000000249,124.00000000000249,95994.0,0,1.8,,186
50648,3,26,33,1,4,0,0.0,5.000000000000002,191.0,0,-0.1999999999999999,,5
55090,0,27,1000,0,173,48,4.600000000000126,46.00000000000126,57168.0,0,1.0,,173
53107,1,27,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,,2
55091,2,27,1000,1,179,57,8.200000000000184,88.00000000000183,82980.0,0,1.0,,180
53145,3,27,27,0,3,1,0.0,0.0,147.0,0,-1.0,,3
57150,0,28,1000,1,169,57,2.200000000000103,28.00000000000103,48666.0,0,1.0,,170
55252,1,28,51,0,7,0,0.0,0.0,321.0,0,-1.0,,7
57151,2,28,1000,2,184,58,11.200000000000225,124.00000000000222,85140.0,0,1.0,,186
55127,3,28,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
60242,0,29,1000,1,171,49,3.400000000000135,40.00000000000135,50010.0,4,0.9,,172
60243,1,29,1000,2,181,34,9.400000000000103,106.00000000000102,59274.0,0,1.8,,183
60244,2,29,1000,0,182,30,10.000000000000236,100.00000000000236,79488.0,0,1.0,,182
57523,3,29,93,1,14,0,0.0,5.000000000000014,521.0,0,-1.0,,15
63269,0,30,1000,0,167,56,1.000000000000167,10.00000000000167,49224.0,3,0.9,,167
63270,1,30,1000,0,176,47,6.400000000000176,64.00000000000176,68064.0,0,1.0,,176
63271,2,30,1000,0,186,25,12.40000000000025,124.0000000000025,83856.0,0,1.0,,186
60352,3,30,27,0,3,1,0.0,0.0,195.0,0,-1.0,,3
65318,0,31,1000,0,170,56,2.800000000000141,28.00000000000141,46902.0,4,0.9,,170
63305,1,31,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
65319,2,31,1000,1,183,65,10.600000000000252,112.00000000000252,89160.0,0,1.0,,184
63397,3,31,39,0,5,1,0.0,0.0,267.0,0,-1.0,,5
65424,0,32,27,1,3,0,0.0,5.000000000000003,212.0,0,-1.0,,4
65762,1,32,332,4,54,0,0.0,23.999999999999968,9912.0,2,-1.1,,58
65444,2,32,33,0,4,0,0.0,0.0,180.0,1,-1.1,,4
65481,3,32,51,0,7,0,0.0,0.0,291.0,0,-1.0,,7
67827,0,33,1000,0,170,44,2.800000000000164,28.00000000000164,50622.0,3,0.3,,170
65929,1,33,51,1,7,0,0.0,5.000000000000004,260.0,0,-0.1999999999999999,,8
67828,2,33,1000,3,183,50,10.600000000000213,124.00000000000212,76158.0,1,1.8,,186
65822,3,33,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,,2
70829,0,34,1000,1,174,47,5.200000000000107,58.00000000000106,45510.0,4,0.9,,175
70830,1,34,1000,1,196,35,18.399999999999903,189.99999999999903,87204.0,0,1.0,,197
70792,2,34,981,0,162,38,0.0,0.0,71094.0,1,-1.1,,162
67912,3,34,21,0,2,1,0.0,0.0,96.0,0,-1.0,,2
70863,0,35,9,1,0,1,0.0,5.000000000000001,47.0,0,-0.1999999999999999,,1
71211,1,35,182,0,29,1,0.0,0.0,2781.0,1,-1.1,,29
72030,2,35,1000,8,182,0,10.000000000000218,148.00000000000216,91368.0,0,1.0,,190
70866,3,35,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
74136,0,36,1000,0,170,60,2.8000000000000758,28.000000000000757,44484.0,0,1.0,,170
72136,1,36,27,0,3,1,0.0,0.0,189.0,0,-1.0,,3
74137,2,36,1000,4,183,63,10.600000000000245,130.00000000000242,90642.0,0,1.8,,187
72297,3,36,80,1,12,2,0.0,5.999999999999993,822.0,0,-1.0,,13
74238,0,37,26,1,3,2,0.0,5.999999999999997,207.0,0,-0.1999999999999999,,4
75462,1,37,1000,1,175,0,5.7999999999999785,63.99999999999978,42060.0,0,1.8,,176
74243,2,37,27,1,3,1,0.0,5.000000000000002,152.0,0,-0.1999999999999999,,4
74734,3,37,272,1,44,1,0.0,5.9999999999999085,4050.0,0,-1.0,,45
77539,0,38,1000,0,171,54,3.4000000000002304,34.0000000000023,68106.0,0,1.0,,171
75641,1,38,51,1,7,0,0.0,5.000000000000004,368.0,0,-0.1999999999999999,,8
77540,2,38,1000,2,180,51,8.800000000000187,100.00000000000186,78846.0,0,1.8,,182
75570,3,38,27,1,3,0,0.0,5.000000000000005,158.0,0,-0.1999999999999999,,4
77669,0,39,33,0,4,0,0.0,0.0,204.0,0,-1.0,,4
77760,1,39,63,1,9,0,0.0,5.000000000000005,482.0,0,-1.0,,10
78771,2,39,1000,5,176,1,6.400000000000144,94.00000000000144,48186.0,1,1.8,,181
77906,3,39,135,0,21,0,0.0,0.0,1335.0,4,-1.1,,21
79900,0,40,1000,1,191,0,15.400000000000151,160.0000000000015,120042.0,0,1.0,,192
78853,1,40,21,1,2,1,0.0,5.000000000000003,125.0,0,-0.1999999999999999,,3
78963,2,40,63,1,9,1,0.0,5.000000000000003,446.0,0,-0.1999999999999999,,10
78927,3,40,45,0,6,0,0.0,0.0,234.0,0,-1.0,,6
80023,0,41,33,1,4,0,0.0,5.000000000000005,203.0,0,-0.1999999999999999,,5
80526,1,41,284,0,46,2,0.0,0.0,3162.0,0,-1.0,,46
81243,2,41,1000,9,182,0,10.00000000000023,154.00000000000227,89712.0,0,1.0,,191
80004,3,41,26,1,3,1,0.0,5.999999999999993,255.0,0,-0.1999999999999999,,4
83824,0,42,1000,0,169,47,2.2000000000000632,22.000000000000632,42144.0,0,1.0,,169
82958,1,42,567,0,93,7,0.0,0.0,17409.0,2,-1.1,,93
83825,2,42,1000,0,184,46,11.200000000000264,112.00000000000264,94770.0,0,1.0,,184
81303,3,42,15,0,1,1,0.0,0.0,81.0,2,-1.1,,1
85848,0,43,1000,1,209,18,26.19999999999984,267.99999999999835,120210.0,1,1.8,,210
85849,1,43,1000,1,175,8,5.800000000000198,64.00000000000198,60000.0,1,1.8,,176
83879,2,43,15,1,1,0,0.0,5.000000000000001,86.0,0,-0.1999999999999999,,2
83861,3,43,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
87896,0,44,1000,0,191,30,15.400000000000212,154.0000000000021,91446.0,0,1.0,,191
87897,1,44,1000,0,179,9,8.200000000000184,82.00000000000183,61818.0,4,0.9,,179
