episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
37,69.0,106740.0,66774.75,267099.0,1,197,135.5,542
38,74.0,94692.0,36779.0,147116.0,2,185,91.75,367
39,36.0,95934.0,39270.0,157080.0,0,184,91.75,367
40,186.0,78960.0,54334.5,217338.0,4,192,139.75,559
41,159.0,58434.0,14841.0,59364.0,3,175,48.0,192
42,242.0,66264.0,16879.75,67519.0,6,179,51.5,206
43,71.0,66258.0,17717.0,70868.0,1,185,60.5,242
44,59.0,70044.0,17585.75,70343.0,1,178,45.75,183
45,36.0,86112.0,42542.25,170169.0,0,183,91.5,366
46,113.0,78336.0,38471.0,153884.0,3,180,94.25,377
47,282.0,80580.0,41545.5,166182.0,4,187,134.75,539
48,65.0,65520.0,18534.25,74137.0,1,182,63.5,254
49,63.0,84054.0,36036.0,144144.0,1,182,94.25,377
50,108.0,88974.0,60966.0,243864.0,2,198,141.75,567
51,57.0,86256.0,48704.25,194817.0,1,187,131.75,527
52,36.0,90126.0,38056.5,152226.0,0,186,92.5,370
53,171.0,96654.0,40890.5,163562.0,3,184,92.25,369
54,69.0,90084.0,37930.25,151721.0,1,183,90.75,363
55,41.0,762.0,310.0,1240.0,1,14,6.0,24
56,210.0,80706.0,20457.75,81831.0,4,179,50.0,200
57,102.0,90906.0,36584.0,146336.0,2,184,91.5,366
58,75.0,84102.0,41713.5,166854.0,1,184,92.25,369
59,41.0,94992.0,37981.25,151925.0,1,185,91.75,367
60,80.0,90840.0,37382.75,149531.0,1,183,90.75,363
61,59.0,680.0,296.75,1187.0,1,14,6.75,27
62,87.0,84744.0,54224.25,216897.0,1,186,133.75,535
63,71.0,165.0,129.5,518.0,1,3,2.5,10
64,144.0,64440.0,16239.0,64956.0,2,179,47.25,189
65,137.0,71682.0,18047.0,72188.0,3,181,48.25,193
66,71.0,137.0,106.25,425.0,1,3,2.25,9
67,53.0,87990.0,55756.25,223025.0,1,193,138.5,554
68,135.0,91692.0,38059.5,152238.0,3,183,91.75,367
69,81.0,98154.0,40528.5,162114.0,1,184,91.75,367
70,75.0,555.0,248.75,995.0,1,10,4.5,18
71,71.0,552.0,284.0,1136.0,1,11,5.75,23
72,42.0,88992.0,53739.0,214956.0,0,187,137.5,550
73,47.0,47808.0,21965.75,87863.0,1,176,89.75,359
74,261.0,84246.0,35649.5,142598.0,4,179,92.75,371
75,80.0,154992.0,40008.5,160034.0,2,202,65.25,261
76,77.0,321.0,185.5,742.0,1,9,4.5,18
77,144.0,93978.0,38026.5,152106.0,4,183,92.5,370
78,98.0,90942.0,48698.0,194792.0,2,185,133.25,533
79,57.0,96948.0,61296.75,245187.0,1,192,138.25,553
80,126.0,51888.0,13112.25,52449.0,2,181,48.0,192
81,47.0,1521.0,510.25,2041.0,1,24,8.5,34
82,71.0,75720.0,19043.0,76172.0,1,178,46.5,186
83,131.0,67302.0,17241.5,68966.0,3,182,53.0,212
84,42.0,75858.0,29512.25,118049.0,0,180,88.0,352
85,315.0,90264.0,36357.75,145431.0,7,184,95.0,380
86,47.0,85710.0,41141.0,164564.0,1,184,93.0,372
87,59.0,852.0,418.75,1675.0,1,14,7.75,31
88,90.0,67554.0,18290.0,73160.0,2,178,58.5,234
89,36.0,82632.0,54094.5,216378.0,0,187,137.0,548
90,143.0,143352.0,36076.75,144307.0,3,198,54.75,219
91,42.0,87984.0,32206.25,128825.0,0,181,89.25,357
92,342.0,88482.0,42846.0,171384.0,8,186,96.25,385
93,36.0,88638.0,35577.0,142308.0,0,183,90.25,361
94,53.0,194.0,102.0,408.0,1,4,2.0,8
95,87.0,72384.0,19013.25,76053.0,1,181,59.5,238
96,108.0,89892.0,37196.25,148785.0,2,184,94.25,377
97,170.0,74364.0,43095.5,172382.0,4,183,133.75,535
98,108.0,690.0,298.5,1194.0,2,10,4.5,18
99,36.0,87456.0,36612.75,146451.0,0,180,90.75,363
100,161.0,91854.0,38284.75,153139.0,3,184,92.25,369
101,41.0,78702.0,39066.25,156265.0,1,179,89.75,359
102,338.0,88812.0,36791.75,147167.0,7,184,94.0,376
103,104.0,70650.0,18147.5,72590.0,2,180,51.75,207
104,77.0,845.0,412.25,1649.0,1,19,9.75,39
105,135.0,73596.0,18574.25,74297.0,3,183,49.75,199
106,92.0,13784.0,3590.25,14361.0,2,79,23.0,92
107,63.0,152076.0,38099.0,152396.0,1,203,52.5,210
108,113.0,55038.0,14293.75,57175.0,3,177,53.5,214
109,71.0,60528.0,15361.25,61445.0,1,176,48.75,195
110,96.0,91314.0,38001.0,152004.0,2,182,90.75,363
111,36.0,101958.0,40860.0,163440.0,0,185,96.0,384
112,102.0,87126.0,42526.5,170106.0,2,184,92.0,368
113,75.0,71082.0,17930.5,71722.0,1,180,48.5,194
114,242.0,71688.0,18368.0,73472.0,5,178,52.5,210
115,119.0,150348.0,37760.0,151040.0,3,208,55.5,222
116,59.0,18785.0,4749.0,18996.0,1,102,26.25,105
117,290.0,94638.0,39676.25,158705.0,7,183,93.5,374
118,96.0,71436.0,27387.75,109551.0,2,185,93.25,373
119,96.0,146100.0,36624.75,146499.0,2,205,53.25,213
120,41.0,143646.0,36251.75,145007.0,1,204,56.0,224
121,75.0,497.0,181.0,724.0,1,12,3.75,15
122,74.0,92592.0,37515.5,150062.0,2,186,92.25,369
123,92.0,85008.0,38561.0,154244.0,2,183,92.75,371
124,57.0,101142.0,67965.75,271863.0,1,198,144.75,579
125,158.0,97974.0,46630.0,186520.0,4,187,94.75,379
126,75.0,86256.0,35754.75,143019.0,1,184,92.5,370
127,339.0,116742.0,62445.75,249783.0,7,187,133.5,534
128,90.0,97374.0,38325.0,153300.0,2,182,90.75,363
129,42.0,97176.0,40842.0,163368.0,0,184,91.0,364
130,65.0,59964.0,15360.25,61441.0,1,180,51.25,205
131,162.0,84786.0,36550.5,146202.0,4,184,92.75,371
132,47.0,91380.0,43136.75,172547.0,1,186,95.0,380
133,183.0,96852.0,41169.5,164678.0,3,184,93.25,373
134,219.0,92052.0,59316.75,237267.0,5,192,140.75,563
135,41.0,142956.0,35930.0,143720.0,1,199,52.75,211
136,71.0,2003.0,565.75,2263.0,1,28,8.0,32
137,71.0,567.0,224.75,899.0,1,10,4.0,16
138,219.0,92118.0,44534.75,178139.0,5,183,94.0,376
139,210.0,94116.0,45373.5,181494.0,4,180,91.0,364
140,74.0,87114.0,35701.75,142807.0,2,184,91.5,366
141,219.0,82344.0,40892.75,163571.0,5,188,95.5,382
142,42.0,87642.0,35180.0,140720.0,0,184,90.75,363
143,71.0,512.0,190.5,762.0,1,10,3.5,14
144,123.0,103368.0,62139.75,248559.0,3,189,138.5,554
145,71.0,26076.0,6695.0,26780.0,1,171,46.25,185
146,102.0,41892.0,18945.0,75780.0,2,173,87.75,351
147,147.0,84834.0,35838.5,143354.0,3,180,91.75,367
148,53.0,206.0,110.25,441.0,1,4,2.25,9
149,63.0,90750.0,37988.0,151952.0,1,181,92.75,371
150,129.0,91422.0,38304.75,153219.0,3,183,92.25,369
151,36.0,74796.0,19891.5,79566.0,0,184,57.0,228
152,81.0,136278.0,37941.0,151764.0,1,202,75.75,303
153,36.0,98502.0,38955.0,155820.0,0,184,91.0,364
154,59.0,1344.0,425.25,1701.0,1,17,6.0,24
155,96.0,67104.0,16909.25,67637.0,2,183,48.5,194
156,143.0,22769.0,5911.5,23646.0,3,121,34.5,138
157,189.0,7790.0,2140.75,8563.0,5,52,17.25,69
158,240.0,87606.0,55705.5,222822.0,6,187,137.25,549
159,57.0,89868.0,36888.75,147555.0,1,185,91.25,365
160,137.0,81204.0,38287.25,153149.0,3,185,94.75,379
161,95.0,79842.0,53243.75,212975.0,3,183,136.0,544
162,71.0,3518.0,936.75,3747.0,1,31,8.5,34
163,93.0,91110.0,37976.0,151904.0,1,184,91.25,365
164,318.0,41556.0,18841.5,75366.0,8,173,90.0,360
165,146.0,82962.0,40377.5,161510.0,4,183,133.25,533
166,161.0,88680.0,35215.75,140863.0,5,182,93.0,372
167,300.0,81738.0,50917.5,203670.0,8,192,141.0,564
168,41.0,92460.0,37676.0,150704.0,1,184,91.0,364
169,65.0,78090.0,20458.0,81832.0,1,182,56.0,224
170,68.0,75930.0,30063.5,120254.0,2,182,92.25,369
171,53.0,91908.0,23855.75,95423.0,1,181,54.75,219
172,75.0,152274.0,38346.0,153384.0,1,205,55.75,223
173,171.0,92700.0,40859.25,163437.0,3,184,131.5,526
174,77.0,252.0,162.75,651.0,1,6,3.75,15
175,240.0,72414.0,18312.75,73251.0,4,181,49.5,198
176,75.0,95922.0,60453.75,241815.0,1,192,138.75,555
177,81.0,94044.0,52196.25,208785.0,1,185,132.5,530
178,63.0,93390.0,38449.5,153798.0,1,184,91.25,365
179,81.0,89400.0,35852.25,143409.0,1,181,90.5,362
180,137.0,68886.0,17452.25,69809.0,3,185,51.5,206
181,153.0,81492.0,30310.5,121242.0,3,182,90.25,361
182,269.0,88212.0,37282.0,149128.0,7,183,94.5,378
183,75.0,95286.0,37804.5,151218.0,1,183,90.75,363
184,47.0,94152.0,38387.0,153548.0,1,184,91.5,366
185,41.0,152118.0,39174.5,156698.0,1,196,67.75,271
186,63.0,86292.0,36038.0,144152.0,1,183,91.25,365
187,114.0,47364.0,21909.0,87636.0,2,180,91.75,367
188,57.0,84372.0,57584.25,230337.0,1,187,137.0,548
189,95.0,6665.0,1750.5,7002.0,2,48,14.25,57
190,87.0,12146.0,3108.5,12434.0,1,83,21.75,87
191,128.0,92490.0,37267.25,149069.0,4,185,97.75,391
192,92.0,70524.0,17918.5,71674.0,2,181,51.25,205
193,128.0,57906.0,14652.25,58609.0,3,178,47.75,191
194,203.0,77814.0,38882.0,155528.0,3,185,94.5,378
195,41.0,1539.0,660.5,2642.0,1,20,11.75,47
196,198.0,93606.0,39084.5,156338.0,4,185,93.25,373
197,135.0,82914.0,40053.0,160212.0,3,185,94.25,377
198,228.0,101154.0,65584.5,262338.0,6,206,146.25,585
199,102.0,978.0,383.0,1532.0,2,14,6.5,26
200,93.0,94008.0,39415.25,157661.0,1,183,91.5,366
201,36.0,82020.0,20541.5,82166.0,0,180,45.5,182
202,41.0,131.0,83.5,334.0,1,3,1.5,6
203,53.0,776.0,273.75,1095.0,1,14,5.25,21
204,77.0,39486.0,17765.0,71060.0,1,175,87.75,351
205,65.0,1799.0,537.75,2151.0,1,24,7.5,30
206,77.0,2793.0,1129.0,4516.0,1,30,14.5,58
207,243.0,78936.0,51651.75,206607.0,7,195,139.0,556
208,53.0,70776.0,18257.0,73028.0,1,184,54.0,216
209,36.0,495.0,203.75,815.0,0,11,4.25,17
210,114.0,78834.0,21585.0,86340.0,2,178,63.25,253
211,77.0,393.0,215.25,861.0,1,9,4.75,19
212,104.0,91680.0,56745.5,226982.0,3,187,137.25,549
213,81.0,82212.0,40053.75,160215.0,1,182,91.5,366
214,86.0,79488.0,33686.75,134747.0,2,182,90.75,363
215,42.0,741.0,304.0,1216.0,0,10,5.25,21
216,68.0,50166.0,23221.0,92884.0,2,175,88.75,355
217,281.0,87384.0,43332.5,173330.0,5,183,94.5,378
218,86.0,38766.0,17701.25,70805.0,2,175,91.0,364
219,119.0,76704.0,19963.75,79855.0,3,180,53.5,214
220,36.0,92586.0,36922.25,147689.0,0,181,91.0,364
221,71.0,686.0,225.75,903.0,1,14,4.25,17
222,300.0,84936.0,40935.75,163743.0,6,182,94.25,377
223,135.0,91794.0,38169.75,152679.0,3,184,93.25,373
224,131.0,76296.0,50114.75,200459.0,3,184,136.25,545
225,102.0,79524.0,29184.75,116739.0,2,182,89.25,357
226,564.0,87708.0,56629.5,226518.0,14,188,140.75,563
227,65.0,52224.0,13159.25,52637.0,1,181,47.5,190
228,53.0,72354.0,18436.0,73744.0,1,181,50.75,203
229,59.0,11804.0,3022.5,12090.0,1,76,20.5,82
230,168.0,78024.0,20009.25,80037.0,4,183,53.25,213
231,141.0,80454.0,34031.25,136125.0,3,184,92.25,369
232,326.0,90984.0,37521.5,150086.0,7,184,94.25,377
233,170.0,25926.0,6646.5,26586.0,4,172,47.0,188
234,71.0,116.0,89.75,359.0,1,2,1.75,7
235,77.0,10418.0,2716.25,10865.0,1,53,16.0,64
236,98.0,59100.0,16071.5,64286.0,2,178,58.75,235
237,228.0,79776.0,39508.5,158034.0,6,186,96.0,384
238,62.0,90996.0,34792.25,139169.0,2,183,92.25,369
239,63.0,95628.0,36468.0,145872.0,1,183,90.5,362
240,65.0,134262.0,33667.0,134668.0,1,198,51.75,207
241,36.0,85254.0,40381.25,161525.0,0,186,93.0,372
242,294.0,88284.0,43355.25,173421.0,6,186,96.75,387
243,41.0,77460.0,20048.0,80192.0,1,180,55.0,220
244,53.0,8834.0,2275.5,9102.0,1,48,13.25,53
245,174.0,82236.0,35677.5,142710.0,4,183,94.75,379
246,108.0,90156.0,43993.5,175974.0,2,184,96.25,385
247,36.0,3006.0,1392.0,5568.0,0,41,20.0,80
248,117.0,99462.0,60902.25,243609.0,3,186,137.25,549
249,71.0,100470.0,38371.25,153485.0,1,185,94.25,377
250,135.0,465.0,256.0,1024.0,3,8,5.25,21
251,129.0,53730.0,13563.75,54255.0,3,177,46.75,187
252,47.0,91206.0,43279.75,173119.0,1,186,94.0,376
253,65.0,69804.0,18155.5,72622.0,1,185,54.5,218
254,90.0,83748.0,41250.75,165003.0,2,178,91.75,367
255,155.0,75948.0,51889.25,207557.0,5,181,133.75,535
256,87.0,100944.0,61752.75,247011.0,1,182,134.5,538
257,41.0,89220.0,42214.25,168857.0,1,185,97.5,390
258,348.0,68592.0,17458.25,69833.0,8,180,51.25,205
259,137.0,56418.0,14286.5,57146.0,3,180,49.0,196
260,42.0,633.0,246.5,986.0,0,10,3.75,15
261,129.0,93366.0,37671.0,150684.0,3,185,93.0,372
262,42.0,93234.0,33909.0,135636.0,0,187,90.75,363
263,42.0,64548.0,16346.25,65385.0,0,177,47.75,191
264,92.0,88230.0,35770.25,143081.0,2,184,91.75,367
265,141.0,87426.0,55055.25,220221.0,3,183,134.25,537
266,36.0,98922.0,39674.75,158699.0,0,185,90.75,363
267,132.0,150900.0,37853.75,151415.0,2,200,52.75,211
268,174.0,89370.0,58077.0,232308.0,4,190,138.75,555
269,602.0,88242.0,41171.75,164687.0,9,181,96.25,385
270,36.0,1854.0,662.0,2648.0,0,24,10.5,42
271,156.0,86502.0,58327.5,233310.0,4,198,140.25,561
272,308.0,77874.0,20849.0,83396.0,8,182,59.75,239
273,146.0,86712.0,35651.75,142607.0,3,184,92.25,369
274,114.0,90540.0,35925.75,143703.0,2,183,91.25,365
275,75.0,78276.0,49644.75,198579.0,1,183,132.0,528
276,110.0,71976.0,18250.75,73003.0,2,181,51.0,204
277,71.0,64488.0,16628.5,66514.0,1,178,50.25,201
278,86.0,87888.0,42710.75,170843.0,2,185,96.0,384
279,87.0,79818.0,39639.75,158559.0,1,182,91.5,366
280,42.0,91218.0,35953.5,143814.0,0,181,90.75,363
281,53.0,49134.0,12496.25,49985.0,1,183,49.5,198
282,101.0,81978.0,37111.25,148445.0,2,178,90.0,360
283,179.0,93936.0,37519.75,150079.0,5,185,93.25,373
284,36.0,87822.0,43533.75,174135.0,0,184,91.25,365
285,141.0,93558.0,38310.5,153242.0,3,181,93.25,373
286,164.0,83406.0,40344.5,161378.0,2,179,90.25,361
287,47.0,46794.0,21680.5,86722.0,1,173,87.75,351
288,80.0,92550.0,37804.0,151216.0,2,185,92.75,371
289,65.0,434.0,161.25,645.0,1,10,3.25,13
290,75.0,87618.0,55740.75,222963.0,1,189,138.5,554
291,41.0,83406.0,57844.25,231377.0,1,184,135.75,543
292,65.0,64440.0,16337.25,65349.0,1,180,49.25,197
293,276.0,83586.0,41562.75,166251.0,5,183,93.75,375
294,36.0,848.0,266.5,1066.0,0,11,3.75,15
295,86.0,72114.0,30073.75,120295.0,2,184,90.0,360
296,75.0,90990.0,44120.25,176481.0,1,186,93.0,372
297,41.0,86466.0,36278.0,145112.0,1,184,93.75,375
298,71.0,3560.0,960.0,3840.0,1,29,8.75,35
299,62.0,87306.0,36499.25,145997.0,2,184,92.0,368
300,107.0,87066.0,36035.0,144140.0,3,184,93.5,374
301,98.0,104094.0,62321.0,249284.0,2,190,135.5,542
302,81.0,44040.0,19679.25,78717.0,1,176,89.5,358
303,36.0,85740.0,37398.0,149592.0,0,185,93.25,373
304,113.0,86370.0,41596.75,166387.0,3,182,93.25,373
305,63.0,84108.0,34814.0,139256.0,1,183,90.75,363
306,36.0,83562.0,30141.75,120567.0,0,181,88.5,354
307,57.0,97692.0,38627.75,154511.0,1,181,90.5,362
308,36.0,87228.0,41547.75,166191.0,0,179,89.5,358
309,63.0,89166.0,39118.5,156474.0,1,182,95.5,382
310,92.0,13571.0,3487.5,13950.0,2,79,21.5,86
311,68.0,94542.0,50021.0,200084.0,2,186,133.5,534
312,123.0,96768.0,38479.25,153917.0,3,184,92.25,369
313,36.0,4650.0,1227.0,4908.0,0,47,12.75,51
314,77.0,263.0,138.0,552.0,1,7,3.0,12
315,63.0,87558.0,36547.5,146190.0,1,183,90.75,363
316,203.0,82614.0,34633.75,138535.0,4,183,93.25,373
317,192.0,74652.0,36594.0,146376.0,4,184,94.5,378
318,135.0,71466.0,18097.5,72390.0,3,179,49.25,197
319,47.0,90996.0,42586.25,170345.0,1,180,91.75,367
320,36.0,71484.0,35787.0,143148.0,0,183,92.0,368
321,59.0,1236.0,539.75,2159.0,1,16,8.25,33
322,36.0,666.0,213.0,852.0,0,11,3.25,13
323,47.0,69132.0,17358.5,69434.0,1,181,46.75,187
324,47.0,76626.0,29966.75,119867.0,1,177,90.5,362
325,210.0,84702.0,59478.0,237912.0,4,188,140.25,561
326,71.0,452.0,294.5,1178.0,1,12,7.0,28
327,71.0,64272.0,16241.75,64967.0,1,181,49.0,196
328,264.0,91560.0,38980.5,155922.0,4,183,92.75,371
329,36.0,14487.0,3800.0,15200.0,0,128,35.75,143
330,186.0,80088.0,29981.0,119924.0,4,182,91.0,364
331,225.0,54072.0,13905.75,55623.0,5,182,52.0,208
332,153.0,66006.0,16666.25,66665.0,3,180,48.5,194
333,59.0,81846.0,55474.25,221897.0,2,188,137.5,550
334,206.0,7580.0,2065.75,8263.0,4,62,18.75,75
335,92.0,89904.0,52637.0,210548.0,2,183,132.5,530
336,119.0,68928.0,17352.25,69409.0,2,181,47.75,191
337,74.0,84588.0,29732.0,118928.0,2,185,90.25,361
338,41.0,89082.0,36309.25,145237.0,1,182,92.0,368
339,65.0,161.0,94.0,376.0,1,3,1.5,6
340,42.0,50676.0,23140.5,92562.0,0,173,86.5,346
341,84.0,74796.0,30237.75,120951.0,1,181,88.5,354
342,36.0,221.0,143.25,573.0,0,5,3.25,13
343,108.0,99828.0,38564.25,154257.0,2,182,90.75,363
344,96.0,411.0,211.5,846.0,2,8,4.25,17
345,42.0,78828.0,39349.5,157398.0,0,180,92.75,371
346,36.0,80376.0,39623.25,158493.0,0,183,91.5,366
347,63.0,55884.0,14068.5,56274.0,1,177,45.75,183
348,75.0,97950.0,38282.75,153131.0,1,185,92.75,371
349,312.0,89994.0,37103.25,148413.0,5,185,94.0,376
350,198.0,88296.0,36682.25,146729.0,4,179,91.25,365
351,137.0,23864.0,6087.75,24351.0,3,98,27.25,109
352,65.0,77088.0,19655.5,78622.0,1,183,52.25,209
353,65.0,39324.0,17966.75,71867.0,1,175,88.25,353
354,104.0,27312.0,9447.5,37790.0,2,176,73.25,293
355,144.0,88752.0,60150.0,240600.0,2,188,138.25,553
356,36.0,89916.0,36861.75,147447.0,0,185,92.0,368
357,318.0,86982.0,58480.5,233922.0,8,184,138.25,553
358,195.0,2805.0,1071.75,4287.0,3,30,14.5,58
359,36.0,85878.0,42863.75,171455.0,0,183,92.0,368
360,117.0,91938.0,43600.5,174402.0,3,184,94.0,376
361,36.0,146634.0,36694.75,146779.0,0,205,52.0,208
362,53.0,62586.0,16157.75,64631.0,1,186,52.75,211
363,248.0,92370.0,35569.25,142277.0,5,183,92.75,371
364,990.0,93180.0,40243.25,160973.0,12,184,99.5,398
365,107.0,1524.0,604.25,2417.0,3,19,10.0,40
366,63.0,99336.0,37309.5,149238.0,1,183,92.25,369
367,62.0,137250.0,34476.25,137905.0,2,201,54.0,216
368,42.0,87972.0,59328.0,237312.0,0,186,136.5,546
369,243.0,94242.0,44522.25,178089.0,5,181,94.0,376
370,53.0,66708.0,16908.5,67634.0,1,180,49.5,198
371,53.0,519.0,204.5,818.0,1,9,3.5,14
372,36.0,163638.0,40982.0,163928.0,0,198,51.0,204
373,36.0,84816.0,32497.5,129990.0,0,182,88.25,353
374,63.0,80448.0,53396.25,213585.0,1,186,138.5,554
375,36.0,78420.0,28520.25,114081.0,0,186,90.25,361
376,69.0,65028.0,16324.25,65297.0,1,184,47.25,189
377,36.0,1698.0,618.75,2475.0,0,28,10.0,40
378,75.0,85704.0,35975.75,143903.0,1,183,92.25,369
379,36.0,139260.0,36124.25,144497.0,0,196,62.5,250
380,174.0,49080.0,12416.25,49665.0,3,179,47.5,190
381,57.0,75906.0,37000.25,148001.0,1,181,92.75,371
382,246.0,88116.0,37022.25,148089.0,6,183,93.25,373
383,210.0,86976.0,40619.25,162477.0,4,185,94.5,378
384,86.0,96018.0,37346.5,149386.0,2,182,92.75,371
385,101.0,86376.0,34179.25,136717.0,3,183,96.5,386
386,36.0,95208.0,39448.25,157793.0,0,181,89.5,358
387,36.0,148584.0,38605.25,154421.0,0,202,70.25,281
388,126.0,83712.0,41840.25,167361.0,2,185,93.75,375
389,96.0,82740.0,41344.25,165377.0,2,186,94.25,377
390,204.0,92274.0,54850.5,219402.0,4,186,132.75,531
391,47.0,88134.0,44654.75,178619.0,1,186,133.5,534
392,174.0,69450.0,17629.5,70518.0,4,177,50.25,201
393,86.0,473.0,259.5,1038.0,2,9,5.5,22
394,230.0,94632.0,44299.25,177197.0,5,180,92.25,369
395,99.0,81552.0,34372.5,137490.0,3,184,95.5,382
396,69.0,91314.0,38324.75,153299.0,1,183,91.0,364
397,132.0,154836.0,41234.25,164937.0,2,204,73.5,294
398,57.0,79698.0,39458.0,157832.0,1,181,91.25,365
399,71.0,10370.0,2703.75,10815.0,1,68,19.25,77
400,41.0,2801.0,752.5,3010.0,1,34,9.25,37
401,63.0,86184.0,54579.75,218319.0,1,189,137.0,548
402,36.0,94020.0,38814.75,155259.0,0,180,91.0,364
403,81.0,60066.0,15259.25,61037.0,1,175,49.0,196
404,129.0,78606.0,53651.25,214605.0,3,183,134.75,539
405,120.0,82296.0,53823.0,215292.0,2,184,132.75,531
406,168.0,81798.0,20604.75,82419.0,4,184,49.25,197
407,63.0,93288.0,37837.5,151350.0,1,183,91.0,364
408,171.0,71202.0,34153.25,136613.0,3,184,94.0,376
409,114.0,65190.0,16394.25,65577.0,2,183,48.0,192
410,53.0,29669.0,7690.5,30762.0,1,140,40.75,163
411,86.0,1059.0,461.25,1845.0,2,15,7.75,31
412,159.0,82650.0,21001.25,84005.0,3,182,51.25,205
413,93.0,92322.0,37828.25,151313.0,1,184,95.25,381
414,36.0,633.0,239.75,959.0,0,10,4.0,16
415,69.0,82980.0,40326.0,161304.0,1,185,96.75,387
416,41.0,96834.0,38351.75,153407.0,1,184,91.5,366
417,59.0,159.0,112.0,448.0,1,3,2.0,8
418,63.0,4295.0,1123.5,4494.0,1,41,11.0,44
419,225.0,74004.0,18694.5,74778.0,5,177,48.25,193
420,120.0,65016.0,16746.0,66984.0,2,177,52.25,209
421,53.0,21692.0,5486.25,21945.0,1,104,27.5,110
422,41.0,72468.0,43717.25,174869.0,1,176,131.5,526
423,99.0,92016.0,43949.75,175799.0,1,186,94.75,379
424,65.0,25853.0,6528.5,26114.0,1,123,32.0,128
425,36.0,68124.0,17689.5,70758.0,0,183,54.75,219
426,36.0,95904.0,36197.75,144791.0,0,185,91.75,367
427,92.0,89592.0,36561.5,146246.0,2,183,90.75,363
428,204.0,93912.0,44562.75,178251.0,4,185,94.5,378
429,195.0,72258.0,40055.25,160221.0,5,183,135.75,543
430,36.0,45894.0,20991.0,83964.0,0,174,89.0,356
431,111.0,90558.0,37187.25,148749.0,2,184,91.75,367
432,87.0,98676.0,62271.75,249087.0,1,194,140.0,560
433,123.0,76182.0,53141.25,212565.0,3,186,139.25,557
434,210.0,81198.0,40486.5,161946.0,6,185,94.5,378
435,36.0,98160.0,39890.25,159561.0,0,184,90.75,363
436,480.0,90510.0,57466.5,229866.0,12,188,140.0,560
437,69.0,507.0,188.75,755.0,1,8,3.0,12
438,120.0,58392.0,15690.0,62760.0,2,181,57.0,228
439,65.0,42312.0,19285.25,77141.0,1,176,92.5,370
440,92.0,3734.0,1041.0,4164.0,2,32,10.0,40
441,36.0,90030.0,36641.25,146565.0,0,184,91.5,366
442,41.0,83916.0,41605.25,166421.0,1,185,92.75,371
443,36.0,85602.0,41719.25,166877.0,0,182,92.25,369
444,90.0,66390.0,16778.0,67112.0,2,178,48.0,192
445,123.0,92556.0,37645.5,150582.0,3,183,91.25,365
446,77.0,56676.0,26096.0,104384.0,1,177,90.5,362
447,47.0,61920.0,15856.25,63425.0,1,185,54.0,216
448,75.0,88968.0,36953.25,147813.0,1,182,91.0,364
449,176.0,88056.0,57350.0,229400.0,4,190,133.75,535
450,71.0,70140.0,17725.75,70903.0,1,183,50.0,200
451,77.0,579.0,301.5,1206.0,1,11,6.5,26
452,42.0,149592.0,37491.75,149967.0,0,207,53.0,212
453,141.0,82662.0,40890.0,163560.0,3,180,90.5,362
