episode,min_days,max_days,average_days,total_days,min_berries,max_berries,average_berries,total_berries
134,113.0,106206.0,41602.25,166409.0,2,201,95.5,382
135,131.0,92586.0,34491.5,137966.0,3,184,90.5,362
136,69.0,78426.0,38522.0,154088.0,1,183,90.0,360
137,57.0,93936.0,35559.75,142239.0,1,183,114.0,456
138,311.0,83286.0,33251.0,133004.0,7,185,94.75,379
139,59.0,51726.0,23554.0,94216.0,1,180,90.5,362
140,132.0,91740.0,39035.75,156143.0,2,186,93.25,373
141,68.0,80682.0,31668.5,126674.0,2,185,91.0,364
142,603.0,110850.0,40818.0,163272.0,13,196,116.5,466
143,63.0,119154.0,29952.75,119811.0,1,197,52.5,210
144,120.0,60102.0,16622.25,66489.0,2,184,71.75,287
145,239.0,92028.0,32372.0,129488.0,5,184,91.5,366
146,110.0,104400.0,28132.25,112529.0,2,199,69.25,277
147,42.0,129690.0,47555.25,190221.0,0,195,110.75,443
148,146.0,140070.0,35159.75,140639.0,4,197,52.25,209
149,62.0,78792.0,47472.5,189890.0,2,183,134.0,536
150,140.0,137352.0,48152.0,192608.0,4,205,95.5,382
151,63.0,85596.0,35405.75,141623.0,1,186,89.75,359
152,36.0,74634.0,19031.25,76125.0,0,188,53.0,212
153,116.0,80742.0,49734.5,198938.0,4,182,135.25,541
154,336.0,68892.0,33864.75,135459.0,6,183,106.5,426
155,156.0,94332.0,40025.0,160100.0,4,191,96.5,386
156,257.0,109770.0,44271.5,177086.0,7,199,112.75,451
157,440.0,70548.0,45969.5,183878.0,10,182,137.0,548
158,125.0,80496.0,33204.5,132818.0,3,184,90.75,363
159,473.0,78276.0,44086.0,176344.0,13,182,121.0,484
160,276.0,55224.0,25518.75,102075.0,6,182,93.25,373
161,93.0,88536.0,32691.0,130764.0,1,185,91.75,367
162,65.0,70806.0,17901.25,71605.0,1,188,51.0,204
163,128.0,74130.0,19718.75,78875.0,2,184,66.25,265
164,585.0,69942.0,27546.75,110187.0,13,188,97.5,390
165,63.0,90726.0,34438.25,137753.0,1,183,90.5,362
166,165.0,91902.0,36817.5,147270.0,3,183,120.75,483
167,47.0,81828.0,21426.25,85705.0,1,189,64.5,258
168,165.0,100740.0,37430.75,149723.0,3,186,91.0,364
169,47.0,84108.0,33378.5,133514.0,1,186,89.75,359
170,152.0,54780.0,13902.25,55609.0,4,184,51.25,205
171,47.0,82350.0,33426.25,133705.0,1,185,95.0,380
172,47.0,84006.0,54890.75,219563.0,1,198,138.25,553
173,305.0,87630.0,37543.25,150173.0,9,183,93.5,374
174,320.0,74922.0,31926.5,127706.0,8,186,93.5,374
175,108.0,76464.0,32910.5,131642.0,2,188,93.75,375
176,57.0,90132.0,35875.5,143502.0,1,185,90.0,360
177,222.0,105744.0,44779.5,179118.0,4,191,96.0,384
178,108.0,87558.0,31371.0,125484.0,2,187,105.75,423
179,75.0,78324.0,44481.75,177927.0,1,184,123.75,495
180,65.0,88662.0,22228.5,88914.0,1,191,49.25,197
181,75.0,101838.0,26382.0,105528.0,1,195,63.25,253
182,114.0,103776.0,42936.5,171746.0,2,197,96.25,385
183,81.0,126024.0,31755.5,127022.0,1,193,54.25,217
184,447.0,135696.0,47394.75,189579.0,11,198,116.75,467
185,92.0,84648.0,23267.0,93068.0,2,190,70.0,280
186,41.0,115830.0,45035.75,180143.0,1,203,96.75,387
187,213.0,119268.0,32939.25,131757.0,5,191,67.5,270
188,59.0,717.0,287.5,1150.0,1,10,5.25,21
189,41.0,78348.0,35789.75,143159.0,0,186,89.25,357
190,75.0,132348.0,33284.0,133136.0,1,189,51.75,207
191,96.0,55830.0,14161.25,56645.0,2,184,50.75,203
192,228.0,79320.0,28608.0,114432.0,4,189,79.75,319
193,290.0,91140.0,31838.75,127355.0,6,185,96.25,385
194,222.0,88548.0,32792.25,131169.0,6,186,113.75,455
195,36.0,85074.0,36333.0,145332.0,0,184,91.25,365
196,81.0,3441.0,1207.25,4829.0,1,37,15.5,62
197,65.0,98442.0,24760.75,99043.0,1,192,51.75,207
198,57.0,134664.0,34082.0,136328.0,1,194,55.5,222
199,227.0,3492.0,1411.75,5647.0,5,37,19.25,77
200,87.0,69246.0,17531.5,70126.0,1,191,53.25,213
201,146.0,88494.0,34235.5,136942.0,4,181,90.5,362
202,143.0,115356.0,29027.5,116110.0,3,201,54.5,218
203,182.0,85368.0,52261.25,209045.0,4,200,136.25,545
204,138.0,77652.0,38443.5,153774.0,2,186,92.75,371
205,63.0,93990.0,35723.25,142893.0,1,180,109.5,438
206,47.0,112656.0,29962.25,119849.0,1,198,72.5,290
207,266.0,59184.0,17439.5,69758.0,5,186,69.5,278
208,237.0,101724.0,26280.75,105123.0,5,190,59.25,237
209,207.0,80802.0,32183.75,128735.0,5,186,91.75,367
210,147.0,75378.0,33360.75,133443.0,3,184,94.0,376
211,93.0,87042.0,55928.25,223713.0,1,195,141.0,564
212,416.0,121266.0,46044.5,184178.0,12,195,116.25,465
213,414.0,87048.0,56919.0,227676.0,7,196,143.25,573
214,209.0,137244.0,47223.5,188894.0,5,196,111.5,446
215,41.0,90420.0,37748.0,150992.0,1,183,92.0,368
216,146.0,95904.0,36876.5,147506.0,4,185,90.5,362
217,69.0,9399.0,3490.25,13961.0,1,98,39.0,156
218,116.0,82434.0,24865.25,99461.0,3,192,82.25,329
219,105.0,79134.0,44157.5,176630.0,1,184,118.0,472
220,47.0,85080.0,40129.25,160517.0,1,186,93.0,372
221,101.0,1031.0,345.0,1380.0,2,19,6.5,26
222,42.0,74268.0,33500.75,134003.0,0,184,90.5,362
223,1032.0,74484.0,43917.0,175668.0,11,180,136.0,544
224,155.0,85194.0,22920.25,91681.0,3,186,65.75,263
225,41.0,78828.0,35298.5,141194.0,1,182,89.25,357
226,83.0,87444.0,34175.75,136703.0,3,182,90.75,363
227,131.0,87942.0,34100.75,136403.0,3,184,92.25,369
228,255.0,94776.0,51589.5,206358.0,5,186,123.0,492
229,512.0,96702.0,35303.0,141212.0,12,184,111.0,444
230,428.0,79464.0,51042.5,204170.0,10,196,141.0,564
231,36.0,88236.0,33899.75,135599.0,0,183,89.5,358
232,158.0,53886.0,23762.0,95048.0,4,181,98.5,394
233,62.0,80796.0,32062.75,128251.0,2,184,89.75,359
234,248.0,105054.0,43401.5,173606.0,5,190,95.0,380
235,41.0,103098.0,42672.5,170690.0,1,191,93.5,374
236,68.0,90672.0,36161.0,144644.0,2,184,89.75,359
237,119.0,41010.0,11182.75,44731.0,3,180,58.75,235
238,65.0,55188.0,16037.0,64148.0,1,186,84.75,339
239,224.0,94284.0,58820.0,235280.0,6,188,139.25,557
240,209.0,81324.0,47860.25,191441.0,5,181,135.0,540
241,129.0,80838.0,20445.5,81782.0,3,191,52.75,211
242,152.0,46854.0,12110.75,48443.0,4,182,51.5,206
243,74.0,87012.0,33301.25,133205.0,2,184,90.75,363
244,341.0,89508.0,34232.0,136928.0,9,184,115.25,461
245,153.0,103416.0,40629.75,162519.0,3,200,97.5,390
246,80.0,147078.0,37127.75,148511.0,2,196,56.25,225
247,294.0,81936.0,35442.0,141768.0,5,186,92.25,369
248,47.0,83334.0,52198.25,208793.0,1,193,135.0,540
249,195.0,87504.0,58178.25,232713.0,5,191,139.75,559
250,74.0,98274.0,25679.0,102716.0,2,196,63.5,254
251,53.0,1389.0,426.5,1706.0,1,15,5.5,22
252,95.0,92850.0,32846.0,131384.0,3,183,107.5,430
253,41.0,93270.0,38393.0,153572.0,1,186,92.0,368
254,101.0,124782.0,32486.75,129947.0,3,191,58.0,232
255,393.0,80472.0,52179.75,208719.0,9,186,138.5,554
256,123.0,87162.0,37288.25,149153.0,3,183,91.25,365
257,764.0,118212.0,43046.5,172186.0,18,195,124.75,499
258,77.0,74232.0,25081.0,100324.0,1,189,92.25,369
259,116.0,81648.0,30442.25,121769.0,4,187,93.5,374
260,191.0,105894.0,43228.75,172915.0,5,193,96.5,386
261,321.0,81270.0,28286.25,113145.0,7,181,92.25,369
262,192.0,75990.0,33476.0,133904.0,4,187,92.5,370
263,99.0,91812.0,34245.75,136983.0,1,186,89.75,359
264,122.0,87852.0,22467.25,89869.0,4,195,55.0,220
265,71.0,56688.0,14265.5,57062.0,1,180,47.0,188
266,309.0,114864.0,44903.75,179615.0,5,199,119.5,478
267,408.0,80022.0,48915.0,195660.0,10,182,137.5,550
268,92.0,52230.0,21712.25,86849.0,2,183,93.5,374
269,162.0,93180.0,32898.75,131595.0,4,187,104.25,417
270,168.0,91026.0,23260.25,93041.0,3,191,56.25,225
271,63.0,80712.0,50169.75,200679.0,1,183,135.25,541
272,540.0,80046.0,47551.5,190206.0,12,183,138.25,553
273,324.0,73422.0,30426.75,121707.0,6,180,91.75,367
274,167.0,86772.0,29996.0,119984.0,5,186,110.0,440
275,177.0,102978.0,40928.75,163715.0,3,195,95.75,383
276,207.0,118554.0,44184.5,176738.0,3,208,99.25,397
277,162.0,74460.0,19053.5,76214.0,2,191,56.0,224
278,87.0,138660.0,46057.5,184230.0,1,195,98.0,392
279,41.0,97512.0,38732.75,154931.0,1,185,92.0,368
280,42.0,330.0,133.0,532.0,0,5,2.25,9
281,141.0,48978.0,13842.5,55370.0,3,185,67.5,270
282,765.0,83160.0,30824.75,123299.0,14,186,97.5,390
283,153.0,133272.0,33600.75,134403.0,3,190,52.75,211
284,104.0,78492.0,30560.75,122243.0,2,191,95.0,380
285,65.0,77130.0,19453.5,77814.0,1,190,51.0,204
286,41.0,87630.0,35195.75,140783.0,1,187,90.25,361
287,80.0,80028.0,32194.25,128777.0,2,180,91.75,367
288,125.0,117108.0,44631.25,178525.0,3,208,97.25,389
289,204.0,73638.0,19152.0,76608.0,4,188,58.5,234
290,87.0,77736.0,36036.5,144146.0,1,181,89.5,358
291,42.0,74646.0,30819.75,123279.0,0,181,91.5,366
292,47.0,124218.0,49702.25,198809.0,1,209,102.25,409
293,62.0,82152.0,28051.0,112204.0,2,188,92.25,369
294,84.0,116004.0,29099.75,116399.0,2,196,51.25,205
295,41.0,115704.0,29024.75,116099.0,1,189,49.5,198
296,57.0,76758.0,31397.25,125589.0,1,181,90.5,362
297,366.0,79992.0,33823.5,135294.0,6,182,92.25,369
298,120.0,95280.0,34126.5,136506.0,2,184,106.5,426
299,36.0,81588.0,32173.5,128694.0,0,183,89.5,358
300,86.0,130224.0,32814.0,131256.0,2,190,53.0,212
301,68.0,86574.0,54335.0,217340.0,2,206,137.75,551
302,57.0,80928.0,33822.5,135290.0,1,184,90.25,361
303,191.0,36144.0,16318.25,65273.0,5,177,90.75,363
304,117.0,94554.0,37993.5,151974.0,3,183,114.5,458
305,68.0,90528.0,44011.0,176044.0,2,186,114.0,456
306,69.0,32064.0,8083.5,32334.0,1,167,42.75,171
307,585.0,93954.0,32743.5,130974.0,11,184,100.75,403
308,135.0,108396.0,42776.0,171104.0,3,199,96.5,386
309,42.0,33675.0,9666.0,38664.0,0,161,54.75,219
310,216.0,110628.0,43347.0,173388.0,6,203,99.0,396
311,108.0,80160.0,20381.5,81526.0,2,193,55.25,221
312,41.0,48792.0,13245.5,52982.0,1,184,59.5,238
313,92.0,81138.0,32567.0,130268.0,2,180,90.5,362
314,68.0,128472.0,32279.75,129119.0,1,191,50.0,200
315,41.0,78804.0,31420.25,125681.0,1,181,92.75,371
316,164.0,90186.0,33158.0,132632.0,4,187,105.0,420
317,648.0,126342.0,43639.5,174558.0,16,195,113.25,453
318,203.0,74238.0,31477.25,125909.0,5,183,91.75,367
319,47.0,81990.0,20952.5,83810.0,1,188,53.5,214
320,309.0,93294.0,38418.75,153675.0,7,184,128.0,512
321,77.0,53508.0,14240.75,56963.0,1,185,56.75,227
322,36.0,131286.0,32906.0,131624.0,0,201,51.75,207
323,302.0,66552.0,16948.75,67795.0,8,186,53.5,214
324,62.0,84288.0,34036.25,136145.0,1,186,90.25,361
325,179.0,97944.0,40806.5,163226.0,5,199,100.25,401
326,80.0,94968.0,32431.25,129725.0,3,191,96.0,384
327,96.0,77874.0,19635.25,78541.0,2,190,51.25,205
328,168.0,92754.0,36845.75,147383.0,2,182,92.5,370
329,119.0,70818.0,32766.5,131066.0,3,181,89.5,358
330,141.0,109848.0,41699.0,166796.0,3,203,97.25,389
331,168.0,86478.0,38214.75,152859.0,4,182,92.5,370
332,57.0,86814.0,35640.5,142562.0,1,186,91.0,364
333,75.0,69078.0,34589.25,138357.0,1,186,91.75,367
334,42.0,97374.0,33766.5,135066.0,0,185,97.75,391
335,62.0,109626.0,42836.5,171346.0,2,198,95.25,381
336,270.0,80892.0,20752.25,83009.0,6,194,57.0,228
337,185.0,53856.0,24599.75,98399.0,5,181,93.5,374
338,95.0,63582.0,16287.5,65150.0,2,185,52.25,209
339,162.0,79344.0,20191.25,80765.0,4,188,53.75,215
340,120.0,80886.0,40259.25,161037.0,2,184,92.75,371
341,638.0,90498.0,31882.25,127529.0,15,180,96.0,384
342,36.0,129630.0,32558.75,130235.0,0,195,52.25,209
343,203.0,86184.0,34235.0,136940.0,5,182,90.75,363
344,63.0,123264.0,30895.75,123583.0,1,198,51.25,205
345,200.0,88722.0,34074.5,136298.0,4,184,108.0,432
346,86.0,68832.0,17340.25,69361.0,2,188,50.75,203
347,53.0,65442.0,16534.25,66137.0,1,189,50.5,202
348,80.0,83652.0,21010.75,84043.0,2,190,49.5,198
349,158.0,39330.0,9995.25,39981.0,4,176,47.75,191
350,371.0,96090.0,40589.75,162359.0,9,192,101.75,407
351,146.0,82758.0,34254.5,137018.0,4,180,96.75,387
352,165.0,92820.0,37857.0,151428.0,3,199,100.75,403
353,36.0,63924.0,32006.0,128024.0,0,184,89.75,359
354,41.0,88938.0,37584.5,150338.0,1,182,93.0,372
355,165.0,95904.0,32070.75,128283.0,3,183,97.5,390
356,219.0,106560.0,61606.5,246426.0,5,199,134.0,536
357,129.0,85080.0,34899.5,139598.0,3,180,89.75,359
358,36.0,90636.0,34416.5,137666.0,0,183,91.0,364
359,338.0,95118.0,34209.5,136838.0,8,183,94.25,377
360,36.0,87336.0,37878.75,151515.0,0,185,90.0,360
361,192.0,126576.0,31990.25,127961.0,4,191,53.5,214
362,146.0,84162.0,32812.25,131249.0,4,181,92.25,369
363,251.0,101838.0,43587.25,174349.0,7,183,95.0,380
364,107.0,113184.0,43927.0,175708.0,3,207,98.5,394
365,75.0,77406.0,35135.75,140543.0,1,184,89.25,357
366,126.0,102318.0,52927.5,211710.0,2,197,126.5,506
367,480.0,76902.0,43087.5,172350.0,12,180,135.25,541
368,71.0,57162.0,15822.25,63289.0,1,187,61.5,246
369,77.0,84822.0,28882.0,115528.0,1,188,91.25,365
370,129.0,93198.0,39672.75,158691.0,3,193,94.75,379
371,135.0,93672.0,32406.0,129624.0,3,186,93.75,375
372,42.0,129414.0,47817.5,191270.0,0,206,96.0,384
373,162.0,127302.0,46748.25,186993.0,4,196,115.25,461
374,188.0,92196.0,32796.5,131186.0,4,181,104.25,417
375,204.0,126000.0,45863.25,183453.0,4,195,110.5,442
376,300.0,105006.0,37207.5,148830.0,8,184,108.25,433
377,113.0,95928.0,24534.5,98138.0,3,194,56.0,224
378,335.0,87204.0,36382.25,145529.0,9,185,117.0,468
379,80.0,185.0,110.25,441.0,2,3,2.25,9
380,41.0,81840.0,36096.5,144386.0,1,184,90.0,360
381,194.0,31710.0,9148.25,36593.0,4,171,57.0,228
382,74.0,94914.0,40079.5,160318.0,2,192,93.75,375
383,135.0,89268.0,52376.25,209505.0,3,197,136.75,547
384,107.0,87480.0,22117.25,88469.0,3,192,53.0,212
385,90.0,533.0,243.0,972.0,2,11,5.5,22
386,149.0,82326.0,21052.75,84211.0,3,192,59.25,237
387,41.0,86928.0,33490.0,133960.0,1,184,89.75,359
388,221.0,86754.0,35356.25,141425.0,5,185,118.75,475
389,36.0,88764.0,34790.25,139161.0,0,185,89.75,359
390,42.0,91044.0,44453.25,177813.0,0,185,115.75,463
391,42.0,122772.0,46966.25,187865.0,0,206,97.0,388
392,36.0,87828.0,35816.75,143267.0,0,183,91.25,365
393,237.0,98100.0,41644.5,166578.0,4,190,95.25,381
394,186.0,84396.0,28865.75,115463.0,4,185,91.75,367
395,146.0,82188.0,52223.0,208892.0,4,193,136.75,547
396,155.0,84984.0,32753.75,131015.0,5,183,91.75,367
397,149.0,81078.0,31477.25,125909.0,3,185,91.75,367
398,41.0,81012.0,35330.0,141320.0,1,181,93.5,374
399,77.0,60306.0,15436.0,61744.0,1,183,53.75,215
400,165.0,115284.0,44501.25,178005.0,3,194,115.0,460
401,98.0,192.0,154.75,619.0,2,5,3.75,15
402,279.0,94650.0,35912.75,143651.0,5,182,93.25,373
403,231.0,7830.0,2147.0,8588.0,5,55,18.25,73
404,201.0,77148.0,37571.75,150287.0,5,183,96.5,386
405,224.0,71232.0,49407.5,197630.0,6,182,134.75,539
406,96.0,118830.0,30869.75,123479.0,2,191,58.5,234
407,41.0,93912.0,32054.0,128216.0,1,179,96.5,386
408,135.0,86838.0,35525.0,142100.0,3,182,90.25,361
409,108.0,96012.0,33660.0,134640.0,2,187,106.25,425
410,137.0,94152.0,33890.0,135560.0,3,184,111.0,444
411,438.0,76710.0,34446.0,137784.0,8,180,93.25,373
412,684.0,94722.0,32367.0,129468.0,14,186,104.0,416
413,42.0,85578.0,51178.5,204714.0,0,185,135.5,542
414,587.0,89556.0,35408.75,141635.0,11,185,95.0,380
415,62.0,88554.0,34167.5,136670.0,2,187,91.75,367
416,86.0,83538.0,22513.75,90055.0,2,192,68.25,273
417,41.0,83970.0,32525.5,130102.0,1,185,90.0,360
418,426.0,87396.0,33353.25,133413.0,8,183,109.5,438
419,98.0,81528.0,21798.5,87194.0,2,192,61.5,246
420,63.0,78828.0,46589.25,186357.0,1,183,134.0,536
421,62.0,134442.0,33696.75,134787.0,2,195,51.0,204
422,57.0,89826.0,34416.75,137667.0,1,183,89.75,359
423,146.0,72048.0,34523.75,138095.0,4,184,99.0,396
424,75.0,93714.0,33260.75,133043.0,1,186,91.0,364
425,105.0,84066.0,34860.5,139442.0,3,184,92.75,371
426,84.0,88308.0,36630.0,146520.0,2,180,96.25,385
427,117.0,91614.0,45147.0,180588.0,3,185,116.5,466
428,162.0,89670.0,33757.5,135030.0,2,186,92.25,369
429,57.0,114870.0,28825.5,115302.0,1,198,52.0,208
430,63.0,88326.0,35941.5,143766.0,1,182,91.0,364
431,42.0,71124.0,32577.75,130311.0,0,186,90.75,363
432,59.0,34890.0,9418.25,37673.0,1,174,52.5,210
433,152.0,133830.0,34342.0,137368.0,4,198,63.5,254
434,99.0,96804.0,32994.0,131976.0,1,184,93.5,374
435,212.0,135654.0,34178.5,136714.0,6,193,54.25,217
436,102.0,89280.0,23338.5,93354.0,2,186,58.5,234
437,41.0,125886.0,47477.75,189911.0,1,197,116.25,465
438,74.0,82200.0,32531.5,130126.0,2,182,89.5,358
439,41.0,83898.0,33085.75,132343.0,1,181,89.5,358
440,378.0,98874.0,40952.25,163809.0,8,202,103.75,415
441,36.0,94848.0,34394.25,137577.0,0,183,103.5,414
442,41.0,110442.0,27996.25,111985.0,1,191,55.0,220
443,218.0,92022.0,32922.5,131690.0,6,184,104.25,417
444,473.0,94260.0,35159.75,140639.0,6,185,93.0,372
445,278.0,80850.0,22356.5,89426.0,8,192,72.25,289
446,63.0,72720.0,35767.5,143070.0,1,183,103.5,414
447,65.0,261.0,168.25,673.0,1,6,3.75,15
448,188.0,91494.0,23036.5,92146.0,4,196,52.5,210
449,210.0,96246.0,27963.75,111855.0,4,196,73.75,295
