,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,num_norms,count
0,1.0,0.0,0.08208208208208208,0.0,0.0,0.7000000000000001,7.4924924924924925,15.492492492492492,0.0,999
1,1.0,1.0,0.021021021021021023,0.0,0.0,0.7000000000000001,7.126126126126126,15.126126126126126,0.0,999
2,1.0,2.0,0.031031031031031032,0.0,0.0,0.7000000000000001,7.186186186186186,15.186186186186186,0.0,999
3,1.0,3.0,0.02702702702702703,0.0,0.0,0.7000000000000001,7.162162162162162,15.162162162162161,0.0,999
4,2.0,0.0,0.238,0.087,0.004,0.6523000000000001,7.9510000000000005,23.4,0.0,1000
5,2.0,1.0,0.097,0.036,0.004,0.6217,6.799000000000001,21.87,0.0,1000
6,2.0,2.0,0.118,0.032,0.002,0.6193000000000001,6.901000000000001,22.062,0.0,1000
7,2.0,3.0,0.09,0.005,0.027,0.6031000000000002,6.571000000000001,21.726,0.0,1000
8,3.0,0.0,0.267,0.361,0.011,0.7167,8.769,32.067,0.0,1000
9,3.0,1.0,0.174,0.176,0.02,0.6057000000000001,7.101000000000001,28.767,0.0,1000
10,3.0,2.0,0.202,0.141,0.01,0.5847000000000001,7.059000000000001,29.109,0.0,1000
11,3.0,3.0,0.144,0.011,0.117,0.5067000000000002,5.931000000000001,27.657,0.0,1000
12,4.0,0.0,0.257,0.615,0.011,0.7691,9.233,41.3,0.0,1000
13,4.0,1.0,0.199,0.336,0.028,0.6017,7.211,35.978,0.0,1000
14,4.0,2.0,0.302,0.28,0.01,0.5681,7.493,36.566,0.0,1000
15,4.0,3.0,0.331,0.013,0.117,0.4079000000000001,6.065000000000001,33.722,0.0,1000
16,5.0,0.0,0.219,0.869,0.011,0.8215,9.529,50.829,0.0,1000
17,5.0,1.0,0.163,0.532,0.031,0.6193000000000001,7.171000000000001,43.149,0.0,1000
18,5.0,2.0,0.35,0.441,0.01,0.5647000000000001,7.747,44.307,0.0,1000
19,5.0,3.0,0.407,0.136,0.117,0.3817000000000001,6.259000000000001,39.981,0.0,1000
20,6.0,0.0,0.186,1.093,0.011,0.8559,9.675,60.498,0.0,1000
21,6.0,1.0,0.125,0.688,0.038,0.6129000000000001,6.879000000000001,50.028,0.0,1000
22,6.0,2.0,0.369,0.591,0.016,0.5547000000000001,7.761000000000001,52.062,0.0,1000
23,6.0,3.0,0.222,0.489,0.117,0.4935000000000001,6.267000000000002,46.248,0.0,1000
24,7.0,0.0,0.221,1.282,0.011,0.8693000000000001,10.019,70.499,0.0,1000
25,7.0,1.0,0.115,0.81,0.044,0.5861000000000001,6.551000000000001,56.573,0.0,1000
26,7.0,2.0,0.34,0.765,0.019,0.5591,7.631000000000001,59.693,0.0,1000
27,7.0,3.0,0.143,0.684,0.121,0.5105000000000001,5.963000000000002,52.211,0.0,1000
28,8.0,0.0,0.22,1.516,0.015,0.9097,10.417,80.868,0.0,1000
29,8.0,1.0,0.124,0.925,0.054,0.5551,6.295000000000001,62.844,0.0,1000
30,8.0,2.0,0.237,1.043,0.026,0.6259000000000001,7.681000000000001,67.35,0.0,1000
31,8.0,3.0,0.155,0.8,0.141,0.4801000000000002,5.731000000000002,57.942,0.0,1000
32,9.0,0.0,0.217,1.777,0.017,0.9669,10.964999999999998,91.689,0.0,1000
33,9.0,1.0,0.165,1.059,0.066,0.5589000000000001,6.537,69.333,0.0,1000
34,9.0,2.0,0.254,1.2,0.041,0.6282000000000001,7.739,75.065,0.0,1000
35,9.0,3.0,0.174,0.889,0.196,0.44540000000000013,5.441000000000001,63.371,0.0,1000
36,10.0,0.0,0.22132796780684105,1.9919517102615694,0.01609657947686117,0.995271629778672,11.280684104627765,103.2635814889336,0.0,994
37,10.0,1.0,0.17493472584856398,1.5287206266318538,0.07441253263707572,0.7173629242819843,8.223237597911227,87.35509138381201,0.0,766
38,10.0,2.0,0.24156692056583243,1.441784548422198,0.041349292709466814,0.6651795429815017,8.10119695321001,85.59194776931447,0.0,919
39,10.0,3.0,0.2917139614074915,1.0283768444948922,0.1782065834279228,0.4172531214528946,5.921679909194099,72.38706015891033,0.0,881
40,11.0,0.0,0.22736418511066397,2.210261569416499,0.01609657947686117,1.0262575452716296,11.62676056338028,114.89034205231388,0.0,994
41,11.0,1.0,0.1618798955613577,1.6945169712793733,0.07571801566579635,0.7168407310704961,8.139686684073107,95.49477806788512,0.0,766
42,11.0,2.0,0.26550598476605003,1.58759521218716,0.04352557127312296,0.6526659412404788,8.119695321001089,93.71164309031556,0.0,919
43,11.0,3.0,0.31477272727272726,1.1738636363636363,0.1784090909090909,0.404318181818182,5.931818181818184,78.35454545454546,0.0,880
44,12.0,0.0,0.22937625754527163,2.4346076458752517,0.01609657947686117,1.0608651911468814,11.984909456740441,126.8692152917505,0.0,994
45,12.0,1.0,0.09921671018276762,1.8485639686684072,0.08485639686684072,0.7092689295039165,7.68798955613577,103.16710182767623,0.0,766
