day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.008,0.004,0.0,0.002,0.016,0.0
3.0,0.02,0.01,0.034,0.012,0.092,0.0
4.0,0.036,0.02,0.078,0.018,0.194,0.0
5.0,0.084,0.072,0.122,0.14,0.258,0.0
6.0,0.19,0.304,0.246,0.498,0.368,0.0
7.0,0.336,0.504,0.382,0.68,0.464,0.0
8.0,0.568,0.684,0.778,0.8,0.662,0.0
9.0,0.764,0.898,0.92,0.882,0.79,0.0
10.0,1.0346666666666666,1.1058823529411765,1.0810810810810811,1.034324942791762,1.2648809523809523,1.0
11.0,1.1066666666666667,1.1952941176470588,1.1486486486486487,1.1578947368421053,1.3898809523809523,1.0
12.0,1.1946666666666668,1.4094117647058824,1.3175675675675675,1.4324942791762014,1.5089285714285714,1.0
13.0,1.3733333333333333,1.6541176470588235,1.490990990990991,1.59954233409611,1.6101190476190477,2.0
14.0,1.6106666666666667,1.8188235294117647,1.7297297297297298,1.7437070938215102,1.7827380952380953,2.0
15.0,1.808,2.0047058823529413,1.9166666666666667,1.8489702517162472,1.9404761904761905,2.0
16.0,2.0616438356164384,2.185089974293059,2.17027027027027,2.0381471389645776,2.4261603375527425,2.0
17.0,2.1301369863013697,2.316195372750643,2.2405405405405405,2.1662125340599454,2.540084388185654,2.0
18.0,2.2363013698630136,2.562982005141388,2.364864864864865,2.4196185286103544,2.6624472573839664,2.0
19.0,2.410958904109589,2.7789203084832903,2.5297297297297296,2.5912806539509536,2.8143459915611815,3.0
20.0,2.643835616438356,2.9460154241645244,2.6945945945945944,2.7629427792915533,3.0464135021097047,3.0
21.0,2.7705479452054793,3.077120822622108,2.8594594594594596,2.88283378746594,3.204255319148936,3.0
22.0,3.088785046728972,3.289325842696629,3.1655172413793102,3.0825396825396827,3.5202020202020203,3.0
23.0,3.163551401869159,3.4634831460674156,3.2214532871972317,3.2,3.6262626262626263,3.0
24.0,3.2757009345794392,3.702247191011236,3.356401384083045,3.3746031746031746,3.7474747474747474,3.0
25.0,3.453271028037383,3.8764044943820224,3.5155709342560555,3.5428571428571427,3.8585858585858586,3.0
26.0,3.6588785046728973,4.015723270440252,3.7024221453287196,3.7142857142857144,4.045454545454546,3.0
27.0,3.8411214953271027,4.157728706624606,3.8645833333333335,3.853968253968254,4.192893401015229,3.0
28.0,4.159509202453988,4.437125748502994,4.2110091743119265,4.061302681992337,4.58125,4.0
29.0,4.220858895705521,4.607784431137724,4.298165137614679,4.21455938697318,4.6875,4.0
30.0,4.3496932515337425,4.732342007434944,4.431192660550459,4.425287356321839,4.84375,4.0
31.0,4.539877300613497,4.892193308550186,4.591743119266055,4.601532567049809,4.9625,4.0
32.0,4.723926380368098,5.063197026022305,4.8119266055045875,4.766283524904215,5.1,4.0
33.0,4.828220858895706,5.213483146067416,4.967889908256881,4.911877394636015,5.296052631578948,4.0
34.0,5.254385964912281,5.493630573248407,5.2988505747126435,5.136986301369863,5.606060606060606,4.0
35.0,5.342105263157895,5.659235668789809,5.367816091954023,5.273972602739726,5.696969696969697,5.0
36.0,5.5,5.837579617834395,5.511494252873563,5.47945205479452,5.893939393939394,5.0
37.0,5.649122807017544,6.035031847133758,5.689655172413793,5.666666666666667,6.015151515151516,6.0
38.0,5.798245614035087,6.180995475113122,5.844827586206897,5.789954337899544,6.159090909090909,6.0
39.0,5.929203539823009,6.37620578778135,6.0,5.926940639269406,6.3700787401574805,6.0
40.0,6.277777777777778,6.591216216216216,6.386861313868613,6.180327868852459,6.715596330275229,6.0
41.0,6.388888888888889,6.75,6.45985401459854,6.3224043715847,6.834862385321101,7.0
42.0,6.566666666666666,6.938775510204081,6.605839416058394,6.53551912568306,6.963302752293578,7.0
43.0,6.677777777777778,7.107142857142857,6.788321167883212,6.6775956284153,7.073394495412844,7.0
44.0,6.877777777777778,7.236486486486487,7.0,6.863387978142076,7.2110091743119265,7.0
45.0,7.0227272727272725,7.426621160409557,7.162962962962963,6.983516483516484,7.427184466019417,7.0
46.0,7.352112676056338,7.656934306569343,7.469565217391304,7.18125,7.688888888888889,7.0
47.0,7.450704225352113,7.843065693430657,7.539130434782609,7.35,7.9222222222222225,8.0
48.0,7.535211267605634,7.981751824817518,7.721739130434782,7.475,8.055555555555555,8.0
49.0,7.774647887323944,8.164233576642335,7.913043478260869,7.6125,8.133333333333333,8.0
50.0,7.943661971830986,8.317518248175183,8.069565217391304,7.79375,8.366666666666667,8.0
51.0,8.114285714285714,8.477777777777778,8.228070175438596,7.9375,8.563218390804598,8.0
52.0,8.344262295081966,8.744,8.490196078431373,8.204545454545455,8.74698795180723,9.0
53.0,8.442622950819672,8.948,8.568627450980392,8.333333333333334,8.927710843373495,9.0
54.0,8.688524590163935,9.12987012987013,8.686274509803921,8.492424242424242,9.0,9.0
55.0,8.934426229508198,9.246753246753247,8.892156862745098,8.659090909090908,9.168674698795181,9.0
56.0,9.081967213114755,9.422077922077921,9.07843137254902,8.803030303030303,9.313253012048193,9.0
57.0,9.183333333333334,9.662162162162161,9.25,8.893939393939394,9.469135802469136,9.0
58.0,9.470588235294118,9.92608695652174,9.49438202247191,9.160377358490566,9.73972602739726,9.0
59.0,9.647058823529411,10.043165467625899,9.629213483146067,9.358490566037736,9.821917808219178,10.0
60.0,9.803921568627452,10.172661870503598,9.887640449438202,9.50943396226415,10.013698630136986,10.0
61.0,10.03921568627451,10.323741007194245,10.067415730337078,9.69811320754717,10.10958904109589,10.0
62.0,10.156862745098039,10.43884892086331,10.191011235955056,9.820754716981131,10.32876712328767,10.0
63.0,10.294117647058824,10.727272727272727,10.314606741573034,9.961904761904762,10.528571428571428,11.0
64.0,10.5,10.968253968253968,10.597560975609756,10.241379310344827,10.723076923076922,11.0
65.0,10.644444444444444,11.071428571428571,10.695121951219512,10.367816091954023,10.876923076923077,11.0
66.0,10.755555555555556,11.253968253968255,10.926829268292684,10.666666666666666,11.061538461538461,11.0
67.0,10.88888888888889,11.476190476190476,11.036585365853659,10.793103448275861,11.169230769230769,11.0
68.0,11.066666666666666,11.626984126984127,11.182926829268293,10.919540229885058,11.276923076923078,11.0
69.0,11.227272727272727,11.852459016393443,11.432098765432098,11.034883720930232,11.524590163934427,11.0
70.0,11.439024390243903,12.042016806722689,11.697368421052632,11.18421052631579,11.8,11.0
71.0,11.585365853658537,12.15126050420168,11.789473684210526,11.342105263157896,11.981818181818182,12.0
72.0,11.804878048780488,12.38655462184874,12.0,11.526315789473685,12.181818181818182,12.0
73.0,11.926829268292684,12.504201680672269,12.118421052631579,11.710526315789474,12.327272727272728,12.0
74.0,12.073170731707316,12.61344537815126,12.328947368421053,11.842105263157896,12.50909090909091,12.0
75.0,12.384615384615385,12.901785714285714,12.534246575342467,11.933333333333334,12.83673469387755,12.0
76.0,12.555555555555555,13.158878504672897,12.73134328358209,12.238095238095237,13.042553191489361,12.0
77.0,12.61111111111111,13.30841121495327,12.955223880597014,12.365079365079366,13.23404255319149,12.0
78.0,12.88888888888889,13.457943925233645,13.104477611940299,12.571428571428571,13.361702127659575,13.0
79.0,13.083333333333334,13.607476635514018,13.328358208955224,12.65079365079365,13.553191489361701,13.0
80.0,13.277777777777779,13.80373831775701,13.477611940298507,12.873015873015873,13.74468085106383,13.0
81.0,13.333333333333334,14.00952380952381,13.582089552238806,12.968253968253968,13.826086956521738,13.0
82.0,13.625,14.153846153846153,13.71875,13.215686274509803,14.022222222222222,13.0
83.0,13.8125,14.35576923076923,13.953125,13.352941176470589,14.155555555555555,13.0
84.0,14.03125,14.51923076923077,14.109375,13.549019607843137,14.2,14.0
85.0,14.3125,14.701923076923077,14.25,13.784313725490197,14.422222222222222,14.0
86.0,14.5,14.884615384615385,14.390625,13.843137254901961,14.644444444444444,14.0
87.0,14.59375,15.088235294117647,14.578125,14.040816326530612,14.813953488372093,14.0
88.0,14.838709677419354,15.313131313131313,14.89655172413793,14.317073170731707,14.975609756097562,14.0
89.0,14.838709677419354,15.434343434343434,14.982758620689655,14.463414634146341,15.21951219512195,15.0
90.0,15.0,15.626262626262626,15.10344827586207,14.75609756097561,15.317073170731707,15.0
91.0,15.03225806451613,15.808080808080808,15.224137931034482,14.902439024390244,15.414634146341463,15.0
92.0,15.258064516129032,15.969696969696969,15.448275862068966,15.0,15.536585365853659,15.0
