,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
2026,0,1,1000,1,181,32,9.500000000000252,101.00000000000252,90002.0,0,1.8,,182
33,1,1,10,2,0,0,0.0,11.0,95.0,4,-1.1,,2
2027,2,1,1000,1,183,13,10.700000000000092,113.00000000000092,74462.0,0,1.0,,184
71,3,1,22,0,2,0,0.0,0.0,120.0,3,-1.1,,2
4128,0,2,1000,1,180,6,8.800000000000232,94.0000000000023,74304.0,0,1.8,,181
2314,1,2,93,0,14,1,0.0,0.0,594.0,2,-1.1,,14
4129,2,2,1000,1,179,14,8.200000000000244,88.00000000000243,76284.0,1,1.8,,180
2063,3,2,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
6194,0,3,1000,0,183,33,10.600000000000238,106.00000000000236,87636.0,1,1.8,,183
4235,1,3,27,0,3,1,0.0,0.0,171.0,0,-1.0,,3
6195,2,3,1000,5,172,0,4.000000000000055,70.00000000000054,60414.0,3,0.9,,177
4273,3,3,39,0,5,0,0.0,0.0,219.0,3,-1.1,,5
9208,0,4,1000,2,169,53,2.200000000000196,34.000000000001954,66084.0,0,1.0,,171
9209,1,4,1000,0,189,18,14.19999999999997,141.9999999999997,113610.0,1,0.9,,189
9210,2,4,1000,0,169,4,2.200000000000207,22.00000000000207,72342.0,1,1.8,,169
6255,3,4,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
12259,0,5,1000,2,177,51,7.000000000000169,82.00000000000168,60306.0,2,1.1,,179
12260,1,5,1000,0,193,34,16.600000000000225,166.00000000000225,94458.0,0,1.0,,193
12261,2,5,1000,0,181,8,9.400000000000231,94.00000000000232,73440.0,0,1.0,,181
9414,3,5,51,0,7,1,0.0,0.0,321.0,3,-1.1,,7
12318,0,6,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,,2
12368,1,6,38,3,5,0,0.0,17.999999999999982,585.0,0,-1.0,,8
12356,2,6,27,0,3,0,0.0,0.0,135.0,1,-1.1,,3
12357,3,6,27,0,3,0,0.0,0.0,129.0,3,-1.1,,3
12425,0,7,15,0,1,0,0.0,0.0,87.0,0,-1.0,,1
12444,1,7,21,0,2,0,0.0,0.0,96.0,0,-1.0,,2
13352,2,7,921,9,152,0,0.0,52.99999999999999,41081.0,4,-1.1,,161
12458,3,7,27,1,3,0,0.0,5.000000000000004,164.0,0,-1.0,,4
14462,0,8,1000,5,194,0,17.199999999999612,201.9999999999961,145794.0,0,1.0,,199
13386,1,8,9,0,0,0,0.0,0.0,36.0,4,-1.1,,0
13554,2,8,92,1,14,0,0.0,5.9999999999999725,984.0,0,-0.1999999999999999,,15
13388,3,8,9,2,0,0,0.0,11.0,71.0,2,-1.1,,2
14611,0,9,51,0,7,0,0.0,0.0,255.0,0,-1.0,,7
14575,1,9,33,0,4,1,0.0,0.0,180.0,2,-1.1,,4
14623,2,9,62,3,9,0,0.0,17.999999999999982,783.0,0,-1.0,,12
14522,3,9,15,0,1,0,0.0,0.0,57.0,0,-1.0,,1
14656,0,10,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,,1
14657,1,10,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,,1
14706,2,10,33,1,4,0,0.0,5.000000000000003,179.0,0,-0.1999999999999999,,5
14838,3,10,164,1,26,0,0.0,5.9999999999999805,1764.0,0,-1.0,,27
15966,0,11,1000,5,195,0,17.79999999999966,207.9999999999966,142482.0,0,1.0,,200
14872,1,11,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
14891,2,11,15,0,1,0,0.0,0.0,81.0,0,-1.0,,1
15070,3,11,104,2,16,0,0.0,11.999999999999966,1272.0,0,-0.1999999999999999,,18
16023,0,12,15,1,1,1,0.0,5.000000000000001,104.0,0,-1.0,,2
18061,1,12,1000,1,171,66,3.399999999999942,39.99999999999942,31458.0,4,0.9,,172
18062,2,12,1000,0,174,76,5.200000000000101,52.00000000000101,39102.0,0,1.0,,174
16224,3,12,81,0,12,1,0.0,0.0,648.0,2,-1.1,,12
20145,0,13,1000,0,170,57,2.800000000000055,28.000000000000547,41484.0,0,1.0,,170
20146,1,13,1000,0,184,8,11.200000000000236,112.00000000000234,81858.0,1,1.8,,184
18097,2,13,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
18296,3,13,75,0,11,1,0.0,0.0,495.0,3,-1.1,,11
20227,0,14,21,0,2,1,0.0,0.0,120.0,0,-1.0,,2
22187,1,14,1000,0,174,69,5.200000000000032,52.00000000000032,32040.0,0,1.0,,174
22188,2,14,1000,0,175,78,5.80000000000006,58.0000000000006,40698.0,0,1.0,,175
20230,3,14,21,1,2,0,0.0,5.000000000000002,113.0,0,-1.0,,3
25201,0,15,1000,2,176,69,6.4000000000001975,76.00000000000198,61548.0,0,1.8,,178
25202,1,15,1000,0,186,68,12.40000000000021,124.00000000000207,85914.0,0,1.0,,186
25203,2,15,1000,0,182,19,10.00000000000024,100.0000000000024,78960.0,0,1.0,,182
22248,3,15,15,1,1,0,0.0,5.000000000000001,92.0,0,-1.0,,2
25236,0,16,9,1,0,0,0.0,5.000000000000001,59.0,2,-1.1,,1
25292,1,16,33,1,4,0,0.0,5.000000000000002,179.0,0,-0.1999999999999999,,5
25256,2,16,15,0,1,0,0.0,0.0,81.0,1,-1.1,,1
25299,3,16,39,0,5,0,0.0,0.0,249.0,3,-1.1,,5
25356,0,17,15,1,1,0,0.0,5.000000000000002,86.0,0,-0.1999999999999999,,2
25357,1,17,15,0,1,0,0.0,0.0,87.0,3,-1.1,,1
25821,2,17,477,9,78,0,0.0,52.99999999999999,17117.0,4,-1.1,,87
25359,3,17,15,0,1,0,0.0,0.0,57.0,3,-1.1,,1
25854,0,18,9,1,0,0,0.0,5.000000000000001,71.0,2,-1.1,,1
25927,1,18,33,0,4,0,0.0,0.0,174.0,2,-1.1,,4
26217,2,18,303,8,49,0,0.0,47.0,8846.0,4,-1.1,,57
25965,3,18,51,1,7,0,0.0,5.000000000000001,422.0,0,-1.0,,8
27741,0,19,1000,6,197,0,18.99999999999964,225.9999999999964,146904.0,0,1.8,,203
26251,1,19,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
27235,2,19,494,6,81,0,0.0,35.9999999999998,13935.0,0,-1.0,,87
26289,3,19,21,1,2,0,0.0,5.000000000000003,125.0,0,-1.0,,3
30772,0,20,1000,2,176,63,6.400000000000194,76.00000000000193,66366.0,0,1.0,,178
30773,1,20,1000,1,188,55,13.60000000000019,142.00000000000188,75096.0,1,1.8,,189
30774,2,20,1000,0,182,11,10.00000000000026,100.0000000000026,82440.0,1,1.8,,182
27873,3,20,33,0,4,1,0.0,0.0,162.0,3,-1.1,,4
30807,0,21,9,1,0,0,0.0,5.000000000000001,77.0,2,-1.1,,1
30898,1,21,39,1,5,0,0.0,5.000000000000006,254.0,0,-1.0,,6
31648,2,21,422,3,69,0,0.0,17.99999999999973,8913.0,0,-1.0,,72
31630,3,21,404,0,66,0,0.0,0.0,5916.0,0,-1.0,,66
33683,0,22,1000,0,170,59,2.8000000000000385,28.000000000000384,39216.0,2,1.1,,170
33684,1,22,1000,0,180,10,8.800000000000251,88.0000000000025,85272.0,0,1.0,,180
31707,2,22,15,1,1,1,0.0,5.000000000000001,98.0,0,-0.1999999999999999,,2
31726,3,22,21,0,2,0,0.0,0.0,102.0,3,-1.1,,2
36697,0,23,1000,1,178,55,7.600000000000177,82.00000000000176,63582.0,4,0.9,,179
36698,1,23,1000,0,187,42,13.000000000000217,130.00000000000213,78564.0,0,1.0,,187
36699,2,23,1000,0,181,5,9.400000000000196,94.00000000000196,73656.0,0,1.0,,181
33744,3,23,15,0,1,0,0.0,0.0,87.0,3,-1.1,,1
38728,0,24,1000,0,182,29,10.000000000000254,100.00000000000252,90552.0,0,1.0,,182
36733,1,24,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,,1
38729,2,24,1000,4,171,0,3.399999999999969,57.99999999999969,55968.0,0,1.0,,175
36771,3,24,21,0,2,0,0.0,0.0,96.0,3,-1.1,,2
40788,0,25,1000,0,183,40,10.600000000000252,106.00000000000252,92184.0,0,1.0,,183
38854,1,25,33,0,4,2,0.0,0.0,234.0,2,-1.1,,4
40789,2,25,1000,7,172,0,4.000000000000097,82.00000000000097,63780.0,0,1.8,,179
38837,3,25,27,0,3,0,0.0,0.0,141.0,3,-1.1,,3
43802,0,26,1000,1,173,47,4.600000000000213,52.000000000002125,61458.0,2,1.5,,174
43803,1,26,1000,0,195,18,17.80000000000006,178.0000000000006,93090.0,1,0.9,,195
43804,2,26,1000,0,170,1,2.800000000000244,28.00000000000244,69204.0,1,0.9,,170
40849,3,26,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,,2
43885,0,27,21,1,2,2,0.0,5.000000000000002,143.0,2,-1.1,,3
43904,1,27,27,1,3,3,0.0,5.000000000000001,224.0,3,-1.1,,4
44968,2,27,1000,0,179,0,8.200000000000221,82.0000000000022,78744.0,0,1.0,,179
44084,3,27,116,0,18,1,0.0,0.0,1524.0,0,-1.0,,18
47003,0,28,1000,1,180,30,8.800000000000262,94.0000000000026,92910.0,0,1.8,,181
45026,1,28,15,0,1,1,0.0,0.0,63.0,0,-1.0,,1
47004,2,28,1000,1,177,0,6.999999999999986,75.99999999999984,59616.0,0,1.0,,178
45046,3,28,21,0,2,0,0.0,0.0,108.0,3,-1.1,,2
49080,0,29,1000,0,184,37,11.200000000000252,112.00000000000252,92082.0,0,1.0,,184
47204,1,29,62,0,9,3,0.0,0.0,555.0,2,-1.1,,9
49081,2,29,1000,7,171,0,3.3999999999999964,75.99999999999996,61638.0,0,1.8,,178
47064,3,29,15,1,1,0,0.0,5.000000000000002,80.0,0,-0.1999999999999999,,2
50144,0,30,1000,6,194,0,17.19999999999959,207.9999999999959,153882.0,0,1.0,,200
49115,1,30,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
49177,2,30,33,1,4,0,0.0,5.000000000000001,245.0,0,-0.1999999999999999,,5
49153,3,30,21,0,2,0,0.0,0.0,114.0,3,-1.1,,2
50269,0,31,32,1,4,1,0.0,5.999999999999993,348.0,2,-1.1,,5
50306,1,31,44,0,6,0,0.0,0.0,336.0,0,-1.0,,6
50364,2,31,99,6,15,0,0.0,35.0,1778.0,4,-1.1,,21
50310,3,31,45,0,6,1,0.0,0.0,222.0,3,-1.1,,6
52411,0,32,1000,1,182,29,10.000000000000249,106.00000000000249,92304.0,0,1.8,,183
50446,1,32,21,1,2,1,0.0,5.000000000000002,131.0,0,-0.1999999999999999,,3
52412,2,32,1000,3,171,0,3.3999999999999613,51.99999999999961,60846.0,0,1.0,,174
50466,3,32,27,0,3,0,0.0,0.0,135.0,3,-1.1,,3
54453,0,33,1000,0,184,29,11.200000000000244,112.00000000000244,91170.0,1,1.8,,184
52507,1,33,27,0,3,0,0.0,0.0,135.0,2,-1.1,,3
54454,2,33,1000,5,172,0,3.999999999999958,69.99999999999957,58338.0,1,1.8,,177
52472,3,33,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,,2
56530,0,34,1000,0,182,36,10.000000000000258,100.00000000000256,91062.0,0,1.0,,182
54666,1,34,68,0,10,4,0.0,0.0,648.0,2,-1.1,,10
56531,2,34,1000,6,171,0,3.399999999999962,69.99999999999962,58326.0,3,0.9,,177
54490,3,34,9,0,0,1,0.0,0.0,42.0,3,-1.1,,0
58584,0,35,1000,0,183,43,10.600000000000248,106.00000000000246,94188.0,0,1.0,,183
56565,1,35,9,1,0,0,0.0,5.000000000000001,65.0,0,-1.0,,1
58585,2,35,1000,7,171,0,3.4000000000000217,76.00000000000021,53922.0,3,0.9,,178
56675,3,35,45,0,6,0,0.0,0.0,312.0,3,-1.1,,6
60679,0,36,1000,0,182,17,10.000000000000252,100.00000000000252,90288.0,2,0.9,,182
58827,1,36,74,0,11,4,0.0,0.0,1017.0,2,-1.1,,11
60680,2,36,1000,1,185,1,11.800000000000091,124.00000000000092,72840.0,2,1.9,,186
58669,3,36,21,0,2,1,0.0,0.0,84.0,3,-1.1,,2
62757,0,37,1000,0,185,34,11.800000000000262,118.0000000000026,94206.0,0,1.0,,185
60738,1,37,15,0,1,0,0.0,0.0,81.0,2,-1.1,,1
62758,2,37,1000,7,173,0,4.599999999999975,87.99999999999976,58098.0,3,0.9,,180
60884,3,37,63,0,9,1,0.0,0.0,375.0,3,-1.1,,9
62791,0,38,9,1,0,0,0.0,5.000000000000001,47.0,2,-1.1,,1
62835,1,38,27,0,3,0,0.0,0.0,123.0,0,-1.0,,3
62811,2,38,15,0,1,0,0.0,0.0,81.0,1,-1.1,,1
62853,3,38,44,1,6,0,0.0,5.999999999999993,432.0,0,-1.0,,7
62886,0,39,9,1,0,0,0.0,5.000000000000001,65.0,2,-1.1,,1
63002,1,39,57,0,8,0,0.0,0.0,324.0,0,-1.0,,8
63008,2,39,62,2,9,0,0.0,11.999999999999988,705.0,0,-1.0,,11
62943,3,39,27,0,3,0,0.0,0.0,141.0,2,-1.1,,3
66015,0,40,1000,1,183,44,10.600000000000207,112.00000000000206,62544.0,0,1.0,,184
66016,1,40,1000,0,182,34,10.000000000000204,100.00000000000205,93090.0,0,1.0,,182
66017,2,40,1000,0,183,12,10.600000000000248,106.00000000000249,79704.0,0,1.0,,183
63044,3,40,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
66050,0,41,9,1,0,0,0.0,5.000000000000001,47.0,2,-1.1,,1
66154,1,41,45,0,6,0,0.0,0.0,276.0,0,-1.0,,6
