,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
144,0,1,45,0,6,0,0.0,0.0,390.0,3,-1.1,,6
57,1,1,16,0,1,0,0.0,0.0,87.0,1,-1.1,,1
337,2,1,141,1,22,0,0.0,5.999999999999975,1896.0,2,-1.1,,23
1197,3,1,1000,0,174,0,5.300000000000019,53.00000000000019,34274.0,1,1.8,,174
2450,0,2,609,0,100,10,0.0,0.0,41184.0,3,-1.1,,100
1255,1,2,15,0,1,0,0.0,0.0,57.0,1,-1.1,,1
2842,2,2,1000,23,175,0,5.800000000000177,196.00000000000173,99474.0,0,1.0,,198
1275,3,2,21,0,2,0,0.0,0.0,126.0,4,-1.1,,2
4907,0,3,1000,1,167,8,0.99999999999976,15.999999999997598,117510.0,0,1.0,,168
2900,1,3,15,0,1,0,0.0,0.0,81.0,1,-1.1,,1
4908,2,3,1000,9,174,0,5.20000000000017,106.00000000000168,70812.0,4,0.9,,183
3010,3,3,51,0,7,1,0.0,0.0,321.0,4,-1.1,,7
6149,0,4,597,0,98,21,0.0,0.0,26040.0,3,-1.1,,98
4942,1,4,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
6553,2,4,1000,17,174,0,5.200000000000216,154.00000000000213,101622.0,1,1.8,,191
5034,3,4,39,0,5,0,0.0,0.0,237.0,4,-1.1,,5
7440,0,5,405,0,66,7,0.0,0.0,20094.0,3,-1.1,,66
6756,1,5,63,1,9,1,0.0,5.000000000000003,494.0,0,-0.1999999999999999,,10
8036,2,5,1000,23,174,2,5.200000000000232,190.0000000000023,124728.0,0,1.0,,197
6613,3,5,15,1,1,1,0.0,5.000000000000001,92.0,0,-0.1999999999999999,,2
9117,0,6,1000,1,224,0,35.199999999999406,357.99999999999403,186264.0,1,1.8,,225
8094,1,6,15,0,1,0,0.0,0.0,69.0,1,-1.1,,1
8131,2,6,27,0,3,0,0.0,0.0,123.0,0,-1.0,,3
8156,3,6,39,0,5,0,0.0,0.0,201.0,0,-1.0,,5
10311,0,7,1000,0,215,0,29.79999999999948,297.9999999999948,172014.0,0,1.0,,215
9415,1,7,104,0,16,0,0.0,0.0,1428.0,1,-1.1,,16
9200,2,7,21,0,2,0,0.0,0.0,102.0,0,-1.0,,2
9345,3,7,69,0,10,1,0.0,0.0,606.0,0,-1.0,,10
11427,0,8,1000,1,220,0,32.79999999999959,333.9999999999959,168564.0,0,1.8,,221
10489,1,8,62,0,9,0,0.0,0.0,843.0,4,-1.1,,9
10394,2,8,21,1,2,0,0.0,5.000000000000001,161.0,0,-1.0,,3
10431,3,8,33,0,4,1,0.0,0.0,156.0,0,-1.0,,4
12344,0,9,441,0,72,13,0.0,0.0,23310.0,3,-1.1,,72
11516,1,9,27,1,3,0,0.0,5.000000000000001,164.0,0,-0.1999999999999999,,4
12904,2,9,1000,30,176,0,6.400000000000215,244.00000000000213,141000.0,1,1.8,,206
11463,3,9,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
14543,0,10,1000,1,185,10,11.800000000000123,124.00000000000122,54690.0,0,1.0,,186
12938,1,10,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
14146,2,10,603,19,99,0,0.0,113.00000000000055,36674.0,4,-1.1,,118
12994,3,10,27,0,3,0,0.0,0.0,165.0,3,-1.1,,3
15755,0,11,1000,0,213,0,28.59999999999955,285.9999999999955,158250.0,0,1.0,,213
14883,1,11,128,0,20,0,0.0,0.0,1416.0,0,-1.0,,20
14717,2,11,45,1,6,0,0.0,5.000000000000006,269.0,0,-0.1999999999999999,,7
14699,3,11,39,1,5,0,0.0,5.000000000000005,218.0,0,-0.1999999999999999,,6
17856,0,12,1000,1,168,7,1.5999999999996897,21.99999999999689,123552.0,0,1.0,,169
15970,1,12,57,1,8,0,0.0,5.000000000000001,443.0,0,-0.1999999999999999,,9
17857,2,12,1000,8,182,0,10.000000000000176,148.00000000000173,63450.0,4,0.9,,190
15935,3,12,45,0,6,0,0.0,0.0,258.0,0,-1.0,,6
19383,0,13,716,0,118,9,0.0,0.0,70980.0,3,-1.1,,118
18063,1,13,56,0,8,0,0.0,0.0,594.0,0,-1.0,,8
19668,2,13,1000,21,174,1,5.200000000000182,178.00000000000182,85092.0,0,1.8,,195
18013,3,13,39,0,5,0,0.0,0.0,195.0,0,-1.0,,5
20681,0,14,495,0,81,12,0.0,0.0,25221.0,3,-1.1,,81
19721,1,14,15,0,1,0,0.0,0.0,81.0,0,-1.0,,1
21187,2,14,1000,27,175,0,5.800000000000227,220.00000000000227,115998.0,0,1.8,,202
19704,3,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
22250,0,15,1000,1,215,0,29.799999999999574,303.9999999999958,160944.0,0,1.0,,216
21221,1,15,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
21276,2,15,27,1,3,0,0.0,5.000000000000003,140.0,0,-0.1999999999999999,,4
21277,3,15,27,0,3,1,0.0,0.0,177.0,0,-1.0,,3
24080,0,16,1000,1,181,20,9.4000000000001,100.000000000001,46524.0,1,1.8,,182
22594,1,16,110,1,17,1,0.0,5.999999999999994,1023.0,0,-0.1999999999999999,,18
23785,2,16,705,20,116,0,0.0,119.00000000000088,56435.0,4,-1.1,,136
22310,3,16,15,0,1,0,0.0,0.0,75.0,0,-1.0,,1
25743,0,17,1000,1,188,16,13.600000000000126,142.00000000000125,55326.0,0,1.0,,189
24175,1,17,27,1,3,0,0.0,5.000000000000003,140.0,0,-0.1999999999999999,,4
25364,2,17,621,19,102,0,0.0,113.00000000000058,39899.0,4,-1.1,,121
24140,3,17,15,0,1,0,0.0,0.0,69.0,4,-1.1,,1
27790,0,18,1000,0,168,15,1.5999999999999832,15.999999999999831,88314.0,0,1.0,,168
25825,1,18,21,0,2,0,0.0,0.0,138.0,1,-1.1,,2
27791,2,18,1000,11,172,0,4.000000000000163,106.00000000000162,61962.0,0,1.8,,183
25845,3,18,27,0,3,1,0.0,0.0,165.0,4,-1.1,,3
28985,0,19,1000,1,221,0,33.39999999999951,339.99999999999505,183162.0,0,1.0,,222
28077,1,19,92,1,14,1,0.0,5.999999999999962,1050.0,0,-0.1999999999999999,,15
27898,2,19,27,1,3,1,0.0,5.000000000000003,146.0,0,-0.1999999999999999,,4
28043,3,19,75,0,11,2,0.0,0.0,477.0,0,-1.0,,11
30292,0,20,621,0,102,10,0.0,0.0,30792.0,3,-1.1,,102
29019,1,20,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
30672,2,20,1000,19,174,0,5.200000000000159,166.00000000000156,86178.0,0,1.0,,193
29165,3,20,57,0,8,0,0.0,0.0,282.0,4,-1.1,,8
32136,0,21,1000,0,216,0,30.39999999999961,303.99999999999613,148056.0,0,1.0,,216
31540,1,21,404,0,66,0,0.0,0.0,8244.0,2,-1.1,,66
30810,2,21,39,2,5,0,0.0,11.000000000000004,254.0,0,-0.1999999999999999,,7
30756,3,21,21,0,2,1,0.0,0.0,132.0,3,-1.1,,2
33545,0,22,657,0,108,15,0.0,0.0,29376.0,3,-1.1,,108
32266,1,22,33,1,4,1,0.0,5.000000000000002,221.0,0,-0.1999999999999999,,5
33889,2,22,1000,22,174,0,5.200000000000185,184.00000000000185,98280.0,0,1.0,,196
32358,3,22,63,1,9,0,0.0,5.00000000000001,410.0,0,-0.1999999999999999,,10
34922,0,23,1000,0,216,0,30.399999999999608,303.9999999999961,151890.0,0,1.0,,216
33923,1,23,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
33937,2,23,15,1,1,0,0.0,5.000000000000002,92.0,0,-1.0,,2
33925,3,23,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
35973,0,24,1000,2,219,0,32.19999999999945,333.9999999999945,174138.0,0,1.8,,221
34993,1,24,21,0,2,0,0.0,0.0,138.0,0,-1.0,,2
34994,2,24,21,2,2,0,0.0,11.0,113.0,0,-0.1999999999999999,,4
34958,3,24,9,0,0,0,0.0,0.0,36.0,4,-1.1,,0
37107,0,25,1000,1,218,0,31.599999999999746,321.99999999999744,144264.0,0,1.0,,219
36055,1,25,21,1,2,1,0.0,5.000000000000002,137.0,0,-0.1999999999999999,,3
36187,2,25,80,2,12,0,0.0,11.99999999999998,1014.0,0,-1.0,,14
36093,3,25,33,0,4,1,0.0,0.0,210.0,4,-1.1,,4
38152,0,26,1000,1,229,0,38.1999999999994,387.999999999994,205512.0,0,1.8,,230
37141,1,26,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
37173,2,26,21,1,2,0,0.0,5.000000000000003,131.0,0,-1.0,,3
37161,3,26,15,0,1,1,0.0,0.0,87.0,4,-1.1,,1
40414,0,27,1000,2,168,14,1.599999999999933,27.99999999999933,94932.0,0,1.8,,170
38898,1,27,242,0,39,0,0.0,0.0,4023.0,1,-1.1,,39
40415,2,27,1000,16,170,0,2.8000000000001286,124.00000000000128,60738.0,0,1.8,,186
38236,3,27,21,1,2,1,0.0,5.000000000000001,113.0,0,-0.1999999999999999,,3
41380,0,28,465,0,76,4,0.0,0.0,24702.0,3,-1.1,,76
40492,1,28,21,1,2,0,0.0,5.000000000000001,137.0,0,-0.1999999999999999,,3
41916,2,28,1000,28,175,0,5.800000000000251,226.0000000000025,128172.0,0,1.0,,203
40475,3,28,15,1,1,0,0.0,5.000000000000002,68.0,0,-0.1999999999999999,,2
44023,0,29,1000,0,168,18,1.5999999999999353,15.999999999999352,86424.0,0,1.0,,168
41998,1,29,21,0,2,0,0.0,0.0,150.0,0,-1.0,,2
44024,2,29,1000,10,173,0,4.600000000000147,106.00000000000146,68868.0,4,0.9,,183
42198,3,29,87,0,13,0,0.0,0.0,645.0,0,-1.0,,13
45727,0,30,837,0,138,6,0.0,0.0,85494.0,3,-1.1,,138
44082,1,30,15,0,1,0,0.0,0.0,81.0,0,-1.0,,1
45891,2,30,1000,20,174,0,5.200000000000156,172.0000000000015,76410.0,0,1.8,,194
44084,3,30,15,1,1,0,0.0,5.000000000000002,74.0,0,-0.1999999999999999,,2
47640,0,31,860,0,142,14,0.0,0.0,82770.0,3,-1.1,,142
45962,1,31,21,1,2,0,0.0,5.000000000000003,137.0,0,-0.1999999999999999,,3
47781,2,31,1000,13,173,0,4.600000000000196,124.00000000000196,76650.0,0,1.0,,186
45927,3,31,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
48820,0,32,1000,1,217,0,30.9999999999995,315.999999999995,168720.0,0,1.8,,218
47815,1,32,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
47841,2,32,21,2,2,0,0.0,11.0,149.0,0,-0.1999999999999999,,4
47817,3,32,9,0,0,0,0.0,0.0,36.0,3,-1.1,,0
50627,0,33,1000,1,182,26,10.000000000000115,106.00000000000117,48516.0,0,1.0,,183
48950,1,33,33,0,4,0,0.0,0.0,228.0,1,-1.1,,4
50356,2,33,729,23,120,0,0.0,137.00000000000088,57023.0,4,-1.1,,143
48988,3,33,45,0,6,1,0.0,0.0,300.0,4,-1.1,,6
51684,0,34,1000,1,214,0,29.199999999999637,297.9999999999963,151536.0,0,1.8,,215
50661,1,34,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
50711,2,34,27,1,3,0,0.0,5.000000000000001,194.0,0,-0.1999999999999999,,4
50699,3,34,21,0,2,0,0.0,0.0,102.0,4,-1.1,,2
52806,0,35,1000,1,217,0,30.999999999999638,315.9999999999964,158460.0,0,1.0,,218
51718,1,35,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
51880,2,35,74,1,11,0,0.0,5.999999999999997,675.0,0,-0.1999999999999999,,12
51810,3,35,39,0,5,0,0.0,0.0,243.0,4,-1.1,,5
54263,0,36,717,0,118,11,0.0,0.0,67770.0,3,-1.1,,118
52859,1,36,15,0,1,0,0.0,0.0,69.0,0,-1.0,,1
54547,2,36,1000,22,174,0,5.200000000000207,184.00000000000205,89796.0,0,1.0,,196
52842,3,36,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
55580,0,37,1000,0,216,0,30.39999999999959,303.9999999999959,161046.0,1,1.8,,216
54595,1,37,15,0,1,0,0.0,0.0,57.0,0,-1.0,,1
54582,2,37,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,,1
54583,3,37,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
56649,0,38,1000,1,228,0,37.599999999999454,381.99999999999454,193464.0,1,1.8,,229
55676,1,38,27,1,3,0,0.0,5.000000000000001,194.0,0,-0.1999999999999999,,4
55663,2,38,21,1,2,0,0.0,5.000000000000003,119.0,0,-1.0,,3
55664,3,38,21,1,2,0,0.0,5.000000000000002,101.0,0,-0.1999999999999999,,3
58383,0,39,1000,1,219,0,32.19999999999962,327.9999999999962,160164.0,0,1.0,,220
56707,1,39,15,0,1,0,0.0,0.0,75.0,1,-1.1,,1
58021,2,39,638,0,105,2,0.0,0.0,15009.0,4,-1.1,,105
56907,3,39,81,0,12,0,0.0,0.0,468.0,4,-1.1,,12
59534,0,40,555,0,91,9,0.0,0.0,45747.0,3,-1.1,,91
58417,1,40,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
59980,2,40,1000,28,175,0,5.800000000000194,226.00000000000196,124542.0,1,1.8,,203
