,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
360,0,1,111,0,17,3,0.0,0.0,807.0,3,-1.1,,17
129,1,1,34,0,4,0,0.0,0.0,198.0,0,-1.0,,4
2139,2,1,1000,1,181,10,9.5000000000002,101.00000000000198,64874.0,0,1.0,,182
2140,3,1,1000,0,184,0,11.300000000000235,113.00000000000234,77906.0,0,1.0,,184
2197,0,2,15,1,1,0,0.0,5.000000000000002,116.0,0,-1.0,,2
2216,1,2,21,1,2,0,0.0,5.000000000000002,155.0,2,-1.1,,3
2277,2,2,80,0,12,0,0.0,0.0,708.0,2,-1.1,,12
2218,3,2,21,0,2,0,0.0,0.0,78.0,0,-1.0,,2
4454,0,3,783,0,129,59,0.0,0.0,34767.0,1,-1.1,,129
2691,1,3,104,1,16,0,0.0,5.999999999999981,1020.0,0,-0.1999999999999999,,17
4243,2,3,621,0,102,45,0.0,0.0,31506.0,4,-1.1,,102
4340,3,3,669,0,110,4,0.0,0.0,27630.0,0,-1.0,,110
5768,0,4,422,0,69,23,0.0,0.0,7143.0,1,-1.1,,69
4652,1,4,50,0,7,2,0.0,0.0,381.0,0,-1.0,,7
6925,2,4,1000,2,180,29,8.80000000000023,100.00000000000227,66552.0,0,1.0,,182
6926,3,4,1000,1,186,1,12.40000000000022,130.0000000000022,76290.0,0,1.8,,187
10022,0,5,1000,2,178,62,7.600000000000159,88.00000000000158,61770.0,0,1.0,,180
10023,1,5,1000,1,172,31,4.000000000000081,46.0000000000008,46662.0,4,1.1,,173
7317,2,5,98,0,15,5,0.0,0.0,891.0,4,-1.1,,15
10024,3,5,1000,0,185,27,11.800000000000209,118.00000000000207,77610.0,0,1.0,,185
10282,0,6,177,0,28,1,0.0,0.0,4416.0,1,-1.1,,28
10150,1,6,45,4,6,0,0.0,23.0,401.0,0,-0.1999999999999999,,10
10102,2,6,21,0,2,0,0.0,0.0,114.0,1,-1.1,,2
10084,3,6,15,0,1,0,0.0,0.0,81.0,0,-1.0,,1
11435,0,7,380,0,62,19,0.0,0.0,5598.0,2,-1.1,,62
10340,1,7,15,0,1,1,0.0,0.0,93.0,0,-1.0,,1
12676,2,7,1000,3,179,26,8.200000000000216,100.00000000000216,71166.0,0,1.8,,182
12677,3,7,1000,0,185,0,11.800000000000212,118.00000000000212,82632.0,0,1.0,,185
12710,0,8,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,,1
12765,1,8,27,1,3,0,0.0,5.000000000000002,182.0,0,-1.0,,4
12779,2,8,39,0,5,0,0.0,0.0,273.0,2,-1.1,,5
12767,3,8,27,0,3,0,0.0,0.0,147.0,0,-1.0,,3
15603,0,9,933,0,154,67,0.0,0.0,29490.0,2,-1.1,,154
12885,1,9,27,0,3,1,0.0,0.0,135.0,2,-1.1,,3
15738,2,9,1000,0,175,65,5.800000000000246,58.00000000000246,64182.0,0,1.0,,175
15739,3,9,1000,0,178,13,7.600000000000214,76.00000000000213,49662.0,0,1.0,,178
15941,0,10,128,0,20,3,0.0,0.0,1656.0,1,-1.1,,20
15851,1,10,38,4,5,0,0.0,23.999999999999996,441.0,0,-0.1999999999999999,,9
15829,2,10,27,0,3,2,0.0,0.0,201.0,1,-1.1,,3
15775,3,10,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
17946,0,11,1000,0,175,28,5.800000000000168,58.00000000000168,51534.0,1,0.9,,175
15999,1,11,15,1,1,2,0.0,5.000000000000002,92.0,0,-0.1999999999999999,,2
17422,2,11,489,0,80,28,0.0,0.0,24396.0,4,-1.1,,80
17447,3,11,501,0,82,8,0.0,0.0,21168.0,0,-1.0,,82
20238,0,12,1000,0,177,21,7.000000000000053,70.00000000000053,40266.0,4,0.9,,177
18806,1,12,284,0,46,6,0.0,0.0,6978.0,0,-1.0,,46
17981,2,12,9,0,0,1,0.0,0.0,42.0,1,-1.1,,0
20239,3,12,1000,0,183,3,10.600000000000216,106.00000000000216,65694.0,1,1.8,,183
21788,0,13,476,0,78,15,0.0,0.0,7008.0,3,-1.1,,78
20729,1,13,123,1,19,0,0.0,5.0,908.0,0,-0.1999999999999999,,20
22837,2,13,1000,1,183,21,10.60000000000023,112.0000000000023,71202.0,0,1.0,,184
22838,3,13,1000,1,186,0,12.400000000000215,130.00000000000216,80298.0,0,1.8,,187
22871,0,14,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
22994,1,14,93,1,14,0,0.0,5.000000000000002,893.0,0,-1.0,,15
22909,2,14,21,0,2,0,0.0,0.0,120.0,0,-1.0,,2
22934,3,14,33,1,4,0,0.0,5.000000000000005,203.0,0,-0.1999999999999999,,5
23414,0,15,357,0,58,0,0.0,0.0,13014.0,1,-1.1,,58
23047,1,15,15,1,1,0,0.0,5.000000000000002,98.0,2,-1.1,,2
23029,2,15,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
23096,3,15,39,0,5,0,0.0,0.0,279.0,0,-1.0,,5
23471,0,16,15,0,1,1,0.0,0.0,87.0,2,-1.1,,1
23521,1,16,33,0,4,0,0.0,0.0,156.0,1,-1.1,,4
23617,2,16,128,0,20,0,0.0,0.0,1512.0,2,-1.1,,20
23510,3,16,27,0,3,0,0.0,0.0,159.0,0,-1.0,,3
23700,0,17,27,1,3,0,0.0,5.000000000000004,164.0,0,-1.0,,4
23675,1,17,15,1,1,1,0.0,5.000000000000001,98.0,0,-1.0,,2
23748,2,17,74,0,11,0,0.0,0.0,1143.0,2,-1.1,,11
23677,3,17,15,0,1,0,0.0,0.0,69.0,3,-1.1,,1
25872,0,18,1000,0,178,5,7.600000000000158,76.00000000000158,54456.0,1,1.8,,178
24010,1,18,69,1,10,1,0.0,5.000000000000004,377.0,0,-0.1999999999999999,,11
23971,2,18,56,0,8,2,0.0,0.0,492.0,2,-1.1,,8
25873,3,18,1000,0,186,0,12.400000000000253,124.00000000000252,91788.0,0,1.0,,186
26603,0,19,447,0,73,0,0.0,0.0,15183.0,1,-1.1,,73
26069,1,19,51,1,7,0,0.0,5.000000000000006,338.0,0,-0.1999999999999999,,8
26048,2,19,44,0,6,0,0.0,0.0,342.0,1,-1.1,,6
26344,3,19,188,1,30,0,0.0,5.999999999999993,1590.0,0,-0.1999999999999999,,31
26698,0,20,33,0,4,0,0.0,0.0,204.0,0,-1.0,,4
26674,1,20,21,1,2,0,0.0,5.000000000000002,119.0,0,-1.0,,3
26638,2,20,9,0,0,0,0.0,0.0,36.0,1,-1.1,,0
26759,3,20,93,0,14,0,0.0,0.0,546.0,3,-1.1,,14
26840,0,21,21,0,2,0,0.0,0.0,108.0,0,-1.0,,2
26841,1,21,21,1,2,0,0.0,5.000000000000003,107.0,0,-0.1999999999999999,,3
28800,2,21,1000,1,175,9,5.800000000000071,64.0000000000007,33582.0,0,1.0,,176
28801,3,21,1000,0,179,0,8.200000000000097,82.00000000000097,41472.0,0,1.0,,179
28932,0,22,45,0,6,1,0.0,0.0,372.0,2,-1.1,,6
28835,1,22,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
29022,2,22,134,0,21,0,0.0,0.0,3363.0,2,-1.1,,21
28909,3,22,33,0,4,0,0.0,0.0,150.0,2,-1.1,,4
29165,0,23,51,0,7,3,0.0,0.0,387.0,2,-1.1,,7
29129,1,23,33,1,4,0,0.0,5.000000000000005,221.0,0,-1.0,,5
29189,2,23,74,0,11,0,0.0,0.0,963.0,2,-1.1,,11
29058,3,23,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
29428,0,24,75,0,11,4,0.0,0.0,609.0,2,-1.1,,11
29367,1,24,45,1,6,0,0.0,5.000000000000003,311.0,0,-1.0,,7
29602,2,24,248,0,40,2,0.0,0.0,8940.0,2,-1.1,,40
29369,3,24,45,0,6,0,0.0,0.0,228.0,0,-1.0,,6
29786,0,25,51,0,7,2,0.0,0.0,321.0,0,-1.0,,7
29732,1,25,33,1,4,1,0.0,5.000000000000003,191.0,0,-0.1999999999999999,,5
31685,2,25,1000,1,177,20,7.000000000000103,76.00000000000102,45300.0,0,1.0,,178
31686,3,25,1000,1,180,0,8.800000000000175,94.00000000000172,50262.0,0,1.8,,181
31894,0,26,63,0,9,3,0.0,0.0,435.0,0,-1.0,,9
31768,1,26,21,0,2,1,0.0,0.0,120.0,0,-1.0,,2
33769,2,26,1000,2,177,14,7.000000000000211,82.0000000000021,61914.0,0,1.8,,179
33770,3,26,1000,1,184,0,11.200000000000228,118.00000000000227,75852.0,0,1.8,,185
33947,0,27,45,0,6,1,0.0,0.0,240.0,2,-1.1,,6
33961,1,27,51,0,7,1,0.0,0.0,357.0,1,-1.1,,7
34021,2,27,110,0,17,0,0.0,0.0,2487.0,2,-1.1,,17
33950,3,27,45,0,6,0,0.0,0.0,306.0,0,-1.0,,6
34595,0,28,302,0,49,0,0.0,0.0,7935.0,1,-1.1,,49
34194,1,28,45,0,6,1,0.0,0.0,252.0,0,-1.0,,6
34176,2,28,39,0,5,1,0.0,0.0,249.0,0,-1.0,,5
34481,3,28,188,1,30,0,0.0,5.999999999999904,2766.0,0,-0.1999999999999999,,31
35434,0,29,441,0,72,1,0.0,0.0,16248.0,1,-1.1,,72
34677,1,29,21,1,2,0,0.0,5.000000000000001,137.0,0,-1.0,,3
34678,2,29,21,1,2,0,0.0,5.000000000000003,113.0,0,-0.1999999999999999,,3
35349,3,29,356,1,58,0,0.0,5.999999999999873,5550.0,0,-0.1999999999999999,,59
35685,0,30,176,0,28,0,0.0,0.0,3834.0,1,-1.1,,28
35523,1,30,27,1,3,0,0.0,5.000000000000004,164.0,0,-1.0,,4
35548,2,30,39,0,5,1,0.0,0.0,225.0,1,-1.1,,5
35470,3,30,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
35808,0,31,38,0,5,4,0.0,0.0,315.0,2,-1.1,,5
35798,1,31,33,0,4,3,0.0,0.0,240.0,2,-1.1,,4
35875,2,31,104,0,16,2,0.0,0.0,2082.0,2,-1.1,,16
35745,3,31,15,1,1,0,0.0,5.000000000000001,98.0,0,-0.1999999999999999,,2
36388,0,32,129,0,20,5,0.0,0.0,906.0,3,-1.1,,20
36818,1,32,272,0,44,3,0.0,0.0,3468.0,0,-1.0,,44
38275,2,32,1000,1,180,12,8.800000000000127,94.00000000000126,53418.0,0,1.0,,181
38276,3,32,1000,0,186,0,12.400000000000256,124.00000000000256,74280.0,0,1.0,,186
40730,0,33,1000,0,177,31,7.000000000000193,70.00000000000192,54588.0,0,1.0,,177
39574,1,33,422,1,69,11,0.0,5.999999999999744,11097.0,2,-1.1,,70
38407,2,33,33,0,4,1,0.0,0.0,210.0,2,-1.1,,4
40731,3,33,1000,0,183,4,10.600000000000206,106.00000000000205,80970.0,0,1.0,,183
40826,0,34,33,2,4,2,0.0,11.0,275.0,0,-0.1999999999999999,,6
40802,1,34,21,0,2,0,0.0,0.0,120.0,0,-1.0,,2
40862,2,34,68,0,10,0,0.0,0.0,1014.0,2,-1.1,,10
40767,3,34,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,,1
40943,0,35,21,0,2,0,0.0,0.0,108.0,0,-1.0,,2
40944,1,35,21,0,2,0,0.0,0.0,132.0,1,-1.1,,2
41322,2,35,236,0,38,2,0.0,0.0,2952.0,2,-1.1,,38
41268,3,35,182,0,29,0,0.0,0.0,2091.0,0,-1.0,,29
41561,0,36,99,2,15,3,0.0,11.000000000000014,788.0,0,-0.1999999999999999,,17
41380,1,36,15,1,1,0,0.0,5.000000000000001,62.0,0,-0.1999999999999999,,2
41597,2,36,134,0,21,0,0.0,0.0,2103.0,2,-1.1,,21
41418,3,36,27,0,3,0,0.0,0.0,177.0,2,-1.1,,3
41654,0,37,15,0,1,0,0.0,0.0,69.0,0,-1.0,,1
42909,1,37,632,0,104,0,0.0,0.0,11910.0,3,-1.1,,104
41728,2,37,39,0,5,0,0.0,0.0,249.0,4,-1.1,,5
42903,3,37,626,0,103,0,0.0,0.0,12237.0,0,-1.0,,103
43086,0,38,45,0,6,0,0.0,0.0,252.0,0,-1.0,,6
