day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,7.456913827655311,7.324649298597194,7.384769539078157,7.432865731462926,7.480961923847695,
2.0,7.466000000000001,6.926000000000001,7.574000000000001,7.730000000000001,7.478000000000001,13.0
3.0,8.578,7.402,7.738,8.962,7.558,12.000000000000002
4.0,8.802,7.89,7.938,9.306,7.686,17.0
5.0,8.762,8.126,8.054,9.386,7.8020000000000005,22.0
6.0,9.022,7.8340000000000005,8.098,9.502,7.870000000000001,21.0
7.0,9.138,7.782000000000001,8.142000000000001,9.786,8.13,20.0
8.0,9.302,7.754000000000001,8.378,10.382,8.15,19.0
9.0,9.844,8.202,8.586,10.777999999999999,8.422,17.999999999999996
10.0,10.487234042553192,8.877995642701524,8.777551020408163,11.082995951417002,9.19603524229075,16.999999999999996
11.0,10.636170212765958,8.93681917211329,9.210204081632654,11.491902834008096,9.094713656387665,15.999999999999996
12.0,10.670212765957446,8.708061002178649,9.53265306122449,11.925101214574896,9.006276150627615,21.0
13.0,10.934042553191487,8.596949891067538,9.806122448979592,12.224696356275302,9.06387665198238,19.999999999999996
14.0,10.878723404255318,8.694989106753813,9.846938775510203,12.70647773279352,9.378661087866108,18.999999999999996
15.0,11.134042553191488,9.019607843137255,10.048979591836735,13.121457489878539,9.55439330543933,17.999999999999993
16.0,11.44956140350877,10.076167076167076,11.029598308668076,13.42362525458248,10.257383966244726,28.999999999999996
17.0,11.396929824561402,10.034398034398034,11.08245243128964,13.828920570264762,10.525386313465784,27.999999999999996
18.0,11.383771929824558,9.963144963144963,11.224101479915431,14.380855397148672,10.902869757174393,26.999999999999996
19.0,11.51535087719298,10.039312039312039,11.581395348837207,14.663951120162928,10.75055187637969,25.99999999999999
20.0,11.436403508771926,10.29238329238329,11.824524312896404,15.032586558044802,11.075055187637966,36.99999999999999
21.0,11.745614035087716,10.633906633906632,12.169133192389005,15.521384928716898,11.126106194690264,35.99999999999999
22.0,12.2906976744186,11.350267379679142,12.3588110403397,16.06391752577319,11.802325581395348,34.999999999999986
23.0,12.406976744186041,11.344919786096254,12.403397027600846,16.25154639175257,12.127906976744184,33.999999999999986
24.0,12.46744186046511,11.451871657754008,12.690021231422502,16.550515463917517,12.299999999999997,32.999999999999986
25.0,12.583720930232552,11.60695187165775,13.167728237791929,16.948453608247416,12.458139534883719,31.999999999999982
26.0,12.602325581395343,11.810160427807482,13.41613588110403,17.17319587628865,12.47674418604651,30.999999999999982
27.0,12.560465116279063,11.943548387096769,13.683651804670909,17.498969072164936,12.66276346604215,35.999999999999986
28.0,13.133495145631061,12.784256559766758,14.080610021786486,17.93595041322313,13.47303921568627,34.999999999999986
29.0,13.342233009708732,12.956268221574339,14.387799564270146,18.55991735537189,13.664215686274506,33.999999999999986
30.0,13.055825242718438,12.970845481049558,14.48583877995642,18.762396694214864,13.781862745098035,32.999999999999986
31.0,13.08980582524271,13.422740524781336,14.793028322440081,19.274793388429742,14.0906862745098,31.999999999999982
32.0,13.269417475728147,13.69970845481049,14.917211328976027,19.36570247933883,14.325980392156856,30.999999999999982
33.0,13.440389294403884,14.070175438596483,15.234135667396053,19.933884297520645,14.736318407960193,29.999999999999982
34.0,14.249999999999996,14.66768292682926,15.813063063063055,20.44282744282743,15.493573264781483,28.99999999999998
35.0,14.524999999999997,14.765243902439016,16.002252252252244,20.727650727650712,15.480719794344466,27.99999999999998
36.0,14.574999999999996,14.899390243902431,16.137387387387378,21.212058212058196,15.807197943444724,26.99999999999998
37.0,14.949999999999994,14.92378048780487,16.448198198198188,21.584199584199567,15.871465295629811,31.99999999999998
38.0,15.049999999999994,15.314024390243892,16.54279279279278,21.981288981288962,16.228791773778912,30.99999999999998
39.0,15.491666666666662,15.382716049382704,16.6884875846501,22.32848232848231,16.55064935064934,29.99999999999997
40.0,15.897435897435892,15.965079365079353,17.133333333333322,22.600831600831583,16.986772486772477,28.99999999999997
