day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,29.142284569138276,28.577154308617235,28.805611222444888,29.01002004008016,29.034068136272545,
2.0,28.376,26.900000000000006,28.244000000000003,28.136000000000003,28.556000000000004,34.0
3.0,29.608000000000004,27.580000000000005,28.756,29.188000000000002,29.248,36.00000000000001
4.0,30.252000000000002,29.003999999999998,29.700000000000003,30.095999999999997,29.796,32.0
5.0,30.896000000000004,29.492,30.235999999999997,30.572000000000003,30.404000000000003,40.0
6.0,30.736000000000008,29.392000000000003,29.956000000000007,30.508000000000003,30.520000000000003,36.0
7.0,29.988000000000007,28.800000000000004,29.580000000000005,29.976000000000006,30.900000000000006,32.0
8.0,29.072000000000003,28.412000000000003,29.072000000000003,30.068,31.172000000000004,40.0
9.0,28.479999999999997,28.56,28.410000000000004,30.698,30.626,42.0
10.0,30.22098433616401,30.324592162849537,30.0918295711617,33.34875915526647,33.64474306241036,38.0
11.0,30.772948568301707,30.378319833368828,31.15982761202405,34.00608846849548,33.976761260737035,40.0
12.0,31.54421570426941,30.82140394577781,31.627923731823994,34.38041117256477,34.27095936376988,48.0
13.0,31.784973337786813,30.228638749775016,31.78051899269715,34.206446276855615,34.4132365842398,44.0
14.0,31.607770763901403,30.670946220451306,31.396908190356978,34.07753152754202,34.6699849348744,40.0
15.0,31.748538929823653,31.05388220958259,31.42012786417591,34.60117101202332,34.851807950867084,47.99999999999999
16.0,33.96329403531751,33.54089490643483,34.526115981792344,38.139012252886715,39.07956211921758,50.0
17.0,34.42235013049202,34.031671125695084,34.72691105949529,38.49711612600961,39.48381585860419,46.0
18.0,34.97912408694453,34.54783915147944,34.827915055167296,38.83157472789175,39.440656653822046,54.0
19.0,35.502346445735014,34.561866792408,35.07646037460608,39.31255623042748,39.539750652287324,55.99999999999999
20.0,35.49970569518369,34.72630349562459,35.319770794270056,39.13503514744981,39.78228150562378,58.0
21.0,35.825422901441975,35.10336775434582,35.241819835773015,39.951635952913946,39.84326866951584,54.0
22.0,38.622384653540905,37.719799568217056,37.71034060155379,43.30618987330869,43.01484551759948,49.99999999999999
23.0,38.77826914030732,37.92770243870548,38.15922595209649,42.84670094480185,43.40980490337895,51.999999999999986
24.0,39.342148917172224,38.01396371019881,38.40567701193877,43.08050710969864,43.58827751196172,47.999999999999986
25.0,39.33941235383372,38.409304631352406,39.2078867585512,43.48220465252477,43.79585883312933,43.999999999999986
26.0,39.96678284909906,38.455675180707814,39.24869170445717,43.88464115615498,43.78176810949148,39.999999999999986
27.0,40.03090307061782,38.81768641203424,39.422493818689716,44.379706521746606,44.07587865916683,53.99999999999999
28.0,42.75746698757475,42.0947191993477,41.63383159349097,47.38148940639735,47.73369031596133,55.999999999999986
29.0,43.62441254075149,42.16616439479237,42.17593482501375,48.336707951597724,48.54255558374887,51.999999999999986
30.0,43.79942664312244,42.46569696376208,42.6487929687541,48.28771844779923,48.13537456055189,47.999999999999986
31.0,44.30744960333398,43.31007692613242,43.686725509789184,49.294326261674826,48.06703192342202,55.999999999999986
