day,baseline,egalitarian,maximin,utilitarian,all_principles,multiobjective_mp
1.0,0.0,0.0,0.0,0.0,0.0,
2.0,0.5166666666666666,0.4627659574468086,0.45895522388059695,0.375,0.3179012345679011,0.0
3.0,0.49242424242424243,0.3500000000000002,0.3380597014925373,0.35703812316715533,0.23703170028818454,0.75
4.0,0.4512711864406779,0.3301781737193762,0.22792706333973123,0.36719939117199396,0.14845094664371783,0.75
5.0,0.424591381872214,0.2811614730878186,0.237129987129987,0.2850701402805611,0.13901220865704755,0.75
6.0,0.3454446854663774,0.17270742358078595,0.2221172022684308,0.15631578947368419,0.13506711409395944,0.625
7.0,0.27121913580246915,0.12022653721682852,0.18804347826086953,0.12366046249294982,0.11925465838509286,0.625
8.0,0.19562780269058289,0.0973404255319148,0.09783755274261607,0.13046031000469682,0.0879746835443036,0.625
9.0,0.15779816513761458,0.07711111111111091,0.09413580246913589,0.14067589576547235,0.08895373973194975,0.41666666666666663
10.0,0.11910086763468786,0.07462144954931604,0.07352604124617024,0.12255225748378518,0.0409775130322767,0.25
11.0,0.12748877663229097,0.08064639326680068,0.0823023645745673,0.11791135280889686,0.040303470387761164,0.25
12.0,0.12972047693783084,0.06532490633059163,0.08144088866990473,0.09913452686665769,0.04477611925948932,0.1875
13.0,0.11550251041491921,0.05150081093420522,0.0792992605218108,0.09769339695773716,0.05446689415461514,0.1499999999999999
14.0,0.09892099793039222,0.04792715014109361,0.06712550895051628,0.09987314864103891,0.052238192338086575,0.1499999999999999
15.0,0.09021307617463425,0.04593903522084064,0.061630737003045555,0.10586173283381806,0.05048876538548819,0.1499999999999999
16.0,0.07684080894606438,0.05294958624267121,0.05418644598286715,0.0926419776443288,0.02731426006659876,0.20833333333333326
17.0,0.07955793641284337,0.052629853365047774,0.061781698344580915,0.0924227879109345,0.03153125505142418,0.25
18.0,0.07892173447016515,0.0437725173681387,0.06261535320060174,0.08372973985702403,0.03768184103016359,0.25
19.0,0.07221715736717571,0.03973646918973528,0.05967415593102987,0.08411717933908003,0.03869195056366137,0.1499999999999999
20.0,0.06460172064320724,0.039633737602083885,0.060044952204508784,0.08258773864059266,0.03364041698321185,0.1875
21.0,0.06547263089779909,0.043111221903532115,0.06031178384432678,0.08479438336212253,0.031781728147930455,0.1875
22.0,0.059992030021590814,0.042067324340471224,0.05070471083210104,0.08261598100158918,0.02621847674576472,0.22058823529411775
23.0,0.06092066811575014,0.03938884262634068,0.05622076067205617,0.08363273561817408,0.030066686100756357,0.22058823529411775
24.0,0.06177599463214056,0.03560180394807322,0.056083678455710384,0.07997626371541644,0.03307997156102083,0.22058823529411775
25.0,0.05989536906984361,0.03578898663643515,0.05597734605365079,0.07737530856485897,0.03702647763260192,0.22222222222222232
26.0,0.05731304195505338,0.038229922903336044,0.05731232272066156,0.07705827035212276,0.03455126797584196,0.22222222222222232
27.0,0.0547401806568899,0.03877505517490287,0.05667494682088403,0.07668129564754644,0.0347278943922118,0.22222222222222232
28.0,0.049069791580054645,0.038163715383826124,0.050587631421362245,0.07468430789828484,0.02679658712641797,0.1785714285714286
29.0,0.051929598900866125,0.037929513146910177,0.05258861498497547,0.0747063530055685,0.029651053240909553,0.18181818181818188
30.0,0.05275609064716247,0.038620739495910605,0.05270251889461752,0.07287077732601577,0.03138490657527404,0.18181818181818188
31.0,0.04901664170959141,0.038681064303061286,0.05197189460434526,0.07038693306274668,0.03341763752793625,0.18181818181818188
32.0,0.047645773526791,0.04126501042931663,0.05167394963927796,0.07033325377540289,0.03399159139057861,0.16666666666666674
33.0,0.04963955931044883,0.04114769645424432,0.05185128452772636,0.06955382230536866,0.03285728811725641,0.16666666666666674
34.0,0.04206805244053036,0.039403158217137024,0.04695354683039765,0.0680770981015939,0.03125820957861403,0.16666666666666674
35.0,0.04253297519123711,0.03837094941231256,0.04979052305148879,0.06805522082547588,0.031857521838149605,-0.1499999999999999
36.0,0.04158316776566395,0.03765966787391606,0.05108796289774098,0.06519512647839676,0.030547951374895854,-0.1499999999999999
37.0,0.041720839863389925,0.03671298833902026,0.05052917454078942,0.06407154806666515,0.03200450627254092,-0.1785714285714286
38.0,0.04172995634259702,0.03689049441710113,0.051676793320439396,0.06511492854255474,0.0337659917798403,-0.16304347826086962
39.0,0.04226803121532341,0.03661889253072559,0.05122906917814607,0.06584209406896768,0.03273073976891716,-0.16304347826086962
40.0,0.03847724580833978,0.0358757987487186,0.044949060612836655,0.06385560387833378,0.0271459388321722,-0.16304347826086962
41.0,0.03884457824776821,0.03590865082611727,0.04741092451474116,0.06364460382554937,0.028989821615261535,-0.1875
42.0,0.03791874332692502,0.034511272585939334,0.04780047719364622,0.06125952464219897,0.03060655348590613,-0.16999999999999993
43.0,0.039720425202656395,0.03445415716693212,0.046857047872804536,0.06130373310421966,0.032694167567838495,-0.17307692307692313
44.0,0.03868495397030913,0.03570114290483439,0.04664862535650305,0.06101177451465856,0.03344210425611549,-0.17307692307692313
45.0,0.039677718154456754,0.035487859378200426,0.04663004221093736,0.06212696784898841,0.032486475776357215,-0.17592592592592582
46.0,0.03671668307250031,0.03445980122919212,0.042759987849998016,0.0605950857094264,0.03153638379470736,-0.17592592592592582
47.0,0.03784409491065688,0.03455567774659052,0.04498947617997029,0.059552560364388274,0.029938489285147085,-0.1964285714285714
48.0,0.03877119061948986,0.03362578763933999,0.04425022762090358,0.06082170898087047,0.030316563439825917,-0.1964285714285714
49.0,0.03760637620315155,0.03375021247737453,0.04295908999836873,0.061427973377252476,0.03246761821722188,-0.18103448275862077
50.0,0.03727371450336592,0.03421600663556257,0.04402438525676433,0.06134106140132567,0.030512171727685056,-0.18103448275862077
51.0,0.037145478293462375,0.03437028740959458,0.044409066119649676,0.06051551133106714,0.030328381002870275,-0.18103448275862077
52.0,0.03637583471223316,0.03153256948556704,0.04236633876220419,0.05723868423990419,0.0315896212625324,-0.2016129032258065
53.0,0.03858558336947837,0.030431414134254542,0.044781173326605694,0.05818908875645046,0.03110020095008048,-0.2016129032258065
54.0,0.036459987681021655,0.02921595127372356,0.045396701970552344,0.05790063284830871,0.03362620900735225,-0.2016129032258065
