,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
32,0,1,10,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
446,1,1,189,0,30,0,0.0,0.0,1536.0,0,-1.0,,30
1258,2,1,1000,11,169,0,2.299999999999928,88.99999999999928,60932.0,0,1.0,,180
197,3,1,64,1,9,0,0.0,5.000000000000007,458.0,4,-1.2,,10
1363,0,2,27,0,3,1,0.0,0.0,159.0,2,-1.2,,3
2345,1,2,1000,0,172,0,4.000000000000052,40.00000000000052,32022.0,0,1.0,,172
1378,2,2,33,1,4,0,0.0,5.000000000000005,215.0,0,-1.0,,5
1366,3,2,27,1,3,0,0.0,5.000000000000002,140.0,0,0.0,,4
2428,0,3,27,0,3,0,0.0,0.0,135.0,1,-1.2,,3
2379,1,3,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
3402,2,3,1000,8,168,0,1.5999999999999277,63.99999999999928,54924.0,0,2.0,,176
2417,3,3,21,0,2,0,0.0,0.0,108.0,2,-1.2,,2
5892,0,4,1000,2,214,2,29.199999999999637,303.9999999999963,164550.0,1,2.0,,216
4844,1,4,476,1,78,0,0.0,5.9999999999997184,8604.0,0,0.0,,79
5893,2,4,1000,3,177,9,7.000000000000195,88.00000000000196,61512.0,0,1.0,,180
3462,3,4,15,0,1,0,0.0,0.0,57.0,3,-1.2,,1
5926,0,5,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
6985,1,5,1000,1,178,0,7.600000000000141,82.0000000000014,42558.0,1,2.0,,179
6035,2,5,50,2,7,0,0.0,11.999999999999996,555.0,0,0.0,,9
6001,3,5,33,1,4,0,0.0,5.000000000000003,269.0,0,-1.0,,5
9091,0,6,1000,6,210,0,26.79999999999957,303.9999999999957,164214.0,0,1.0,,216
7287,1,6,98,0,15,0,0.0,0.0,777.0,0,-1.0,,15
9092,2,6,1000,1,190,0,14.800000000000198,154.00000000000196,87024.0,0,2.0,,191
7021,3,6,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
11157,0,7,1000,6,202,0,21.999999999999613,255.9999999999961,161844.0,0,2.0,,208
9222,1,7,33,0,4,1,0.0,0.0,204.0,0,-1.0,,4
11158,2,7,1000,1,176,5,6.400000000000219,70.00000000000217,57108.0,1,2.0,,177
9224,3,7,33,2,4,1,0.0,11.000000000000002,275.0,0,0.0,,6
13408,0,8,1000,3,208,1,25.599999999999568,273.9999999999957,168834.0,2,0.8,,211
11868,1,8,230,1,37,0,0.0,5.9999999999999325,2949.0,0,0.0,,38
13409,2,8,1000,2,175,9,5.800000000000203,70.00000000000203,58644.0,0,1.0,,177
11242,3,8,21,1,2,1,0.0,5.000000000000002,119.0,0,0.0,,3
13514,0,9,27,1,3,1,0.0,5.000000000000001,140.0,0,-1.0,,4
13683,1,9,128,0,20,0,0.0,0.0,1158.0,1,-1.2,,20
13516,2,9,27,0,3,1,0.0,0.0,135.0,0,-1.0,,3
13647,3,9,92,1,14,0,0.0,5.999999999999984,1146.0,0,-1.0,,15
14540,0,10,753,0,124,1,0.0,0.0,37284.0,2,-1.2,,124
13861,1,10,74,1,11,1,0.0,5.999999999999981,759.0,0,0.0,,12
13742,2,10,15,0,1,1,0.0,0.0,81.0,0,-1.0,,1
13743,3,10,15,1,1,0,0.0,5.000000000000002,74.0,0,-1.0,,2
17030,0,11,1000,5,213,1,28.5999999999996,315.999999999996,164250.0,2,0.8,,218
15958,1,11,464,0,76,1,0.0,0.0,10164.0,0,-1.0,,76
17031,2,11,1000,1,178,11,7.600000000000181,82.0000000000018,59472.0,0,1.0,,179
14648,3,11,27,1,3,0,0.0,5.000000000000002,152.0,0,0.0,,4
17064,0,12,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
17101,1,12,21,0,2,0,0.0,0.0,144.0,0,-1.0,,2
17114,2,12,27,0,3,0,0.0,0.0,117.0,1,-1.2,,3
17121,3,12,33,0,4,0,0.0,0.0,150.0,2,-1.2,,4
17535,0,13,387,0,63,0,0.0,0.0,16851.0,2,-1.2,,63
17155,1,13,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,,1
17156,2,13,9,0,0,1,0.0,0.0,42.0,0,-1.0,,0
17157,3,13,9,2,0,0,0.0,11.0,83.0,0,0.0,,2
17587,0,14,15,1,1,0,0.0,5.000000000000001,86.0,0,-1.0,,2
17756,1,14,99,1,15,0,0.0,5.000000000000001,776.0,0,0.0,,16
18658,2,14,1000,23,173,0,4.599999999999965,183.99999999999963,102960.0,0,1.0,,196
17571,3,14,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,,1
20758,0,15,1000,5,214,0,29.199999999999687,321.9999999999969,154458.0,1,2.0,,219
18930,1,15,86,1,13,0,0.0,5.999999999999998,753.0,0,0.0,,14
20759,2,15,1000,1,179,7,8.200000000000196,88.00000000000196,72390.0,0,1.0,,180
18718,3,15,15,2,1,0,0.0,11.0,104.0,0,0.0,,3
23754,0,16,1000,4,203,5,22.600000000000037,250.0000000000003,116082.0,0,1.0,,207
23728,1,16,987,1,163,5,0.0,5.000000000000649,31034.0,0,-1.0,,164
23755,2,16,1000,3,175,3,5.800000000000232,76.00000000000232,69996.0,1,2.0,,178
20795,3,16,9,1,0,0,0.0,5.000000000000001,41.0,0,0.0,,1
24247,0,17,267,0,43,0,0.0,0.0,9759.0,2,-1.2,,43
24048,1,17,93,0,14,0,0.0,0.0,588.0,0,-1.0,,14
24097,2,17,117,0,18,0,0.0,0.0,780.0,0,-1.0,,18
23815,3,17,15,1,1,0,0.0,5.000000000000001,92.0,0,-1.0,,2
24280,0,18,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
24474,1,18,176,0,28,0,0.0,0.0,2238.0,1,-1.2,,28
24318,2,18,21,1,2,0,0.0,5.000000000000002,113.0,0,0.0,,3
24319,3,18,21,0,2,0,0.0,0.0,102.0,0,-1.0,,2
24507,0,19,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,,1
24587,1,19,39,1,5,0,0.0,5.000000000000007,236.0,0,-1.0,,6
24642,2,19,93,0,14,0,0.0,0.0,648.0,1,-1.2,,14
24564,3,19,27,0,3,0,0.0,0.0,153.0,0,-1.0,,3
24797,0,20,45,2,6,1,0.0,11.000000000000004,347.0,0,0.0,,8
25753,1,20,1000,0,171,0,3.400000000000068,34.000000000000675,37740.0,0,1.0,,171
24773,2,20,33,0,4,1,0.0,0.0,192.0,0,-1.0,,4
24774,3,20,33,1,4,1,0.0,5.000000000000004,167.0,0,-1.0,,5
28273,0,21,1000,5,213,1,28.599999999999707,315.99999999999704,143112.0,0,1.0,,218
27261,1,21,494,0,81,0,0.0,0.0,5685.0,0,-1.0,,81
28274,2,21,1000,2,178,11,7.600000000000184,88.00000000000183,56052.0,0,1.0,,180
25861,3,21,27,0,3,0,0.0,0.0,153.0,0,-1.0,,3
30309,0,22,1000,7,214,1,29.199999999999815,333.9999999999982,146466.0,0,1.0,,221
28363,1,22,27,0,3,0,0.0,0.0,147.0,0,-1.0,,3
30310,2,22,1000,1,181,6,9.40000000000024,100.0000000000024,82440.0,0,1.0,,182
28310,3,22,9,1,0,0,0.0,5.000000000000001,53.0,0,-1.0,,1
30343,0,23,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
30380,1,23,21,0,2,0,0.0,0.0,90.0,0,-1.0,,2
31361,2,23,1000,11,169,0,2.199999999999928,87.99999999999928,53478.0,0,1.0,,180
30382,3,23,21,1,2,0,0.0,5.000000000000002,131.0,0,-1.0,,3
33456,0,24,1000,4,212,0,27.99999999999955,303.99999999999545,174342.0,1,2.0,,216
31618,1,24,81,1,12,1,0.0,5.000000000000002,617.0,0,0.0,,13
33457,2,24,1000,1,179,9,8.200000000000218,88.00000000000217,63810.0,0,1.0,,180
31421,3,24,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,,2
35551,0,25,1000,2,214,0,29.19999999999953,303.9999999999953,170562.0,2,0.8,,216
33723,1,25,86,1,13,0,0.0,5.999999999999984,795.0,0,0.0,,14
35552,2,25,1000,2,178,7,7.600000000000175,88.00000000000175,58752.0,1,2.0,,180
33493,3,25,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
37581,0,26,1000,5,213,0,28.59999999999957,315.9999999999957,166620.0,0,2.0,,218
35623,1,26,21,1,2,0,0.0,5.000000000000002,89.0,0,0.0,,3
37582,2,26,1000,4,177,5,7.000000000000227,94.00000000000227,67224.0,0,1.0,,181
35588,3,26,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,,1
37639,0,27,15,2,1,0,0.0,11.0,122.0,4,-1.2,,3
37857,1,27,105,0,16,0,0.0,0.0,642.0,2,-1.2,,16
38753,2,27,1000,30,176,0,6.400000000000043,244.0000000000004,123672.0,1,2.0,,206
37750,3,27,51,1,7,0,0.0,5.000000000000005,332.0,0,-1.0,,8
40883,0,28,1000,6,215,1,29.799999999999493,333.99999999999494,190416.0,0,2.0,,221
39079,1,28,98,0,15,0,0.0,0.0,1083.0,0,-1.0,,15
40884,2,28,1000,1,180,10,8.80000000000018,94.0000000000018,58248.0,0,1.0,,181
38885,3,28,33,0,4,0,0.0,0.0,156.0,0,-1.0,,4
40917,0,29,9,1,0,0,0.0,5.000000000000001,59.0,0,-1.0,,1
40985,1,29,39,1,5,0,0.0,5.000000000000002,254.0,0,-1.0,,6
41947,2,29,1000,9,169,0,2.19999999999993,75.99999999999929,60684.0,1,2.0,,178
40938,3,29,15,1,1,0,0.0,5.000000000000001,98.0,0,-1.0,,2
42047,0,30,27,0,3,2,0.0,0.0,129.0,3,-1.2,,3
42762,1,30,740,0,122,0,0.0,0.0,20370.0,1,-1.2,,122
42030,2,30,21,0,2,1,0.0,0.0,132.0,0,-1.0,,2
42049,3,30,27,1,3,1,0.0,5.000000000000001,218.0,0,-1.0,,4
42819,0,31,15,0,1,0,0.0,0.0,75.0,2,-1.2,,1
44797,1,31,1000,1,172,0,3.999999999999929,45.99999999999928,25224.0,1,2.0,,173
44798,2,31,1000,0,185,0,11.800000000000232,118.00000000000232,70758.0,1,2.0,,185
42840,3,31,21,0,2,0,0.0,0.0,90.0,2,-1.2,,2
44881,0,32,33,0,4,0,0.0,0.0,222.0,1,-1.2,,4
44832,1,32,9,0,0,0,0.0,0.0,36.0,0,-1.0,,0
44912,2,32,63,0,9,0,0.0,0.0,483.0,0,-1.0,,9
44834,3,32,9,0,0,0,0.0,0.0,36.0,2,-1.2,,0
44945,0,33,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
45205,1,33,236,0,38,0,0.0,0.0,2730.0,1,-1.2,,38
44996,2,33,27,1,3,0,0.0,5.000000000000003,134.0,0,0.0,,4
44984,3,33,21,0,2,0,0.0,0.0,114.0,2,-1.2,,2
45370,0,34,44,2,6,2,0.0,11.999999999999996,408.0,2,-1.2,,8
45797,1,34,470,0,77,0,0.0,0.0,9747.0,1,-1.2,,77
45360,2,34,39,0,5,1,0.0,0.0,177.0,2,-1.2,,5
45361,3,34,39,1,5,1,0.0,5.000000000000004,230.0,0,0.0,,6
47969,0,35,1000,5,208,1,25.599999999999795,285.99999999999795,134622.0,0,1.0,,213
46273,1,35,152,0,24,0,0.0,0.0,1626.0,0,-1.0,,24
47970,2,35,1000,2,177,6,7.000000000000236,82.00000000000234,73704.0,0,2.0,,179
45881,3,35,21,1,2,0,0.0,5.000000000000002,143.0,0,0.0,,3
50652,0,36,1000,4,203,5,22.599999999999792,249.9999999999979,127464.0,0,1.0,,207
49988,1,36,668,0,110,3,0.0,0.0,17808.0,0,-1.0,,110
50653,2,36,1000,2,175,4,5.800000000000194,70.00000000000195,54534.0,0,2.0,,177
48030,3,36,15,1,1,0,0.0,5.000000000000002,104.0,0,-1.0,,2
50686,0,37,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,,1
51166,1,37,200,0,32,0,0.0,0.0,1920.0,0,-1.0,,32
51967,2,37,1000,24,173,0,4.5999999999999615,189.9999999999996,94020.0,1,2.0,,197
50977,3,37,105,0,16,2,0.0,0.0,834.0,3,-1.2,,16
52024,0,38,15,0,1,0,0.0,0.0,87.0,3,-1.2,,1
52104,1,38,50,0,7,0,0.0,0.0,465.0,1,-1.2,,7
52093,2,38,39,1,5,0,0.0,5.000000000000005,236.0,0,-1.0,,6
