day,baseline,maximin
1,28.930465232616307,29.05352676338169
2,28.145000000000007,28.412
3,28.705000000000002,29.290000000000003
4,29.283,29.904
5,29.783,30.197000000000003
6,29.983000000000004,30.43
7,29.994000000000007,30.561
8,30.149000000000004,30.668000000000003
9,30.330998829646894,30.80717407697209
10,32.05904611161261,32.030690537084396
11,32.25373134328358,32.476982097186706
12,32.64676616915423,32.64322250639386
13,32.766169154228855,33.135549872122766
14,32.79601990049751,33.16751918158568
15,33.03188336400757,33.03347880668569
16,34.793103448275865,34.63916347690363
17,35.23275862068966,34.91725352112676
18,35.33620689655172,35.25880281690141
19,35.32758620689655,35.6056338028169
20,35.78448275862069,35.36454533386504
21,35.6081566480134,35.196644114251605
22,38.26044226044226,36.97345132743363
23,38.24078624078624,37.585335018963335
24,38.53071253071253,37.76485461441213
25,38.79115479115479,38.209860935524645
26,39.07276304517683,38.091826639986316
27,39.28336109550274,38.14820909348582
28,41.524193548387096,39.64948453608247
29,41.419354838709666,39.88659793814432
30,41.6532258064516,39.89690721649484
31,42.32258064516128,39.752577319587616
32,42.24095200629424,39.762467591660624
33,42.182416292600834,39.74572171924361
34,45.50344827586206,42.01449275362317
35,45.68275862068964,42.101449275362306
36,46.02758620689654,42.391304347826065
37,45.83448275862067,42.49275362318838
38,45.66580459770114,42.305392770688655
39,44.81506222246287,42.38176202518326
40,46.67415730337077,44.327868852459
41,47.123595505617956,44.34098360655736
42,47.77528089887638,44.334426229508175
43,47.34831460674155,44.15081967213113
44,47.23467824310519,44.17365493458988
45,46.61976269929549,44.902101587377416
46,48.842105263157876,46.77064220183483
47,48.736842105263136,46.596330275229334
48,48.631578947368396,46.17431192660548
49,47.789473684210506,46.57798165137611
50,47.7894736842105,45.829346483612916
