agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,majoritarian,1,200,0,38,1,3.699999999999989,36.999999999999886,5946.0,1,1.8,27,38
1,majoritarian,1,22,0,2,0,0.0,0.0,126.0,1,-1.1,12,2
2,baseline,1,200,1,40,0,4.899999999999992,54.99999999999992,4734.0,0,2.0,20,41
3,baseline,1,10,2,0,0,0.0,11.0,95.0,0,0.0,6,2
0,majoritarian,2,15,2,1,0,0.0,11.0,128.0,0,-0.1999999999999999,8,3
1,majoritarian,2,9,1,0,0,0.0,5.000000000000001,59.0,4,-1.1,6,1
2,baseline,2,200,20,37,1,2.9999999999999867,149.99999999999986,15564.0,0,2.0,17,57
3,baseline,2,9,1,0,0,0.0,5.000000000000001,77.0,0,-1.0,6,1
0,majoritarian,3,33,0,4,2,0.0,0.0,240.0,1,-1.1,16,4
1,majoritarian,3,74,1,11,4,0.0,5.999999999999984,747.0,0,-0.1999999999999999,30,12
2,baseline,3,200,2,56,0,14.400000000000036,156.00000000000034,14496.0,0,2.0,35,58
3,baseline,3,200,1,37,12,2.999999999999991,35.99999999999991,4548.0,0,1.0,41,38
0,majoritarian,4,200,0,45,0,7.80000000000002,78.0000000000002,8742.0,0,1.0,21,45
1,majoritarian,4,200,0,46,0,8.400000000000015,84.00000000000014,7182.0,1,1.8,21,46
2,baseline,4,26,1,3,1,0.0,5.999999999999993,249.0,0,0.0,10,4
3,baseline,4,9,0,0,1,0.0,0.0,42.0,3,-1.2,6,0
0,majoritarian,5,15,0,1,1,0.0,0.0,81.0,0,-1.0,7,1
1,majoritarian,5,50,0,7,3,0.0,0.0,735.0,3,-1.1,23,7
2,baseline,5,200,23,38,0,3.599999999999997,173.99999999999994,19590.0,0,2.0,22,61
3,baseline,5,38,0,5,4,0.0,0.0,423.0,4,-1.2,19,5
0,majoritarian,6,200,1,52,0,12.000000000000046,126.00000000000044,15420.0,0,1.8,14,53
1,majoritarian,6,15,0,1,1,0.0,0.0,93.0,3,-1.1,9,1
2,baseline,6,15,0,1,1,0.0,0.0,87.0,0,-1.0,11,1
