agent_id,agent_type,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
0,utilitarian,1,200,2,47,0,9.100000000000016,103.00000000000014,9630.0,0,1.8,16,49
1,utilitarian,1,22,1,2,0,0.0,5.000000000000003,107.0,0,-0.1999999999999999,10,3
2,baseline,1,28,1,3,0,0.0,5.000000000000004,146.0,0,0.0,11,4
3,baseline,1,76,3,11,1,0.0,17.000000000000004,980.0,0,0.0,22,14
0,utilitarian,2,200,0,38,0,3.60000000000003,36.0000000000003,7896.0,0,1.0,11,38
1,utilitarian,2,200,0,38,0,3.599999999999992,35.999999999999915,6300.0,1,1.8,13,38
2,baseline,2,15,0,1,1,0.0,0.0,93.0,0,-1.0,7,1
3,baseline,2,21,0,2,0,0.0,0.0,96.0,0,-1.0,11,2
0,utilitarian,3,27,1,3,0,0.0,5.0,176.0,0,-0.1999999999999999,15,4
1,utilitarian,3,63,0,9,4,0.0,0.0,459.0,4,-1.1,20,9
2,baseline,3,200,20,37,0,3.0000000000000004,150.0,17040.0,0,2.0,21,57
3,baseline,3,27,1,3,3,0.0,5.000000000000001,230.0,0,-1.0,17,4
0,utilitarian,4,200,1,47,0,9.000000000000007,96.00000000000006,7650.0,0,1.0,25,48
1,utilitarian,4,9,0,0,0,0.0,0.0,36.0,1,-1.1,7,0
2,baseline,4,86,0,13,0,0.0,0.0,897.0,0,-1.0,16,13
3,baseline,4,15,1,1,1,0.0,5.0,128.0,0,-1.0,10,2
0,utilitarian,5,200,1,43,0,6.600000000000015,72.00000000000014,7698.0,0,1.0,17,44
1,utilitarian,5,176,0,28,0,0.0,0.0,2430.0,0,-1.0,16,28
2,baseline,5,21,1,2,1,0.0,5.000000000000003,137.0,0,0.0,10,3
3,baseline,5,21,1,2,0,0.0,5.000000000000002,131.0,0,-1.0,16,3
0,utilitarian,6,32,0,4,1,0.0,0.0,324.0,0,-1.0,13,4
1,utilitarian,6,51,0,7,0,0.0,0.0,315.0,0,-1.0,22,7
2,baseline,6,200,17,37,0,2.999999999999986,131.99999999999983,16836.0,0,1.0,22,54
3,baseline,6,33,1,4,3,0.0,5.000000000000005,269.0,0,-1.0,18,5
0,utilitarian,7,15,0,1,0,0.0,0.0,63.0,0,-1.0,6,1
1,utilitarian,7,200,19,34,0,1.199999999999998,125.99999999999996,12984.0,0,1.0,15,53
2,baseline,7,27,2,3,0,0.0,11.000000000000004,164.0,0,0.0,11,5
3,baseline,7,21,0,2,0,0.0,0.0,114.0,0,-1.0,6,2
0,utilitarian,8,200,2,47,0,9.000000000000027,102.00000000000026,10122.0,0,1.8,18,49
1,utilitarian,8,27,0,3,0,0.0,0.0,153.0,0,-1.0,15,3
2,baseline,8,33,0,4,0,0.0,0.0,180.0,0,-1.0,16,4
3,baseline,8,15,2,1,0,0.0,11.0,128.0,0,0.0,7,3
0,utilitarian,9,200,0,41,0,5.400000000000024,54.00000000000024,8442.0,0,1.0,18,41
1,utilitarian,9,33,0,4,0,0.0,0.0,204.0,0,-1.0,14,4
2,baseline,9,200,1,40,2,4.800000000000016,54.00000000000015,6246.0,0,2.0,17,41
3,baseline,9,21,1,2,1,0.0,5.000000000000003,131.0,0,-1.0,13,3
0,utilitarian,10,26,0,3,0,0.0,0.0,201.0,1,-1.1,8,3
1,utilitarian,10,200,16,34,0,1.199999999999999,108.0,11970.0,0,1.0,18,50
2,baseline,10,15,0,1,0,0.0,0.0,57.0,0,-1.0,8,1
3,baseline,10,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,6,1
0,utilitarian,11,200,0,48,0,9.600000000000046,96.00000000000044,14718.0,1,1.8,17,48
1,utilitarian,11,200,0,45,0,7.800000000000036,78.00000000000036,10740.0,0,1.0,20,45
2,baseline,11,45,0,6,2,0.0,0.0,282.0,2,-1.2,19,6
3,baseline,11,45,1,6,3,0.0,5.000000000000001,353.0,0,0.0,20,7
0,utilitarian,12,200,2,47,1,9.000000000000034,102.00000000000033,11046.0,0,1.8,23,49
1,utilitarian,12,200,0,35,0,1.7999999999999967,17.999999999999964,6972.0,1,0.9,19,35
2,baseline,12,200,1,48,2,9.600000000000016,102.00000000000016,8850.0,0,2.0,22,49
3,baseline,12,21,0,2,0,0.0,0.0,96.0,0,-1.0,8,2
0,utilitarian,13,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
1,utilitarian,13,92,0,14,5,0.0,0.0,1368.0,4,-1.1,30,14
2,baseline,13,200,24,40,0,4.800000000000019,192.00000000000017,21252.0,1,2.0,26,64
3,baseline,13,57,0,8,4,0.0,0.0,504.0,0,-1.0,18,8
0,utilitarian,14,9,1,0,0,0.0,5.000000000000001,41.0,0,-0.1999999999999999,6,1
1,utilitarian,14,200,2,43,0,6.600000000000026,78.00000000000026,8910.0,0,1.0,25,45
2,baseline,14,200,0,41,0,5.400000000000025,54.00000000000025,7026.0,0,1.0,24,41
3,baseline,14,38,1,5,1,0.0,5.999999999999997,441.0,0,-1.0,24,6
0,utilitarian,15,38,0,5,1,0.0,0.0,387.0,0,-1.0,14,5
1,utilitarian,15,56,0,8,1,0.0,0.0,564.0,0,-1.0,20,8
2,baseline,15,200,19,37,0,2.99999999999999,143.9999999999999,15486.0,0,2.0,26,56
3,baseline,15,39,1,5,3,0.0,5.000000000000001,320.0,0,-1.0,22,6
0,utilitarian,16,200,0,44,0,7.200000000000025,72.00000000000024,9618.0,0,1.0,18,44
1,utilitarian,16,200,0,40,1,4.800000000000011,48.000000000000114,5802.0,0,1.0,16,40
2,baseline,16,45,0,6,0,0.0,0.0,228.0,0,-1.0,9,6
3,baseline,16,45,2,6,2,0.0,11.000000000000004,305.0,0,0.0,13,8
0,utilitarian,17,200,0,42,4,6.000000000000013,60.00000000000013,7758.0,3,1.5,22,42
1,utilitarian,17,15,0,1,0,0.0,0.0,63.0,1,-1.1,11,1
2,baseline,17,200,0,48,1,9.600000000000025,96.00000000000024,8946.0,0,1.0,16,48
3,baseline,17,21,0,2,0,0.0,0.0,132.0,0,-1.0,11,2
0,utilitarian,18,200,1,42,2,6.000000000000036,66.00000000000036,9816.0,0,1.0,30,43
1,utilitarian,18,15,0,1,0,0.0,0.0,81.0,0,-1.0,11,1
2,baseline,18,200,0,46,2,8.400000000000007,84.00000000000007,7026.0,0,1.0,19,46
3,baseline,18,15,2,1,2,0.0,11.0,152.0,0,0.0,11,3
0,utilitarian,19,9,0,0,0,0.0,0.0,36.0,4,-1.1,4,0
1,utilitarian,19,9,0,0,1,0.0,0.0,42.0,0,-1.0,4,0
2,baseline,19,200,19,37,0,2.9999999999999942,143.99999999999994,15864.0,0,2.0,16,56
3,baseline,19,62,1,9,4,0.0,5.999999999999993,1059.0,0,-1.0,14,10
0,utilitarian,20,200,0,49,0,10.20000000000003,102.00000000000028,11982.0,0,1.0,16,49
1,utilitarian,20,200,0,46,1,8.400000000000032,84.00000000000031,10554.0,1,1.8,22,46
2,baseline,20,15,0,1,1,0.0,0.0,75.0,3,-1.2,10,1
3,baseline,20,51,1,7,1,0.0,5.0,434.0,0,-1.0,25,8
0,utilitarian,21,200,0,47,0,9.000000000000021,90.00000000000021,8994.0,0,1.0,23,47
1,utilitarian,21,200,1,44,0,7.200000000000023,78.00000000000023,8784.0,0,1.8,21,45
2,baseline,21,57,0,8,1,0.0,0.0,378.0,2,-1.2,21,8
3,baseline,21,21,0,2,0,0.0,0.0,108.0,0,-1.0,11,2
0,utilitarian,22,200,0,35,7,1.7999999999999927,17.999999999999925,3366.0,0,1.0,44,35
1,utilitarian,22,63,0,9,4,0.0,0.0,537.0,0,-1.0,24,9
2,baseline,22,200,0,47,5,9.000000000000037,90.00000000000037,11142.0,0,1.0,26,47
3,baseline,22,57,0,8,4,0.0,0.0,402.0,0,-1.0,23,8
0,utilitarian,23,200,0,43,0,6.600000000000019,66.00000000000018,7590.0,0,1.0,20,43
1,utilitarian,23,200,0,43,0,6.600000000000024,66.00000000000023,7332.0,1,1.8,21,43
2,baseline,23,51,0,7,0,0.0,0.0,333.0,0,-1.0,15,7
3,baseline,23,15,0,1,0,0.0,0.0,87.0,0,-1.0,8,1
0,utilitarian,24,200,0,41,0,5.399999999999992,53.99999999999992,5544.0,1,1.8,22,41
1,utilitarian,24,200,1,41,0,5.4,60.0,6654.0,0,1.8,15,42
2,baseline,24,51,0,7,2,0.0,0.0,255.0,2,-1.2,16,7
3,baseline,24,21,2,2,0,0.0,11.0,143.0,2,-1.2,12,4
0,utilitarian,25,200,3,35,2,1.7999999999999896,35.99999999999989,4254.0,0,1.8,27,38
1,utilitarian,25,15,0,1,0,0.0,0.0,63.0,1,-1.1,10,1
2,baseline,25,200,0,45,0,7.800000000000024,78.00000000000023,8262.0,0,1.0,21,45
3,baseline,25,21,1,2,1,0.0,5.000000000000003,203.0,0,-1.0,14,3
0,utilitarian,26,200,0,47,0,9.000000000000016,90.00000000000016,9786.0,0,1.0,26,47
1,utilitarian,26,200,0,41,0,5.399999999999993,53.99999999999993,6162.0,1,1.8,23,41
2,baseline,26,164,0,26,0,0.0,0.0,2586.0,2,-1.2,22,26
3,baseline,26,15,1,1,0,0.0,5.000000000000002,92.0,0,0.0,9,2
0,utilitarian,27,200,0,42,0,6.000000000000036,60.00000000000036,10080.0,0,1.0,19,42
1,utilitarian,27,9,0,0,0,0.0,0.0,36.0,1,-1.1,5,0
2,baseline,27,44,1,6,0,0.0,5.999999999999998,342.0,0,0.0,13,7
3,baseline,27,200,2,37,11,2.999999999999988,41.99999999999987,6426.0,0,2.0,27,39
0,utilitarian,28,200,1,51,0,11.400000000000038,120.00000000000036,14382.0,0,1.0,17,52
1,utilitarian,28,27,0,3,0,0.0,0.0,195.0,0,-1.0,12,3
2,baseline,28,21,0,2,0,0.0,0.0,138.0,2,-1.2,12,2
3,baseline,28,21,2,2,1,0.0,11.000000000000002,149.0,0,0.0,15,4
0,utilitarian,29,200,0,42,0,5.999999999999998,59.99999999999998,6942.0,1,1.8,18,42
1,utilitarian,29,15,0,1,0,0.0,0.0,69.0,0,-1.0,9,1
2,baseline,29,200,0,45,1,7.800000000000034,78.00000000000034,9336.0,0,1.0,16,45
3,baseline,29,21,0,2,0,0.0,0.0,114.0,0,-1.0,11,2
0,utilitarian,30,170,8,27,4,0.0,47.999999999999886,7239.0,2,-1.1,32,35
1,utilitarian,30,200,0,33,3,0.5999999999999869,5.9999999999998685,4482.0,0,1.0,24,33
2,baseline,30,200,8,42,0,6.000000000000036,108.00000000000036,12246.0,0,1.0,21,50
3,baseline,30,9,0,0,1,0.0,0.0,42.0,3,-1.2,7,0
0,utilitarian,31,200,2,51,0,11.400000000000045,126.00000000000044,15228.0,0,1.8,17,53
1,utilitarian,31,15,0,1,1,0.0,0.0,69.0,0,-1.0,10,1
2,baseline,31,51,0,7,0,0.0,0.0,255.0,0,-1.0,18,7
3,baseline,31,38,1,5,3,0.0,5.999999999999994,471.0,0,-1.0,13,6
0,utilitarian,32,200,1,46,0,8.40000000000002,90.00000000000018,10650.0,0,1.0,15,47
1,utilitarian,32,21,1,2,0,0.0,5.000000000000001,155.0,0,-0.1999999999999999,8,3
2,baseline,32,9,0,0,0,0.0,0.0,36.0,0,-1.0,5,0
3,baseline,32,15,1,1,1,0.0,5.000000000000002,98.0,0,-1.0,11,2
0,utilitarian,33,200,0,49,0,10.200000000000044,102.00000000000044,14856.0,0,1.0,12,49
1,utilitarian,33,200,1,46,0,8.400000000000032,90.00000000000031,9540.0,0,1.8,15,47
